0.001956 sym367
0.034145 sym367
0.002925 sym367
0.001954 sym367
0.001950 sym367
0.002926 sym365 sym371
0.033174 sym368 sym371
0.002926 sym519 sym371
0.053709 sym519 sym534
0.007805 sym474 sym1 sym1 sym511
0.001944 sym95 sym370 sym1 sym1 sym511
0.001961 sym95 sym370 sym1 sym1 sym511
0.001944 sym95 sym370 sym1 sym1 sym511
0.001954 sym95 sym370 sym1 sym1 sym511
0.002925 sym275 sym370 sym1 sym1 sym511
0.023426 sym474 sym370 sym1 sym1 sym511
0.002929 sym474 sym370 sym1 sym1 sym511
0.001946 sym482 sym376 sym500 sym500 sym372
0.001954 sym524 sym370 sym1 sym1 sym511
0.039068 sym525 sym370 sym1 sym1 sym511
0.052689 sym525 sym376 sym500 sym500 sym372
0.001947 sym22 sym95 sym370 sym1 sym1 sym511
0.001954 sym45 sym95 sym370 sym1 sym1 sym511
0.002928 sym45 sym95 sym370 sym1 sym1 sym511
0.002921 sym45 sym95 sym370 sym1 sym1 sym511
0.001955 sym45 sym95 sym370 sym1 sym1 sym511
0.002920 sym45 sym95 sym370 sym1 sym1 sym511
0.001945 sym45 sym95 sym370 sym1 sym1 sym511
0.001949 sym45 sym95 sym370 sym1 sym1 sym511
0.094723 sym50 sym95 sym370 sym1 sym1 sym511
0.004892 sym50 sym95 sym370 sym1 sym1 sym511
0.002929 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym94 sym95 sym370 sym1 sym1 sym511
0.017577 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym119 sym117 sym370 sym1 sym1 sym511
0.001952 sym156 sym96 sym370 sym1 sym1 sym511
0.001952 sym156 sym96 sym370 sym1 sym1 sym511
0.003915 sym156 sym96 sym370 sym1 sym1 sym511
0.001958 sym253 sym30 sym370 sym1 sym1 sym511
0.001953 sym253 sym30 sym370 sym1 sym1 sym511
0.002927 sym364 sym95 sym370 sym1 sym1 sym511
0.002925 sym433 sym95 sym370 sym1 sym1 sym511
0.001951 sym474 sym30 sym370 sym1 sym1 sym511
0.002931 sym474 sym94 sym370 sym1 sym1 sym511
0.004864 sym474 sym95 sym370 sym1 sym1 sym511
0.001953 sym474 sym95 sym370 sym1 sym1 sym511
0.072270 sym525 sym95 sym370 sym1 sym1 sym511
0.015623 sym525 sym96 sym370 sym1 sym1 sym511
0.018551 sym525 sym493 sym370 sym1 sym1 sym511
0.001954 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003900 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001949 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003908 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001945 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.011724 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.007812 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001956 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001951 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001956 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003916 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001951 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003913 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003906 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.027339 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001956 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001956 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001951 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003907 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001939 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.021488 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003907 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001956 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003909 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.015633 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.009738 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003890 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003897 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.005861 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.019538 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001951 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.023447 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003909 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003906 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.007906 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.015634 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.005861 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003904 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001951 sym241 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001956 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001956 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001956 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001959 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001949 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001956 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym242 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.076216 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003900 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.005847 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.007804 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003905 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.005845 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001951 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.027336 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.005859 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001949 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.005857 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.041043 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.005860 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003906 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.039038 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.005853 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003898 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001951 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001893 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001938 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.005860 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.007795 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.007808 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003899 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.019511 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003905 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.041028 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003906 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001958 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.017587 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.037108 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003902 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.015654 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001951 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001951 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001951 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.017588 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.035162 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003905 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003904 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001956 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.011726 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.013617 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.005862 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.007812 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003892 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003904 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001938 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.013685 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001937 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003907 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001960 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.019539 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001950 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001957 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003902 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001951 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003896 sym244 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.017585 sym245 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym245 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001947 sym245 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001951 sym245 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001951 sym245 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001996 sym245 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001951 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001950 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001940 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001942 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001951 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001949 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001951 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.007808 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.019574 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001948 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001949 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001937 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001938 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003904 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001941 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003899 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001958 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001941 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001947 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001944 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym246 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym247 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym247 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001962 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.017541 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.017579 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.021493 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001955 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001944 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001951 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001941 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003904 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003895 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.011705 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003912 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.019532 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003906 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001973 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001953 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001949 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003905 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.015630 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003888 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001960 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001946 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.003895 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001952 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.019542 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
0.001954 sym248 sym248 sym105 sym107 sym48 sym94 sym95 sym370 sym1 sym1 sym511
