# loc — 1357 Tombs of Amascut records from cache.osrs239
# id	symbol
45610	toa_wardens_default_charging_platform_4
45611	toa_wardens_default_charging_platform_5
45612	toa_wardens_default_charging_platform_6
45613	toa_wardens_default_charging_platform_7
45614	toa_wardens_default_charging_platform_8
45615	toa_wardens_default_charging_platform_9
45616	toa_wardens_default_charging_platform_10
45617	toa_wardens_default_charging_platform_11
45618	toa_wardens_default_charging_platform_12
45619	toa_wardens_default_charging_platform_13
45620	toa_wardens_default_charging_platform_14
45621	toa_wardens_default_charging_platform_15
45622	toa_wardens_default_charging_platform_16
45623	toa_wardens_default_charging_platform_17
45624	toa_wardens_default_charging_platform_18
45625	toa_wardens_default_charging_platform_19
45626	toa_wardens_default_charging_platform_20
45627	toa_wardens_default_obelisk_platform
45628	toa_wardens_skulls01
45629	toa_wardens_skulls02
45630	toa_wardens_skulls03
45631	toa_wardens_citizen_skeleton
45632	toa_wardens_warped_floating_debris01
45633	toa_wardens_warped_floating_debris02
45634	toa_wardens_warped_floating_debris03
45635	toa_wardens_warped_floating_debris04
45636	toa_wardens_warped_floating_debris05
45637	toa_wardens_warped_amascut
45638	toa_wardens_warped_amascut_mirror
45639	toa_wardens_warped_pillar_broken01
45640	toa_wardens_warped_pillar_broken02
45641	toa_wardens_warped_pillar_broken03
45642	toa_wardens_warped_pillar_broken04
45643	toa_wardens_warped_floortile
45644	toa_wardens_warped_floortile_light
45645	toa_wardens_warped_floortile_dark
45646	toa_wardens_warped_floortile_02
45647	toa_wardens_warped_floortile_light_02
45648	toa_wardens_warped_floortile_dark_02
45649	toa_wardens_warped_floortile_missing
45650	toa_wardens_warped_lvl0_01
45651	toa_wardens_warped_lvl0_02
45652	toa_wardens_warped_lvl0_03
45653	toa_wardens_warped_lvl0_04
45654	toa_wardens_warped_lvl0_05
45655	toa_wardens_warped_lvl0_06
45656	toa_wardens_warped_lvl0_07
45657	toa_wardens_warped_lvl0_08
45658	toa_wardens_warped_lvl0_09
45659	toa_wardens_warped_lvl0_10
45660	toa_wardens_warped_lvl0_11
45661	toa_wardens_warped_lvl0_12
45662	toa_wardens_warped_lvl0_13
45663	toa_wardens_warped_lvl0_14
45664	toa_wardens_warped_lvl0_15
45665	toa_wardens_warped_lvl0_16
45666	toa_wardens_warped_lvl0_17
45667	toa_wardens_warped_lvl0_18
45668	toa_wardens_warped_lvl0_19
45669	toa_wardens_warped_lvl0_20
45670	toa_wardens_warped_lvl0_21
45671	toa_wardens_warped_lvl0_22
45672	toa_wardens_warped_lvl0_23
45673	toa_wardens_warped_lvl0_24
45674	toa_wardens_warped_lvl0_25
45675	toa_wardens_warped_lvl0_26
45676	toa_wardens_warped_lvl0_27
45677	toa_wardens_warped_lvl0_28
45678	toa_wardens_warped_lvl0_29
45679	toa_wardens_warped_lvl0_30
45680	toa_wardens_warped_lvl0_31
45681	toa_wardens_warped_lvl0_32
45682	toa_wardens_warped_lvl0_33
45683	toa_wardens_warped_lvl0_34
45684	toa_wardens_warped_lvl0_35
45685	toa_wardens_warped_lvl0_36
45686	toa_wardens_warped_lvl0_37
45687	toa_wardens_warped_lvl0_38
45688	toa_wardens_warped_lvl0_39
45689	toa_wardens_warped_lvl0_40
45690	toa_wardens_warped_lvl0_41
45691	toa_wardens_warped_lvl0_42
45692	toa_wardens_warped_lvl0_43
45693	toa_wardens_warped_lvl0_44
45694	toa_wardens_warped_lvl0_45
45695	toa_wardens_warped_lvl0_46
45696	toa_wardens_warped_lvl0_47
45697	toa_wardens_warped_lvl0_48
45698	toa_wardens_warped_lvl0_49
45699	toa_wardens_warped_lvl0_50
45700	toa_wardens_warped_lvl0_51
45701	toa_wardens_warped_lvl0_52
45702	toa_wardens_warped_lvl0_53
45703	toa_wardens_warped_lvl0_54
45704	toa_wardens_warped_lvl0_55
45705	toa_wardens_warped_lvl0_56
45706	toa_wardens_warped_lvl0_57
45707	toa_wardens_warped_lvl0_58
45708	toa_wardens_warped_lvl0_59
45709	toa_wardens_warped_lvl0_60
45710	toa_wardens_warped_lvl0_61
45711	toa_wardens_warped_lvl0_62
45712	toa_wardens_warped_lvl0_63
45713	toa_wardens_warped_lvl0_64
45714	toa_wardens_warped_lvl0_65
45715	toa_wardens_warped_lvl0_66
45716	toa_wardens_warped_lvl0_67
45717	toa_wardens_warped_lvl0_68
45718	toa_wardens_warped_lvl0_69
45719	toa_wardens_warped_lvl0_70
45720	toa_wardens_warped_lvl0_71
45721	toa_wardens_warped_outside_crumble_straight01
45722	toa_wardens_warped_outside_crumble_straight02
45723	toa_wardens_warped_outside_crumble_straight03
45724	toa_wardens_warped_outside_crumble_straight03_mirror
45725	toa_wardens_warped_outside_crumble_corner01
45726	toa_wardens_p3_brokentile01
45727	toa_wardens_p3_brokentile01b
45728	toa_wardens_p3_brokentile01c
45729	toa_wardens_p3_brokentile02
45730	toa_wardens_p3_brokentile02b
45731	toa_wardens_p3_brokentile03b
45732	toa_wardens_p3_brokentile03b_mirror
45733	toa_wardens_p3_brokentile03
45734	toa_wardens_p3_brokentile04
45735	toa_wardens_p3_brokentile04b
45736	toa_wardens_p3_brokentile04c
45737	toa_wardens_p3_brokentile04b_mirror
45738	toa_wardens_p3_brokentile05
45739	toa_tile01_warning01
45740	toa_tile01_warning01_corner01
45741	toa_tile01_hit01
45742	toa_tile01_hit01_corner01
45743	toa_tile01_warning02
45744	toa_tile01_warning02_corner
45745	toa_tile01_hit02
45746	toa_tile01_hit02_corner
45747	toa_wardens_obelisk_base
45748	toa_wardens_pyramid01
45749	toa_wardens_pyramid02
45750	toa_wardens_pyramid01_load
45751	toa_wardens_pyramid02_load
45752	toa_baba_coffin_closed
45753	toa_baba_coffin_open
45754	baba_teleport
45755	toa_baba_banana_peel
45777	toa_wall_baba01
45778	toa_wall_baba01_trim01
45779	toa_wall_baba02
45780	toa_wall_baba02_trim01
45781	toa_wall_baba03
45782	toa_wall_baba03_dark
45783	toa_wall_baba02_cap
45784	toa_wall_baba02_cap_mirror
45785	toa_wall_baba03_cap
45786	toa_wall_baba03_cap_mirror
45787	toa_wall_monkey01
45788	toa_wall_monkey02
45789	toa_wall_monkey03
45790	toa_wall_monkey04
45791	toa_wall_monkey05
45792	toa_wall_monkey07
45825	toa_baba_steps01
45826	toa_baba_tiles01
45827	toa_baba_tiles02
45828	toa_baba_tiles03
45829	toa_baba_tiles04
45830	toa_baba_tiles05
45831	toa_baba_tiles06
45832	toa_baba_tiles07
45833	toa_baba_tiles08
45834	toa_baba_tiles09
45835	toa_baba_tiles10
45836	toa_baba_tiles11
45837	toa_baba_tiles12
45838	toa_baba_dugupsoil01
45839	toa_baba_dugupsoil02
45840	toa_baba_dugupsoil03
45841	toa_wall_baba04
45842	toa_wall_baba05_trim01
45843	toa_wall_baba05_trim02
45844	toa_entrance_baba02
45851	toa_baba_debris_stone02
45852	toa_baba_debris_stone03
45853	toa_baba_debris_stone04
45854	toa_baba_debris_stone05
45855	toa_baba_debris_stone06
45856	toa_baba_debris_stone07
45857	toa_baba_dugupsoil04
45858	toa_baba_dugupsoil05
45859	toa_baba_dugupsoil06
45860	toa_chasm_baba01
45866	akkha_teleport
45867	akkha_arena_mural
45868	akkha_symbol_glow_burn
45869	akkha_symbol_glow_lightning
45870	akkha_symbol_glow_freeze
45871	akkha_symbol_glow_darkness
45872	akkha_platform01
45873	akkha_platform02
45874	akkha_platform03
45875	akkha_platform04
45876	akkha_platform05
45877	akkha_platform06
45878	akkha_platform07
45879	akkha_platform08
45880	akkha_platform09
45881	akkha_platform10
45882	akkha_platform11
45883	akkha_platform12
45884	akkha_platform13
45885	akkha_platform14
45886	akkha_platform15
45887	akkha_platform16
45888	akkha_platform17
45889	akkha_platform18
45890	akkha_platform19
45891	akkha_platform20
45892	akkha_platform21
45893	akkha_platform22
45894	akkha_platform23
45895	akkha_platform24
45896	akkha_arena_outer_lvl1_01
45897	akkha_arena_outer_lvl1_02
45898	akkha_arena_outer_lvl1_03
45899	akkha_arena_outer_lvl1_04
45900	akkha_arena_outer_lvl1_05
45901	akkha_arena_outer_lvl1_06
45902	akkha_arena_outer_lvl1_07
45903	akkha_arena_outer_lvl1_08
45904	akkha_arena_outer_lvl1_09
45905	akkha_arena_outer_lvl1_10
45906	akkha_arena_outer_lvl1_11
45907	akkha_arena_outer_lvl1_12
45908	akkha_arena_outer_lvl1_13
45909	akkha_arena_outer_lvl1_14
45910	akkha_arena_outer_lvl1_15
45911	akkha_arena_outer_lvl1_16
45912	akkha_arena_outer_lvl1_17
45913	akkha_arena_outer_lvl1_18
45914	akkha_arena_outer_lvl1_19
45915	akkha_arena_outer_lvl1_20
45916	akkha_arena_outer_lvl1_21
45917	akkha_arena_outer_lvl1_22
45918	akkha_arena_outer_lvl1_23
45919	akkha_arena_outer_lvl1_24
45920	akkha_arena_outer_lvl1_25
45921	akkha_arena_outer_lvl1_26
45922	akkha_arena_outer_lvl1_27
45923	akkha_arena_outer_lvl1_28
45924	akkha_arena_outer_lvl1_29
45925	akkha_arena_outer_lvl1_30
45926	akkha_arena_outer_lvl1_31
45927	akkha_arena_outer_lvl1_32
45928	akkha_arena_outer_lvl1_33
45929	akkha_arena_outer_lvl1_34
45930	akkha_arena_outer_lvl1_35
45931	akkha_arena_outer_lvl1_36
45932	akkha_arena_outer_lvl1_37
45933	akkha_arena_outer_lvl1_38
45934	akkha_arena_outer_lvl1_39
45935	akkha_arena_outer_lvl1_40
45936	akkha_arena_outer_lvl1_41
45937	akkha_arena_outer_lvl1_42
45938	akkha_arena_outer_lvl1_43
45939	akkha_arena_outer_lvl1_44
45940	akkha_arena_outer_lvl1_45
45941	akkha_arena_outer_lvl1_46
45942	akkha_arena_outer_lvl1_47
45943	akkha_arena_outer_lvl1_48
45944	akkha_arena_outer_lvl1_49
45945	akkha_arena_outer_lvl1_50
45946	akkha_arena_outer_lvl1_51
45947	akkha_arena_outer_lvl1_52
45948	akkha_arena_outer_lvl1_53
45949	akkha_arena_outer_lvl1_54
45950	akkha_arena_outer_lvl1_55
45951	akkha_arena_outer_lvl1_56
45952	akkha_arena_outer_lvl1_57
45953	akkha_arena_outer_lvl1_58
45954	akkha_arena_outer_lvl1_59
45955	akkha_arena_outer_lvl1_60
45956	akkha_arena_outer_lvl1_61
45957	akkha_arena_outer_lvl1_62
45958	akkha_arena_outer_lvl1_63
45959	akkha_arena_outer_lvl1_64
45960	akkha_arena_outer_lvl2_01
45961	akkha_arena_outer_lvl2_02
45962	akkha_arena_outer_lvl2_03
45963	akkha_arena_outer_lvl2_04
45964	akkha_arena_outer_lvl2_05
45965	akkha_arena_outer_lvl2_06
45966	akkha_arena_outer_lvl2_07
45967	akkha_arena_outer_lvl2_08
45968	akkha_arena_outer_lvl2_09
45969	akkha_arena_outer_lvl2_10
45970	akkha_arena_outer_lvl2_11
45971	akkha_arena_outer_lvl2_12
45972	akkha_arena_outer_lvl2_13
45973	akkha_arena_outer_lvl2_14
45974	akkha_arena_outer_lvl2_15
45975	akkha_arena_outer_lvl2_16
45976	akkha_arena_outer_lvl2_17
45977	akkha_arena_outer_lvl2_18
45978	akkha_arena_outer_lvl2_19
45979	akkha_arena_outer_lvl2_20
45980	akkha_arena_outer_lvl2_21
45981	akkha_arena_outer_lvl2_22
45982	akkha_arena_outer_lvl2_23
45983	akkha_arena_outer_lvl2_24
45984	akkha_arena_outer_lvl2_25
45985	akkha_arena_outer_lvl2_26
45986	akkha_arena_outer_lvl2_27
45987	akkha_arena_outer_lvl2_28
45988	akkha_arena_outer_lvl2_29
45989	akkha_arena_outer_lvl2_30
45990	akkha_arena_outer_lvl2_31
45991	akkha_arena_outer_lvl2_32
45992	akkha_arena_outer_lvl2_33
45993	akkha_arena_outer_lvl2_34
45994	akkha_arena_outer_lvl2_35
45995	akkha_arena_outer_lvl2_36
45996	akkha_arena_outer_lvl2_37
45997	akkha_arena_outer_lvl2_38
45998	akkha_arena_outer_lvl2_39
45999	akkha_arena_outer_lvl2_40
46000	akkha_arena_outer_lvl2_41
46001	akkha_arena_outer_lvl2_42
46002	akkha_arena_outer_lvl2_43
46003	akkha_arena_outer_lvl2_44
46004	akkha_arena_outer_lvl2_45
46005	akkha_arena_outer_lvl2_46
46006	akkha_arena_outer_lvl2_47
46007	akkha_arena_outer_lvl2_48
46008	akkha_arena_outer_lvl2_49
46009	akkha_arena_outer_lvl2_50
46010	akkha_arena_outer_lvl2_51
46011	akkha_arena_outer_lvl2_52
46012	akkha_arena_outer_lvl2_53
46013	akkha_arena_outer_lvl2_54
46014	akkha_arena_outer_lvl2_55
46015	akkha_arena_outer_lvl2_56
46016	akkha_arena_outer_lvl2_57
46017	akkha_arena_outer_lvl2_58
46018	akkha_arena_outer_lvl2_59
46019	akkha_arena_outer_lvl2_60
46020	akkha_arena_outer_lvl2_61
46021	akkha_arena_outer_lvl2_62
46022	akkha_arena_outer_lvl2_63
46023	akkha_arena_outer_lvl2_64
46024	akkha_arena_outer_lvl2_65
46025	akkha_arena_outer_lvl2_66
46026	akkha_arena_outer_lvl2_67
46027	akkha_arena_outer_lvl2_68
46028	akkha_arena_outer_lvl2_69
46029	akkha_arena_outer_lvl2_70
46030	akkha_arena_outer_lvl2_71
46031	akkha_arena_outer_lvl2_72
46032	akkha_arena_outer_lvl2_73
46033	akkha_arena_outer_lvl2_74
46034	akkha_arena_outer_lvl2_75
46035	akkha_arena_outer_lvl2_76
46036	akkha_arena_outer_lvl2_77
46037	akkha_arena_outer_lvl2_78
46038	akkha_arena_walltop01
46039	akkha_arena_walltop02
46040	akkha_arena_walltop03
46041	akkha_arena_walltop04
46042	akkha_arena_walltop05
46044	toa_akkha_sarcophagus01
46045	toa_akkha_ornaments01
46046	akkha_debris_sand01
46047	akkha_debris_sand02
46049	toa_akkha_dugupsoil01
46050	toa_akkha_dugupsoil02
46051	toa_akkha_dugupsoil03
46052	toa_akkha_dugupsoil04
46053	toa_akkha_dugupsoil05
46054	toa_akkha_dugupsoil06
46055	toa_entrance_akkha01
46056	akkha_arena_outer_lvl2_22_empty01
46057	akkha_arena_outer_lvl2_23_empty01
46058	akkha_arena_outer_lvl2_57_empty01
46059	akkha_arena_outer_lvl2_58_empty01
46060	akkha_arena_outer_lvl2_22_empty02
46061	akkha_arena_outer_lvl2_23_empty02
46062	akkha_arena_outer_lvl2_57_empty02
46063	akkha_arena_outer_lvl2_58_empty02
46064	akkha_arena_outer_lvl2_22_full01
46065	akkha_arena_outer_lvl2_23_full01
46066	akkha_arena_outer_lvl2_57_full01
46067	akkha_arena_outer_lvl2_58_full01
46068	toa_grouping_board
46069	toa_grouping_board_noop
46070	toa_grouping_board_top
46071	toa_scoreboard
46072	toa_scoreboard_noop
46073	toa_invocation_board
46074	toa_invocation_board_noop
46075	toa_bank_camel
46076	toa_bank_noop
46077	toa_sack_full
46078	toa_lobby_gravestone_chest
46079	toa_lobby_gravestone_chest_noop
46080	toa_lobby_cape_chest
46081	toa_lobby_cape_chest_noop
46082	toa_rewards_chest_lobby_open
46083	toa_rewards_chest_lobby_closed
46084	toa_rewards_chest_lobby_noop
46085	toa_lobby_lamp_crate_op
46086	toa_lobby_lamp_crate_noop
46087	toa_lobby_exit
46088	toa_lobby_exit_noop
46089	toa_lobby_raid_entry
46090	toa_lobby_raid_entry_noop
46093	toa_wall_lobby01
46094	toa_wall_lobby01_damaged01
46095	toa_wall_lobby01_damaged01_2x2
46096	toa_wall_lobby01_cap
46097	toa_wall_lobby01_cap_mirror
46098	toa_gateway_lobby01
46099	toa_gateway_lobby02
46100	toa_gateway_lobby03
46101	toa_wall_lobby01_doorway01
46102	toa_wall_lobby01_nitche
46103	toa_lobby_monkey01
46128	toa_lobby01_barrier01
46130	toa_lobby_crate01_default01
46131	toa_lobby_crate01_stack01
46132	toa_lobby_pottery01
46133	toa_lobby_pottery02
46134	toa_lobby_pottery03
46135	toa_lobby_urn03
46136	toa_lobby_urn04
46137	toa_lobby_urn06
46138	toa_lobby_crate02_default
46139	toa_lobby_wall01
46140	toa_lobby_wall01_broken02
46141	toa_lobby_wall01_broken02_mirror
46142	toa_lobby_wall02
46143	toa_lobby_wall02_transition01
46144	toa_lobby_wall01_sand01
46145	toa_lobby_wall01_sand01_mirror
46146	toa_lobby_wall01_sand02
46147	toa_lobby_wall_retaining01
46148	toa_lobby_inviswall_active
46149	toa_lobby_scaffolding01
46150	toa_lobby_rubble01_stone01
46151	toa_lobby_rubble01_stone02
46152	toa_lobby_rubble01_stone03
46153	toa_lobby_debris_stone
46154	toa_lobby_barrier
46155	toa_nexus_scabaras_door
46156	toa_nexus_scabaras_door_unselected
46157	toa_nexus_scabaras_door_closed
46158	toa_nexus_apmeken_door
46159	toa_nexus_apmeken_door_unselected
46160	toa_nexus_apmeken_door_closed
46161	toa_nexus_crondis_door
46162	toa_nexus_crondis_door_unselected
46163	toa_nexus_crondis_door_closed
46164	toa_nexus_het_door
46165	toa_nexus_het_door_unselected
46166	toa_nexus_het_door_closed
46167	toa_nexus_wardens_door
46168	toa_nexus_wardens_door_open
46169	toa_nexus_wardens_door_side01
46170	toa_nexus_pillar01
46171	toa_nexus_pillar_broken01
46172	toa_nexus_pillar_broken02
46173	toa_nexus_skewsteps_straight
46174	toa_nexus_skewsteps_corner
46175	toa_nexus_skewsteps_corner2
46176	toa_nexus_skewsteps_corner3
46177	toa_nexus_wall_alt
46178	toa_nexus_wall_alt_mirror
46179	toa_nexus_tallwall
46180	toa_nexus_torch
46181	toa_nexus_vase01
46182	toa_nexus_vase02
46183	toa_nexus_vase03
46184	toa_nexus_vase04
46185	toa_nexus_floor_symbol_gold01
46186	toa_nexus_floor_symbol_gold02
46187	toa_nexus_floor_symbol_gold03
46188	toa_nexus_floor_symbol_gold04
46189	toa_nexus_floor_symbol_gold05
46190	toa_tomb05_tile01_center01
46191	toa_tomb05_tile01_left01
46192	toa_tomb05_tile01_right01
46193	toa_tomb05_tile01_top01
46194	toa_scarab_shells01_sparse01
46195	toa_scarab_shells01_sparse02
46196	toa_scarab_shells01_corner01
46197	toa_scarab_shells01_dense01
46215	toa_vault_chest_loc3
46216	toa_vault_chest_loc4
46217	toa_vault_chest_loc5
46218	toa_vault_chest_loc6
46219	toa_vault_chest_loc7
46220	toa_vault_sarcophagus_parent
46221	toa_vault_barrier_parent
46222	toa_vault_tile_glow
46223	toa_bank_camel_parent
46224	toa_rewards_chest_lobby
46225	toa_lobby_lamp_crate
46227	toa_vault_strange_wall
46228	toa_vault_strange_wall_op
46229	toa_vault_strange_chest_closed
46230	toa_vault_strange_chest_open
46231	toa_bank_camel_named
46232	toa_vault_strange_chest_parent
46233	toa_zebak_debris_stone02_inactive
46234	toa_zebak_rocks04_noblockrange
46235	toa_zebak_rocks05_noblockrange
46238	toa_vault_strange_wall_op_vis
46239	toa_vault_strange_wall_op_hidden
47337	toa_dummy_loot_loc_for_loottracker
49566	toa_lobby_wall02_cavity_parent
49567	toa_lobby_wall02_cavity_01
49568	toa_lobby_wall02_cavity_pickaxe_empty01
49569	toa_lobby_wall02_cavity_pickaxe_iron01
49570	toa_lobby_wall02_cavity_pickaxe_steel01
49571	toa_lobby_wall02_cavity_pickaxe_black01
49572	toa_lobby_wall02_cavity_pickaxe_mithril01
49573	toa_lobby_wall02_cavity_pickaxe_adamant01
49574	toa_lobby_wall02_cavity_pickaxe_rune01
49575	toa_lobby_wall02_cavity_pickaxe_gilded01
49576	toa_lobby_wall02_cavity_pickaxe_dragon01
49577	toa_lobby_wall02_cavity_pickaxe_dragon02
49578	toa_lobby_wall02_cavity_pickaxe_dragon03
49579	toa_lobby_wall02_cavity_pickaxe_3rdage01
49580	toa_lobby_wall02_cavity_pickaxe_infernal01
49581	toa_lobby_wall02_cavity_pickaxe_crystal01
49582	toa_lobby_wall02_cavity_pickaxe_trailblazer01
49583	toa_pottery_bankdeposit
55807	toa_vault_loot01_voucher
55808	toa_het_statue_pickaxe_leagues
55809	toa_het_statue_pickaxe_trailblazer_reloaded
55810	toa_lobby_wall02_cavity_pickaxe_leagues
55811	toa_lobby_wall02_cavity_pickaxe_trailblazer_reloaded
58525	toa_zebak_bubbles_blue
