0.001950 sym403
0.002925 sym403
0.001954 sym403
0.046840 sym403
0.015603 sym2 sym563
0.001950 sym401 sym407
0.025389 sym401 sym407
0.044924 sym404 sym407
0.032181 sym574 sym589
0.002925 sym574 sym409 sym363
0.001957 sym32 sym2 sym2 sym563
0.002931 sym98 sym2 sym2 sym563
0.002931 sym99 sym2 sym2 sym563
0.031251 sym406 sym2 sym2 sym563
0.005860 sym527 sym2 sym2 sym563
0.015628 sym54 sym406 sym2 sym2 sym563
0.015622 sym54 sym406 sym2 sym2 sym563
0.021491 sym77 sym406 sym2 sym2 sym563
0.001958 sym99 sym406 sym2 sym2 sym563
0.006831 sym99 sym406 sym2 sym2 sym563
0.002924 sym99 sym406 sym2 sym2 sym563
0.015629 sym101 sym406 sym2 sym2 sym563
0.002928 sym103 sym406 sym2 sym2 sym563
0.015617 sym120 sym406 sym2 sym2 sym563
0.001955 sym400 sym406 sym2 sym2 sym563
0.041013 sym527 sym406 sym2 sym2 sym563
0.003909 sym527 sym406 sym2 sym2 sym563
0.001950 sym577 sym406 sym2 sym2 sym563
0.001954 sym583 sym406 sym2 sym2 sym563
0.029303 sym584 sym406 sym2 sym2 sym563
0.080032 sym584 sym415 sym552 sym552 sym411
0.002929 sym584 sym569 sym568 sym558 sym611
0.004881 sym14 sym99 sym406 sym2 sym2 sym563
0.014643 sym24 sym32 sym406 sym2 sym2 sym563
0.013678 sym37 sym99 sym406 sym2 sym2 sym563
0.010741 sym46 sym32 sym406 sym2 sym2 sym563
0.001954 sym46 sym99 sym406 sym2 sym2 sym563
0.071299 sym46 sym99 sym406 sym2 sym2 sym563
0.002924 sym46 sym99 sym406 sym2 sym2 sym563
0.001948 sym46 sym99 sym406 sym2 sym2 sym563
0.001944 sym46 sym99 sym406 sym2 sym2 sym563
0.002924 sym46 sym99 sym406 sym2 sym2 sym563
0.001971 sym46 sym99 sym406 sym2 sym2 sym563
0.002920 sym46 sym99 sym406 sym2 sym2 sym563
0.013670 sym49 sym98 sym406 sym2 sym2 sym563
0.160148 sym52 sym99 sym406 sym2 sym2 sym563
0.010739 sym52 sym99 sym406 sym2 sym2 sym563
0.001943 sym71 sym32 sym406 sym2 sym2 sym563
0.015627 sym89 sym54 sym406 sym2 sym2 sym563
0.014640 sym115 sym99 sym406 sym2 sym2 sym563
0.001944 sym125 sym99 sym406 sym2 sym2 sym563
0.001948 sym133 sym32 sym406 sym2 sym2 sym563
0.009777 sym152 sym32 sym406 sym2 sym2 sym563
0.001948 sym155 sym32 sym406 sym2 sym2 sym563
0.001949 sym166 sym100 sym406 sym2 sym2 sym563
0.003901 sym166 sym100 sym406 sym2 sym2 sym563
0.001947 sym166 sym100 sym406 sym2 sym2 sym563
0.001951 sym188 sym32 sym406 sym2 sym2 sym563
0.013679 sym278 sym32 sym406 sym2 sym2 sym563
0.025381 sym278 sym32 sym406 sym2 sym2 sym563
0.001952 sym278 sym32 sym406 sym2 sym2 sym563
0.001941 sym278 sym32 sym406 sym2 sym2 sym563
0.001952 sym278 sym32 sym406 sym2 sym2 sym563
0.001952 sym278 sym32 sym406 sym2 sym2 sym563
0.001954 sym278 sym32 sym406 sym2 sym2 sym563
0.015619 sym301 sym32 sym406 sym2 sym2 sym563
0.001943 sym304 sym32 sym406 sym2 sym2 sym563
0.001949 sym311 sym32 sym406 sym2 sym2 sym563
0.001957 sym358 sym32 sym406 sym2 sym2 sym563
0.066405 sym400 sym400 sym489 sym400 sym1 sym410
0.015624 sym402 sym54 sym406 sym2 sym2 sym563
0.015626 sym505 sym506 sym406 sym2 sym2 sym563
0.009771 sym525 sym32 sym406 sym2 sym2 sym563
0.082030 sym527 sym99 sym406 sym2 sym2 sym563
0.046772 sym527 sym99 sym406 sym2 sym2 sym563
0.003906 sym528 sym32 sym406 sym2 sym2 sym563
0.001953 sym583 sym544 sym406 sym2 sym2 sym563
0.035656 sym584 sym100 sym406 sym2 sym2 sym563
0.011721 sym584 sym544 sym406 sym2 sym2 sym563
0.054742 sym295 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.007841 sym295 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.011757 sym295 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.022520 sym295 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.033300 sym295 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.015662 sym295 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.001961 sym295 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.003906 sym295 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.001953 sym295 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.001955 sym295 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.001960 sym295 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.007816 sym316 sym232 sym230 sym35 sym46 sym99 sym406 sym2 sym2 sym563
0.001957 sym317 sym234 sym219 sym35 sym46 sym99 sym406 sym2 sym2 sym563
0.001964 sym346 sym346 sym346 sym348 sym46 sym99 sym406 sym2 sym2 sym563
0.002931 sym346 sym346 sym346 sym348 sym46 sym99 sym406 sym2 sym2 sym563
0.017585 sym346 sym346 sym346 sym348 sym46 sym99 sym406 sym2 sym2 sym563
0.001961 sym346 sym346 sym346 sym348 sym46 sym99 sym406 sym2 sym2 sym563
0.002938 sym355 sym367 sym367 sym37 sym46 sym99 sym406 sym2 sym2 sym563
0.002936 sym356 sym201 sym204 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.015635 sym361 sym338 sym253 sym35 sym46 sym99 sym406 sym2 sym2 sym563
0.002929 sym366 sym346 sym346 sym348 sym46 sym99 sym406 sym2 sym2 sym563
0.001953 sym366 sym346 sym346 sym348 sym46 sym99 sym406 sym2 sym2 sym563
0.001953 sym366 sym367 sym367 sym37 sym46 sym99 sym406 sym2 sym2 sym563
0.001961 sym366 sym367 sym367 sym37 sym46 sym99 sym406 sym2 sym2 sym563
0.001950 sym367 sym367 sym367 sym37 sym46 sym99 sym406 sym2 sym2 sym563
0.001944 sym367 sym367 sym367 sym37 sym46 sym99 sym406 sym2 sym2 sym563
0.001960 sym367 sym367 sym367 sym370 sym46 sym99 sym406 sym2 sym2 sym563
0.001937 sym367 sym367 sym367 sym37 sym46 sym99 sym406 sym2 sym2 sym563
0.018556 sym367 sym367 sym367 sym37 sym46 sym99 sym406 sym2 sym2 sym563
0.001944 sym367 sym367 sym367 sym37 sym46 sym99 sym406 sym2 sym2 sym563
0.001951 sym367 sym367 sym367 sym37 sym46 sym99 sym406 sym2 sym2 sym563
0.018560 sym367 sym367 sym367 sym37 sym46 sym99 sym406 sym2 sym2 sym563
0.001944 sym368 sym368 sym369 sym153 sym46 sym99 sym406 sym2 sym2 sym563
0.003898 sym374 sym299 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.005845 sym374 sym299 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.001950 sym374 sym299 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.001939 sym374 sym299 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.003909 sym374 sym299 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.001955 sym374 sym299 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.003901 sym374 sym299 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.019518 sym374 sym299 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.001952 sym374 sym299 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.078166 sym374 sym299 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.003925 sym397 sym398 sym400 sym44 sym46 sym99 sym406 sym2 sym2 sym563
0.019549 sym397 sym398 sym400 sym44 sym46 sym99 sym406 sym2 sym2 sym563
0.001962 sym397 sym398 sym400 sym44 sym46 sym99 sym406 sym2 sym2 sym563
0.001965 sym397 sym398 sym400 sym44 sym46 sym99 sym406 sym2 sym2 sym563
0.001954 sym400 sym95 sym96 sym104 sym46 sym99 sym406 sym2 sym2 sym563
0.002924 sym402 sym402 sym402 sym246 sym46 sym99 sym406 sym2 sym2 sym563
0.002919 sym402 sym402 sym402 sym246 sym46 sym99 sym406 sym2 sym2 sym563
0.015630 sym402 sym402 sym199 sym85 sym126 sym100 sym406 sym2 sym2 sym563
0.001952 sym402 sym37 sym52 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.001952 sym402 sym402 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001949 sym402 sym402 sym200 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002926 sym402 sym402 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001942 sym402 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001945 sym402 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001954 sym402 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001957 sym404 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.001958 sym405 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.002927 sym470 sym94 sym126 sym125 sym46 sym99 sym406 sym2 sym2 sym563
0.002923 sym473 sym86 sym94 sym126 sym125 sym99 sym406 sym2 sym2 sym563
0.002932 sym482 sym611 sym611 sym612 sym614 sym99 sym406 sym2 sym2 sym563
0.008782 sym489 sym202 sym136 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001947 sym490 sym490 sym491 sym165 sym167 sym32 sym406 sym2 sym2 sym563
0.001955 sym490 sym490 sym491 sym165 sym167 sym32 sym406 sym2 sym2 sym563
0.001954 sym491 sym116 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.002924 sym491 sym202 sym136 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001951 sym491 sym70 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001956 sym502 sym505 sym506 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.001952 sym502 sym505 sym506 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001953 sym505 sym506 sym15 sym23 sym46 sym99 sym406 sym2 sym2 sym563
0.003909 sym505 sym506 sym15 sym23 sym46 sym99 sym406 sym2 sym2 sym563
0.009768 sym505 sym506 sym15 sym23 sym46 sym99 sym406 sym2 sym2 sym563
0.001962 sym505 sym506 sym367 sym37 sym46 sym99 sym406 sym2 sym2 sym563
0.001943 sym505 sym506 sym367 sym37 sym46 sym99 sym406 sym2 sym2 sym563
0.005858 sym505 sym506 sym15 sym23 sym46 sym99 sym406 sym2 sym2 sym563
0.002923 sym505 sym506 sym367 sym37 sym46 sym99 sym406 sym2 sym2 sym563
0.001942 sym505 sym506 sym367 sym37 sym46 sym99 sym406 sym2 sym2 sym563
0.001954 sym505 sym506 sym15 sym23 sym46 sym99 sym406 sym2 sym2 sym563
0.001943 sym505 sym506 sym367 sym37 sym46 sym99 sym406 sym2 sym2 sym563
0.001955 sym505 sym506 sym15 sym23 sym46 sym99 sym406 sym2 sym2 sym563
0.001953 sym505 sym506 sym15 sym23 sym46 sym99 sym406 sym2 sym2 sym563
0.001952 sym505 sym506 sym15 sym23 sym46 sym99 sym406 sym2 sym2 sym563
0.001949 sym505 sym506 sym15 sym23 sym46 sym99 sym406 sym2 sym2 sym563
0.001944 sym505 sym506 sym367 sym37 sym46 sym99 sym406 sym2 sym2 sym563
0.002927 sym509 sym402 sym402 sym35 sym46 sym99 sym406 sym2 sym2 sym563
0.001963 sym524 sym280 sym47 sym44 sym46 sym99 sym406 sym2 sym2 sym563
0.002926 sym524 sym79 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001950 sym525 sym70 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001947 sym525 sym70 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001966 sym525 sym116 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001954 sym525 sym70 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001950 sym525 sym70 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001951 sym525 sym70 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001951 sym525 sym70 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001947 sym526 sym55 sym158 sym164 sym167 sym32 sym406 sym2 sym2 sym563
0.003899 sym526 sym55 sym158 sym164 sym167 sym32 sym406 sym2 sym2 sym563
0.001954 sym526 sym55 sym158 sym164 sym167 sym32 sym406 sym2 sym2 sym563
0.003907 sym526 sym55 sym158 sym164 sym167 sym32 sym406 sym2 sym2 sym563
0.001953 sym526 sym55 sym158 sym164 sym167 sym32 sym406 sym2 sym2 sym563
0.003904 sym526 sym55 sym158 sym164 sym167 sym32 sym406 sym2 sym2 sym563
0.001954 sym526 sym55 sym158 sym164 sym167 sym32 sym406 sym2 sym2 sym563
0.001951 sym526 sym55 sym158 sym164 sym167 sym32 sym406 sym2 sym2 sym563
0.001951 sym526 sym55 sym158 sym164 sym167 sym32 sym406 sym2 sym2 sym563
0.049215 sym527 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.001954 sym527 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
3.525447 sym527 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.039066 sym527 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.017588 sym527 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.027346 sym527 sym112 sym114 sym49 sym98 sym99 sym406 sym2 sym2 sym563
0.002946 sym532 sym501 sym514 sym514 sym515 sym99 sym406 sym2 sym2 sym563
0.001947 sym557 sym504 sym502 sym505 sym506 sym99 sym406 sym2 sym2 sym563
0.003907 sym570 sym490 sym238 sym35 sym46 sym99 sym406 sym2 sym2 sym563
0.001962 sym570 sym506 sym367 sym37 sym46 sym99 sym406 sym2 sym2 sym563
0.033196 sym584 sym120 sym36 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.003902 sym584 sym120 sym36 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001943 sym584 sym463 sym615 sym616 sym582 sym638 sym406 sym2 sym2 sym563
0.002938 sym584 sym464 sym615 sym616 sym582 sym638 sym406 sym2 sym2 sym563
0.001947 sym584 sym490 sym200 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002057 sym584 sym606 sym490 sym90 sym126 sym100 sym406 sym2 sym2 sym563
0.001953 sym589 sym490 sym200 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001954 sym590 sym489 sym19 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001954 sym591 sym592 sym591 sym490 sym166 sym100 sym406 sym2 sym2 sym563
0.001953 sym591 sym591 sym490 sym90 sym126 sym100 sym406 sym2 sym2 sym563
0.001952 sym591 sym591 sym490 sym90 sym126 sym100 sym406 sym2 sym2 sym563
0.001944 sym591 sym591 sym490 sym90 sym126 sym100 sym406 sym2 sym2 sym563
0.003923 sym591 sym489 sym36 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001951 sym591 sym490 sym200 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001951 sym591 sym490 sym235 sym35 sym46 sym99 sym406 sym2 sym2 sym563
0.001949 sym591 sym490 sym238 sym35 sym46 sym99 sym406 sym2 sym2 sym563
0.002922 sym591 sym489 sym36 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001954 sym592 sym592 sym591 sym490 sym166 sym100 sym406 sym2 sym2 sym563
0.002004 sym592 sym592 sym591 sym490 sym166 sym100 sym406 sym2 sym2 sym563
0.001955 sym592 sym591 sym490 sym90 sym126 sym100 sym406 sym2 sym2 sym563
0.001953 sym592 sym592 sym591 sym490 sym166 sym100 sym406 sym2 sym2 sym563
0.001951 sym592 sym592 sym591 sym490 sym166 sym100 sym406 sym2 sym2 sym563
0.002938 sym611 sym617 sym617 sym582 sym622 sym99 sym406 sym2 sym2 sym563
0.001964 sym11 sym16 sym354 sym346 sym348 sym46 sym99 sym406 sym2 sym2 sym563
0.001977 sym11 sym16 sym354 sym346 sym348 sym46 sym99 sym406 sym2 sym2 sym563
0.004891 sym29 sym16 sym354 sym346 sym348 sym46 sym99 sym406 sym2 sym2 sym563
0.010786 sym29 sym16 sym354 sym346 sym348 sym46 sym99 sym406 sym2 sym2 sym563
0.015629 sym52 sym55 sym158 sym164 sym167 sym168 sym100 sym406 sym2 sym2 sym563
0.002926 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001947 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001957 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.002924 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001953 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001953 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.003908 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001954 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001954 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001947 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.005856 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.017586 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001983 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.007813 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001952 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001953 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001953 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.003904 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.019537 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.003907 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001954 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001952 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.005856 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001956 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001951 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.004879 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001951 sym55 sym158 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001952 sym62 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.003902 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.003912 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.003897 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.003908 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.009722 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.021484 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.006837 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.005852 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001951 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.004881 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002929 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002920 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001952 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002931 sym64 sym67 sym201 sym253 sym35 sym46 sym99 sym406 sym2 sym2 sym563
0.003909 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001951 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001951 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.005855 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.003905 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002928 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001951 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001953 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002932 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.005852 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002927 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002926 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001948 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.003906 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001946 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.003907 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001950 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.003907 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001958 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002929 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002928 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001952 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001952 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.004880 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001951 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001947 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002923 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001960 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.017585 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.011714 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001948 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001950 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001956 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.003904 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001952 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002926 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001951 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002931 sym64 sym65 sym67 sym201 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.015635 sym65 sym67 sym201 sym253 sym35 sym46 sym99 sym406 sym2 sym2 sym563
0.001954 sym65 sym67 sym201 sym253 sym35 sym46 sym99 sym406 sym2 sym2 sym563
0.002917 sym65 sym67 sym201 sym203 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002932 sym65 sym67 sym201 sym253 sym35 sym46 sym99 sym406 sym2 sym2 sym563
0.002932 sym65 sym67 sym201 sym203 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002927 sym74 sym79 sym233 sym219 sym35 sym46 sym99 sym406 sym2 sym2 sym563
0.001952 sym79 sym251 sym241 sym36 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001964 sym79 sym16 sym354 sym346 sym348 sym46 sym99 sym406 sym2 sym2 sym563
0.002891 sym79 sym251 sym241 sym36 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002933 sym83 sym91 sym126 sym125 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001952 sym91 sym126 sym125 sym36 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002929 sym91 sym126 sym125 sym36 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.008793 sym91 sym126 sym125 sym36 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002930 sym91 sym126 sym125 sym36 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002930 sym91 sym126 sym125 sym36 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.002936 sym91 sym126 sym125 sym36 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001954 sym102 sym102 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.002930 sym102 sym102 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.002930 sym102 sym102 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.002926 sym102 sym102 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.002927 sym102 sym102 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.002928 sym102 sym102 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001950 sym102 sym102 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.006833 sym102 sym102 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.018554 sym102 sym102 sym164 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.001964 sym111 sym397 sym398 sym400 sym44 sym46 sym99 sym406 sym2 sym2 sym563
0.001953 sym111 sym397 sym398 sym400 sym44 sym46 sym99 sym406 sym2 sym2 sym563
0.001987 sym111 sym397 sym398 sym400 sym44 sym46 sym99 sym406 sym2 sym2 sym563
0.002926 sym117 sym123 sym611 sym611 sym612 sym614 sym99 sym406 sym2 sym2 sym563
0.001947 sym144 sym252 sym33 sym36 sym36 sym46 sym99 sym406 sym2 sym2 sym563
0.001955 sym159 sym161 sym167 sym119 sym124 sym46 sym99 sym406 sym2 sym2 sym563
0.002932 sym162 sym91 sym126 sym125 sym36 sym46 sym99 sym406 sym2 sym2 sym563
