framemap_id,seq_id,kind,frame_count,seq_name
0,2586,classic,10,
0,2587,classic,1,
0,2588,classic,8,
0,2589,classic,16,
0,2590,classic,1,
0,2591,classic,16,
0,2592,classic,12,
0,2593,classic,3,
0,2594,classic,9,
0,2595,classic,20,
879,2596,classic,56,
880,2597,classic,13,
174,2598,classic,11,
178,2599,classic,17,
177,2600,classic,7,
158,2601,classic,16,
158,2602,classic,16,
158,2603,classic,30,
158,2604,classic,4,
158,2605,classic,14,
158,2606,classic,14,
158,2607,classic,10,
158,2608,classic,10,
158,2609,classic,12,
158,2610,classic,15,
158,2611,classic,15,
158,2612,classic,12,
158,2613,classic,15,
0,2614,classic,11,
170,2615,classic,4,
165,2616,classic,12,
880,2617,classic,13,
160,2618,classic,10,
160,2619,classic,10,
160,2620,classic,10,
160,2621,classic,10,
160,2622,classic,10,
162,2623,classic,8,
162,2624,classic,8,
162,2625,classic,10,
162,2626,classic,8,
162,2627,classic,9,
164,2628,classic,9,
164,2629,classic,15,
164,2630,classic,16,
164,2631,classic,12,
164,2632,classic,16,
164,2633,classic,14,
163,2634,classic,16,
163,2635,classic,17,
163,2636,classic,12,
163,2637,classic,14,
163,2638,classic,22,
163,2639,classic,10,
171,2640,classic,49,
175,2641,classic,10,
161,2642,classic,12,
161,2643,classic,26,
161,2644,classic,14,
161,2645,classic,13,
161,2646,classic,17,
161,2647,classic,13,
166,2648,classic,3,
167,2649,classic,14,
159,2650,classic,16,
159,2651,classic,16,
159,2652,classic,12,
159,2653,classic,17,
159,2654,classic,28,
159,2655,classic,14,
159,2656,classic,31,
179,2657,classic,8,
169,2658,classic,8,
168,2659,classic,8,
173,2660,classic,16,
0,2661,classic,21,
280,2662,classic,8,
280,2663,classic,6,
280,2664,classic,57,
211,2665,classic,17,
323,2666,classic,4,
323,2667,classic,8,
323,2668,classic,3,
323,2669,classic,9,
323,2670,classic,14,
677,2671,classic,6,
675,2672,classic,8,
675,2673,classic,55,
82,2674,classic,16,
200,2675,classic,8,
200,2676,classic,1,
200,2677,classic,1,
200,2678,classic,1,
200,2679,classic,1,
200,2680,classic,1,
200,2681,classic,1,
200,2682,classic,1,
200,2683,classic,1,
200,2684,classic,11,
676,2685,classic,16,
676,2686,classic,13,
676,2687,classic,8,
676,2688,classic,16,
676,2689,classic,12,
256,2690,classic,16,
319,2691,classic,50,
0,2692,classic,8,
0,2693,classic,18,
280,2694,classic,1,
0,2695,classic,19,
0,2696,classic,50,
0,2697,classic,15,
0,2698,classic,15,
731,2699,classic,8,
0,2700,classic,4,
0,2701,classic,27,
0,2702,classic,15,
326,2703,classic,8,
326,2704,classic,64,
326,2705,classic,6,
326,2706,classic,4,
326,2707,classic,7,
716,2708,classic,20,
891,2709,classic,22,
0,2710,classic,12,
698,2711,classic,12,
0,2712,classic,22,
0,2713,classic,2,
700,2714,classic,9,
2269,2715,classic,142,
2269,2716,classic,143,
0,2717,classic,21,
854,2718,classic,27,
172,2719,classic,27,
0,2720,classic,12,
0,2721,classic,27,
689,2722,classic,27,
209,2723,classic,17,
0,2724,classic,9,
925,2725,classic,87,
0,2726,classic,6,
0,2727,classic,7,
0,2728,classic,14,
1503,2729,classic,16,
1503,2730,classic,16,
1503,2731,classic,16,
1503,2732,classic,17,
1503,2733,classic,38,
596,2734,classic,6,
599,2735,classic,13,
599,2736,classic,13,
599,2737,classic,9,
599,2738,classic,13,
599,2739,classic,20,
599,2740,classic,10,
0,2741,classic,30,
597,2742,classic,6,
592,2743,classic,10,
593,2744,classic,7,
598,2745,classic,17,
594,2746,classic,32,
595,2747,classic,14,
595,2748,classic,14,
744,2749,classic,8,
0,2750,classic,16,
0,2751,classic,8,
0,2752,classic,8,
0,2753,classic,14,
0,2754,classic,11,
0,2755,classic,8,
0,2756,classic,38,
0,2757,classic,8,
0,2758,classic,5,
0,2759,classic,5,
0,2760,classic,5,
0,2761,classic,55,
0,2762,classic,34,
0,2763,classic,66,
0,2764,classic,32,
226,2765,classic,32,
226,2766,classic,17,
226,2767,classic,33,
271,2768,classic,10,
0,2769,classic,8,
0,2770,classic,12,
0,2771,classic,11,
48,2772,classic,64,
48,2773,classic,40,
814,2774,classic,28,
814,2775,classic,6,
814,2776,classic,7,
814,2777,classic,5,
814,2778,classic,8,
0,2779,classic,16,
0,2780,classic,14,
0,2781,classic,7,
0,2782,classic,14,
0,2783,classic,14,
0,2784,classic,7,
0,2785,classic,14,
0,2786,classic,14,
0,2787,classic,7,
0,2788,classic,14,
788,2789,classic,10,
788,2790,classic,10,
788,2791,classic,10,
788,2792,classic,10,
0,2793,classic,10,
0,2794,classic,10,
0,2795,classic,10,
0,2796,classic,24,
0,2797,classic,26,
0,2798,classic,6,
0,2799,classic,5,
0,2800,classic,5,
0,2801,classic,8,
644,2802,classic,16,
644,2803,classic,4,
644,2804,classic,12,
644,2805,classic,17,
644,2806,classic,11,
642,2807,classic,15,
643,2808,classic,10,
306,2809,classic,1,
0,2810,classic,8,
0,2811,classic,16,
0,2812,classic,15,
0,2813,classic,23,
660,2814,classic,14,
0,2815,classic,8,
0,2816,classic,1,
0,2817,classic,17,
0,2818,classic,8,
0,2819,classic,9,
0,2820,classic,18,
152,2821,classic,15,
153,2822,classic,15,
152,2823,classic,8,
153,2824,classic,8,
152,2825,classic,20,
153,2826,classic,20,
152,2827,classic,7,
157,2828,classic,10,
0,2829,classic,10,
155,2830,classic,10,
0,2831,classic,10,
156,2832,classic,10,
0,2833,classic,10,
154,2834,classic,11,
0,2835,classic,15,
0,2836,classic,43,
0,2837,classic,4,
0,2838,classic,7,
0,2839,classic,5,
0,2840,classic,24,
319,2841,classic,8,
319,2842,classic,21,
0,2843,classic,8,
0,2844,classic,12,
0,2845,classic,8,
0,2846,classic,10,
0,2847,classic,8,
25,2848,classic,17,
16,2849,classic,12,
16,2850,classic,10,
16,2851,classic,6,
16,2852,classic,6,
16,2853,classic,15,
16,2854,classic,8,
16,2855,classic,11,
16,2856,classic,20,
17,2857,classic,8,
17,2858,classic,8,
17,2859,classic,7,
17,2860,classic,8,
17,2861,classic,11,
17,2862,classic,15,
19,2863,classic,9,
19,2864,classic,10,
19,2865,classic,10,
19,2866,classic,10,
19,2867,classic,9,
19,2868,classic,7,
19,2869,classic,6,
2034,2870,classic,64,
12,2871,classic,10,
21,2872,classic,17,
22,2873,classic,17,
23,2874,classic,1,
24,2875,classic,8,
0,2876,classic,18,
852,2877,classic,18,
527,2878,classic,60,
0,2879,classic,6,
0,2880,classic,16,
0,2881,classic,11,
659,2882,classic,15,
662,2883,classic,40,
526,2884,classic,5,
526,2885,classic,12,
526,2886,classic,10,
286,2887,classic,10,
0,2888,classic,12,
661,2889,classic,24,
0,2890,classic,24,
0,2891,classic,12,
458,2892,classic,50,
459,2893,classic,14,
326,2894,classic,12,
613,2895,classic,31,
618,2896,classic,24,
615,2897,classic,7,
616,2898,classic,12,
619,2899,classic,4,
614,2900,classic,8,
617,2901,classic,8,
0,2902,classic,26,
0,2903,classic,12,
319,2904,classic,4,
466,2905,classic,28,
491,2906,classic,12,
491,2907,classic,8,
491,2908,classic,12,
0,2909,classic,8,
0,2910,classic,22,
0,2911,classic,20,
0,2912,classic,8,
0,2913,classic,15,
0,2914,classic,15,
490,2915,classic,26,
492,2916,classic,3,
526,2917,classic,7,
526,2918,classic,6,
526,2919,classic,17,
195,2920,classic,25,
198,2921,classic,16,
196,2922,classic,7,
196,2923,classic,8,
197,2924,classic,14,
0,2925,classic,10,
0,2926,classic,8,
0,2927,classic,15,
0,2928,classic,8,
0,2929,classic,8,
112,2930,classic,12,
112,2931,classic,47,
112,2932,classic,8,
112,2933,classic,10,
112,2934,classic,8,
112,2935,classic,12,
112,2936,classic,18,
112,2937,classic,8,
112,2938,classic,10,
0,2939,classic,13,
0,2940,classic,12,
158,2941,classic,12,
297,2942,classic,12,
319,2943,classic,9,
929,2944,classic,12,
111,2945,classic,12,
111,2946,classic,10,
111,2947,classic,8,
111,2948,classic,8,
111,2949,classic,4,
111,2950,classic,4,
111,2951,classic,8,
111,2952,classic,10,
313,2953,classic,16,
1240,2954,classic,12,
1240,2955,classic,8,
119,2956,classic,9,
115,2957,classic,8,
312,2958,classic,10,
312,2959,classic,12,
118,2960,classic,12,
312,2961,classic,12,
308,2962,classic,11,
1415,2963,classic,26,
1415,2964,classic,20,
116,2965,classic,12,
0,2966,classic,8,
0,2967,classic,8,
0,2968,classic,11,
114,2969,classic,11,
114,2970,classic,7,
286,2971,classic,11,
286,2972,classic,9,
286,2973,classic,12,
117,2974,classic,12,
113,2975,classic,8,
110,2976,classic,12,
286,2977,classic,11,
286,2978,classic,9,
286,2979,classic,12,
117,2980,classic,12,
113,2981,classic,8,
817,2982,classic,8,
817,2983,classic,11,
817,2984,classic,10,
817,2985,classic,11,
817,2986,classic,11,
817,2987,classic,11,
817,2988,classic,11,
817,2989,classic,17,
823,2990,classic,17,
822,2991,classic,8,
824,2992,classic,11,
0,2993,classic,12,
0,2994,classic,8,
0,2995,classic,1,
5,2996,classic,31,
421,2997,classic,16,
421,2998,classic,16,
0,2999,classic,26,
0,3000,classic,9,
0,3001,classic,7,
0,3002,classic,14,
0,3003,classic,45,
0,3004,classic,46,
0,3005,classic,18,
0,3006,classic,50,
0,3007,classic,31,
190,3008,classic,8,
190,3009,classic,19,
190,3010,classic,8,
190,3011,classic,8,
190,3012,classic,8,
190,3013,classic,16,
190,3014,classic,19,
313,3015,classic,31,
191,3016,classic,45,
191,3017,classic,46,
191,3018,classic,18,
191,3019,classic,50,
192,3020,classic,12,
46,3021,classic,11,
39,3022,classic,12,
42,3023,classic,39,
47,3024,classic,17,
43,3025,classic,29,
45,3026,classic,8,
45,3027,classic,8,
38,3028,classic,12,
41,3029,classic,32,
40,3030,classic,32,
40,3031,classic,32,
0,3032,classic,9,
44,3033,classic,12,
44,3034,classic,11,
44,3035,classic,11,
0,3036,classic,8,
531,3037,classic,47,
531,3038,classic,1,
0,3039,classic,8,
0,3040,classic,12,
0,3041,classic,5,
0,3042,classic,8,
0,3043,classic,12,
0,3044,classic,10,
0,3045,classic,8,
0,3046,classic,9,
247,3047,classic,17,
269,3048,classic,8,
269,3049,classic,4,
269,3050,classic,8,
270,3051,classic,6,
269,3052,classic,17,
0,3053,classic,7,
0,3054,classic,7,
0,3055,classic,17,
0,3056,classic,17,
0,3057,classic,7,
0,3058,classic,7,
0,3059,classic,6,
0,3060,classic,6,
0,3061,classic,16,
0,3062,classic,16,
0,3063,classic,19,
0,3064,classic,18,
0,3065,classic,16,
0,3066,classic,24,
0,3067,classic,15,
0,3068,classic,36,
0,3069,classic,29,
92,3070,classic,11,
0,3071,classic,14,
297,3072,classic,13,
499,3073,classic,5,
499,3074,classic,11,
499,3075,classic,11,
499,3076,classic,24,
499,3077,classic,24,
499,3078,classic,8,
500,3079,classic,120,
500,3080,classic,11,
500,3081,classic,11,
500,3082,classic,8,
500,3083,classic,27,
500,3084,classic,3,
500,3085,classic,11,
500,3086,classic,11,
500,3087,classic,8,
499,3088,classic,14,
500,3089,classic,12,
0,3090,classic,9,
0,3091,classic,3,
231,3092,classic,10,
210,3093,classic,16,
0,3094,classic,13,
497,3095,classic,9,
497,3096,classic,9,
496,3097,classic,9,
493,3098,classic,17,
495,3099,classic,13,
494,3100,classic,11,
498,3101,classic,24,
0,3102,classic,35,
0,3103,classic,26,
455,3104,classic,15,
392,3105,classic,64,
454,3106,classic,32,
392,3107,classic,64,
813,3108,classic,16,
813,3109,classic,16,
813,3110,classic,16,
813,3111,classic,7,
813,3112,classic,8,
709,3113,classic,16,
0,3114,classic,23,
0,3115,classic,1,
0,3116,classic,8,
417,3117,classic,8,
418,3118,classic,12,
418,3119,classic,4,
418,3120,classic,8,
419,3121,classic,10,
419,3122,classic,11,
519,3123,classic,16,
516,3124,classic,14,
518,3125,classic,16,
518,3126,classic,16,
517,3127,classic,17,
0,3128,classic,4,
0,3129,classic,11,
0,3130,classic,17,
0,3131,classic,22,
0,3132,classic,27,
0,3133,classic,9,
0,3134,classic,9,
0,3135,classic,7,
0,3136,classic,27,
0,3137,classic,27,
878,3138,classic,5,
878,3139,classic,5,
0,3140,classic,10,
0,3141,classic,10,
0,3142,classic,10,
0,3143,classic,10,
64,3144,classic,8,
64,3145,classic,8,
64,3146,classic,8,
64,3147,classic,20,
64,3148,classic,11,
64,3149,classic,9,
66,3150,classic,5,
68,3151,classic,5,
67,3152,classic,5,
65,3153,classic,4,
69,3154,classic,5,
69,3155,classic,5,
70,3156,classic,13,
0,3157,classic,17,
71,3158,classic,17,
808,3159,classic,22,
809,3160,classic,2,
809,3161,classic,8,
809,3162,classic,10,
809,3163,classic,11,
809,3164,classic,8,
809,3165,classic,8,
224,3166,classic,16,
842,3167,classic,1,
842,3168,classic,44,
841,3169,classic,8,
0,3170,classic,14,
0,3171,classic,14,
705,3172,classic,1,
705,3173,classic,11,
408,3174,classic,26,
0,3175,classic,12,
0,3176,classic,10,
0,3177,classic,8,
0,3178,classic,8,
787,3179,classic,6,
789,3180,classic,19,
0,3181,classic,19,
0,3182,classic,19,
314,3183,classic,17,
314,3184,classic,7,
0,3185,classic,19,
0,3186,classic,19,
0,3187,classic,41,
611,3188,classic,41,
611,3189,classic,41,
610,3190,classic,41,
0,3191,classic,26,
0,3192,classic,38,
319,3193,classic,27,
0,3194,classic,4,
0,3195,classic,6,
951,3196,classic,3,
951,3197,classic,3,
951,3198,classic,6,
951,3199,classic,6,
951,3200,classic,6,
951,3201,classic,6,
951,3202,classic,5,
951,3203,classic,5,
951,3204,classic,32,
951,3205,classic,32,
959,3206,classic,6,
297,3207,classic,8,
297,3208,classic,3,
297,3209,classic,35,
325,3210,classic,9,
325,3211,classic,46,
325,3212,classic,45,
330,3213,classic,4,
330,3214,classic,9,
330,3215,classic,13,
330,3216,classic,8,
704,3217,classic,13,
706,3218,classic,46,
707,3219,classic,17,
708,3220,classic,30,
1415,3221,classic,11,
759,3222,classic,11,
759,3223,classic,12,
759,3224,classic,12,
759,3225,classic,12,
759,3226,classic,12,
759,3227,classic,11,
759,3228,classic,11,
759,3229,classic,11,
711,3230,classic,8,
767,3231,classic,4,
376,3232,classic,8,
376,3233,classic,8,
376,3234,classic,5,
376,3235,classic,7,
376,3236,classic,17,
710,3237,classic,52,
0,3238,classic,8,
0,3239,classic,10,
0,3240,classic,10,
343,3241,classic,3,
343,3242,classic,80,
0,3243,classic,19,
45,3244,classic,8,
45,3245,classic,8,
501,3246,classic,15,
502,3247,classic,80,
299,3248,classic,9,
299,3249,classic,8,
299,3250,classic,7,
299,3251,classic,7,
505,3252,classic,23,
505,3253,classic,8,
505,3254,classic,7,
505,3255,classic,7,
0,3256,classic,42,
0,3257,classic,42,
507,3258,classic,42,
506,3259,classic,5,
506,3260,classic,11,
506,3261,classic,8,
506,3262,classic,11,
506,3263,classic,19,
503,3264,classic,12,
0,3265,classic,7,
0,3266,classic,7,
504,3267,classic,32,
0,3268,classic,5,
0,3269,classic,5,
0,3270,classic,6,
0,3271,classic,2,
0,3272,classic,6,
0,3273,classic,2,
0,3274,classic,5,
0,3275,classic,5,
0,3276,classic,38,
0,3277,classic,38,
0,3278,classic,21,
0,3279,classic,21,
0,3280,classic,1,
0,3281,classic,9,
0,3282,classic,9,
0,3283,classic,17,
0,3284,classic,11,
0,3285,classic,24,
0,3286,classic,24,
0,3287,classic,24,
0,3288,classic,24,
0,3289,classic,24,
0,3290,classic,24,
0,3291,classic,24,
0,3292,classic,24,
0,3293,classic,16,
0,3294,classic,16,
0,3295,classic,16,
0,3296,classic,16,
0,3297,classic,16,
0,3298,classic,16,
0,3299,classic,16,
0,3300,classic,16,
0,3301,classic,16,
0,3302,classic,23,
0,3303,classic,13,
75,3304,classic,17,
74,3305,classic,24,
76,3306,classic,11,
202,3307,classic,11,
203,3308,classic,8,
121,3309,classic,10,
121,3310,classic,13,
121,3311,classic,3,
121,3312,classic,9,
121,3313,classic,8,
121,3314,classic,23,
121,3315,classic,9,
125,3316,classic,24,
122,3317,classic,23,
123,3318,classic,23,
124,3319,classic,9,
120,3320,classic,18,
82,3321,classic,6,
818,3322,classic,15,
818,3323,classic,12,
818,3324,classic,31,
818,3325,classic,11,
818,3326,classic,13,
818,3327,classic,22,
818,3328,classic,6,
818,3329,classic,5,
818,3330,classic,14,
0,3331,classic,9,
0,3332,classic,12,
0,3333,classic,8,
0,3334,classic,8,
0,3335,classic,14,
825,3336,classic,24,
0,3337,classic,16,
0,3338,classic,11,
0,3339,classic,11,
0,3340,classic,6,
0,3341,classic,6,
0,3342,classic,5,
565,3343,classic,11,
566,3344,classic,13,
567,3345,classic,8,
567,3346,classic,32,
564,3347,classic,32,
0,3348,classic,32,
546,3349,classic,8,
547,3350,classic,16,
547,3351,classic,32,
547,3352,classic,1,
0,3353,classic,8,
552,3354,classic,8,
552,3355,classic,8,
0,3356,classic,52,
551,3357,classic,29,
0,3358,classic,20,
0,3359,classic,1,
0,3360,classic,11,
0,3361,classic,20,
0,3362,classic,1,
0,3363,classic,5,
0,3364,classic,20,
0,3365,classic,1,
0,3366,classic,9,
0,3367,classic,20,
0,3368,classic,1,
0,3369,classic,7,
0,3370,classic,20,
0,3371,classic,1,
0,3372,classic,9,
0,3373,classic,20,
0,3374,classic,1,
0,3375,classic,9,
297,3376,classic,20,
297,3377,classic,1,
297,3378,classic,9,
297,3379,classic,29,
321,3380,classic,20,
321,3381,classic,1,
321,3382,classic,9,
321,3383,classic,6,
1415,3384,classic,13,
1415,3385,classic,1,
1415,3386,classic,13,
1415,3387,classic,13,
1415,3388,classic,2,
1415,3389,classic,11,
588,3390,classic,10,
1415,3391,classic,13,
588,3392,classic,20,
588,3393,classic,1,
588,3394,classic,2,
1415,3395,classic,27,
0,3396,classic,9,
0,3397,classic,12,
297,3398,classic,101,
0,3399,classic,70,
1415,3400,classic,10,
1415,3401,classic,1,
1415,3402,classic,29,
308,3403,classic,27,
541,3404,classic,7,
541,3405,classic,5,
541,3406,classic,5,
541,3407,classic,10,
540,3408,classic,14,
540,3409,classic,14,
211,3410,classic,5,
211,3411,classic,17,
211,3412,classic,17,
211,3413,classic,17,
211,3414,classic,1,
0,3415,classic,8,
0,3416,classic,8,
0,3417,classic,8,
0,3418,classic,8,
0,3419,classic,9,
0,3420,classic,9,
0,3421,classic,33,
0,3422,classic,26,
0,3423,classic,15,
559,3424,classic,8,
559,3425,classic,7,
559,3426,classic,8,
559,3427,classic,7,
559,3428,classic,13,
559,3429,classic,9,
559,3430,classic,9,
562,3431,classic,8,
562,3432,classic,8,
562,3433,classic,18,
562,3434,classic,12,
562,3435,classic,14,
321,3436,classic,4,
321,3437,classic,12,
561,3438,classic,24,
558,3439,classic,9,
557,3440,classic,10,
560,3441,classic,8,
560,3442,classic,8,
563,3443,classic,8,
563,3444,classic,8,
542,3445,classic,8,
543,3446,classic,7,
543,3447,classic,10,
543,3448,classic,7,
543,3449,classic,10,
0,3450,classic,43,
0,3451,classic,45,
0,3452,classic,27,
220,3453,classic,25,
217,3454,classic,24,
219,3455,classic,8,
218,3456,classic,8,
216,3457,classic,16,
216,3458,classic,16,
553,3459,classic,11,
321,3460,classic,9,
0,3461,classic,53,
321,3462,classic,15,
382,3463,classic,42,
382,3464,classic,12,
382,3465,classic,6,
382,3466,classic,18,
1539,3467,classic,11,
1539,3468,classic,31,
554,3469,classic,11,
556,3470,classic,15,
0,3471,classic,15,
554,3472,classic,23,
555,3473,classic,8,
555,3474,classic,8,
0,3475,classic,10,
250,3476,classic,37,
250,3477,classic,37,
544,3478,classic,24,
587,3479,classic,24,
588,3480,classic,19,
588,3481,classic,38,
588,3482,classic,16,
588,3483,classic,11,
588,3484,classic,13,
588,3485,classic,8,
588,3486,classic,15,
588,3487,classic,23,
588,3488,classic,17,
588,3489,classic,17,
588,3490,classic,9,
588,3491,classic,6,
588,3492,classic,38,
588,3493,classic,7,
588,3494,classic,11,
0,3495,classic,15,
0,3496,classic,17,
0,3497,classic,9,
548,3498,classic,4,
548,3499,classic,4,
548,3500,classic,8,
548,3501,classic,11,
548,3502,classic,7,
548,3503,classic,36,
549,3504,classic,4,
549,3505,classic,3,
549,3506,classic,8,
549,3507,classic,4,
549,3508,classic,6,
549,3509,classic,29,
82,3510,classic,11,
395,3511,classic,8,
82,3512,classic,22,
82,3513,classic,33,
82,3514,classic,44,
82,3515,classic,12,
82,3516,classic,24,
82,3517,classic,36,
82,3518,classic,48,
82,3519,classic,18,
82,3520,classic,36,
82,3521,classic,54,
82,3522,classic,71,
588,3523,classic,9,
588,3524,classic,9,
588,3525,classic,9,
588,3526,classic,16,
545,3527,classic,41,
545,3528,classic,41,
545,3529,classic,41,
545,3530,classic,41,
545,3531,classic,41,
545,3532,classic,31,
545,3533,classic,5,
545,3534,classic,55,
641,3535,classic,12,
641,3536,classic,14,
641,3537,classic,7,
641,3538,classic,8,
641,3539,classic,11,
641,3540,classic,19,
211,3541,classic,12,
579,3542,classic,14,
0,3543,classic,44,
0,3544,classic,32,
250,3545,classic,33,
250,3546,classic,33,
0,3547,classic,23,
457,3548,classic,23,
458,3549,classic,10,
0,3550,classic,6,
0,3551,classic,2,
0,3552,classic,5,
0,3553,classic,7,
459,3554,classic,14,
0,3555,classic,12,
460,3556,classic,38,
0,3557,classic,18,
453,3558,classic,11,
201,3559,classic,26,
201,3560,classic,11,
201,3561,classic,27,
201,3562,classic,11,
0,3563,classic,6,
0,3564,classic,11,
0,3565,classic,8,
0,3566,classic,34,
456,3567,classic,36,
347,3568,classic,8,
347,3569,classic,2,
347,3570,classic,15,
0,3571,classic,11,
0,3572,classic,8,
397,3573,classic,12,
385,3574,classic,15,
384,3575,classic,13,
422,3576,classic,18,
405,3577,classic,18,
394,3578,classic,33,
393,3579,classic,64,
388,3580,classic,12,
388,3581,classic,12,
391,3582,classic,1,
391,3583,classic,15,
391,3584,classic,8,
391,3585,classic,17,
402,3586,classic,20,
398,3587,classic,6,
398,3588,classic,17,
398,3589,classic,17,
398,3590,classic,24,
398,3591,classic,24,
0,3592,classic,8,
0,3593,classic,8,
0,3594,classic,2,
0,3595,classic,11,
0,3596,classic,9,
0,3597,classic,13,
0,3598,classic,13,
0,3599,classic,9,
0,3600,classic,9,
396,3601,classic,11,
0,3602,classic,8,
0,3603,classic,5,
412,3604,classic,12,
0,3605,classic,7,
0,3606,classic,4,
389,3607,classic,7,
0,3608,classic,7,
0,3609,classic,4,
383,3610,classic,7,
0,3611,classic,11,
399,3612,classic,11,
387,3613,classic,15,
387,3614,classic,17,
401,3615,classic,18,
400,3616,classic,16,
416,3617,classic,8,
416,3618,classic,16,
416,3619,classic,14,
416,3620,classic,12,
0,3621,classic,8,
0,3622,classic,8,
0,3623,classic,8,
0,3624,classic,20,
0,3625,classic,20,
0,3626,classic,18,
0,3627,classic,11,
411,3628,classic,18,
403,3629,classic,24,
0,3630,classic,24,
406,3631,classic,9,
406,3632,classic,15,
406,3633,classic,8,
0,3634,classic,9,
0,3635,classic,15,
0,3636,classic,4,
404,3637,classic,9,
404,3638,classic,39,
0,3639,classic,48,
0,3640,classic,16,
0,3641,classic,11,
408,3642,classic,14,
408,3643,classic,14,
410,3644,classic,12,
0,3645,classic,10,
414,3646,classic,16,
409,3647,classic,20,
415,3648,classic,16,
0,3649,classic,25,
407,3650,classic,25,
0,3651,classic,31,
0,3652,classic,27,
0,3653,classic,25,
0,3654,classic,31,
0,3655,classic,31,
0,3656,classic,31,
0,3657,classic,26,
0,3658,classic,16,
0,3659,classic,17,
0,3660,classic,4,
0,3661,classic,6,
0,3662,classic,6,
0,3663,classic,6,
0,3664,classic,6,
0,3665,classic,6,
0,3666,classic,6,
0,3667,classic,8,
0,3668,classic,8,
0,3669,classic,27,
0,3670,classic,17,
0,3671,classic,10,
0,3672,classic,11,
0,3673,classic,15,
0,3674,classic,18,
0,3675,classic,27,
0,3676,classic,21,
0,3677,classic,2,
0,3678,classic,9,
0,3679,classic,3,
0,3680,classic,8,
390,3681,classic,15,
413,3682,classic,24,
0,3683,classic,23,
0,3684,classic,22,
0,3685,classic,8,
0,3686,classic,21,
0,3687,classic,12,
0,3688,classic,13,
0,3689,classic,13,
0,3690,classic,13,
0,3691,classic,23,
0,3692,classic,23,
0,3693,classic,23,
0,3694,classic,23,
0,3695,classic,23,
0,3696,classic,23,
0,3697,classic,1,
427,3698,classic,16,
429,3699,classic,10,
430,3700,classic,13,
0,3701,classic,23,
0,3702,classic,11,
0,3703,classic,11,
0,3704,classic,11,
0,3705,classic,24,
386,3706,classic,24,
423,3707,classic,4,
423,3708,classic,8,
423,3709,classic,16,
423,3710,classic,16,
423,3711,classic,21,
426,3712,classic,1,
426,3713,classic,8,
426,3714,classic,9,
426,3715,classic,1,
424,3716,classic,1,
424,3717,classic,8,
425,3718,classic,8,
0,3719,classic,9,
420,3720,classic,20,
148,3721,classic,6,
148,3722,classic,9,
148,3723,classic,5,
148,3724,classic,10,
151,3725,classic,10,
148,3726,classic,5,
148,3727,classic,19,
149,3728,classic,42,
416,3729,classic,20,
149,3730,classic,8,
149,3731,classic,10,
149,3732,classic,8,
149,3733,classic,17,
0,3734,classic,35,
0,3735,classic,10,
641,3736,classic,6,
641,3737,classic,11,
641,3738,classic,1,
0,3739,classic,43,
0,3740,classic,27,
0,3741,classic,17,
147,3742,classic,11,
147,3743,classic,11,
150,3744,classic,12,
0,3745,classic,19,
863,3746,classic,14,
0,3747,classic,8,
145,3748,classic,1,
145,3749,classic,14,
145,3750,classic,20,
145,3751,classic,14,
145,3752,classic,14,
145,3753,classic,14,
145,3754,classic,16,
145,3755,classic,14,
145,3756,classic,14,
145,3757,classic,14,
145,3758,classic,12,
145,3759,classic,14,
145,3760,classic,10,
145,3761,classic,10,
145,3762,classic,10,
145,3763,classic,10,
145,3764,classic,10,
145,3765,classic,10,
145,3766,classic,9,
145,3767,classic,17,
145,3768,classic,14,
145,3769,classic,10,
145,3770,classic,10,
145,3771,classic,10,
145,3772,classic,10,
145,3773,classic,10,
145,3774,classic,10,
145,3775,classic,10,
145,3776,classic,14,
146,3777,classic,9,
145,3778,classic,1,
145,3779,classic,1,
145,3780,classic,1,
145,3781,classic,1,
145,3782,classic,1,
145,3783,classic,1,
145,3784,classic,1,
145,3785,classic,1,
145,3786,classic,1,
145,3787,classic,1,
145,3788,classic,1,
145,3789,classic,1,
145,3790,classic,1,
145,3791,classic,1,
145,3792,classic,1,
145,3793,classic,1,
145,3794,classic,1,
145,3795,classic,1,
145,3796,classic,1,
145,3797,classic,1,
145,3798,classic,1,
145,3799,classic,1,
145,3800,classic,1,
145,3801,classic,1,
145,3802,classic,1,
1628,3803,classic,25,
0,3804,classic,60,
658,3805,classic,42,
0,3806,classic,16,
0,3807,classic,20,
657,3808,classic,12,
654,3809,classic,5,
654,3810,classic,9,
654,3811,classic,9,
654,3812,classic,11,
654,3813,classic,15,
654,3814,classic,21,
653,3815,classic,4,
653,3816,classic,15,
653,3817,classic,10,
653,3818,classic,21,
653,3819,classic,18,
653,3820,classic,9,
653,3821,classic,17,
655,3822,classic,15,
655,3823,classic,10,
655,3824,classic,12,
655,3825,classic,12,
655,3826,classic,7,
655,3827,classic,24,
656,3828,classic,8,
656,3829,classic,14,
656,3830,classic,12,
656,3831,classic,12,
656,3832,classic,15,
656,3833,classic,14,
656,3834,classic,30,
652,3835,classic,17,
1628,3836,classic,9,
1628,3837,classic,8,
0,3838,classic,26,
0,3839,classic,18,
612,3840,classic,9,
336,3841,classic,8,
336,3842,classic,13,
520,3843,classic,8,
0,3844,classic,15,
0,3845,classic,6,
0,3846,classic,1,
1395,3847,classic,25,
1395,3848,classic,14,
1395,3849,classic,40,
1400,3850,classic,46,
1398,3851,classic,7,
1398,3852,classic,74,
