0.001955 sym342
0.007814 sym342
0.002930 sym340 sym346
0.002927 sym520 sym352
0.002925 sym520 sym606
0.002925 sym520 sym607
0.012694 sym520 sym544
0.001953 sym520 sym404 sym170
0.001951 sym520 sym351 sym170
0.002925 sym520 sym354 sym170
0.002929 sym520 sym357 sym170
0.002929 sym520 sym603 sym170
0.002931 sym520 sym605 sym170
0.002926 sym520 sym608 sym170
0.002929 sym520 sym614 sym170
0.004886 sym472 sym1 sym1 sym509
0.001971 sym534 sym1 sym1 sym509
0.001952 sym19 sym345 sym1 sym1 sym509
0.002927 sym88 sym345 sym1 sym1 sym509
0.001951 sym88 sym345 sym1 sym1 sym509
0.002926 sym88 sym345 sym1 sym1 sym509
0.001951 sym360 sym370 sym495 sym495 sym347
0.019527 sym472 sym345 sym1 sym1 sym509
0.003909 sym472 sym345 sym1 sym1 sym509
0.001951 sym476 sym345 sym1 sym1 sym509
0.035159 sym534 sym345 sym1 sym1 sym509
0.075167 sym534 sym364 sym495 sym495 sym347
0.003903 sym33 sym88 sym345 sym1 sym1 sym509
0.070314 sym33 sym88 sym345 sym1 sym1 sym509
0.020500 sym33 sym88 sym345 sym1 sym1 sym509
0.061519 sym33 sym88 sym345 sym1 sym1 sym509
0.005864 sym33 sym88 sym345 sym1 sym1 sym509
0.004884 sym33 sym88 sym345 sym1 sym1 sym509
0.001949 sym33 sym88 sym345 sym1 sym1 sym509
0.001950 sym33 sym88 sym345 sym1 sym1 sym509
0.002928 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym35 sym88 sym345 sym1 sym1 sym509
0.002931 sym61 sym19 sym345 sym1 sym1 sym509
0.003926 sym149 sym89 sym345 sym1 sym1 sym509
0.001952 sym341 sym19 sym345 sym1 sym1 sym509
0.001958 sym341 sym19 sym345 sym1 sym1 sym509
0.001955 sym341 sym19 sym345 sym1 sym1 sym509
0.001952 sym341 sym19 sym345 sym1 sym1 sym509
0.001954 sym341 sym19 sym345 sym1 sym1 sym509
0.001953 sym341 sym19 sym345 sym1 sym1 sym509
0.001953 sym341 sym19 sym345 sym1 sym1 sym509
0.001953 sym341 sym19 sym345 sym1 sym1 sym509
0.001952 sym341 sym19 sym345 sym1 sym1 sym509
0.001953 sym341 sym19 sym345 sym1 sym1 sym509
0.001953 sym344 sym19 sym345 sym1 sym1 sym509
0.001955 sym344 sym19 sym345 sym1 sym1 sym509
0.001953 sym344 sym19 sym345 sym1 sym1 sym509
0.001952 sym344 sym19 sym345 sym1 sym1 sym509
0.001952 sym344 sym19 sym345 sym1 sym1 sym509
0.007814 sym344 sym19 sym345 sym1 sym1 sym509
0.003907 sym344 sym19 sym345 sym1 sym1 sym509
0.001954 sym344 sym19 sym345 sym1 sym1 sym509
0.005863 sym344 sym19 sym345 sym1 sym1 sym509
0.003907 sym344 sym19 sym345 sym1 sym1 sym509
0.001952 sym344 sym19 sym345 sym1 sym1 sym509
0.001937 sym344 sym19 sym345 sym1 sym1 sym509
0.001952 sym344 sym19 sym345 sym1 sym1 sym509
0.001954 sym344 sym19 sym345 sym1 sym1 sym509
0.005861 sym344 sym19 sym345 sym1 sym1 sym509
0.001954 sym344 sym19 sym345 sym1 sym1 sym509
0.001954 sym344 sym19 sym345 sym1 sym1 sym509
0.003905 sym344 sym19 sym345 sym1 sym1 sym509
0.001954 sym344 sym19 sym345 sym1 sym1 sym509
0.060547 sym472 sym88 sym345 sym1 sym1 sym509
0.001951 sym524 sym486 sym345 sym1 sym1 sym509
0.002919 sym526 sym88 sym345 sym1 sym1 sym509
0.001945 sym534 sym88 sym345 sym1 sym1 sym509
0.017540 sym534 sym486 sym345 sym1 sym1 sym509
0.001959 sym344 sym337 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002931 sym344 sym336 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.015633 sym344 sym336 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001949 sym344 sym336 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym344 sym12 sym23 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001950 sym344 sym104 sym212 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym344 sym336 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002935 sym344 sym210 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym344 sym160 sym271 sym204 sym203 sym25 sym35 sym88 sym345 sym1 sym1 sym509
0.027342 sym369 sym359 sym597 sym576 sym576 sym584 sym598 sym88 sym345 sym1 sym1 sym509
0.011720 sym431 sym158 sym182 sym174 sym178 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002930 sym431 sym158 sym182 sym174 sym226 sym25 sym35 sym88 sym345 sym1 sym1 sym509
0.002927 sym431 sym158 sym182 sym174 sym178 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002927 sym431 sym158 sym182 sym174 sym178 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001945 sym431 sym169 sym158 sym182 sym174 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.007800 sym431 sym173 sym225 sym22 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002921 sym431 sym81 sym109 sym110 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.007811 sym431 sym158 sym182 sym174 sym178 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001951 sym431 sym431 sym432 sym152 sym211 sym25 sym35 sym88 sym345 sym1 sym1 sym509
0.002929 sym432 sym9 sym136 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001947 sym449 sym450 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002931 sym449 sym450 sym11 sym299 sym300 sym301 sym35 sym88 sym345 sym1 sym1 sym509
0.002938 sym449 sym450 sym225 sym22 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001949 sym452 sym158 sym182 sym174 sym178 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.018558 sym452 sym158 sym182 sym174 sym178 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001949 sym452 sym158 sym182 sym174 sym226 sym25 sym35 sym88 sym345 sym1 sym1 sym509
0.002932 sym452 sym158 sym182 sym174 sym178 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym452 sym158 sym182 sym174 sym226 sym25 sym35 sym88 sym345 sym1 sym1 sym509
0.002931 sym452 sym158 sym182 sym174 sym178 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001952 sym452 sym158 sym182 sym174 sym226 sym25 sym35 sym88 sym345 sym1 sym1 sym509
0.001950 sym452 sym173 sym225 sym22 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001944 sym452 sym169 sym158 sym182 sym174 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.004878 sym452 sym169 sym158 sym182 sym174 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001947 sym452 sym173 sym225 sym22 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001946 sym452 sym173 sym225 sym22 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.017577 sym469 sym78 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001951 sym470 sym102 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.024471 sym470 sym102 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002928 sym470 sym337 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002930 sym470 sym202 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002935 sym470 sym102 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001955 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.001951 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.001952 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.005859 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.006815 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.001952 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.005857 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.001952 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.003901 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.001952 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.001950 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.003906 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.002932 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.001952 sym471 sym39 sym138 sym146 sym103 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.028315 sym472 sym132 sym58 sym59 sym174 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001952 sym472 sym337 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001956 sym472 sym337 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002931 sym475 sym336 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001952 sym494 sym448 sym446 sym449 sym450 sym92 sym33 sym88 sym345 sym1 sym1 sym509
0.001952 sym508 sym448 sym446 sym449 sym450 sym24 sym35 sym88 sym345 sym1 sym1 sym509
0.002925 sym514 sym431 sym81 sym109 sym110 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.021481 sym514 sym431 sym431 sym432 sym147 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.015581 sym515 sym431 sym431 sym432 sym147 sym150 sym151 sym89 sym345 sym1 sym1 sym509
0.001948 sym520 sym545 sym545 sym430 sym306 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001956 sym534 sym341 sym341 sym22 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001958 sym534 sym341 sym341 sym22 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002924 sym534 sym387 sym395 sym597 sym576 sym591 sym583 sym583 sym532 sym596 sym0 sym353
0.007810 sym534 sym415 sym462 sym576 sym576 sym577 sym580 sym88 sym345 sym1 sym1 sym509
0.004883 sym534 sym415 sym586 sym576 sym576 sym577 sym580 sym88 sym345 sym1 sym1 sym509
0.002929 sym534 sym565 sym549 sym431 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002926 sym534 sym565 sym549 sym431 sym173 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.039057 sym534 sym592 sym597 sym576 sym576 sym584 sym598 sym88 sym345 sym1 sym1 sym509
0.002927 sym535 sym431 sym432 sym152 sym63 sym195 sym35 sym88 sym345 sym1 sym1 sym509
0.001948 sym535 sym431 sym225 sym22 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002930 sym535 sym431 sym273 sym206 sym190 sym25 sym35 sym88 sym345 sym1 sym1 sym509
0.001955 sym545 sym545 sym431 sym431 sym432 sym147 sym150 sym19 sym345 sym1 sym1 sym509
0.001957 sym545 sym561 sym557 sym558 sym483 sym582 sym532 sym599 sym345 sym1 sym1 sym509
0.001949 sym549 sym550 sym431 sym431 sym432 sym147 sym150 sym19 sym345 sym1 sym1 sym509
0.001952 sym549 sym549 sym431 sym431 sym432 sym147 sym150 sym19 sym345 sym1 sym1 sym509
0.001952 sym549 sym549 sym431 sym431 sym432 sym147 sym150 sym19 sym345 sym1 sym1 sym509
0.002931 sym549 sym549 sym430 sym175 sym115 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002932 sym549 sym550 sym430 sym175 sym115 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.016609 sym549 sym430 sym158 sym182 sym174 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym549 sym430 sym158 sym182 sym174 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.004879 sym549 sym430 sym158 sym182 sym174 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.004894 sym549 sym430 sym185 sym220 sym226 sym25 sym35 sym88 sym345 sym1 sym1 sym509
0.001966 sym549 sym430 sym72 sym82 sym83 sym84 sym109 sym89 sym345 sym1 sym1 sym509
0.015632 sym549 sym431 sym431 sym432 sym147 sym150 sym151 sym89 sym345 sym1 sym1 sym509
0.015663 sym549 sym431 sym431 sym432 sym147 sym150 sym151 sym89 sym345 sym1 sym1 sym509
0.002927 sym550 sym550 sym550 sym549 sym431 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym550 sym549 sym431 sym431 sym432 sym147 sym150 sym19 sym345 sym1 sym1 sym509
0.002927 sym550 sym549 sym430 sym175 sym115 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002930 sym550 sym550 sym549 sym431 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym550 sym550 sym549 sym431 sym207 sym25 sym35 sym88 sym345 sym1 sym1 sym509
0.001951 sym550 sym550 sym431 sym431 sym432 sym147 sym150 sym19 sym345 sym1 sym1 sym509
0.005859 sym550 sym550 sym550 sym549 sym431 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002924 sym550 sym550 sym430 sym175 sym115 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.005861 sym550 sym550 sym550 sym549 sym431 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002936 sym565 sym433 sym225 sym22 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001948 sym565 sym550 sym431 sym431 sym432 sym92 sym33 sym88 sym345 sym1 sym1 sym509
0.013686 sym565 sym565 sym550 sym430 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001963 sym565 sym565 sym550 sym430 sym147 sym108 sym35 sym88 sym345 sym1 sym1 sym509
0.001955 sym3 sym227 sym267 sym11 sym299 sym300 sym301 sym35 sym88 sym345 sym1 sym1 sym509
0.025385 sym5 sym93 sym267 sym11 sym299 sym300 sym301 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym5 sym93 sym267 sym11 sym299 sym300 sym301 sym35 sym88 sym345 sym1 sym1 sym509
0.002932 sym5 sym93 sym267 sym11 sym299 sym300 sym301 sym35 sym88 sym345 sym1 sym1 sym509
0.202210 sym5 sym93 sym267 sym11 sym299 sym300 sym301 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym5 sym93 sym267 sym11 sym299 sym300 sym301 sym35 sym88 sym345 sym1 sym1 sym509
0.002928 sym5 sym93 sym267 sym11 sym299 sym300 sym301 sym35 sym88 sym345 sym1 sym1 sym509
0.001951 sym5 sym93 sym267 sym11 sym299 sym300 sym301 sym35 sym88 sym345 sym1 sym1 sym509
0.002932 sym5 sym93 sym267 sym11 sym299 sym300 sym301 sym35 sym88 sym345 sym1 sym1 sym509
0.002932 sym5 sym93 sym267 sym11 sym299 sym300 sym301 sym35 sym88 sym345 sym1 sym1 sym509
0.001958 sym5 sym93 sym267 sym11 sym299 sym300 sym301 sym35 sym88 sym345 sym1 sym1 sym509
0.002932 sym5 sym93 sym267 sym11 sym299 sym300 sym301 sym35 sym88 sym345 sym1 sym1 sym509
0.001957 sym5 sym93 sym267 sym11 sym299 sym300 sym301 sym35 sym88 sym345 sym1 sym1 sym509
0.001958 sym5 sym93 sym267 sym11 sym299 sym300 sym301 sym35 sym88 sym345 sym1 sym1 sym509
0.001956 sym38 sym327 sym337 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001948 sym38 sym327 sym337 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001955 sym38 sym327 sym337 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym38 sym327 sym337 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001940 sym38 sym327 sym337 sym222 sym215 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001932 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001955 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.017586 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001951 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.006841 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.003899 sym39 sym138 sym146 sym72 sym82 sym83 sym84 sym109 sym110 sym345 sym1 sym1 sym509
0.001952 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.007776 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001952 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.003908 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001914 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.005861 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001949 sym39 sym138 sym146 sym72 sym82 sym83 sym84 sym109 sym89 sym345 sym1 sym1 sym509
0.035207 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001955 sym39 sym138 sym146 sym72 sym82 sym83 sym84 sym109 sym89 sym345 sym1 sym1 sym509
0.003908 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.003904 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002924 sym39 sym138 sym146 sym72 sym82 sym83 sym84 sym109 sym110 sym345 sym1 sym1 sym509
0.001946 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.003938 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.019543 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.005859 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.008774 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym39 sym138 sym146 sym72 sym82 sym83 sym84 sym109 sym89 sym345 sym1 sym1 sym509
0.001953 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.003907 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.017586 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.005860 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001951 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001950 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.003905 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.005857 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym39 sym138 sym146 sym72 sym82 sym83 sym84 sym109 sym110 sym345 sym1 sym1 sym509
0.001952 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001955 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.003906 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym39 sym138 sym146 sym72 sym82 sym83 sym84 sym109 sym89 sym345 sym1 sym1 sym509
0.001949 sym39 sym138 sym146 sym72 sym82 sym83 sym84 sym109 sym110 sym345 sym1 sym1 sym509
0.043668 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001952 sym39 sym138 sym146 sym72 sym82 sym83 sym84 sym109 sym89 sym345 sym1 sym1 sym509
0.017587 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.019532 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001947 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.040969 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001920 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001952 sym39 sym138 sym146 sym72 sym82 sym83 sym84 sym109 sym89 sym345 sym1 sym1 sym509
0.017568 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.007809 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001952 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.003908 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.003908 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.003907 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001951 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001950 sym39 sym138 sym146 sym72 sym82 sym83 sym84 sym109 sym89 sym345 sym1 sym1 sym509
0.007811 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.003906 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001952 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001956 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.029302 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.004882 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.002925 sym39 sym138 sym146 sym72 sym82 sym83 sym84 sym109 sym89 sym345 sym1 sym1 sym509
0.019521 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym39 sym138 sym146 sym72 sym82 sym83 sym84 sym109 sym89 sym345 sym1 sym1 sym509
0.007809 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.003902 sym39 sym138 sym146 sym72 sym82 sym83 sym84 sym109 sym110 sym345 sym1 sym1 sym509
0.001955 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001945 sym39 sym138 sym146 sym72 sym82 sym83 sym84 sym109 sym110 sym345 sym1 sym1 sym509
0.005862 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.003906 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.003907 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.005861 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001953 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001951 sym39 sym138 sym146 sym72 sym82 sym83 sym84 sym109 sym89 sym345 sym1 sym1 sym509
0.001953 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001951 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
0.001954 sym39 sym138 sym146 sym103 sym108 sym26 sym26 sym35 sym88 sym345 sym1 sym1 sym509
