facing,yaw,cycle,body_frame,blade_x,blade_y,blade_z,blade_travel,blade_world_x,blade_world_z,spot_frame,lit_faces,total_faces,alpha_min,alpha_max,arc_x,arc_y,arc_z,arc_world_x,arc_world_z,gap_xz
west,512,71,20,-69.8,-171.1,-76.0,0.0,-76.0,69.8,11,19,22,0,255,21.6,-96.0,-144.2,-144.2,-21.6,114.1
west,512,72,20,-69.8,-171.1,-76.0,0.0,-76.0,69.8,11,19,22,0,255,21.6,-96.0,-144.2,-144.2,-21.6,114.1
west,512,73,20,-69.8,-171.1,-76.0,0.0,-76.0,69.8,11,19,22,0,255,21.6,-96.0,-144.2,-144.2,-21.6,114.1
west,512,74,21,-33.4,-187.5,-52.0,46.6,-52.0,33.4,11,19,22,0,255,21.6,-96.0,-144.2,-144.2,-21.6,107.3
west,512,75,21,-33.4,-187.5,-52.0,0.0,-52.0,33.4,12,13,22,56,255,66.2,-96.0,-140.1,-140.1,-66.2,133.0
west,512,76,21,-33.4,-187.5,-52.0,0.0,-52.0,33.4,12,13,22,56,255,66.2,-96.0,-140.1,-140.1,-66.2,133.0
northwest,768,0,0,-38.5,-201.3,-42.8,0.0,-3.0,57.5,,,,,,,,,,,
northwest,768,1,1,-29.7,-189.8,-75.8,36.1,-32.6,74.6,,,,,,,,,,,
northwest,768,2,1,-29.7,-189.8,-75.8,0.0,-32.6,74.6,,,,,,,,,,,
northwest,768,3,2,-19.8,-172.2,-112.9,42.3,-65.9,93.8,,,,,,,,,,,
northwest,768,4,2,-19.8,-172.2,-112.9,0.0,-65.9,93.8,,,,,,,,,,,
northwest,768,5,3,-30.6,-180.9,-130.6,22.4,-70.7,114.0,,,,,,,,,,,
northwest,768,6,3,-30.6,-180.9,-130.6,0.0,-70.7,114.0,,,,,,,,,,,
northwest,768,7,4,-53.0,-186.8,-138.2,24.4,-60.3,135.2,,,,,,,,,,,
northwest,768,8,4,-53.0,-186.8,-138.2,0.0,-60.3,135.2,,,,,,,,,,,
northwest,768,9,5,-63.2,-166.9,-140.8,22.5,-54.9,144.3,,,,,,,,,,,
northwest,768,10,5,-63.2,-166.9,-140.8,0.0,-54.9,144.3,,,,,,,,,,,
northwest,768,11,6,-102.7,-158.0,-113.0,49.2,-7.3,152.5,,,,,,,,,,,
northwest,768,12,6,-102.7,-158.0,-113.0,0.0,-7.3,152.5,,,,,,,,,,,
northwest,768,13,7,-117.8,-166.0,-86.3,31.7,22.3,144.3,,,,,,,,,,,
northwest,768,14,8,-145.0,-173.5,-41.3,53.1,73.3,131.8,,,,,,,,,,,
northwest,768,15,9,-149.4,-184.4,7.7,50.5,111.1,100.2,,,,,,,,,,,
northwest,768,16,9,-149.4,-184.4,7.7,0.0,111.1,100.2,,,,,,,,,,,
northwest,768,17,10,-145.4,-180.2,54.7,47.4,141.5,64.1,,,,,,,,,,,
northwest,768,18,10,-145.4,-180.2,54.7,0.0,141.5,64.1,,,,,,,,,,,
northwest,768,19,10,-145.4,-180.2,54.7,0.0,141.5,64.1,,,,,,,,,,,
northwest,768,20,10,-145.4,-180.2,54.7,0.0,141.5,64.1,,,,,,,,,,,
northwest,768,21,10,-145.4,-180.2,54.7,0.0,141.5,64.1,,,,,,,,,,,
northwest,768,22,11,-125.9,-181.6,97.3,46.9,157.8,20.2,,,,,,,,,,,
northwest,768,23,11,-125.9,-181.6,97.3,0.0,157.8,20.2,,,,,,,,,,,
northwest,768,24,11,-125.9,-181.6,97.3,0.0,157.8,20.2,,,,,,,,,,,
northwest,768,25,11,-125.9,-181.6,97.3,0.0,157.8,20.2,,,,,,,,,,,
northwest,768,26,11,-125.9,-181.6,97.3,0.0,157.8,20.2,,,,,,,,,,,
northwest,768,27,11,-125.9,-181.6,97.3,0.0,157.8,20.2,,,,,,,,,,,
northwest,768,28,11,-125.9,-181.6,97.3,0.0,157.8,20.2,,,,,,,,,,,
northwest,768,29,11,-125.9,-181.6,97.3,0.0,157.8,20.2,,,,,,,,,,,
northwest,768,30,11,-125.9,-181.6,97.3,0.0,157.8,20.2,0,0,22,255,255,,,,,,
northwest,768,31,12,-92.8,-156.8,-110.1,211.5,-12.2,143.5,0,0,22,255,255,,,,,,
northwest,768,32,12,-92.8,-156.8,-110.1,0.0,-12.2,143.5,0,0,22,255,255,,,,,,
northwest,768,33,12,-92.8,-156.8,-110.1,0.0,-12.2,143.5,1,0,22,255,255,,,,,,
northwest,768,34,12,-92.8,-156.8,-110.1,0.0,-12.2,143.5,1,0,22,255,255,,,,,,
northwest,768,35,13,-21.1,-121.6,-142.4,86.2,-85.8,115.6,1,0,22,255,255,,,,,,
northwest,768,36,13,-21.1,-121.6,-142.4,0.0,-85.8,115.6,2,0,22,255,255,,,,,,
northwest,768,37,13,-21.1,-121.6,-142.4,0.0,-85.8,115.6,2,0,22,255,255,,,,,,
northwest,768,38,13,-21.1,-121.6,-142.4,0.0,-85.8,115.6,3,0,22,255,255,,,,,,
northwest,768,39,14,61.5,-64.3,-109.5,105.8,-121.0,33.9,3,0,22,255,255,,,,,,
northwest,768,40,14,61.5,-64.3,-109.5,0.0,-121.0,33.9,4,1,22,0,255,-46.3,-96.0,-172.0,-88.9,154.4,124.7
northwest,768,41,14,61.5,-64.3,-109.5,0.0,-121.0,33.9,4,1,22,0,255,-46.3,-96.0,-172.0,-88.9,154.4,124.7
northwest,768,42,14,61.5,-64.3,-109.5,0.0,-121.0,33.9,5,3,22,0,255,-22.6,-96.0,-172.4,-106.0,137.9,105.0
northwest,768,43,14,61.5,-64.3,-109.5,0.0,-121.0,33.9,5,3,22,0,255,-22.6,-96.0,-172.4,-106.0,137.9,105.0
northwest,768,44,15,37.5,-64.5,-130.5,31.9,-118.8,65.8,6,9,22,0,255,29.3,-96.0,-165.4,-137.7,96.2,35.8
northwest,768,45,15,37.5,-64.5,-130.5,0.0,-118.8,65.8,6,9,22,0,255,29.3,-96.0,-165.4,-137.7,96.2,35.8
northwest,768,46,15,37.5,-64.5,-130.5,0.0,-118.8,65.8,7,13,22,0,255,58.9,-96.0,-150.7,-148.2,65.0,29.4
northwest,768,47,15,37.5,-64.5,-130.5,0.0,-118.8,65.8,7,13,22,0,255,58.9,-96.0,-150.7,-148.2,65.0,29.4
northwest,768,48,15,37.5,-64.5,-130.5,0.0,-118.8,65.8,7,13,22,0,255,58.9,-96.0,-150.7,-148.2,65.0,29.4
northwest,768,49,15,37.5,-64.5,-130.5,0.0,-118.8,65.8,8,17,22,0,255,81.4,-96.0,-130.1,-149.6,34.4,44.0
northwest,768,50,16,-0.8,-75.8,-142.7,41.8,-100.3,101.5,8,17,22,0,255,81.4,-96.0,-130.1,-149.6,34.4,83.2
northwest,768,51,16,-0.8,-75.8,-142.7,0.0,-100.3,101.5,8,17,22,0,255,81.4,-96.0,-130.1,-149.6,34.4,83.2
northwest,768,52,16,-0.8,-75.8,-142.7,0.0,-100.3,101.5,8,17,22,0,255,81.4,-96.0,-130.1,-149.6,34.4,83.2
northwest,768,53,16,-0.8,-75.8,-142.7,0.0,-100.3,101.5,8,17,22,0,255,81.4,-96.0,-130.1,-149.6,34.4,83.2
northwest,768,54,16,-0.8,-75.8,-142.7,0.0,-100.3,101.5,9,22,22,0,112,98.5,-96.0,-98.6,-139.4,0.1,108.7
northwest,768,55,16,-0.8,-75.8,-142.7,0.0,-100.3,101.5,9,22,22,0,112,98.5,-96.0,-98.6,-139.4,0.1,108.7
northwest,768,56,16,-0.8,-75.8,-142.7,0.0,-100.3,101.5,9,22,22,0,112,98.5,-96.0,-98.6,-139.4,0.1,108.7
northwest,768,57,16,-0.8,-75.8,-142.7,0.0,-100.3,101.5,9,22,22,0,112,98.5,-96.0,-98.6,-139.4,0.1,108.7
northwest,768,58,17,-68.4,-84.4,-129.8,69.3,-43.4,140.2,9,22,22,0,112,98.5,-96.0,-98.6,-139.4,0.1,169.8
northwest,768,59,17,-68.4,-84.4,-129.8,0.0,-43.4,140.2,9,22,22,0,112,98.5,-96.0,-98.6,-139.4,0.1,169.8
northwest,768,60,17,-68.4,-84.4,-129.8,0.0,-43.4,140.2,9,22,22,0,112,98.5,-96.0,-98.6,-139.4,0.1,169.8
northwest,768,61,17,-68.4,-84.4,-129.8,0.0,-43.4,140.2,9,22,22,0,112,98.5,-96.0,-98.6,-139.4,0.1,169.8
northwest,768,62,18,-86.6,-125.6,-112.3,48.3,-18.2,140.6,9,22,22,0,112,98.5,-96.0,-98.6,-139.4,0.1,185.6
northwest,768,63,18,-86.6,-125.6,-112.3,0.0,-18.2,140.6,9,22,22,0,112,98.5,-96.0,-98.6,-139.4,0.1,185.6
northwest,768,64,18,-86.6,-125.6,-112.3,0.0,-18.2,140.6,10,22,22,0,168,98.5,-96.0,-98.6,-139.4,0.1,185.6
northwest,768,65,18,-86.6,-125.6,-112.3,0.0,-18.2,140.6,10,22,22,0,168,98.5,-96.0,-98.6,-139.4,0.1,185.6
northwest,768,66,19,-84.0,-165.0,-74.2,54.9,6.9,111.9,10,22,22,0,168,98.5,-96.0,-98.6,-139.4,0.1,184.1
northwest,768,67,19,-84.0,-165.0,-74.2,0.0,6.9,111.9,10,22,22,0,168,98.5,-96.0,-98.6,-139.4,0.1,184.1
northwest,768,68,19,-84.0,-165.0,-74.2,0.0,6.9,111.9,10,22,22,0,168,98.5,-96.0,-98.6,-139.4,0.1,184.1
northwest,768,69,19,-84.0,-165.0,-74.2,0.0,6.9,111.9,10,22,22,0,168,98.5,-96.0,-98.6,-139.4,0.1,184.1
northwest,768,70,20,-69.8,-171.1,-76.0,15.5,-4.4,103.1,11,19,22,0,255,117.6,-96.0,-87.0,-144.7,-21.7,187.8
northwest,768,71,20,-69.8,-171.1,-76.0,0.0,-4.4,103.1,11,19,22,0,255,117.6,-96.0,-87.0,-144.7,-21.7,187.8
northwest,768,72,20,-69.8,-171.1,-76.0,0.0,-4.4,103.1,11,19,22,0,255,117.6,-96.0,-87.0,-144.7,-21.7,187.8
northwest,768,73,20,-69.8,-171.1,-76.0,0.0,-4.4,103.1,11,19,22,0,255,117.6,-96.0,-87.0,-144.7,-21.7,187.8
northwest,768,74,21,-33.4,-187.5,-52.0,46.6,-13.2,60.4,11,19,22,0,255,117.6,-96.0,-87.0,-144.7,-21.7,155.0
northwest,768,75,21,-33.4,-187.5,-52.0,0.0,-13.2,60.4,12,13,22,56,255,146.4,-96.0,-52.4,-140.6,-66.4,179.8
northwest,768,76,21,-33.4,-187.5,-52.0,0.0,-13.2,60.4,12,13,22,56,255,146.4,-96.0,-52.4,-140.6,-66.4,179.8
north,1024,0,0,-38.5,-201.3,-42.8,0.0,38.5,42.8,,,,,,,,,,,
north,1024,1,1,-29.7,-189.8,-75.8,36.1,29.7,75.8,,,,,,,,,,,
north,1024,2,1,-29.7,-189.8,-75.8,0.0,29.7,75.8,,,,,,,,,,,
north,1024,3,2,-19.8,-172.2,-112.9,42.3,19.8,112.9,,,,,,,,,,,
north,1024,4,2,-19.8,-172.2,-112.9,0.0,19.8,112.9,,,,,,,,,,,
north,1024,5,3,-30.6,-180.9,-130.6,22.4,30.6,130.6,,,,,,,,,,,
north,1024,6,3,-30.6,-180.9,-130.6,0.0,30.6,130.6,,,,,,,,,,,
north,1024,7,4,-53.0,-186.8,-138.2,24.4,53.0,138.2,,,,,,,,,,,
north,1024,8,4,-53.0,-186.8,-138.2,0.0,53.0,138.2,,,,,,,,,,,
north,1024,9,5,-63.2,-166.9,-140.8,22.5,63.2,140.8,,,,,,,,,,,
north,1024,10,5,-63.2,-166.9,-140.8,0.0,63.2,140.8,,,,,,,,,,,
north,1024,11,6,-102.7,-158.0,-113.0,49.2,102.7,113.0,,,,,,,,,,,
north,1024,12,6,-102.7,-158.0,-113.0,0.0,102.7,113.0,,,,,,,,,,,
north,1024,13,7,-117.8,-166.0,-86.3,31.7,117.8,86.3,,,,,,,,,,,
north,1024,14,8,-145.0,-173.5,-41.3,53.1,145.0,41.3,,,,,,,,,,,
north,1024,15,9,-149.4,-184.4,7.7,50.5,149.4,-7.7,,,,,,,,,,,
north,1024,16,9,-149.4,-184.4,7.7,0.0,149.4,-7.7,,,,,,,,,,,
north,1024,17,10,-145.4,-180.2,54.7,47.4,145.4,-54.7,,,,,,,,,,,
north,1024,18,10,-145.4,-180.2,54.7,0.0,145.4,-54.7,,,,,,,,,,,
north,1024,19,10,-145.4,-180.2,54.7,0.0,145.4,-54.7,,,,,,,,,,,
north,1024,20,10,-145.4,-180.2,54.7,0.0,145.4,-54.7,,,,,,,,,,,
north,1024,21,10,-145.4,-180.2,54.7,0.0,145.4,-54.7,,,,,,,,,,,
north,1024,22,11,-125.9,-181.6,97.3,46.9,125.9,-97.3,,,,,,,,,,,
north,1024,23,11,-125.9,-181.6,97.3,0.0,125.9,-97.3,,,,,,,,,,,
north,1024,24,11,-125.9,-181.6,97.3,0.0,125.9,-97.3,,,,,,,,,,,
north,1024,25,11,-125.9,-181.6,97.3,0.0,125.9,-97.3,,,,,,,,,,,
north,1024,26,11,-125.9,-181.6,97.3,0.0,125.9,-97.3,,,,,,,,,,,
north,1024,27,11,-125.9,-181.6,97.3,0.0,125.9,-97.3,,,,,,,,,,,
north,1024,28,11,-125.9,-181.6,97.3,0.0,125.9,-97.3,,,,,,,,,,,
north,1024,29,11,-125.9,-181.6,97.3,0.0,125.9,-97.3,,,,,,,,,,,
north,1024,30,11,-125.9,-181.6,97.3,0.0,125.9,-97.3,0,0,22,255,255,,,,,,
north,1024,31,12,-92.8,-156.8,-110.1,211.5,92.8,110.1,0,0,22,255,255,,,,,,
north,1024,32,12,-92.8,-156.8,-110.1,0.0,92.8,110.1,0,0,22,255,255,,,,,,
north,1024,33,12,-92.8,-156.8,-110.1,0.0,92.8,110.1,1,0,22,255,255,,,,,,
north,1024,34,12,-92.8,-156.8,-110.1,0.0,92.8,110.1,1,0,22,255,255,,,,,,
north,1024,35,13,-21.1,-121.6,-142.4,86.2,21.1,142.4,1,0,22,255,255,,,,,,
north,1024,36,13,-21.1,-121.6,-142.4,0.0,21.1,142.4,2,0,22,255,255,,,,,,
north,1024,37,13,-21.1,-121.6,-142.4,0.0,21.1,142.4,2,0,22,255,255,,,,,,
north,1024,38,13,-21.1,-121.6,-142.4,0.0,21.1,142.4,3,0,22,255,255,,,,,,
north,1024,39,14,61.5,-64.3,-109.5,105.8,-61.5,109.5,3,0,22,255,255,,,,,,
north,1024,40,14,61.5,-64.3,-109.5,0.0,-61.5,109.5,4,1,22,0,255,-153.7,-96.0,-89.0,153.7,89.0,216.2
north,1024,41,14,61.5,-64.3,-109.5,0.0,-61.5,109.5,4,1,22,0,255,-153.7,-96.0,-89.0,153.7,89.0,216.2
north,1024,42,14,61.5,-64.3,-109.5,0.0,-61.5,109.5,5,3,22,0,255,-137.2,-96.0,-106.0,137.2,106.0,198.8
north,1024,43,14,61.5,-64.3,-109.5,0.0,-61.5,109.5,5,3,22,0,255,-137.2,-96.0,-106.0,137.2,106.0,198.8
north,1024,44,15,37.5,-64.5,-130.5,31.9,-37.5,130.5,6,9,22,0,255,-95.7,-96.0,-137.3,95.7,137.3,133.4
north,1024,45,15,37.5,-64.5,-130.5,0.0,-37.5,130.5,6,9,22,0,255,-95.7,-96.0,-137.3,95.7,137.3,133.4
north,1024,46,15,37.5,-64.5,-130.5,0.0,-37.5,130.5,7,13,22,0,255,-64.7,-96.0,-147.7,64.7,147.7,103.6
north,1024,47,15,37.5,-64.5,-130.5,0.0,-37.5,130.5,7,13,22,0,255,-64.7,-96.0,-147.7,64.7,147.7,103.6
north,1024,48,15,37.5,-64.5,-130.5,0.0,-37.5,130.5,7,13,22,0,255,-64.7,-96.0,-147.7,64.7,147.7,103.6
north,1024,49,15,37.5,-64.5,-130.5,0.0,-37.5,130.5,8,17,22,0,255,-34.3,-96.0,-149.1,34.3,149.1,74.2
north,1024,50,16,-0.8,-75.8,-142.7,41.8,0.8,142.7,8,17,22,0,255,-34.3,-96.0,-149.1,34.3,149.1,34.1
north,1024,51,16,-0.8,-75.8,-142.7,0.0,0.8,142.7,8,17,22,0,255,-34.3,-96.0,-149.1,34.3,149.1,34.1
north,1024,52,16,-0.8,-75.8,-142.7,0.0,0.8,142.7,8,17,22,0,255,-34.3,-96.0,-149.1,34.3,149.1,34.1
north,1024,53,16,-0.8,-75.8,-142.7,0.0,0.8,142.7,8,17,22,0,255,-34.3,-96.0,-149.1,34.3,149.1,34.1
north,1024,54,16,-0.8,-75.8,-142.7,0.0,0.8,142.7,9,22,22,0,112,-0.0,-96.0,-139.0,0.0,139.0,3.8
north,1024,55,16,-0.8,-75.8,-142.7,0.0,0.8,142.7,9,22,22,0,112,-0.0,-96.0,-139.0,0.0,139.0,3.8
north,1024,56,16,-0.8,-75.8,-142.7,0.0,0.8,142.7,9,22,22,0,112,-0.0,-96.0,-139.0,0.0,139.0,3.8
north,1024,57,16,-0.8,-75.8,-142.7,0.0,0.8,142.7,9,22,22,0,112,-0.0,-96.0,-139.0,0.0,139.0,3.8
north,1024,58,17,-68.4,-84.4,-129.8,69.3,68.4,129.8,9,22,22,0,112,-0.0,-96.0,-139.0,0.0,139.0,69.0
north,1024,59,17,-68.4,-84.4,-129.8,0.0,68.4,129.8,9,22,22,0,112,-0.0,-96.0,-139.0,0.0,139.0,69.0
north,1024,60,17,-68.4,-84.4,-129.8,0.0,68.4,129.8,9,22,22,0,112,-0.0,-96.0,-139.0,0.0,139.0,69.0
north,1024,61,17,-68.4,-84.4,-129.8,0.0,68.4,129.8,9,22,22,0,112,-0.0,-96.0,-139.0,0.0,139.0,69.0
north,1024,62,18,-86.6,-125.6,-112.3,48.3,86.6,112.3,9,22,22,0,112,-0.0,-96.0,-139.0,0.0,139.0,90.6
north,1024,63,18,-86.6,-125.6,-112.3,0.0,86.6,112.3,9,22,22,0,112,-0.0,-96.0,-139.0,0.0,139.0,90.6
north,1024,64,18,-86.6,-125.6,-112.3,0.0,86.6,112.3,10,22,22,0,168,-0.0,-96.0,-139.0,0.0,139.0,90.6
north,1024,65,18,-86.6,-125.6,-112.3,0.0,86.6,112.3,10,22,22,0,168,-0.0,-96.0,-139.0,0.0,139.0,90.6
north,1024,66,19,-84.0,-165.0,-74.2,54.9,84.0,74.2,10,22,22,0,168,-0.0,-96.0,-139.0,0.0,139.0,106.0
north,1024,67,19,-84.0,-165.0,-74.2,0.0,84.0,74.2,10,22,22,0,168,-0.0,-96.0,-139.0,0.0,139.0,106.0
north,1024,68,19,-84.0,-165.0,-74.2,0.0,84.0,74.2,10,22,22,0,168,-0.0,-96.0,-139.0,0.0,139.0,106.0
north,1024,69,19,-84.0,-165.0,-74.2,0.0,84.0,74.2,10,22,22,0,168,-0.0,-96.0,-139.0,0.0,139.0,106.0
north,1024,70,20,-69.8,-171.1,-76.0,15.5,69.8,76.0,11,19,22,0,255,21.6,-96.0,-144.2,-21.6,144.2,114.1
north,1024,71,20,-69.8,-171.1,-76.0,0.0,69.8,76.0,11,19,22,0,255,21.6,-96.0,-144.2,-21.6,144.2,114.1
north,1024,72,20,-69.8,-171.1,-76.0,0.0,69.8,76.0,11,19,22,0,255,21.6,-96.0,-144.2,-21.6,144.2,114.1
north,1024,73,20,-69.8,-171.1,-76.0,0.0,69.8,76.0,11,19,22,0,255,21.6,-96.0,-144.2,-21.6,144.2,114.1
north,1024,74,21,-33.4,-187.5,-52.0,46.6,33.4,52.0,11,19,22,0,255,21.6,-96.0,-144.2,-21.6,144.2,107.3
north,1024,75,21,-33.4,-187.5,-52.0,0.0,33.4,52.0,12,13,22,56,255,66.2,-96.0,-140.1,-66.2,140.1,133.0
north,1024,76,21,-33.4,-187.5,-52.0,0.0,33.4,52.0,12,13,22,56,255,66.2,-96.0,-140.1,-66.2,140.1,133.0
northeast,1280,0,0,-38.5,-201.3,-42.8,0.0,57.5,3.0,,,,,,,,,,,
northeast,1280,1,1,-29.7,-189.8,-75.8,36.1,74.6,32.6,,,,,,,,,,,
northeast,1280,2,1,-29.7,-189.8,-75.8,0.0,74.6,32.6,,,,,,,,,,,
northeast,1280,3,2,-19.8,-172.2,-112.9,42.3,93.8,65.9,,,,,,,,,,,
northeast,1280,4,2,-19.8,-172.2,-112.9,0.0,93.8,65.9,,,,,,,,,,,
northeast,1280,5,3,-30.6,-180.9,-130.6,22.4,114.0,70.7,,,,,,,,,,,
northeast,1280,6,3,-30.6,-180.9,-130.6,0.0,114.0,70.7,,,,,,,,,,,
northeast,1280,7,4,-53.0,-186.8,-138.2,24.4,135.2,60.3,,,,,,,,,,,
northeast,1280,8,4,-53.0,-186.8,-138.2,0.0,135.2,60.3,,,,,,,,,,,
northeast,1280,9,5,-63.2,-166.9,-140.8,22.5,144.3,54.9,,,,,,,,,,,
northeast,1280,10,5,-63.2,-166.9,-140.8,0.0,144.3,54.9,,,,,,,,,,,
northeast,1280,11,6,-102.7,-158.0,-113.0,49.2,152.5,7.3,,,,,,,,,,,
northeast,1280,12,6,-102.7,-158.0,-113.0,0.0,152.5,7.3,,,,,,,,,,,
northeast,1280,13,7,-117.8,-166.0,-86.3,31.7,144.3,-22.3,,,,,,,,,,,
northeast,1280,14,8,-145.0,-173.5,-41.3,53.1,131.8,-73.3,,,,,,,,,,,
northeast,1280,15,9,-149.4,-184.4,7.7,50.5,100.2,-111.1,,,,,,,,,,,
northeast,1280,16,9,-149.4,-184.4,7.7,0.0,100.2,-111.1,,,,,,,,,,,
northeast,1280,17,10,-145.4,-180.2,54.7,47.4,64.1,-141.5,,,,,,,,,,,
northeast,1280,18,10,-145.4,-180.2,54.7,0.0,64.1,-141.5,,,,,,,,,,,
northeast,1280,19,10,-145.4,-180.2,54.7,0.0,64.1,-141.5,,,,,,,,,,,
northeast,1280,20,10,-145.4,-180.2,54.7,0.0,64.1,-141.5,,,,,,,,,,,
northeast,1280,21,10,-145.4,-180.2,54.7,0.0,64.1,-141.5,,,,,,,,,,,
northeast,1280,22,11,-125.9,-181.6,97.3,46.9,20.2,-157.8,,,,,,,,,,,
northeast,1280,23,11,-125.9,-181.6,97.3,0.0,20.2,-157.8,,,,,,,,,,,
northeast,1280,24,11,-125.9,-181.6,97.3,0.0,20.2,-157.8,,,,,,,,,,,
northeast,1280,25,11,-125.9,-181.6,97.3,0.0,20.2,-157.8,,,,,,,,,,,
northeast,1280,26,11,-125.9,-181.6,97.3,0.0,20.2,-157.8,,,,,,,,,,,
northeast,1280,27,11,-125.9,-181.6,97.3,0.0,20.2,-157.8,,,,,,,,,,,
northeast,1280,28,11,-125.9,-181.6,97.3,0.0,20.2,-157.8,,,,,,,,,,,
northeast,1280,29,11,-125.9,-181.6,97.3,0.0,20.2,-157.8,,,,,,,,,,,
northeast,1280,30,11,-125.9,-181.6,97.3,0.0,20.2,-157.8,0,0,22,255,255,,,,,,
northeast,1280,31,12,-92.8,-156.8,-110.1,211.5,143.5,12.2,0,0,22,255,255,,,,,,
northeast,1280,32,12,-92.8,-156.8,-110.1,0.0,143.5,12.2,0,0,22,255,255,,,,,,
northeast,1280,33,12,-92.8,-156.8,-110.1,0.0,143.5,12.2,1,0,22,255,255,,,,,,
northeast,1280,34,12,-92.8,-156.8,-110.1,0.0,143.5,12.2,1,0,22,255,255,,,,,,
northeast,1280,35,13,-21.1,-121.6,-142.4,86.2,115.6,85.8,1,0,22,255,255,,,,,,
northeast,1280,36,13,-21.1,-121.6,-142.4,0.0,115.6,85.8,2,0,22,255,255,,,,,,
northeast,1280,37,13,-21.1,-121.6,-142.4,0.0,115.6,85.8,2,0,22,255,255,,,,,,
northeast,1280,38,13,-21.1,-121.6,-142.4,0.0,115.6,85.8,3,0,22,255,255,,,,,,
northeast,1280,39,14,61.5,-64.3,-109.5,105.8,33.9,121.0,3,0,22,255,255,,,,,,
northeast,1280,40,14,61.5,-64.3,-109.5,0.0,33.9,121.0,4,1,22,0,255,-172.0,-96.0,45.3,89.6,-153.7,280.2
northeast,1280,41,14,61.5,-64.3,-109.5,0.0,33.9,121.0,4,1,22,0,255,-172.0,-96.0,45.3,89.6,-153.7,280.2
northeast,1280,42,14,61.5,-64.3,-109.5,0.0,33.9,121.0,5,3,22,0,255,-172.4,-96.0,21.6,106.7,-137.2,268.2
northeast,1280,43,14,61.5,-64.3,-109.5,0.0,33.9,121.0,5,3,22,0,255,-172.4,-96.0,21.6,106.7,-137.2,268.2
northeast,1280,44,15,37.5,-64.5,-130.5,31.9,65.8,118.8,6,9,22,0,255,-165.4,-96.0,-30.3,138.4,-95.5,226.3
northeast,1280,45,15,37.5,-64.5,-130.5,0.0,65.8,118.8,6,9,22,0,255,-165.4,-96.0,-30.3,138.4,-95.5,226.3
northeast,1280,46,15,37.5,-64.5,-130.5,0.0,65.8,118.8,7,13,22,0,255,-150.7,-96.0,-59.9,148.9,-64.3,201.1
northeast,1280,47,15,37.5,-64.5,-130.5,0.0,65.8,118.8,7,13,22,0,255,-150.7,-96.0,-59.9,148.9,-64.3,201.1
northeast,1280,48,15,37.5,-64.5,-130.5,0.0,65.8,118.8,7,13,22,0,255,-150.7,-96.0,-59.9,148.9,-64.3,201.1
northeast,1280,49,15,37.5,-64.5,-130.5,0.0,65.8,118.8,8,17,22,0,255,-130.1,-96.0,-82.4,150.3,-33.7,174.4
northeast,1280,50,16,-0.8,-75.8,-142.7,41.8,101.5,100.3,8,17,22,0,255,-130.1,-96.0,-82.4,150.3,-33.7,142.7
northeast,1280,51,16,-0.8,-75.8,-142.7,0.0,101.5,100.3,8,17,22,0,255,-130.1,-96.0,-82.4,150.3,-33.7,142.7
northeast,1280,52,16,-0.8,-75.8,-142.7,0.0,101.5,100.3,8,17,22,0,255,-130.1,-96.0,-82.4,150.3,-33.7,142.7
northeast,1280,53,16,-0.8,-75.8,-142.7,0.0,101.5,100.3,8,17,22,0,255,-130.1,-96.0,-82.4,150.3,-33.7,142.7
northeast,1280,54,16,-0.8,-75.8,-142.7,0.0,101.5,100.3,9,22,22,0,112,-98.6,-96.0,-99.5,140.1,0.6,106.9
northeast,1280,55,16,-0.8,-75.8,-142.7,0.0,101.5,100.3,9,22,22,0,112,-98.6,-96.0,-99.5,140.1,0.6,106.9
northeast,1280,56,16,-0.8,-75.8,-142.7,0.0,101.5,100.3,9,22,22,0,112,-98.6,-96.0,-99.5,140.1,0.6,106.9
northeast,1280,57,16,-0.8,-75.8,-142.7,0.0,101.5,100.3,9,22,22,0,112,-98.6,-96.0,-99.5,140.1,0.6,106.9
northeast,1280,58,17,-68.4,-84.4,-129.8,69.3,140.2,43.4,9,22,22,0,112,-98.6,-96.0,-99.5,140.1,0.6,42.8
northeast,1280,59,17,-68.4,-84.4,-129.8,0.0,140.2,43.4,9,22,22,0,112,-98.6,-96.0,-99.5,140.1,0.6,42.8
northeast,1280,60,17,-68.4,-84.4,-129.8,0.0,140.2,43.4,9,22,22,0,112,-98.6,-96.0,-99.5,140.1,0.6,42.8
northeast,1280,61,17,-68.4,-84.4,-129.8,0.0,140.2,43.4,9,22,22,0,112,-98.6,-96.0,-99.5,140.1,0.6,42.8
northeast,1280,62,18,-86.6,-125.6,-112.3,48.3,140.6,18.2,9,22,22,0,112,-98.6,-96.0,-99.5,140.1,0.6,17.6
northeast,1280,63,18,-86.6,-125.6,-112.3,0.0,140.6,18.2,9,22,22,0,112,-98.6,-96.0,-99.5,140.1,0.6,17.6
northeast,1280,64,18,-86.6,-125.6,-112.3,0.0,140.6,18.2,10,22,22,0,168,-98.6,-96.0,-99.5,140.1,0.6,17.6
northeast,1280,65,18,-86.6,-125.6,-112.3,0.0,140.6,18.2,10,22,22,0,168,-98.6,-96.0,-99.5,140.1,0.6,17.6
northeast,1280,66,19,-84.0,-165.0,-74.2,54.9,111.9,-6.9,10,22,22,0,168,-98.6,-96.0,-99.5,140.1,0.6,29.2
