0.002924 sym317
0.001951 sym317
0.001945 sym317
0.001952 sym315 sym321
0.001950 sym318 sym321
0.050777 sym429 sym438
0.005853 sym401 sym3 sym3 sym423
0.002171 sym435 sym3 sym3 sym423
0.003907 sym19 sym320 sym3 sym3 sym423
0.001944 sym78 sym320 sym3 sym3 sym423
0.002937 sym78 sym320 sym3 sym3 sym423
0.001953 sym364 sym320 sym3 sym3 sym423
0.001938 sym382 sym320 sym3 sym3 sym423
0.019495 sym401 sym320 sym3 sym3 sym423
0.003908 sym401 sym320 sym3 sym3 sym423
0.027342 sym435 sym320 sym3 sym3 sym423
0.011701 sym435 sym320 sym3 sym3 sym423
0.004878 sym435 sym327 sym416 sym416 sym323
0.001955 sym32 sym78 sym320 sym3 sym3 sym423
0.029298 sym36 sym78 sym320 sym3 sym3 sym423
0.001958 sym40 sym19 sym320 sym3 sym3 sym423
0.001951 sym40 sym19 sym320 sym3 sym3 sym423
0.001951 sym40 sym19 sym320 sym3 sym3 sym423
0.001956 sym130 sym19 sym320 sym3 sym3 sym423
0.001960 sym130 sym79 sym320 sym3 sym3 sym423
0.001953 sym151 sym19 sym320 sym3 sym3 sym423
0.001949 sym217 sym19 sym320 sym3 sym3 sym423
0.001955 sym217 sym19 sym320 sym3 sym3 sym423
0.001951 sym231 sym19 sym320 sym3 sym3 sym423
0.003906 sym232 sym19 sym320 sym3 sym3 sym423
0.001958 sym253 sym19 sym320 sym3 sym3 sym423
0.001952 sym364 sym19 sym320 sym3 sym3 sym423
0.001954 sym364 sym19 sym320 sym3 sym3 sym423
0.001955 sym364 sym79 sym320 sym3 sym3 sym423
0.001953 sym382 sym19 sym320 sym3 sym3 sym423
0.001951 sym382 sym19 sym320 sym3 sym3 sym423
0.001953 sym382 sym79 sym320 sym3 sym3 sym423
0.001955 sym382 sym19 sym320 sym3 sym3 sym423
0.002928 sym401 sym19 sym320 sym3 sym3 sym423
0.007810 sym401 sym19 sym320 sym3 sym3 sym423
0.002817 sym401 sym77 sym320 sym3 sym3 sym423
0.090812 sym401 sym78 sym320 sym3 sym3 sym423
0.001947 sym401 sym78 sym320 sym3 sym3 sym423
0.003905 sym434 sym412 sym320 sym3 sym3 sym423
0.001949 sym435 sym78 sym320 sym3 sym3 sym423
0.001951 sym435 sym78 sym320 sym3 sym3 sym423
0.002945 sym435 sym96 sym320 sym3 sym3 sym423
0.014648 sym435 sym412 sym320 sym3 sym3 sym423
0.003910 sym440 sym445 sym440 sym364 sym231 sym232 sym19 sym320 sym3 sym3 sym423
0.001949 sym440 sym363 sym20 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001949 sym440 sym363 sym38 sym120 sym128 sym131 sym19 sym320 sym3 sym3 sym423
0.003903 sym440 sym363 sym121 sym125 sym131 sym131 sym19 sym320 sym3 sym3 sym423
0.001951 sym440 sym440 sym364 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001956 sym440 sym364 sym364 sym365 sym129 sym131 sym19 sym320 sym3 sym3 sym423
0.001946 sym440 sym364 sym364 sym365 sym129 sym131 sym19 sym320 sym3 sym3 sym423
0.001953 sym440 sym364 sym364 sym365 sym129 sym131 sym19 sym320 sym3 sym3 sym423
0.001943 sym440 sym364 sym364 sym365 sym129 sym131 sym19 sym320 sym3 sym3 sym423
0.001951 sym440 sym364 sym364 sym365 sym129 sym131 sym19 sym320 sym3 sym3 sym423
0.001952 sym440 sym364 sym364 sym365 sym129 sym131 sym19 sym320 sym3 sym3 sym423
0.001945 sym440 sym364 sym364 sym365 sym129 sym131 sym19 sym320 sym3 sym3 sym423
0.001946 sym440 sym364 sym364 sym365 sym129 sym131 sym19 sym320 sym3 sym3 sym423
0.001953 sym441 sym441 sym440 sym364 sym72 sym100 sym79 sym320 sym3 sym3 sym423
0.001952 sym441 sym441 sym440 sym364 sym231 sym232 sym19 sym320 sym3 sym3 sym423
0.001958 sym441 sym441 sym440 sym364 sym72 sym100 sym19 sym320 sym3 sym3 sym423
0.001958 sym441 sym441 sym440 sym364 sym231 sym232 sym19 sym320 sym3 sym3 sym423
0.001950 sym441 sym441 sym440 sym364 sym231 sym232 sym19 sym320 sym3 sym3 sym423
0.001944 sym441 sym441 sym440 sym364 sym231 sym232 sym19 sym320 sym3 sym3 sym423
0.001959 sym441 sym441 sym440 sym364 sym251 sym40 sym19 sym320 sym3 sym3 sym423
0.001952 sym441 sym441 sym440 sym364 sym231 sym232 sym19 sym320 sym3 sym3 sym423
0.001954 sym441 sym441 sym440 sym364 sym231 sym232 sym19 sym320 sym3 sym3 sym423
0.001958 sym441 sym441 sym441 sym440 sym364 sym130 sym19 sym320 sym3 sym3 sym423
0.001950 sym441 sym442 sym440 sym364 sym72 sym100 sym19 sym320 sym3 sym3 sym423
0.001952 sym441 sym441 sym440 sym364 sym231 sym232 sym19 sym320 sym3 sym3 sym423
0.001952 sym441 sym441 sym440 sym364 sym231 sym232 sym19 sym320 sym3 sym3 sym423
0.001945 sym441 sym440 sym440 sym364 sym251 sym40 sym19 sym320 sym3 sym3 sym423
0.001959 sym441 sym364 sym364 sym365 sym129 sym131 sym19 sym320 sym3 sym3 sym423
0.001960 sym5 sym7 sym8 sym277 sym270 sym272 sym32 sym78 sym320 sym3 sym3 sym423
0.001962 sym5 sym7 sym8 sym277 sym270 sym272 sym32 sym78 sym320 sym3 sym3 sym423
0.001946 sym12 sym13 sym117 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001958 sym12 sym13 sym117 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001959 sym12 sym13 sym117 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.042974 sym12 sym13 sym117 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.027368 sym12 sym13 sym117 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.008805 sym12 sym13 sym117 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001952 sym38 sym120 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001954 sym38 sym120 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.003907 sym38 sym120 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001954 sym38 sym120 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001954 sym38 sym120 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.003908 sym38 sym120 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001964 sym38 sym120 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.021490 sym38 sym120 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001952 sym38 sym120 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001962 sym38 sym120 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002929 sym38 sym120 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001948 sym38 sym120 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001952 sym38 sym120 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.005859 sym38 sym120 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001953 sym43 sym45 sym46 sym48 sym154 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001953 sym43 sym45 sym46 sym48 sym154 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001956 sym43 sym45 sym46 sym48 sym154 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.003906 sym43 sym45 sym46 sym48 sym154 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002931 sym43 sym45 sym46 sym48 sym154 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.004879 sym43 sym45 sym46 sym48 sym154 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001952 sym45 sym46 sym48 sym154 sym158 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002936 sym46 sym48 sym154 sym157 sym200 sym21 sym32 sym78 sym320 sym3 sym3 sym423
0.001953 sym54 sym179 sym191 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002937 sym58 sym309 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001952 sym60 sym311 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001953 sym60 sym311 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001952 sym60 sym311 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001955 sym60 sym311 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001954 sym60 sym311 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001954 sym60 sym311 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001952 sym60 sym311 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001955 sym60 sym311 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002925 sym60 sym311 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002929 sym60 sym176 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002931 sym60 sym310 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001954 sym60 sym7 sym18 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002928 sym60 sym310 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001953 sym63 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002942 sym63 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002917 sym63 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.035158 sym63 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002929 sym63 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002936 sym65 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002929 sym65 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002929 sym65 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002929 sym65 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002924 sym65 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002923 sym65 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002931 sym80 sym80 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.015635 sym80 sym80 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002929 sym80 sym80 sym128 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001953 sym80 sym80 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001953 sym80 sym80 sym128 sym92 sym97 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001954 sym85 sym86 sym191 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001952 sym113 sym45 sym46 sym48 sym154 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001948 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym98 sym320 sym3 sym3 sym423
0.011670 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.003907 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym98 sym320 sym3 sym3 sym423
0.005838 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001952 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym79 sym320 sym3 sym3 sym423
0.001954 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym98 sym320 sym3 sym3 sym423
0.015630 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001951 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001953 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym98 sym320 sym3 sym3 sym423
0.017579 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001955 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym79 sym320 sym3 sym3 sym423
0.013667 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002940 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym79 sym320 sym3 sym3 sym423
0.003909 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001954 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym79 sym320 sym3 sym3 sym423
0.002976 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym98 sym320 sym3 sym3 sym423
0.025397 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001955 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym79 sym320 sym3 sym3 sym423
0.005852 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001953 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym79 sym320 sym3 sym3 sym423
0.001954 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym98 sym320 sym3 sym3 sym423
0.015642 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.005854 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym79 sym320 sym3 sym3 sym423
0.015637 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym98 sym320 sym3 sym3 sym423
0.047862 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001951 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym79 sym320 sym3 sym3 sym423
0.009764 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001952 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001952 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym79 sym320 sym3 sym3 sym423
0.008798 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001954 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001951 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym79 sym320 sym3 sym3 sym423
0.009768 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001951 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym79 sym320 sym3 sym3 sym423
0.021493 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.007821 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.005850 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym79 sym320 sym3 sym3 sym423
0.014643 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym98 sym320 sym3 sym3 sym423
0.159172 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001951 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym79 sym320 sym3 sym3 sym423
0.015623 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001956 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001952 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym98 sym320 sym3 sym3 sym423
0.043030 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.023452 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001950 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001953 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym98 sym320 sym3 sym3 sym423
0.039056 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.007805 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.007814 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.003905 sym120 sym128 sym70 sym74 sym75 sym76 sym100 sym98 sym320 sym3 sym3 sym423
0.054702 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001955 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.003905 sym120 sym128 sym92 sym97 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001944 sym121 sym125 sym65 sym74 sym75 sym76 sym100 sym79 sym320 sym3 sym3 sym423
0.002932 sym121 sym125 sym65 sym73 sym100 sym98 sym32 sym78 sym320 sym3 sym3 sym423
0.002924 sym121 sym125 sym65 sym73 sym100 sym98 sym32 sym78 sym320 sym3 sym3 sym423
0.002928 sym121 sym125 sym65 sym73 sym100 sym98 sym32 sym78 sym320 sym3 sym3 sym423
0.002924 sym121 sym125 sym65 sym73 sym100 sym98 sym32 sym78 sym320 sym3 sym3 sym423
0.049043 sym121 sym125 sym65 sym73 sym100 sym98 sym32 sym78 sym320 sym3 sym3 sym423
0.002930 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.012691 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.045899 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.029301 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.008789 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.007802 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.012695 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.003907 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.004878 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.026367 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.003900 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002931 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.007803 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.007818 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002922 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001945 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.005865 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.026362 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.005845 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.024388 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.005859 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.011705 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.010737 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.022464 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.058488 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.048821 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.017573 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.011709 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.008782 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.023441 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.006832 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.020498 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.004874 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001953 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001946 sym126 sym73 sym100 sym98 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001952 sym133 sym169 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002928 sym133 sym54 sym188 sym154 sym200 sym21 sym32 sym78 sym320 sym3 sym3 sym423
0.001943 sym133 sym175 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001955 sym133 sym175 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001953 sym134 sym174 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002928 sym141 sym165 sym199 sym20 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002922 sym141 sym165 sym199 sym20 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002938 sym147 sym189 sym198 sym193 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.007815 sym151 sym142 sym162 sym154 sym158 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.003897 sym151 sym142 sym162 sym154 sym158 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002927 sym151 sym142 sym162 sym154 sym200 sym21 sym32 sym78 sym320 sym3 sym3 sym423
0.001953 sym151 sym142 sym162 sym154 sym200 sym21 sym32 sym78 sym320 sym3 sym3 sym423
0.001948 sym151 sym142 sym162 sym154 sym158 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.003904 sym161 sym379 sym163 sym4 sym7 sym14 sym32 sym78 sym320 sym3 sym3 sym423
0.001953 sym161 sym379 sym163 sym4 sym7 sym14 sym32 sym78 sym320 sym3 sym3 sym423
0.001964 sym162 sym154 sym199 sym20 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.005857 sym166 sym154 sym199 sym20 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.002924 sym168 sym154 sym199 sym20 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.004883 sym179 sym154 sym199 sym20 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.034179 sym179 sym154 sym199 sym20 sym22 sym22 sym32 sym78 sym320 sym3 sym3 sym423
0.001952 sym201 sym204 sym205 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.005888 sym201 sym204 sym205 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001944 sym207 sym211 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001956 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001950 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.005855 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001951 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001949 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001947 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.003902 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001963 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001946 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001956 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.004886 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001938 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001955 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001956 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001946 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001956 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001942 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001939 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001959 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001955 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001956 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001958 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001954 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001949 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001951 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001955 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001955 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001953 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001947 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.003906 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001950 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001942 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.001937 sym208 sym212 sym213 sym89 sym90 sym35 sym77 sym78 sym320 sym3 sym3 sym423
0.017584 sym213 sym219 sym16 sym312 sym313 sym31 sym32 sym78 sym320 sym3 sym3 sym423
