framemap_id,seq_id,frame_count,seq_name
588,3491,6,100_ilm_monkey_swim
588,3492,38,100_ilm_climb_tree_fail
588,3493,7,100_ilm_falling
588,3494,11,100_ilm_monkey_down_vine
0,3495,15,100_ilm_human_slicing_banana
0,3496,17,100_meat_tenderiser
0,3497,9,100_egg_whisk
548,3498,4,agrith_nana_ready
548,3499,4,agrith_nana_walk
548,3500,8,agrith_nana_block
548,3501,11,agrith_nana_attack
548,3502,7,agrith_nana_ranged_attack
548,3503,36,agrith_nana_death
549,3504,4,dessourt_ready
549,3505,3,dessourt_block
549,3506,8,dessourt_walk
549,3507,4,dessourt_tot_attack
549,3508,6,dessourt_melee_attack
549,3509,29,dessourt_death
82,3510,11,monkey_chathead_nodding_yes_1
395,3511,8,poh_grandfatherclock_tictoc
82,3512,22,monkey_chathead_nodding_yes_2
82,3513,33,monkey_chathead_nodding_yes_3
82,3514,44,monkey_chathead_nodding_yes_4
82,3515,12,monkey_chathead_shake_no_1
82,3516,24,monkey_chathead_shake_no_2
82,3517,36,monkey_chathead_shake_no_3
82,3518,48,monkey_chathead_shake_no_4
82,3519,18,hear_no_evil_monkey_sleeping_1
82,3520,36,hear_no_evil_monkey_sleeping_2
82,3521,54,hear_no_evil_monkey_sleeping_3
82,3522,71,hear_no_evil_monkey_sleeping_4
588,3523,9,hear_no_evil_monkey_ready
588,3524,9,speak_no_evil_monkey_ready
588,3525,9,see_no_evil_monkey_ready
588,3526,16,speak_no_evil_wants_to_talk
545,3527,41,100_ilm_snake_low_out_hole_constant
545,3528,41,100_ilm_snake_low_out_hole
545,3529,41,100_ilm_snake_mid_out_hole
545,3530,41,100_ilm_snake_high_out_hole
545,3531,41,100_ilm_snake_ground_out_hole
545,3532,31,100_ilm_snake_out_then_in_hole
545,3533,5,100_ilm_snake_hidden_out_of_sight
545,3534,55,100_ilm_snake_upperwall_out_hole
641,3535,12,royal_sea_snake_ready
641,3536,14,royal_sea_snake_walk
641,3537,7,royal_sea_snake_walk_baby
641,3538,8,royal_sea_snake_attack
641,3539,11,royal_sea_snake_defend
641,3540,19,royal_sea_snake_death
0,3541,23,human_play_wwf_snow_leopard
579,3542,14,lunar_dream_dream_light_shimmer
0,3543,44,zombie_dance
0,3544,32,zombie_walk_emote
250,3545,33,sarim_voidknight
250,3546,33,voidknight_sarim
0,3547,23,burgh_human_holding_cast
457,3548,23,burgh_holding_cast_spot
458,3549,10,burgh_hold_launch
0,3550,6,burgh_human_holding_capture_start
0,3551,2,burgh_human_holding_capture_loop
0,3552,5,burgh_human_holding_capture_end
0,3553,7,burgh_human_capture_pour
459,3554,14,burgh_human_spirit_fade
0,3555,12,burgh_dust_human_start
460,3556,38,burgh_dust_spot_crumble
0,3557,18,rat_eat_ready
453,3558,11,burgh_bucket_drip
201,3559,26,burgh_map_route1_pt1
201,3560,11,burgh_map_route1_pt2
201,3561,27,burgh_map_route2_pt1
201,3562,11,burgh_map_route2_pt2
0,3563,6,burgh_gadderanks_fall_over
0,3564,11,burgh_pot_scoop
0,3565,8,burgh_gadderanks_stumble
0,3566,34,burgh_human_quest_enchanting_rod
456,3567,36,burgh_enchanting_rod_spot
347,3568,8,the_thing_walk
347,3569,2,the_thing_ready
347,3570,15,the_thing_shear
0,3571,11,qip_cook_hopper_leaver
0,3572,8,qip_cook_hopper_grain
397,3573,12,torch_incense_smoke
385,3574,15,bell_pull_posh
384,3575,13,bell_pull_crude
422,3576,18,windchimes
405,3577,18,musical_bells
394,3578,33,small_globe_rotate
393,3579,64,large_globe_rotate
388,3580,12,crystalball_elemental_float
388,3581,12,crystalball_power_float
391,3582,1,elemental_orb_ready
391,3583,15,elemental_orb_opens
391,3584,8,elemental_orb_spins
391,3585,17,elemental_orb_closes
402,3586,20,magic_circle_zap
398,3587,6,poh_jester_hover
398,3588,17,poh_jester_elevate
398,3589,17,poh_jester_deelevate
398,3590,24,poh_jester_descend
398,3591,24,poh_jester_ascend
0,3592,8,jester_jumps_out
0,3593,8,jester_jumps_in
0,3594,2,balance_beam_ready
0,3595,11,balance_beam_bash
0,3596,9,balance_beam_block
0,3597,13,balance_beam_falloff
0,3598,13,balance_beam_jumpoff
0,3599,9,balance_beam_getup
0,3600,9,balance_beam_walk
396,3601,11,hangman_hangs
0,3602,8,human_throw_hoop1
0,3603,5,human_throw_hoop2
412,3604,12,poh_hoop_projectile
0,3605,7,human_throw_dart1
0,3606,4,human_throw_dart2
389,3607,7,poh_dart_projectile
0,3608,7,human_throw_arrow1
0,3609,4,human_throw_arrow2
383,3610,7,poh_arrow_projectile
0,3611,11,human_pull_lever
399,3612,11,poh_lever_pull
387,3613,15,cage_throneroom_fall
387,3614,17,cage_throneroom_raise
401,3615,18,magic_cage_lesser
400,3616,16,magic_cage_greater
416,3617,8,tentacle_monster_ready
416,3618,16,tentacle_monster_attack
416,3619,14,tentacle_monster_block
416,3620,12,tentacle_monster_death
0,3621,8,reach_forward_high
0,3622,8,human_sink_activate
0,3623,8,human_sink_stepback
0,3624,20,human_pump_sink
0,3625,20,human_pump_sink_kettle
0,3626,18,human_spike_trap_hit
0,3627,11,human_spike_trap_miss
411,3628,18,poh_spike_trap
403,3629,24,poh_man_trap
0,3630,24,human_man_trap_hit
406,3631,9,poh_plant_trap_start
406,3632,15,poh_plant_trap_end
406,3633,8,poh_plant_trap_loop
0,3634,9,human_plant_trap_hit_start
0,3635,15,human_plant_trap_hit_end
0,3636,4,human_plant_trap_hit_loop
404,3637,9,poh_marble_trap_start
404,3638,39,poh_marble_trap_end
0,3639,48,human_marble_trap_hit
0,3640,16,human_fall_from_sky
0,3641,11,human_fall_from_sky_water
408,3642,14,poh_portal_shrink
408,3643,14,poh_portal_unshrink
410,3644,12,poh_scrying_pool
0,3645,10,human_use_scrying_pool
414,3646,16,poh_teleport_centrepiece
409,3647,20,poh_posh_garden_centrepiece4water
415,3648,16,poh_teleport_centrepiece_grand
0,3649,25,human_use_telescope
407,3650,25,poh_use_telescope
0,3651,31,human_use_crystalball
0,3652,16,staff_of_balance_special
0,3653,25,human_study_ready
0,3654,31,human_use_armour_repair_stand
0,3655,31,human_use_painting_stand
0,3656,31,human_use_banner_stand
0,3657,26,poh_human_whetstone
0,3658,16,poh_fireplace_light
0,3659,17,poh_larder_examine
0,3660,4,poh_barrel_use1
0,3661,6,poh_barrel_use2_beer
0,3662,6,poh_barrel_use2_asgarnian_ale
0,3663,6,poh_barrel_use2_greenmans_ale
0,3664,6,poh_barrel_use2_dragon_bitter
0,3665,6,poh_barrel_use2_moonlight_mead
0,3666,6,poh_barrel_use2_cider
0,3667,8,poh_bell_use_crude
0,3668,8,poh_bell_use_posh
0,3669,27,poh_shave_at_stand
0,3670,17,poh_pose_at_dresser
0,3671,10,poh_wardrobe_inspect
0,3672,11,poh_wardrobe_wooden_inspect
0,3673,15,poh_drawers_inspect
0,3674,18,human_use_windchimes
0,3675,27,human_use_chapel_organ
0,3676,21,human_poh_build
0,3677,2,human_boxing_ready
0,3678,9,human_boxing_jab
0,3679,3,human_boxing_block
0,3680,8,human_boxing_walk
390,3681,15,poh_drawers_open
413,3682,24,poh_summoning_anim
0,3683,23,human_poh_build_floor
0,3684,22,human_poh_build_wall
0,3685,8,human_throw_away
0,3686,21,human_sit_eat
0,3687,12,human_light_torch
0,3688,13,human_get_over_combatring_nogloves
0,3689,13,human_get_over_combatring_redgloves
0,3690,13,human_get_over_combatring_bluegloves
0,3691,23,human_picklock_chest
0,3692,23,human_picklock_cagedoor
0,3693,23,human_forcelock_cagedoor
0,3694,23,human_picklock_cagedoor_inwater
0,3695,23,human_forcelock_cagedoor_inwater
0,3696,23,human_use_pizzaoven
0,3697,1,human_use_toolrack
427,3698,16,sawmill_saw
429,3699,10,hammer_fall
430,3700,13,taxidermist_tube
0,3701,23,human_rub_fairy_house
0,3702,11,human_drink_from_teacup_clay
0,3703,11,human_drink_from_teacup_china
0,3704,11,human_drink_from_teacup_giltchina
0,3705,24,human_bone_sacrifice
386,3706,24,bone_sacrifice_magic
423,3707,4,oub_monster1_ready
423,3708,8,oub_monster1_walk
423,3709,16,oub_monster1_attack
423,3710,16,oub_monster1_block
423,3711,21,oub_monster1_death
426,3712,1,poh_toy_soldier_ready
426,3713,8,poh_toy_soldier_walk
426,3714,9,poh_toy_soldier_fallover
426,3715,1,poh_toy_soldier_fallover_ready
424,3716,1,poh_toy_doll_ready
424,3717,8,poh_toy_doll_walk
425,3718,8,poh_toy_mouse_walk
0,3719,9,chair_ready_herald
420,3720,20,water_effect
148,3721,6,templetrek_giant_snail_walk
148,3722,9,templetrek_giant_snail_ready
148,3723,5,templetrek_giant_snail_attack
148,3724,10,templetrek_giant_snail_slime_attack
151,3725,10,trek_giant_snail_slime_attack_spotanim
148,3726,5,templetrek_giant_snail_defend
148,3727,19,templetrek_giant_snail_death
149,3728,42,templetrek_tentacle_head_spawning
416,3729,20,templetrek_tentacle_spawning
149,3730,8,templetrek_tentacle_head_ready
149,3731,10,templetrek_tentacle_head_attack
149,3732,8,templetrek_tentacle_head_defend
149,3733,17,templetrek_tentacle_head_death
0,3734,35,templetrek_bog_prodding
0,3735,10,templetrek_sinking_anim
641,3736,6,templetrek_swamp_snake_attack
641,3737,11,templetrek_swamp_snake_death
641,3738,1,templetrek_swamp_snake_dead
0,3739,22,templetrek_rope_lasso
0,3740,27,templetrek_making_vine_rope
0,3741,17,human_trek_bridge_repair_axe
147,3742,11,templetrek_boat_bob
147,3743,11,templetrek_boat_ripples
150,3744,12,trek_tentacle_bubbles
0,3745,19,trek_healing_spell
863,3746,14,trek_snail_acid_hit
0,3747,8,human_knife_slash
145,3748,1,templetrek_trip_anim_initial_start
145,3749,14,templetrek_trip_anim_route_all_trip_1
145,3750,20,templetrek_trip_anim_route_1_and_2_trip_2
145,3751,14,templetrek_trip_anim_route_1_and_2_trip_3
145,3752,14,templetrek_trip_anim_route_1_trip_4
145,3753,14,templetrek_trip_anim_route_1_trip_5
145,3754,16,templetrek_trip_anim_route_1_trip_6
145,3755,14,templetrek_trip_anim_route_1_trip_7
145,3756,14,templetrek_trip_anim_route_1_trip_8
145,3757,14,templetrek_trip_anim_route_1_trip_9
145,3758,12,templetrek_trip_anim_route_1_trip_10
145,3759,14,templetrek_trip_anim_route_1_and_2_trip_11
145,3760,10,templetrek_trip_anim_route_2_trip_4
145,3761,10,templetrek_trip_anim_route_2_trip_5
145,3762,10,templetrek_trip_anim_route_2_trip_6
145,3763,10,templetrek_trip_anim_route_2_trip_7
145,3764,10,templetrek_trip_anim_route_2_trip_8
145,3765,10,templetrek_trip_anim_route_2_trip_9
145,3766,9,templetrek_trip_anim_route_2_trip_10
145,3767,17,templetrek_trip_anim_route_3_trip_2
145,3768,14,templetrek_trip_anim_route_3_trip_3
145,3769,10,templetrek_trip_anim_route_3_trip_4
145,3770,10,templetrek_trip_anim_route_3_trip_5
145,3771,10,templetrek_trip_anim_route_3_trip_6
145,3772,10,templetrek_trip_anim_route_3_trip_7
145,3773,10,templetrek_trip_anim_route_3_trip_8
145,3774,10,templetrek_trip_anim_route_3_trip_9
145,3775,10,templetrek_trip_anim_route_3_trip_10
145,3776,14,templetrek_trip_anim_route_3_trip_11
146,3777,9,templetrek_exclaimation_mark
145,3778,1,templetrek_trip_all_start_2
145,3779,1,templetrek_trip_route_1_and_2_start_3
145,3780,1,templetrek_trip_route_1_and_2_start_4
145,3781,1,templetrek_trip_route_1_start_5
145,3782,1,templetrek_trip_route_1_start_6
145,3783,1,templetrek_trip_route_1_start_7
145,3784,1,templetrek_trip_route_1_start_8
145,3785,1,templetrek_trip_route_1_start_9
145,3786,1,templetrek_trip_route_1_start_10
145,3787,1,templetrek_trip_anim_route_1_and_2_start_11
145,3788,1,templetrek_trip_route_2_start_5
145,3789,1,templetrek_trip_route_2_start_6
145,3790,1,templetrek_trip_route_2_start_7
145,3791,1,templetrek_trip_route_2_start_8
145,3792,1,templetrek_trip_route_2_start_9
145,3793,1,templetrek_trip_route_2_start_10
145,3794,1,templetrek_trip_route_3_start_2
145,3795,1,templetrek_trip_route_3_start_3
145,3796,1,templetrek_trip_route_3_start_4
145,3797,1,templetrek_trip_route_3_start_5
145,3798,1,templetrek_trip_route_3_start_6
145,3799,1,templetrek_trip_route_3_start_7
145,3800,1,templetrek_trip_route_3_start_8
145,3801,1,templetrek_trip_route_3_start_9
145,3802,1,templetrek_trip_route_3_start_10
0,3803,24,emote_blow_kiss_loop
0,3804,60,anger_special_play
658,3805,42,anger_special_spot1
0,3806,16,player_jumphole
0,3807,20,wake_up
657,3808,12,anger_special_proj
654,3809,5,fear_walk
654,3810,9,fear_ready
654,3811,9,fear_parry
654,3812,11,fear_attack
654,3813,15,fear_death
654,3814,21,fear_cut
653,3815,4,confready
653,3816,15,confattack
653,3817,10,confpoisen
653,3818,21,confrange
653,3819,18,confwalk
653,3820,9,confparry
653,3821,17,confdeath
655,3822,15,lessready
655,3823,10,lessattack
655,3824,12,lesspoisen
655,3825,12,lesswalk
655,3826,7,lessparry
655,3827,24,lessdeath
656,3828,8,neckready
656,3829,14,neckattack
656,3830,12,neckpoisen
656,3831,12,neckrange
656,3832,15,neckparry
656,3833,14,neckdeath
656,3834,30,neckdeathfade
652,3835,17,hole_squeeze
2402,3836,9,tolna_hole
2402,3837,3,tolna_scared
0,3838,26,climb_down_soul
0,3839,23,human_play_wwf_amur_leopard
612,3840,9,talking_sack
336,3841,8,ram_head_defend
336,3842,13,ram_head_attack
520,3843,8,fishing_contest_banner
0,3844,15,railing_squeeze
0,3845,6,aide_fisherman_ready
0,3846,1,book_chuck_ready
1619,3847,11,lore_dust_devil_attack
1619,3848,12,lore_dust_devil_defend
1619,3849,30,lore_dust_devil_death
0,3850,8,blast_furnace_npc_air_pump
0,3851,8,blast_furnace_npc_conveyer_cycle
0,3852,9,battleaxe_crush
1620,3853,37,lore_dust_devil_player_dust_cloud
0,3854,16,rc_zmi_runner
1621,3855,17,rc_zmi_lizard_attack
1621,3856,12,rc_zmi_lizard_defend
1620,3857,37,lore_dust_devil_npc_cloud_spotanim
0,3858,13,slayer_tots_charge_toxic
0,3859,49,easter07_flapping_emote
416,3860,12,tentacle_monster_spawn
663,3861,33,swan_crush_loop
2402,3862,36,easter_2006_child_joy_jump
187,3863,15,easter_egg_rolling
0,3864,19,teleport_scroll_open
0,3865,15,arceuus_necromancy_anim
0,3866,83,human_mining_black_pickaxe_wall
0,3867,26,teleport_rune_human
363,3868,27,teleport_rune_spot
0,3869,13,teleport_cabbage_human
371,3870,23,teleport_cabbage_spotanim
372,3871,30,teleport_nardah_spotanim
0,3872,26,teleport_nardah_human
0,3873,12,human_mining_black_pickaxe
0,3874,34,teleport_slime_human
368,3875,37,teleport_slime_spotanim
373,3876,27,teleport_monastery_spot
370,3877,27,teleport_farm
137,3878,8,torcher_ready
137,3879,8,torcher_walk
137,3880,8,torcher_defend
137,3881,18,torcher_death
137,3882,12,torcher_attack
142,3883,12,torcher_fireball_launch
144,3884,2,torcher_fireball_travel
143,3885,5,torcher_fireball_impact
136,3886,29,splatter_ready
136,3887,10,splatter_walk
136,3888,30,splatter_death
141,3889,30,splatter_exploding
136,3890,10,splatter_defend
136,3891,7,splatter_attack
131,3892,9,brawler_walk
131,3893,35,brawler_ready
131,3894,12,brawler_death
131,3895,3,brawler_defend
131,3896,8,brawler_super_attack
131,3897,7,brawler_attack
134,3898,13,shifter_walk
134,3899,13,shifter_ready
134,3900,19,shifter_ready_two
134,3901,19,shifter_attack
134,3902,8,shifter_defend
134,3903,12,shifter_death
134,3904,30,pest_shifter_teleportattack
129,3905,15,pest_shifter_portal
135,3906,7,spinner_ready
135,3907,14,spinner_walk
135,3908,9,spinner_attack
135,3909,7,spinner_defend
135,3910,14,spinner_death
139,3911,15,pest_spinner_repairing
140,3912,15,pest_spinner_sparks
133,3913,8,ravager_ready
133,3914,15,ravager_walk
133,3915,18,ravager_attack
133,3916,12,ravager_defend
133,3917,13,ravager_death
132,3918,8,defiler_ready
132,3919,7,defiler_walk
132,3920,13,defiler_attack
132,3921,9,defiler_defend
132,3922,13,defiler_death
138,3923,10,defiler_spike_launch
138,3924,5,defiler_spike_impact
128,3925,9,pest_lander_boat_anim
0,3926,2,pest_void_knight_casting
126,3927,9,pest_flag_anim
129,3928,12,pest_portal_on_anim
129,3929,14,pest_portal_shrinking_anim
129,3930,14,pest_portal_death
0,3931,17,pest_repair
130,3932,39,pest_void_knight_glow_anim
129,3933,12,pest_portal_on_anim_east
129,3934,14,pest_portal_shrinking_anim_east
129,3935,14,pest_portal_death_east
129,3936,12,pest_portal_on_anim_west
129,3937,14,pest_portal_shrinking_anim_west
129,3938,14,pest_portal_death_west
127,3939,19,pest_cauldron
61,3940,10,wild_banner
73,3941,37,wild_falloff_meteor_blast
72,3942,5,wild_falloff_meteor_flying
62,3943,7,lava_rock
786,3944,22,wilderness_portal_stone_glow
0,3945,16,human_wilderness_portal
785,3946,16,wilderness_portal_anim
328,3947,8,postie_pete_walk
328,3948,4,postie_pete_ready
328,3949,19,postie_pete_tele
0,3950,12,qip_cook_milkmaid
1255,3951,13,qip_cook_chicken_lay_egg
274,3952,15,battle_tortoise_ready
274,3953,16,battle_tortoise_walk
274,3954,8,battle_tortoise_archer_attack
274,3955,7,battle_tortoise_mage_attack
274,3956,8,battle_tortoise_archer_mage_attack
274,3957,8,battle_tortoise_archer_mage_tortoise_attack
274,3958,8,battle_tortoise_archer_tortoise_attack
274,3959,7,battle_tortoise_mage_tortoise_attack
274,3960,9,battle_tortoise_attack
274,3961,8,battle_tortoise_defend
274,3962,14,battle_tortoise_death
2402,3963,8,gnome_staff_walk
2402,3964,3,gnome_staff_block
2402,3965,2,gnome_staff_ready
2402,3966,8,gnome_staff_attack
2402,3967,9,gnome_staff_death
2402,3968,9,gnome_mage_attack
2402,3969,13,gnome_unarmed_attack
0,3970,1,swan_infinitedeath
0,3971,23,swan_hammer
0,3972,32,swan_pot_open
0,3973,17,swan_machine_use
667,3974,11,swan_stone_throw_launch
668,3975,6,swan_pot_spotanim
663,3976,33,swan_crush
665,3977,10,swan_general_walk
665,3978,10,swan_general_ready
665,3979,14,swan_general_death
665,3980,8,swan_general_attack
665,3981,11,swan_general_defend
665,3982,19,swan_general_shakefist
664,3983,16,swan_seatroll_water_rise
664,3984,8,swan_seatroll_walk
664,3985,7,swan_seatroll_attack
664,3986,6,swan_seatroll_block
664,3987,4,swan_seatroll_ready
664,3988,9,swan_seatroll_death
666,3989,11,swan_queen_ready
666,3990,10,swan_queen_defend
666,3991,10,swan_queen_attack
666,3992,18,swan_queen_spellcast
666,3993,20,swan_queen_death
1291,3994,10,skeleton_mage_rise
669,3995,15,skeleton_mage_smoke
0,3996,2,elemental_equip_left_human_ready
0,3997,8,qip_cook_milkmaid_walk
935,3998,7,grab_evil_twin_claw
0,3999,7,grab_evil_twin_in_claw_ready
935,4000,33,grab_evil_claw_grabbing
0,4001,33,grab_evil_twin_getting_grab
935,4002,24,grab_evil_twin_claw_drop
0,4003,24,grab_evil_twin_falling
0,4004,12,grab_evil_twin_reaching_control
938,4005,21,pinball_post
938,4006,21,pinball_post_inactive
461,4007,10,pinball_troll_lft
461,4008,10,pinball_troll_rht
461,4009,7,pinball_troll_ease_rht
461,4010,7,pinball_troll_ease_lft
936,4011,4,pinball_hammer_firing
936,4012,8,pinball_tunnel_entrance
936,4013,7,pinball_side_loop
936,4014,11,pinball_chicane
936,4015,9,pinball_ball_hit
937,4016,51,pinball_interface
0,4017,15,restless_skeleton_get_up
0,4018,15,restless_ghost_vanish
0,4019,12,restless_ghost_appear
939,4020,17,restless_ghost_travel
297,4021,5,royal_dwarf_mining
940,4022,17,royal_coal_engine_activated
0,4023,21,royal_human_platform_lift
0,4024,21,royal_human_platform_lift_reversed
943,4025,22,royal_spotanim_platform_lift
943,4026,22,royal_spotanim_platform_lift_reversed
944,4027,25,royal_steam_plume
0,4028,22,royal_human_steam_plume
0,4029,53,royal_human_slip_up
0,4030,15,royal_human_slip_fall
0,4031,38,royal_human_slip_up_only
941,4032,23,royal_rock_fall_east
941,4033,23,royal_rock_fall_south
941,4034,23,royal_rock_fall_west
941,4035,23,royal_rock_fall_north
0,4036,5,royal_show_diary
942,4037,16,royal_sea_snake_mother_ready
942,4038,6,royal_sea_snake_mother_defend
942,4039,16,royal_sea_snake_mother_death
942,4040,8,royal_sea_snake_mother_attack
942,4041,10,royal_sea_snake_mother_ranged_attack
942,4042,15,royal_sea_snake_mother_emerge
0,4043,24,human_use_staff_with_crystalball1_air
0,4044,24,human_use_staff_with_crystalball2_air
0,4045,24,human_use_staff_with_crystalball1_earth
0,4046,24,human_use_staff_with_crystalball2_earth
0,4047,24,human_use_staff_with_crystalball1_water
0,4048,24,human_use_staff_with_crystalball2_water
0,4049,24,human_use_staff_with_crystalball1_fire
0,4050,24,human_use_staff_with_crystalball2_fire
0,4051,24,human_use_staff_with_crystalball1_air_battlestaff
0,4052,24,human_use_staff_with_crystalball2_air_battlestaff
0,4053,24,human_use_staff_with_crystalball1_earth_battlestaff
0,4054,24,human_use_staff_with_crystalball2_earth_battlestaff
0,4055,24,human_use_staff_with_crystalball1_water_battlestaff
0,4056,24,human_use_staff_with_crystalball2_water_battlestaff
0,4057,24,human_use_staff_with_crystalball1_fire_battlestaff
0,4058,24,human_use_staff_with_crystalball2_fire_battlestaff
0,4059,24,human_use_staff_with_crystalball1_mystic_air_staff
0,4060,24,human_use_staff_with_crystalball2_mystic_air_staff
0,4061,24,human_use_staff_with_crystalball1_mystic_earth_staff
0,4062,24,human_use_staff_with_crystalball2_mystic_earth_staff
0,4063,24,human_use_staff_with_crystalball1_mystic_water_staff
0,4064,24,human_use_staff_with_crystalball2_mystic_water_staff
0,4065,24,human_use_staff_with_crystalball1_mystic_fire_staff
0,4066,24,human_use_staff_with_crystalball2_mystic_fire_staff
0,4067,30,poh_create_magic_tablet
0,4068,30,poh_create_magic_tablet_withstaff
0,4069,6,poh_smash_magic_tablet
1078,4070,16,godwars_zamorak_walk
0,4071,13,poh_absorb_tablet_teleport
428,4072,13,poh_absorb_magic_spell
0,4073,9,chair_sit_ready_chair1
0,4074,7,chair_ready_diagonal_chair1
0,4075,9,chair_sit_ready_chair2
0,4076,7,chair_ready_diagonal_chair2
0,4077,9,chair_sit_ready_chair3
0,4078,7,chair_ready_diagonal_chair3
0,4079,8,chair_sit_ready_rocking_chair3
0,4080,8,chair_ready_diagonal_rocking_chair3
0,4081,9,chair_sit_ready_chair4
0,4082,7,chair_ready_diagonal_chair4
0,4083,9,chair_sit_ready_chair5
0,4084,7,chair_ready_diagonal_chair5
0,4085,9,chair_sit_ready_chair6
0,4086,7,chair_ready_diagonal_chair6
0,4087,9,chair_sit_ready_chair7
0,4088,7,chair_ready_diagonal_chair7
0,4089,9,chair_sit_ready_diningchairs_1
0,4090,21,chair_eat_diningchairs_1
0,4091,9,chair_sit_ready_diningchairs_2
0,4092,21,chair_eat_diningchairs_2
0,4093,9,chair_sit_ready_diningchairs_3
0,4094,21,chair_eat_diningchairs_3
0,4095,9,chair_sit_ready_diningchairs_4
0,4096,21,chair_eat_diningchairs_4
0,4097,9,chair_sit_ready_diningchairs_5
0,4098,21,chair_eat_diningchairs_5
0,4099,9,chair_sit_ready_diningchairs_6
0,4100,21,chair_eat_diningchairs_6
0,4101,9,chair_sit_ready_diningchairs_7
0,4102,21,chair_eat_diningchairs_7
0,4103,8,chair_sit
0,4104,8,chair_sit_diagonal_right
0,4105,7,chair_get_up
0,4106,7,chair_get_up_diagonal_right
0,4107,9,chair_sit_ready_stool_1
0,4108,9,chair_sit_ready_stool_2
0,4109,27,human_use_workbench_stool_1
0,4110,27,human_use_workbench_stool_2
0,4111,9,chair_sit_ready_throne_1
0,4112,9,chair_sit_ready_throne_2
0,4113,9,chair_sit_ready_throne_3
0,4114,9,chair_sit_ready_throne_4
0,4115,9,chair_sit_ready_throne_5
0,4116,9,chair_sit_ready_throne_6
0,4117,9,chair_sit_ready_throne_7
417,4118,8,treasure_magic_closechest_end
77,4119,40,chathand1
77,4120,64,chathand2
77,4121,88,chathand3
77,4122,106,chathand4
1479,4123,9,gas_vent
1436,4124,6,fai_varrock_cookingpot_fire
947,4125,6,fai_varrock_oillamp_anim
948,4126,14,lunar_moonclan_flower_swing
1431,4127,8,fai_varrock_lantern_anim
1460,4128,16,fai_varrock_shop_sign
1430,4129,29,fai_varrock_fortune_teller_shop_sign
1434,4130,6,fai_varrock_hearth_fire
1438,4131,12,fai_varrock_runeshop_sign
1439,4132,32,fai_varrock_air_vent_smoke
1238,4133,108,washing_line_pigeon
949,4134,17,pillory_flash
949,4135,1,pillory_flash_first
0,4136,21,human_sit_eat_diag
950,4137,10,macaroni_penguin_walk
950,4138,11,macaroni_penguin_ready
1310,4139,32,macaroni_penguin_ready_shooing
1310,4140,64,macaroni_penguin_turn_ready
0,4141,21,chair_eat_chair1
0,4142,21,chair_eat_diagonal_chair1
0,4143,21,chair_eat_chair2
0,4144,21,chair_eat_diagonal_chair2
0,4145,20,chair_eat_chair3
0,4146,21,chair_eat_diagonal_chair3
0,4147,21,chair_eat_chair4
0,4148,21,chair_eat_diagonal_chair4
0,4149,21,chair_eat_chair5
0,4150,21,chair_eat_diagonal_chair5
0,4151,21,chair_eat_chair6
0,4152,21,chair_eat_diagonal_chair6
0,4153,21,chair_eat_chair7
0,4154,21,chair_eat_diagonal_chair7
951,4155,6,mcannon_interface_safety_off_attaching_spring
951,4156,6,mcannon_interface_safety_off_detaching_spring
953,4157,29,warguild_catapult_fire
953,4158,8,warguild_catapult_set
953,4159,3,warguild_catapult_set_arm
953,4160,7,warguild_catapult_set_fire
952,4161,7,warguild_arm_anim
954,4162,17,warguild_dummy_spring
954,4163,8,warguild_dummy_spring_up
954,4164,9,warguild_dummy_spring_down
955,4165,12,warguild_projspin
0,4166,12,warguild_animate
0,4167,12,warguild_animate_reverse
0,4168,14,warguild_blunt_def
0,4169,13,warguild_spike_def
0,4170,12,warguild_blade_def
0,4171,9,warguild_mage_def
0,4172,10,warguild_blunt_fail
0,4173,14,warguild_spike_fail
0,4174,12,warguild_blade_fail
0,4175,9,warguild_mage_fail
957,4176,7,warguild_sparks
0,4177,6,warguild_parry_defend
0,4178,8,balance_walk
0,4179,12,balance_ready
0,4180,12,balance_pickup
0,4181,27,standing_shot
0,4182,15,running_shot
0,4183,32,spinning_shot
0,4184,12,ref_duck
0,4185,24,dust_hands_play
956,4186,27,dust_hands_spot
958,4187,15,barrel_fall_spot
0,4188,16,barrel_fall_play
960,4189,8,mail_alert
0,4190,30,mcannon_hammer_anim
0,4191,30,quest_lunar_stand_from_face_down
0,4192,23,dttd_player_through_crack
0,4193,6,dttd_carrying_crate_ready
0,4194,12,dttd_carrying_crate_walk
0,4195,14,dttd_bend_to_listen_at_door
0,4196,8,dttd_bent_to_listen_at_door_idle
0,4197,12,dttd_standing_after_listen_at_door
0,4198,17,dttd_player_stab_bone_dagger
0,4199,24,dttd_player_fire_bone_crossbow
0,4200,10,dttd_ham_cut_scene_death
1383,4201,9,dttd_zanik_bend_to_listen_at_door
1383,4202,8,dttd_zanik_bent_to_listen_at_door_idle
1383,4203,7,dttd_zanik_stands_after_listening_at_door
1383,4204,28,dttd_zanik_jump_into_box
1383,4205,37,dttd_zanik_drunk_tog_in_pain
1383,4206,26,dttd_zanik_draw_and_fire_crossbow
0,4207,17,dttd_ham_guard_pointing
0,4208,28,dttd_ham_meeting_ready
0,4209,18,dttd_ham_meeting_toasting
33,4210,48,dttd_bone_dealer_ready
33,4211,47,dttd_bone_dealer_opening_coat
966,4212,47,dttd_bone_dealer_coat_opening
970,4213,22,dttd_sigmund_vanishing
967,4214,40,dttd_bowl_dropping_magic
