npc_id,npc_name,gameval,models,seed_seqs,framemaps,rig_match_seqs,rig_match_skeletal,animaya_skinned,strict_covers,name_match_seqs,name_matches_outside_rig
1911,Museum guard,vm_museum_guard2,25655 6848 246 25679 25647 177 25667 181,6464 819 820 821 822,0,3905,0,false,true,19,2
1912,Museum guard,vm_museum_guard3,25655 6848 246 25679 25647 177 25667 181,6464,0,3905,0,false,true,19,2
1913,Teacher and pupil,vm_school_teacher_male_and_boy,25798 25799 25800,6411 6410,1476,2,0,false,true,10,8
1914,Schoolgirl,vm_school_girl_brunette,25847 25845 25844,6472 6471,2402,98,0,false,true,7,2
1915,Schoolgirl,vm_school_girl_brunette_var1,25847 25845 25844,6472 6471,2402,98,0,false,true,7,2
1916,Schoolgirl,vm_school_girl_brunette_var2,25847 25845 25844,6473 6471,2402,98,0,false,true,7,2
1917,Schoolgirl,vm_school_girl_brunette_var3,25847 25845 25844,6474 6471,2402,98,0,false,true,7,2
1918,Schoolgirl,vm_school_girl_brunette_var4,25847 25845 25844,6475 6471,2402,98,0,false,true,7,2
1919,Schoolboy,vm_school_boy_brunnete,56095 56190 25843 56089,6474 6471,2402,98,0,false,true,7,2
1920,Schoolboy,vm_school_boy_blonde,56095 56190 25843 56089,6473 6471,2402,98,0,false,true,7,2
1921,Schoolgirl,vm_school_girl_blonde,25847 25845 25844,6472 6471,2402,98,0,false,true,7,2
1922,Teacher and pupil,vm_teacher_girl_multi,25793 25794 25795 25796 25797,6413 6412,1475,2,0,false,true,6,4
1923,Teacher and pupil,vm_male_school_teacher_chathead_dummy,2214,,,0,0,false,false,10,10
1924,Schoolboy,vm_male_school_teacher_boy_chathead_dummy,2214,,,0,0,false,false,10,10
1925,Teacher,vm_female_school_teacher_dummy,2214,,,0,0,false,false,10,10
1926,Schoolgirl,vm_female_school_teacher_girl_dummy,2214,,,0,0,false,false,10,10
1927,Workman,vm_patrol_route_workmen_1,25832 25821 25833 25822 25836,6415 6414,1477,11,0,false,true,40,34
1928,Workman,vm_patrol_route_workmen_no_plank,25820 25821 25829 25822 25836,6418,1477,11,0,false,true,40,34
1929,Workman,vm_patrol_route_wheelbarrow,25837 25840 25838,6422 6419,1478,5,0,false,true,40,35
1930,Workman,vm_patrol_route_wheelbarrow_empty,25837 25840 25838,6423 6420,1478,5,0,false,true,40,35
1931,Workman,vm_patrol_route_wheelbarrow_var,25839 25840 25838,6422 6419,1478,5,0,false,true,40,35
1932,Workman,vm_patrol_route_wheelbarrow_empty_var,25839 25840 25838,6423 6420,1478,5,0,false,true,40,35
1933,Dig Site workman,vm_digworkman_loader,215 246 10705 26634 179 5218 10723 25696,6425,0,3905,0,false,true,2,0
1934,Barge workman,vm_canal_barge_workman_hammering,25809 25808 25816,6454,1477,11,0,false,true,7,2
1935,Barge workman,vm_canal_barge_workman_sawing,25811 25810 25817,6455,1477,11,0,false,true,5,0
1936,Barge workman,vm_canal_barge_workman_sledgehammering,25815 25814 25818,6456,1477,11,0,false,true,5,0
1937,Barge workman,vm_canal_barge_workman_painting_tar,25813 25812 25801 25802,6457,1477,11,0,false,false,13,8
1938,Barge foreman,vm_canal_barge_foremen_talking,25804 25805 25806 25807 25803,6458,1477,11,0,false,true,9,4
1939,Ed Wood,vm_woodcutter,15103 217 248 18546 10980 177 18541 21812 19947,2065 2064,0,3905,0,false,true,0,0
1940,Mord Gunnars,fris_r_ferryman_izso,208 252 299 26630 179 4226 4218 3877 317,808 819 820 821 822,0,3905,0,false,true,0,0
1941,Hring Hring,frisd_oremerchant,214 252 5673 5667 4226 18128 5725 542,808 819 820 821 822,0,3905,0,false,true,0,0
1942,Flosi Dalksson,frisd_fishmerchant,217 252 28515 305 26630 179 12769 4226 4218,808 819 820 821 822,0,3905,0,false,true,0,0
1943,Raum Urda-Stein,frisd_armourmerchant,221 252 28515 26630 179 4226 4218 563 317,808 819 820 821 822,0,3905,0,false,true,0,0
1944,Skuli Myrka,frisd_weaponmerchant,4220 252 299 26630 179 4226 4218 550 4221 4219,808 819 820 821 822,0,3905,0,false,true,0,0
1945,Keepa Kettilon,frisd_cook,199 206 10039 14791 26630 179 12765 12750 181,813 819 820 821 822,0,3905,0,false,true,0,0
1946,,frisd_banker,,808 819 820 821 822,0,3905,0,false,true,2,0
1947,Guard,frisd_izso_viking_shouter,4219 230 11750 28515 317 26630 179 542 517 4226 4218,808 819 820 821 822,0,3905,0,false,true,14,1
1948,Guard,frisd_iznot_viking_shouter,4220 252 28515 26630 179 4226 4218 540 326 4235 317 4219,813 819 820 821 822,0,3905,0,false,true,16,3
1949,Guard,fris_r_guardizso,4219 230 11750 28515 317 26630 179 542 517 4226 4218,808 819 820 821 822,0,3905,0,false,true,0,0
1950,Guard,fris_r_guardizso2,4219 230 11750 28515 317 26630 179 4236 517 4226 4218,808 819 820 821 822,0,3905,0,false,true,0,0
1951,Freygerd,frisd_izso_viking_woman1,387 487 18554 14397 353 479 361 437,808 819 820 821 822,0,3905,0,false,true,14,1
1952,Lensa,frisd_izso_viking_woman2,382 15939 487 353 14397 358 479 437,808 819 820 821 822,0,3905,0,false,true,14,1
1953,,brain_tranquility,,5875 5876,1304,37,0,false,true,40,18
1954,,brain_island_tranquility,,5875 5876,1304,37,0,false,true,40,21
1955,,brain_island_fenkenstrain,,808 819 820 821 822,0,3905,0,false,true,40,32
1956,,brain_multi_monk_1,,5877 5876,1304,37,0,false,true,40,18
1957,,brain_multi_monk_2,,5877 5876,1304,37,0,false,true,40,18
1958,,brain_multi_monk_3,,5877 5876,1304,37,0,false,true,40,18
1959,,brain_multi_monk_4,,5877 5876,1304,37,0,false,true,40,18
1960,,brain_multi_monk_5,,5646 5645,1304,37,0,false,true,40,18
1961,,brain_multi_monk_6,,5646 5645,1304,37,0,false,true,40,18
1962,,brain_multi_monk_7,,5646 5645,1304,37,0,false,true,40,18
1963,,brain_multi_monk_8,,5646 5645,1304,37,0,false,true,40,18
1964,,brain_multi_tranquility,,5646 5645,1304,37,0,false,true,40,18
1965,,catwalk_goblin,,6181 6180,1415,73,0,false,true,40,35
1966,,fourdiamonds_elder,,808 819 820 821 822,0,3905,0,false,true,19,9
1967,,fourdiamonds_elder2,,808 819 820 821 822,0,3905,0,false,true,19,9
1968,,fourdiamonds_troll_child,,286 283,461,45,0,false,true,40,6
1969,,troll_block_1,,,,0,0,false,false,40,40
1970,,troll_block_2,,,,0,0,false,false,40,40
1971,,troll_frozen_1,,286 283,461,45,0,false,true,40,3
1972,,troll_frozen_2,,286 283,461,45,0,false,true,40,3
1973,,azzanadra,,9865 9866 9867,2094,64,0,false,true,0,0
1974,,feud_bandit_boss,,808 819 820 821 822,0,3905,0,false,true,0,0
1975,,feud_arabian_guard_multi,,808 819 820 821 822,0,3905,0,false,true,22,5
1976,,feud_arabian_guard2_multi,,808 819 820 821 822,0,3905,0,false,true,22,5
1977,,myarm_barnaby,,808 819 820 821 822,0,3905,0,false,true,40,38
1978,,myarm_flies,,,,0,0,false,false,40,40
1979,,cabin_boy_jenkins,,808 819 820 821 822,0,3905,0,false,true,1,1
1980,,peng_multi_larry_lumb,,808 819 820 821 822,0,3905,0,false,true,4,3
1981,,peng_generic_surface_multi,,5668 5666,1310,58,0,false,true,40,40
1982,,peng_multi_kgp,,5668 5666,1310,58,0,false,true,3,3
1983,,peng_multi_kgp_booth,,,,0,0,false,false,9,9
1984,,agrith_reen_alkharid,,813 1146 820 821 822,0,3905,0,false,true,6,6
1985,,agrith_reen_uzer,,813 1146 820 821 822,0,3905,0,false,true,6,6
1986,,agrith_badden_uzer,,808 819 820 821 822,0,3905,0,false,true,6,6
1987,,agrith_dave_at_portal,,808 819 820 821 822,0,3905,0,false,true,40,39
1988,,agrith_sandstorm,,2882,659,1,0,false,true,7,7
1989,,agrith_tanya_ghost,,5531,1289,15,0,false,true,40,39
1990,Vanligga Gastfrihet,frisd_izso_landlady,383 487 18554 14397 353 479 361 417 437,808 819 820 821 822,0,3905,0,false,true,0,0
1991,Sassilik,frisd_izso_viking_woman4,382 483 18554 479 3848 353 14397 358 437,808 819 820 821 822,0,3905,0,false,true,14,1
1992,Miner,frisd_village_miner2,211 246 10984 10980 10218 509 5218,627 819 820 821 822,0,3905,0,false,true,1,1
1993,Miner,frisd_village_miner,211 246 10984 10980 10218 509 5218,808 819 820 821 822,0,3905,0,false,true,1,1
1994,,ics_little_spectre,,5538 5539,1290,20,0,false,true,9,9
1995,,kr_multi_murderer,,808 6919,0,3905,0,false,true,3,3
1996,,dttd_maze_guide,,6040 6041,1383,57,0,false,true,14,14
1997,Eric,frisd_beggertax,215 185 249 28551 27139 176 28212,808 819 820 821 822,0,3905,0,false,true,0,0
1998,Gruva Patrull,fris_mine_guard,4219 230 11750 28515 317 26630 179 4236 517 4226 4218,808 819 820 821 822,0,3905,0,false,true,19,2
1999,Brendt,fris_red_axe_secretary,2974 7069 7059 2978 7045 2985,101 98,297,58,0,false,true,1,0
2000,Grundt,fris_red_axe_trader,2974 7072 7063 2978 7044 2985,101 98,297,58,0,false,true,0,0
2001,Duckling,duckling,26872,6818 6817,1539,15,0,false,true,1,0
2002,Ducklings,duck_update_ducklings,26871,6821 6822,1539,15,0,false,true,40,38
2003,Duck,duck_update_on_land_duck,26870,6813 6819,1539,15,0,false,true,40,40
2004,Drake,duck_update_on_land_drake,26873,6813 6819,1539,15,0,false,true,40,40
2005,Lesser demon,lesser_demon,17375 17391 17384 17388 17390,66 63,1078,33,0,false,true,40,28
2006,Lesser demon,lesser_demon2,17378 17396 17384 17388 17390,66 63,1078,33,0,false,true,40,28
2007,Lesser demon,lesser_demon3,17377 17393 17385 17388 17390,66 63,1078,33,0,false,true,40,28
2008,Lesser demon,lesser_demon4,17379 17395 17386 17388 17390,66 63,1078,33,0,false,true,40,28
2009,,soulbane_launa_multi,,808 819 820 821 822,0,3905,0,false,true,3,3
2010,,soulbane_tolna_multi,,808 819 820 821 822,0,3905,0,false,true,5,5
2011,,elena2,,808 819 820 821 822,0,3905,0,false,true,1,0
2012,,fenk_gardener_multi,,808 819 820 821 822,0,3905,0,false,true,3,3
2013,,fenk_gardener_multi_2,,808 819 820 821 822,0,3905,0,false,true,3,3
2014,,fenk_fenkenstrain,,808 819 820 821 822,0,3905,0,false,true,0,0
2015,,fenk_fenkenstrain_in_tower,,808 819 820 821 822,0,3905,0,false,true,5,2
2016,,fenk_creature,,1623 1622,514,2,0,false,true,29,29
2017,,fenk_creature_released,,1623 1622,514,2,0,false,true,29,29
2018,Lesser demon,lesser_demon5,17377 17395 17386 17388 17390,66 63,1078,33,0,false,true,40,28
2019,,mdaughter_multi_bear,,1756 1757,581,5,0,false,true,14,14
2020,,mm_daero,,2331 12042,2402,98,0,false,true,0,0
2021,,mm_waydar,,2331 12042,2402,98,0,false,true,0,0
2022,,mm_lumdo,,2331 12042,2402,98,0,false,true,0,0
2023,,eaglepeak_nickolaus,,808 819 820 821 822,0,3905,0,false,true,16,11
2024,,eaglepeak_nickolaus_campsite,,808 819 820 821 822,0,3905,0,false,true,16,11
2025,Greater demon,greater_demon,17375 17391 17384 17399 17390,66 63,1078,33,0,false,true,40,22
2026,Greater demon,greater_demon2,17377 17393 17385 17399 17390,66 63,1078,33,0,false,true,40,22
2027,Greater demon,greater_demon3,17378 17396 17386 17400 17390,66 63,1078,33,0,false,true,40,22
2028,Greater demon,greater_demon4,17379 17395 17386 17399 17390,66 63,1078,33,0,false,true,40,22
2029,Greater demon,greater_demon5,17378 17391 17385 17400 17390,66 63,1078,33,0,false,true,40,22
2030,Greater demon,greater_demon_strongholdcave_1,17375 17391 17384 17399 17390,66 63,1078,33,0,false,true,40,22
2031,Greater demon,greater_demon_strongholdcave_2,17377 17393 17385 17399 17390,66 63,1078,33,0,false,true,40,22
2032,Greater demon,greater_demon_strongholdcave_3,17378 17396 17386 17400 17390,66 63,1078,33,0,false,true,40,22
2033,Priestess Zul-Gwenwynig,snakeboss_priest_2ops,38852,808 819 820 821 822,0,3905,0,false,false,29,24
2034,Zul-Urgish,snakeboss_ogre_1,20368 20376 20387,357 358,321,31,0,false,true,24,24
2035,Zul-Cheray,snakeboss_gnome_1,56093 56177 56167 56186,4537,2402,98,0,false,false,40,24
2036,Zul-Gutusolly,snakeboss_gnome_2,56184 12165 56148,2331 12042,2402,98,0,false,true,40,24
2037,Sacrifice,snakeboss_gnome_victim,56210 12165 56155,2331 12042,2402,98,0,false,true,40,26
2038,Zul-Onan,snakeboss_fisherman,16238,,,0,0,false,false,29,29
2039,Zul-Aniel,snakeboss_tyrasguard_1,164 185 176 206 250 3329 313,808 819 820 821 822,0,3905,0,false,true,24,20
2040,Zul-Areth,snakeboss_tyrasguard_2,164 185 176 210 251 3329 313,808 819 820 821 822,0,3905,0,false,true,24,20
2041,Broken Handz,snakeboss_spectator,218 306 164 10218 490 486 268 4954 5590 290,808 819 820 821 822,0,3905,0,false,true,24,20
2042,Zulrah,snakeboss_boss_ranged,14408,5070,184,10,0,false,true,24,14
2043,Zulrah,snakeboss_boss_melee,14409,5070,184,10,0,false,true,24,14
2044,Zulrah,snakeboss_boss_magic,14407,5070,184,10,0,false,true,24,14
2045,Snakeling,snakeboss_minion_melee,10415,1721 2405 2406 2407 2414,186,9,0,false,true,40,31
2046,Snakeling,snakeboss_minion_magic,10415,1721 2405 2406 2407 2414,186,9,0,false,true,40,31
2047,Snakeling,snakeboss_minion_dying,10415,1721 2405 2406 2407 2414,186,9,0,false,true,40,31
2048,Black demon,black_demon,17375 17391 17384 17399 17390,66 63,1078,33,0,false,true,40,22
2049,Black demon,black_demon2,17377 17392 17386 17400 17390,66 63,1078,33,0,false,true,40,22
2050,Black demon,black_demon3,17378 17393 17387 17399 17390,66 63,1078,33,0,false,true,40,22
2051,Black demon,black_demon4,17379 17396 17385 17400 17390,66 63,1078,33,0,false,true,40,22
2052,Black demon,black_demon5,17375 17395 17385 17399 17390,66 63,1078,33,0,false,true,40,22
2053,Fritz the Glassblower,entrana_glassblower,14174 6848 247 14383 15412 26632 179 14857 14848 515 9619,4859 819 820 821 822,0,3905,0,false,true,12,12
2054,Chaos Elemental,chaoselemental,11216 57329,3144 3145,64,6,0,false,true,13,7
2055,Chaos Elemental Jr.,chaos_elemental_pet,28256,3144 3145,64,6,0,false,false,40,40
2056,Dark wizard,fai_dark_wizard_old_1,208 251 28515 11766 11809 10218 256 181 11767,808 819 820 821 822,0,3905,0,false,false,6,2
2057,Dark wizard,fai_dark_wizard_old_2,208 250 28515 11766 11809 10218 256 181 11767,808 819 820 821 822,0,3905,0,false,false,6,2
2058,Dark wizard,fai_dark_wizard_young_1,208 246 28515 11766 11809 10218 256 181 11767,808 819 820 821 822,0,3905,0,false,false,8,2
2059,Dark wizard,fai_dark_wizard_young_2,208 249 28515 11766 11809 10218 256 181 11767,808 819 820 821 822,0,3905,0,false,false,8,2
2060,Dodgy Squire,pest_squire_refunds,9452 10304 301 27139 10218 14565 181 8954,808,0,3905,0,false,true,0,0
2061,Glough,grandtree_glough_visible,56121 56204 56168,2331 12042,2402,98,0,false,true,12,11
2062,Oomlie bird,oomlie_bird,23905,5386 5385,1255,12,0,false,true,0,0
2063,Penguin,penguin,21547,5668 5666,1310,58,0,false,true,19,8
2064,Terrorbird,terrorbird,26856,1008 1007,1533,22,0,false,true,24,11
2065,Terrorbird,terrorbird2,26856,1008 1007,1533,22,0,false,true,24,11
2066,Terrorbird,terrorbird3,26856,1008 1007,1533,22,0,false,true,24,11
2067,Mounted terrorbird gnome,terrorbird_mounted,26858,6793 6796,1533,22,0,false,true,24,11
2068,Mounted terrorbird gnome,terrorbird_mountedspear,26855,6793 6796,1533,22,0,false,true,24,11
2069,Crow,crow,26851,6785 6784,1534,13,0,false,true,0,0
2070,Crow,crow2,26851,6786 6784,1534,13,0,false,true,0,0
2071,Crow,crow3,26851,6787 6784,1534,13,0,false,true,0,0
2072,Crow,crow4,26851,6785 6784,1534,13,0,false,true,0,0
2073,Crow,crow5,26851,6786 6784,1534,13,0,false,true,0,0
2074,Crow,crow6,26851,6787 6784,1534,13,0,false,true,0,0
2075,Fire giant,firegiant_big,17452 17437,4662 4660,1081,37,0,false,true,0,0
2076,Fire giant,firegiant_big2,17451 17438,4663 4661,1081,37,0,false,true,0,0
2077,Fire giant,firegiant_big3,17451 17435,4663 4661,1081,37,0,false,true,0,0
2078,Fire giant,firegiant,17452 17437,4662 4660,1081,37,0,false,true,0,0
2079,Fire giant,firegiant2,17451 17435,4663 4661,1081,37,0,false,true,0,0
2080,Fire giant,firegiant3,17450 17438,4663 4661,1081,37,0,false,true,0,0
2081,Fire giant,firegiant_strongholdcave_1,17451 17438,4663 4661,1081,37,0,false,true,0,0
2082,Fire giant,firegiant_strongholdcave_2,17451 17435,4663 4661,1081,37,0,false,true,0,0
2083,Fire giant,firegiant_strongholdcave_3,17452 17437,4662 4660,1081,37,0,false,true,0,0
2084,Fire giant,firegiant_strongholdcave_4,17451 17435,4663 4661,1081,37,0,false,true,0,0
2085,Ice giant,icegiant,17453 17442 17460,4670 4669,1081,37,0,false,false,0,0
2086,Ice giant,icegiant2,17454 17442 17460,4670 4669,1081,37,0,false,false,0,0
2087,Ice giant,icegiant3,17453 17443 17460,4670 4669,1081,37,0,false,false,0,0
2088,Ice giant,icegiant_low_wanderrange,17454 17442 17460,4670 4669,1081,37,0,false,false,0,0
2089,Ice giant,icegiant_low_wanderrange2,17453 17443 17460,4670 4669,1081,37,0,false,false,0,0
2090,Moss giant,mossgiant,17455 17439 17460,4656 4654,1081,37,0,false,false,0,0
2091,Moss giant,mossgiant2,17455 17444 17460,4656 4654,1081,37,0,false,false,0,0
2092,Moss giant,mossgiant3,17456 17444 17460,4656 4654,1081,37,0,false,false,0,0
2093,Moss giant,mossgiant4,17457 17445 17460,4656 4655,1081,37,0,false,false,0,0
2094,Jogre,jogre,2870 2866,130 127,302,8,0,false,true,3,3
2095,Ogre,ogre,2878 2874,357 358,321,31,0,false,true,0,0
2096,Ogre,ogre2,2878 2876,357 358,321,31,0,false,true,0,0
2097,Cyclops,cyclops,26408 17446 17432 17466 17460,4650 4649,1081,37,0,false,false,0,0
2098,Hill Giant,giant,17463 17446 17430 17466 17460,4650 4649,1081,37,0,false,false,40,28
2099,Hill Giant,giant2,17462 17446 17441 17466 17460,4650 4649,1081,37,0,false,false,40,28
2100,Hill Giant,giant3,17464 17446 17434 17467 17460,4650 4649,1081,37,0,false,false,40,28
2101,Hill Giant,giant4,17462 17447 17440 17467 17460,4650 4649,1081,37,0,false,false,40,28
2102,Hill Giant,giant5,17464 17447 17431 17466 17460,4650 4649,1081,37,0,false,false,40,28
2103,Hill Giant,giant6,17463 17447 17434 17467 17460,4650 4649,1081,37,0,false,false,40,28
2104,Ork,npc_ork_update01,16299 16303 16307 16321 16326 16317 16315 16316,4318 4319,1003,15,0,false,true,40,35
2105,Ork,npc_ork_update02,16300 16304 16308 16322 16330 16317 16315 16316,4318 4319,1003,15,0,false,true,40,35
2106,Ork,npc_ork_update03,16301 16305 16309 16323 16328 16317 16315 16316,4318 4319,1003,15,0,false,true,40,35
2107,Ork,npc_ork_update04,16302 16306 16310 16324 16329 16317 16315 16316,4318 4319,1003,15,0,false,false,40,35
2108,Wise Old Man,wise_old_man,187 9103 4925 28515 323 26619 176 3711 265 181,813 1146 820 821 822,0,3905,0,false,true,0,0
2109,,wom_multi,,808,0,3905,0,false,true,3,3
2110,Wise Old Man,wom_original,7409 28515 26619 265 181 176 4925 323 3711,813 1146 820 821 822,0,3905,0,false,true,1,1
2111,Wise Old Man,wom_cutscene_1,7409 4925 28515 323 26619 176 554 260 181,813 1146 820 821 822,0,3905,0,false,true,40,30
2112,Wise Old Man,wom_cutscene_2,187 9103 4925 28515 323 26619 176 554 260 181,813 1146 820 821 822,0,3905,0,false,true,40,30
2113,Wise Old Man,wom_inactive,187 9103 4925 28515 323 26619 176 554 260 181,813 1146 820 821 822,0,3905,0,false,true,40,34
2114,Bed,wom_bed_inactive,7381,2170,309,4,0,false,true,40,40
2115,Thing under the bed,wom_bed_active,7381,2170,309,4,0,false,true,40,40
2116,Miss Schism,wom_gossip,390 9361 9359 9360 5431 9363 437,1673,0,3905,0,false,true,0,0
2117,Banker,wom_banker1,215 246 59824 26630 176 28285 181,808 819 820 821 822,0,3905,0,false,true,2,0
2118,Banker,wom_banker2,378 15939 487 353 14423 358 437,808 819 820 821 822,0,3905,0,false,true,2,0
2119,Banker,wom_banker3,378 15939 487 353 14423 358 437,808 819 820 821 822,0,3905,0,false,true,2,0
2120,Market Guard,wom_marketguard,232 251 293 317 169 176 518 523 28346 185,808 819 820 821 822,0,3905,0,false,true,0,0
2121,Olivia,wom_olivia,393 417 467 3848 353 14421 7366 437,808 819 820 821 822,0,3905,0,false,true,0,0
2122,Pillory Guard,wom_watchman,225 301 169 179 519 269 185,808 819 820 821 822,0,3905,0,false,true,1,0
2123,Bank guard,wom_bankguard,215 246 28515 26630 176 28285 181 320,808 819 820 821 822,0,3905,0,false,true,0,0
2124,,snakeboss_priest,,808 819 820 821 822,0,3905,0,false,true,29,24
2125,Badger,badger1,10412,1716 1718,185,2,0,false,true,2,0
2126,Badger,badger2,10412,1716 1718,185,2,0,false,true,2,0
2127,Snakeling,poh_snake_pet_green,10413,1721 2405 2406 2407 2414,186,9,0,false,true,40,40
2128,Snakeling,poh_snake_pet_orange,10416,1721 2405 2406 2407 2414,186,9,0,false,true,40,40
2129,Snakeling,poh_snake_pet_blue,10414,1721 2405 2406 2407 2414,186,9,0,false,true,40,40
2130,Snakeling,snake_pet_green,10413,1721 2405 2406 2407 2414,186,9,0,false,true,40,40
2131,Snakeling,snake_pet_orange,10416,1721 2405 2406 2407 2414,186,9,0,false,true,40,40
2132,Snakeling,snake_pet_blue,10414,1721 2405 2406 2407 2414,186,9,0,false,true,40,40
2133,Tiles,uncerter_bandit,215 28285 249 26619 176 181 323 28515 188 8954,808 819 820 821 822,0,3905,0,false,true,0,0
2134,Aisles,uncerter_jiminua,390 446 18560 8931 8933 8940 8934 20829 437,808 819 820 821 822,0,3905,0,false,true,0,0
2135,Lorelai,warguild_lorelai,390 11359 11775 353 435 5233 3194 437,808 819 820 821 822,0,3905,0,false,true,21,10
2136,Rory,warguild_cyclops_pet,26405 26404 17434 17466 17460,4650 4649,1081,37,0,false,false,21,21
2137,Cyclops,warguild_cyclops1_high,26408 26400 17434 17467 17460,4650 4649,1081,37,0,false,false,21,21
2138,Cyclops,warguild_cyclops2_high,26409 26401 17430 17466 17460,4650 4649,1081,37,0,false,false,21,21
2139,Cyclops,warguild_cyclops3_high,26408 26402 17441 17467 17460,4650 4649,1081,37,0,false,false,21,21
2140,Cyclops,warguild_cyclops4_high,26410 26403 17440 17466 17460,4650 4649,1081,37,0,false,false,21,21
2141,Cyclops,warguild_cyclops5_high,26405 26404 17434 17466 17460,4650 4649,1081,37,0,false,false,21,21
2142,Cyclops,warguild_cyclops6_high,26409 17447 17441 17467 17460,4650 4649,1081,37,0,false,false,21,21
2143,Sraracha,poh_menagerie_sarachnispet,37292,8320 8319,1800,38,0,false,true,0,0
2144,Sraracha,sarachnispet,37292,8320 8319,1800,38,0,false,true,0,0
2145,Undead Druid,hosdun_druid,37287,5576 5577,1288,50,0,false,true,7,7
2146,Fishing spot,52_59_rarefish,41238,7634,1701,3,0,false,false,0,0
2147,,veos,,813 1205 1206 1207 1208,0,3905,0,false,true,0,0
2148,Grand Exchange Clerk,ge_clerk_1,215 246 17365 27154 10218 12138 181,808,0,3905,0,false,false,0,0
2149,Grand Exchange Clerk,ge_clerk_2,378 25868 487 353 433 358 437,808,0,3905,0,false,true,0,0
2150,Grand Exchange Clerk,ge_clerk_3,235 247 17365 27154 10218 12138 181,808,0,3905,0,false,false,0,0
2151,Grand Exchange Clerk,ge_clerk_4,393 25868 487 353 433 358 437,808,0,3905,0,false,true,0,0
2152,Brugsen Bursen,ge_boss,9618 215 28330 25865 27154 10218 28346 181 10467,808 819 820 821 822,0,3905,0,false,true,0,0
2153,Gunnjorn,gunnjorn,11741 214 11746 252 11759 11727 11732 11810 11736 11764,808 819 820 821 822,0,3905,0,false,false,0,0
2154,TzHaar-Mej,tzhaar_mej1,9311 9310 9313 9312 9316,2604 2602,158,14,0,false,true,11,10
2155,TzHaar-Mej,tzhaar_mej2,9311 9310 9313 9312 9316,2604 2602,158,14,0,false,true,11,10
2156,TzHaar-Mej,tzhaar_mej3,9311 9310 9313 9312 9316,2604 2602,158,14,0,false,true,11,10
2157,TzHaar-Mej,tzhaar_mej4,9311 9310 9313 9312,2604 2602,158,14,0,false,true,11,10
2158,TzHaar-Mej,tzhaar_mej5,9311 9310 9313 9312 9316,2604 2602,158,14,0,false,true,11,10
2159,TzHaar-Mej,tzhaar_mej6,9311 9310 9313 9312,2603 2601,158,14,0,false,true,11,10
2160,TzHaar-Mej,tzhaar_mej7,9311 9310 9313 9312 9316,2604 2602,158,14,0,false,true,11,10
2161,TzHaar-Hur,tzhaar_hur1,9311 9310 9313 9312,2603 2601,158,14,0,false,true,11,10
2162,TzHaar-Hur,tzhaar_hur2,9311 9310 9313 9312,2603 2601,158,14,0,false,true,11,10
2163,TzHaar-Hur,tzhaar_hur3,9311 9310 9313 9312,2603 2601,158,14,0,false,true,11,10
2164,TzHaar-Hur,tzhaar_hur4,9311 9310 9313 9312,2603 2601,158,14,0,false,true,11,10
2165,TzHaar-Hur,tzhaar_hur5,9311 9310 9313 9312,2603 2601,158,14,0,false,true,11,10
2166,TzHaar-Hur,tzhaar_hur6,9311 9310 9313 9312,2603 2601,158,14,0,false,true,11,10
2167,TzHaar-Xil,tzhaar_xil1,9311 9310 9313 9312 9304 9305,2603 2601,158,14,0,false,true,11,10
2168,TzHaar-Xil,tzhaar_xil2,9311 9310 9313 9312 9317 9318,2603 2601,158,14,0,false,true,11,10
2169,TzHaar-Xil,tzhaar_xil3,9311 9310 9313 9312 9307,2603 2601,158,14,0,false,true,11,10
2170,TzHaar-Xil,tzhaar_xil4,9311 9310 9313 9312 9304,2603 2601,158,14,0,false,true,11,10
2171,TzHaar-Xil,tzhaar_xil5,9311 9310 9313 9312 9317 9318,2603 2601,158,14,0,false,true,11,10
2172,TzHaar-Xil,tzhaar_xil6,9311 9310 9313 9312 9307,2603 2601,158,14,0,false,true,11,10
2173,TzHaar-Ket,tzhaar_ket1,9301 9300 9303 9302 9306 9315,2603 2601,158,14,0,false,true,11,10
2174,TzHaar-Ket,tzhaar_ket2,9301 9300 9303 9302,2603 2601,158,14,0,false,true,11,10
2175,TzHaar-Ket,tzhaar_ket3,9301 9300 9303 9302 9308 9315,2603 2601,158,14,0,false,true,11,10
2176,TzHaar-Ket,tzhaar_ket4,9301 9300 9303 9302 9306 9308,2603 2601,158,14,0,false,true,11,10
2177,TzHaar-Ket,tzhaar_ket5,9301 9300 9303 9302 9314 9315,2603 2601,158,14,0,false,true,11,10
2178,TzHaar-Ket,tzhaar_ket6,9301 9300 9303 9302 9306,2603 2601,158,14,0,false,true,11,10
2179,TzHaar-Ket,tzhaar_ket7,9301 9300 9303 9302 9306 9315,2603 2601,158,14,0,false,true,11,10
2180,TzHaar-Mej-Jal,tzhaar_fightcave_master,9311 9310 9313 9312 9316,2604 2602,158,14,0,false,true,13,12
2181,TzHaar-Mej-Kah,tzhaar_fightpit_master,9311 9310 9313 9312 9316,2604 2602,158,14,0,false,true,13,12
2182,Rock Golem,poh_skillpet_mining_amethyst,29755,7180 7181,1637,2,0,false,true,40,40
2183,TzHaar-Hur-Tel,tzhaar_merchant_equipment,9311 9310 9313 9312,2603 2601,158,14,0,false,true,15,14
2184,TzHaar-Hur-Lek,tzhaar_merchant_oreandgem,9311 9310 9313 9312,2603 2601,158,14,0,false,true,15,14
