npc_id,npc_name,gameval,framemap_id,seed_seqs,strict_covers
3413,Koftik,caveguide7,0,808 819 820 821 822,true
3414,Idris,regicide_good_elf1,0,808 819 820 821 822,true
3415,Essyllt,regicide_evil_elf1,0,808 819 820 821 822,true
3416,Morvran,regicide_evil_elf2,0,808 819 820 821 822,true
3417,Rod Fishing spot,0_34_50_freshfish,1701,7634,false
3418,Rod Fishing spot,0_35_50_freshfish,1701,7634,false
3419,Fishing spot,0_33_51_memberfish,1701,7634,false
3420,Rabbit,regicide_rabbit,1395,6089 6088,true
3421,Rabbit,regicide_bunny1,1395,6089 6088,true
3422,Rabbit,regicide_bunny2,1395,6089 6088,true
3423,Grizzly bear,regicide_darkbear,1151,4919 4923,false
3424,Grizzly bear cub,regicide_darkbear_cub1,1151,4920 4924,false
3425,Grizzly bear cub,regicide_darkbear_cub2,1151,4920 4924,false
3426,Dire Wolf,direwolf,1491,6580 6556,true
3427,,elena_lletya_hq,0,808 819 820 821 822,true
3428,Iorwerth Archer,regicide_darkelf,0,808 819 820 821 822,true
3429,Iorwerth Warrior,regicide_darkelf2,0,813 1205 1206 1207 1208,true
3430,,sote_halgrive,0,808 819 820 821 822,true
3431,,sote_omart,0,808 819 820 821 822,true
3432,Arianwyn,regicide_good_elf3,0,808 819 820 821 822,true
3433,Tyras guard,regicide_tyras_camp_guard,0,813 1205 1206 1207 1208,true
3434,Tyras guard,regicide_tyras_guard,0,813 1205 1206 1207 1208,true
3435,,sote_kilron,0,808 819 820 821 822,true
3436,Tyras guard,regicide_tyras_camp_tent_guard,0,813 1205 1206 1207 1208,true
3437,General Hining,regicide_general_hining,0,813 1205 1206 1207 1208,true
3438,Quartermaster,regicidegeneralshopkeeper,0,808 819 820 821 822,true
3439,King's Messenger,regicide_kings_messenger,0,808 819 820 821 822,true
3440,Will o' the wisp,regicide_willothewisp1,930,1071,true
3441,Will o' the wisp,regicide_willothewisp2,930,1071,true
3443,,wgs_silif_darksquall_cell_armour,0,808 819 820 821 822,true
3444,,wgs_silif_darksquall_cell_multi,0,11307,true
3445,Guardian of Armadyl,ikov_guardianmale,0,808 819 820 821 822,true
3446,Guardian of Armadyl,ikov_guardianfemale,0,808 819 820 821 822,true
3447,Winelda,ikov_winelda,0,813 819 820 821 822,true
3448,Fire Warrior of Lesarkus,ikov_firewarrior,0,808 819 820 821 822,true
3449,Shadow Hound,shadow_dog_wild,1491,6561 6560,true
3450,Mysterious ghost,secret_ghost_thief,0,2334 2333,true
3451,Mysterious ghost,secret_ghost_mage,0,2334 2333,true
3452,Mysterious ghost,secret_ghost_explorer,0,2334 2333,true
3453,Mysterious ghost,secret_ghost_messenger,0,2334 2333,true
3454,Mysterious ghost,secret_ghost_spy,0,2334 2333,true
3455,Mysterious ghost,secret_ghost_swordsman,0,2334 2333,true
3456,Fareed,firediamond_firewarrior,0,808 819 820 821 822,true
3457,Elemental balance,poh_elemental_balance_2_red5,391,3584,true
3458,Kamil,icediamond_icewarrior,0,842 841,true
3459,Dessous,blooddiamond_vampirewarrior,0,808 819 820 821 822,true
3460,Dessous,blooddiamond_vampirewarrior_unkillable,0,808 819 820 821 822,true
3461,Ruantun,malak,0,808 819 820 821 822,true
3462,Cyrisus,dream_cyrisus_battle_ranger,0,808 819 820 821 822,true
3463,Cyrisus,dream_cyrisus_battle_melee,0,808 819 820 821 822,true
3464,Cyrisus,dream_cyrisus_battle_caster,0,808 819 820 821 822,true
3465,Fallen Man,dream_cyrisus_unconscious,0,6280,true
3466,Fallen Man,dream_cyrisus_barely_conscious,0,6282,true
3467,Cyrisus,dream_cyrisus_sitting,0,6284,true
3468,Cyrisus,dream_cyrisus,0,808 819 820 821 822,true
3469,Cyrisus,dream_cyrisus_ranger,0,808 819 820 821 822,true
3470,Cyrisus,dream_cyrisus_melee,0,808 819 820 821 822,true
3471,Cyrisus,dream_cyrisus_caster,0,808 819 820 821 822,true
3472,'Bird's-Eye' Jack,dream_birds_eye_jack,0,808 819 820 821 822,false
3473,The Inadequacy,dream_inadequacy,1442,6317,true
3474,The Everlasting,dream_everlasting,1440,6343 6344,true
3475,The Untouchable,dream_untouchable,1444,6328,true
3476,The Illusive,dream_illusive,1441,6338 6339,true
3477,A Doubt,dream_razorbeast,1443,6311 6312,true
3478,The Illusive,dream_illusive_noncombat,1441,6350 6339,true
3479,,morgan,0,808 819 820 821 822,true
3480,,dr_harlow,0,3040 3039 820 821 822,true
3481,Count Draynor,count_draynor,0,808 819 820 821 822,true
3483,Will o' the wisp,willothewisp,930,1071,true
3484,,priestperilevilmonk1,0,808 819 820 821 822,true
3485,,priestperilevilmonk2,0,808 819 820 821 822,true
3486,,priestperilevilmonk3,0,808 819 820 821 822,true
3487,,priestperilguarddog,284,17 16,true
3488,,myq5_ivan_burgh_de_rott,0,808 819 820 821 822,true
3489,,myq5_ivan_boathouse,0,808 819 820 821 822,true
3490,Jorral,makinghistory_jorral,0,808 819 820 821 822,true
3491,Melina,makinghistory_melina_fade_npc,459,2893,true
3492,Melina,makinghistory_melina,0,808 819 820 821 822,true
3493,Droalak,makinghistory_droalak_fade_npc,459,2893,false
3494,Droalak,makinghistory_droalak,0,808 819 820 821 822,true
3495,Dron,makinghistory_dron,0,808 819 820 821 822,true
3496,Blanin,makinghistory_blanin,0,808 819 820 821 822,true
3497,Gertrude's cat,gertrudescat,280,317 314,true
3498,Kitten,lostkitten,280,317 2662,true
3500,,gertrude,0,808 819 820 821 822,true
3501,Shilop,shilop,2402,2331 12042,true
3502,Philop,philop,2402,6485,true
3503,Wilough,wilough,2402,2331 12042,true
3504,Kanel,kanel,2402,6484,true
3505,Civilian,wantcat1,0,808 819 820 821 822,true
3506,Civilian,wantcat2,0,808 819 820 821 822,true
3507,Civilian,wantcat3,0,808 819 820 821 822,true
3508,Bouncer,shadow_maj_bouncer_cutscene,1491,6580 6582,true
3509,Bouncer,shadow_maj_bouncer,1491,6580 6582,true
3510,General Khazard,shadow_maj_khazard,2094,9874 9875 9876,true
3511,Scout,shadow_maj_scout1,0,842 841,true
3512,Scout,shadow_maj_scout2,0,842 841,true
3513,Scout,shadow_maj_scout3,0,842 841,true
3514,Scout,shadow_maj_scout4,0,842 841,true
3515,Sin Seer,shadow_maj_seer,297,5810 5809,true
3516,Ghost,shadow_maj_ghost,0,808 819 820 821 822,true
3517,Renegade Knight,renegade_knight,0,6927 6928,true
3518,Thrantax the Mighty,thrantax,1290,5538 5539,true
3519,Sir Lancelot,sir_lancelot,0,808 819 820 821 822,true
3520,Sir Gawain,sir_gawain,0,813 819 820 821 822,true
3521,Sir Kay,sir_kay,0,813 819 820 821 822,true
3522,Sir Bedivere,sir_bedivere,0,808 819 820 821 822,true
3523,Sir Tristram,sir_tristram,0,808 819 820 821 822,true
3524,Sir Pelleas,sir_pelleas,0,808 819 820 821 822,true
3525,Sir Lucan,sir_lucan,0,808 819 820 821 822,true
3526,Sir Palomedes,sir_palomedes,0,808 819 820 821 822,true
3527,Sir Mordred,sir_mordred,0,6487 6486,true
3528,Morgan Le Faye,morgan_le_faye,0,813 819 820 821 822,true
3529,Merlin,merlin,0,813 819 820 821 822,true
3530,The Lady of the Lake,ladyofthelake,0,808 819 820 821 822,true
3531,King Arthur,king_arthur,0,808 819 820 821 822,true
3532,Beggar,lake_beggar,0,808 819 820 821 822,false
3533,Ali Morrisane,feud_ali_m,0,808 819 820 821 822,true
3537,Market seller,feud_marketseller,0,808 819 820 821 822,true
3539,Street urchin,feud_street_urchin,2402,2331 12042,true
3544,Snake,feud_desert_snake,340,277 274,true
3545,Snake,feud_charmers_snake,340,1900 274,true
3546,Blackjack seller,feud_bjseller,0,808 819 820 821 822,true
3550,Menaphite Thug,feud_egyptian_doorman_2,0,808 819 820 821 822,true
3551,Tough Guy,feud_menap_toughguy,0,808 819 820 821 822,true
3561,Veronica,veronica,0,808 819 820 821 822,true
3562,Professor Oddenstein,professor_oddenstein,0,808 819 820 821 822,true
3563,Ernest,ernest,0,808 819 820 821 822,true
3564,Lil' Destructor,poh_soulwars_pet_red,1940,3079 8847,true
3565,Skeleton,draynor_skeleton,1291,5483 5481,true
3566,Lil' Creator,soulwars_pet_blue,228,8842 8846,true
3567,,draynor_possesed_chair,708,3220,true
3568,Pentyn,enakh_pentyn,0,808 819 820 821 822,true
3569,Aristarchus,enakh_aristarchus,0,808 819 820 821 822,true
3570,Boneguard,enakh_boneguard,499,3073,true
3572,Desert Spirit,enakh_desert_spirit,0,2334 2333,false
3575,Enakhra,enakh_enakhra_hooded,0,808 819 820 821 822,true
3576,Enakhra,enakh_enakhra_mahjarrat,2094,10120 10121 10122,true
3577,Boneguard,enakh_akthanakos_boneguard,499,3073 3078,true
3578,Akthanakos,enakh_akthanakos_freed,0,808 819 820 821 822,true
3579,,dt2_camdozaal_archaeologist_1,0,808 819 820 821 822,true
3580,Lazim,enakh_lazim,0,813 1205 1206 1207 1208,true
3581,Enakhra,enakh_cutscene_enakhra,0,808 819 820 821 822,true
3582,Akthanakos,enakh_cutscene_akthanakos,0,808 819 820 821 822,true
3583,Knight,enakh_cutscene_knight,0,2561 2562,true
3584,Skeleton,enakh_cutscene_skeleton,338,262 259,true
3585,Effigy,tol_npc_efergy01,0,808 5822,true
3586,Effigy,tol_npc_efergy01_still,0,808 5822,true
3587,Bonafido,tol_npc_barry01,0,5814 819 820 821 822,false
3588,Homunculus,tol_homonculus_nocage,1355,5831 5832,false
3589,Homunculus,tol_homonculus,1355,5831,false
3590,Homunculus,tol_homonculus_cage_broken,1355,5831,false
3592,'Transmute' The Alchemist,tol_npc_mage01,0,5823 5822,true
3593,'Transmute' The Alchemist,tol_npc_mage01_still,0,808 5822,true
3594,'Currency' The Alchemist,tol_npc_mage02,0,5823 5822,true
3595,'Currency' The Alchemist,tol_npc_mage02_still,0,808 5822,true
3596,'Black-eye',tol_npc_builder01,0,5817 819 820 821 822,true
3597,'No fingers',tol_npc_builder02,0,5815 819 820 821 822,true
3598,'Gummy',tol_npc_builder03,0,5816 819 820 821 822,true
3599,'The Guns',tol_npc_builder04,0,5818 819 820 821 822,true
3600,Frogeel,tol_frogeel,1354,5839 5840,true
3601,Unicow,tol_unicow,1338,5852 5848,true
3602,Spidine,tol_spidine,306,145 142,true
3603,Swordchick,tol_swordchick,1255,5386 5385,true
3604,Jubster,tol_jubster,1536,6803 6804,true
3605,Newtroost,tol_newtroost,332,2298 2297,false
3606,Brother Kojo,brother_kojo,0,808 819 820 821 822,true
3607,Dungeon rat,clocktower_rat,1152,4932 4931,true
3608,Dungeon rat,clocktower_rat2,1152,4932 4931,true
3609,Dungeon rat,clocktower_rat3,1152,4932 4931,true
3611,Zealot,saradominist_zealot,0,808 819 820 821 822,true
3612,Possessed pickaxe,possessed_pickaxe,317,187 181,true
3613,Iron pickaxe,possessed_pickaxe_stationary,317,1445 181,true
3614,Corpse,skeletal_miner_sitting,1291,1442 5479,true
3615,Skeletal miner,skeletal_miner,1291,5483 5479,true
3616,Treus Dayth,hauntedmine_boss_ghost,1290,5538 5539,true
3617,Ghost,hauntedmine_boss_ghost_faded,1290,5543,true
3619,Innocent-looking key,hauntedmine_boss_key,534,1450 1451,true
3625,Ghost,hauntedmine_suprise_ghost,1290,5538 5539,true
3626,Haze,hauntedmine_suprise_ghost_hidden,1290,5543,true
3627,Mischievous ghost,hauntedmine_cheeky_ghost,1289,5530 5531,true
3628,Digsite workman,digworkman1,0,808 819 820 821 822,true
3629,Doug Deeping,digworkman2,0,808 819 820 821 822,true
3630,Digsite workman,qip_digsite_digworkman_03,0,808 819 820 821 822,true
3631,Digsite workman,qip_digsite_digworkman_04,0,808 819 820 821 822,true
3632,Student,student1,0,808 819 820 821 822,true
3633,Student,student3,0,808 819 820 821 822,true
3634,Student,student2,0,808 819 820 821 822,true
3635,Examiner,examiner,0,808 819 820 821 822,true
3636,Examiner,qip_digsite_examiner_02,0,808 819 820 821 822,true
3637,Examiner,qip_digsite_examiner_03,0,808 819 820 821 822,true
3638,Researcher,qip_digsite_researcher,0,808 819 820 821 822,true
3639,Terry Balando,archaeological_expert,0,808 819 820 821 822,true
3640,Panning guide,panning_guide,0,808 819 820 821 822,true
3641,Nick,qip_digsite_panning_man_01,0,4594,true
3642,Nisha,qip_digsite_panning_woman_01,0,4593,true
3643,Redbeard Frank,redbeard_frank,0,808 819 820 821 822,true
3644,,captain_tobias,0,808 819 820 821 822,true
3645,,seaman_lorris,0,808 819 820 821 822,true
3646,,seaman_thresnor,0,808 819 820 821 822,true
3647,Luthas,luthas,0,808 819 820 821 822,true
3648,,customs_officer,0,808 819 820 821 822,true
3649,Toy Soldier,poh_toy_soldier_1op,426,3712 3713,true
3650,,captain_barnaby,0,808 819 820 821 822,true
3651,Gardener,pirate_irate_gardener,0,808 819 820 821 822,true
3652,Man,karamja_man,0,808 819 820 821 822,true
3653,Lumberjack Leif,misc_lumberjack,0,1365 819 820 821 822,true
3654,Miner Magnus,misc_miner,0,627 819 820 821 822,true
3656,Gardener Gunnhild,misc_gardener,0,2273 819 820 821 822,true
3657,Fishing spot,0_40_60_rarefish,1701,7634,false
3658,Carpenter Kjallak,misc_etc_carpenter,0,1365 819 820 821 822,true
3659,Farmer Fromund,misc_etc_farmer,0,2273 819 820 821 822,true
3661,Chicken,misc_chicken,1255,5386 5385,true
3662,Chicken,misc_chicken_brown,1255,5386 5385,true
3663,Rooster,misc_rooster,1255,5386 5385,true
3664,Rabbit,misc_rabbit,1395,6089 6088,true
3665,Rabbit,misc_rabbit2,1395,6089 6088,true
3666,Prince Brand,misc_prince_brand,0,1321 819 820 821 822,true
3667,Princess Astrid,misc_princess_astrid,0,808 819 820 821 822,true
3668,King Vargas,misc_king_vargas,377,296 293,true
3669,Guard,misc_ulby_doorguard,0,808 819 820 821 822,true
3670,,misc_advisor_ghrim,0,808,true
3671,Derrik,misc_smithy,0,808 819 820 821 822,true
3672,Farmer,misc_farmer,0,440 819 820 821 822,true
3673,Flower Girl,misc_flowergirl,0,808 819 820 821 822,true
3674,Ragnar,misc_man_1,0,808 819 820 821 822,true
3675,Einar,misc_man_2,0,808 819 820 821 822,true
3676,Alrik,misc_man_3,0,808 819 820 821 822,true
3677,Thorhild,misc_woman_1,0,808 819 820 821 822,true
3678,Halla,misc_woman_2,0,808 819 820 821 822,true
3679,Yrsa,misc_woman_3,0,808 819 820 821 822,true
3680,Sailor,misc_sailor,0,808 819 820 821 822,true
3681,Rannveig,misc_woman_4,0,808 819 820 821 822,true
3682,Thora,misc_woman_5,0,808 819 820 821 822,true
3683,Valgerd,misc_woman_6,0,808 819 820 821 822,true
3684,Skraeling,misc_man_4,0,808 819 820 821 822,true
3685,Broddi,misc_man_5,0,808 819 820 821 822,true
3686,Skraeling,misc_man_6,0,808 819 820 821 822,true
3687,Ragnvald,misc_man_7,0,813 1146 820 821 822,true
3688,Fishmonger,misc_fish_monger,0,808 819 820 821 822,true
3689,Greengrocer,misc_veg_monger,0,808 819 820 821 822,true
3690,Vampyre Juvinate,sang_myq3_mine_guard_juvinate_male,1098,4702 4699,true
3691,Vampyre Juvinate,sang_myq3_mine_guard_juvinate_female,1098,4702 4700,true
3692,Vampyre Juvenile,sang_myq3_male_juvenile,1098,4702 4699,true
3693,Vampyre Juvenile,sang_myq3_female_juvenile,1098,4703 4700,true
3694,Vampyre Juvinate,sang_myq3_male_juvinate,1098,4702 4699,true
3695,Vampyre Juvinate,sang_myq3_female_juvinate,1098,4702 4700,true
3696,Vampyre Juvenile,sang_myq3_male_juvenile_held,1098,4768,true
3697,Vampyre Juvenile,sang_myq3_female_juvenile_held,1098,4768,true
3698,Vampyre Juvinate,sang_myq3_male_juvinate_held,1098,4768,true
3699,Vampyre Juvinate,sang_myq3_female_juvinate_held,1098,4768,true
3700,Vampyre Juvinate,sang_myq3_male_juvinate_pouch_tray,1098,4711 4699,true
3701,Former Vampyre,myq3_human_juvenile_male_1,0,808 819 820 821 822,true
3702,Former Vampyre,myq3_human_juvinate_male_1,0,808 819 820 821 822,true
3703,Former Vampyre,myq3_human_juvinate_male_2,0,808 819 820 821 822,true
3704,Former Vampyre,myq3_human_juvenile_female_1,0,808 819 820 821 822,true
3705,Former Vampyre,myq3_human_juvinate_female_1,0,808 819 820 821 822,false
3706,Former Vampyre,myq3_human_juvinate_female_2,0,808 819 820 821 822,true
3707,Feral Vampyre,myq3_angry_juvenile,0,808 819 820 821 822,true
3708,Feral Vampyre,myq3_angry_juvinate,0,808 819 820 821 822,true
3709,Vyrewatch,sang_myq3_female_walk_vyrewatch_1,1098,4703 4700,true
3710,Vyrewatch,sang_myq3_female_walk_vyrewatch_2,1098,4703 4700,true
3711,Vyrewatch,sang_myq3_female_walk_vyrewatch_3,1098,4703 4700,true
3712,Vyrewatch,sang_myq3_female_walk_vyrewatch_4,1098,4703 4700,true
3713,Vyrewatch,myreque_pt3_takeoff_vyrewatch_female_1,1097,4706,true
3714,Vyrewatch,myreque_pt3_takeoff_vyrewatch_female_2,1097,4706,true
3715,Vyrewatch,myreque_pt3_takeoff_vyrewatch_female_3,1097,4706,true
3716,Vyrewatch,myreque_pt3_takeoff_vyrewatch_female_4,1097,4706,true
3717,Vyrewatch,sang_myq3_female_flying_vyrewatch_1,1097,4689 4683,true
3718,Vyrewatch,sang_myq3_female_flying_vyrewatch_2,1097,4689 4683,true
3719,Vyrewatch,sang_myq3_female_flying_vyrewatch_3,1097,4689 4683,true
3720,Vyrewatch,sang_myq3_female_flying_vyrewatch_4,1097,4689 4683,true
3721,Vyrewatch,sang_myq3_male_walk_vyrewatch_1,1098,4702 4699,true
3722,Vyrewatch,sang_myq3_male_walk_vyrewatch_2,1098,4702 4699,true
3723,Vyrewatch,sang_myq3_male_walk_vyrewatch_3,1098,4702 4699,true
3724,Vyrewatch,sang_myq3_male_walk_vyrewatch_4,1098,4702 4699,true
3725,Vyrewatch,myreque_pt3_takeoff_vyrewatch_male_1,1097,4706,true
3726,Vyrewatch,myreque_pt3_takeoff_vyrewatch_male_2,1097,4706,true
3727,Vyrewatch,myreque_pt3_takeoff_vyrewatch_male_3,1097,4706,true
3728,Vyrewatch,myreque_pt3_takeoff_vyrewatch_male_4,1097,4706,true
3729,Vyrewatch,sang_myq3_male_flying_vyrewatch_1,1097,4689 4683,true
3730,Vyrewatch,sang_myq3_male_flying_vyrewatch_2,1097,4689 4683,true
3731,Vyrewatch,sang_myq3_male_flying_vyrewatch_3,1097,4689 4683,true
3732,Vyrewatch,sang_myq3_male_flying_vyrewatch_4,1097,4689 4683,true
3733,Vanstrom Klause,myq3_vanstrom_klause_human,1098,4702 4699,true
3734,Vanstrom Klause,myq3_vanstrom_klause_grounded_vampire_state,1098,4702 4699,true
3735,Vanstrom Klause,myq3_vanstrom_klause_vampyre_attack,1098,4702 4699,true
3736,Vanstrom Klause,myq3_vanstrom_klause_vampyre_cutscene,1098,4702 4699,true
3737,Vanstrom Klause,myq3_vanstrom_klause_flying,1099,4690 4684,true
3738,Vanstrom Klause,myq3_vanstrom_klause_takeoff,1099,4707,true
3739,Vanstrom Klause,myq3_vanstrom_klause_landing,1099,4696,true
3740,Vanescula Drakan,myq3_vanescula_drakan,1098,4703 4699,true
3741,Vanescula Drakan,myq3_vanescula_drakan_grounded_vampire_state,1098,4703 4700,true
3742,Vanescula Drakan,myq3_vanescula_drakan_flying,1099,4690 4684,true
3743,Vanescula Drakan,myq3_vanescula_drakan_takeoff,1099,4707,true
3744,Ranis Drakan,myq3_ranis_drakan,1098,4702 4699,true
3745,Ranis Drakan,myq3_ranis_drakan_grounded_vampire_state,1098,4702 4699,true
3746,Ranis Drakan,myq3_ranis_drakan_flying,1099,4690 4684,true
3747,Ranis Drakan,myq3_ranis_drakan_takeoff,1099,4707,true
3748,Vyrewatch,sang_myq3_female_flying_ns_vyrewatch_1,1097,4689 4683,true
3749,Vyrewatch,sang_myq3_female_flying_ns_vyrewatch_2,1097,4689 4683,true
3750,Vyrewatch,sang_myq3_female_flying_ns_vyrewatch_3,1097,4689 4683,true
3751,Vyrewatch,sang_myq3_female_flying_ns_vyrewatch_4,1097,4689 4683,true
3752,Vyrewatch,sang_myq3_male_flying_ns_vyrewatch_1,1097,4689 4683,true
3753,Vyrewatch,sang_myq3_male_flying_ns_vyrewatch_2,1097,4689 4683,true
3754,Vyrewatch,sang_myq3_male_flying_ns_vyrewatch_3,1097,4689 4683,true
3755,Vyrewatch,sang_myq3_male_flying_ns_vyrewatch_4,1097,4689 4683,true
3756,Vyrewatch,sang_myq3_female_walk_ns_vyrewatch_1,1098,4703 4700,true
3757,Vyrewatch,sang_myq3_female_walk_ns_vyrewatch_2,1098,4703 4700,true
3758,Vyrewatch,sang_myq3_female_walk_ns_vyrewatch_3,1098,4703 4700,true
3759,Vyrewatch,sang_myq3_female_walk_ns_vyrewatch_4,1098,4703 4700,true
3760,Vyrewatch,sang_myq3_male_walk_ns_vyrewatch_1,1098,4702 4699,true
3761,Vyrewatch,sang_myq3_male_walk_ns_vyrewatch_2,1098,4702 4699,true
3762,Vyrewatch,sang_myq3_male_walk_ns_vyrewatch_3,1098,4702 4699,true
3763,Vyrewatch,sang_myq3_male_walk_ns_vyrewatch_4,1098,4702 4699,true
3764,Flying female vampire,myreque_pt3_takeoff_ns_vyrewatch_female_1,1097,4706,true
3765,Flying female vampire,myreque_pt3_takeoff_ns_vyrewatch_female_2,1097,4706,true
3766,Flying female vampire,myreque_pt3_takeoff_ns_vyrewatch_female_3,1097,4706,true
3767,Flying female vampire,myreque_pt3_takeoff_ns_vyrewatch_female_4,1097,4706,true
3768,Vyrewatch,myreque_pt3_takeoff_ns_vyrewatch_male_1,1097,4706,true
3769,Vyrewatch,myreque_pt3_takeoff_ns_vyrewatch_male_2,1097,4706,true
3770,Vyrewatch,myreque_pt3_takeoff_ns_vyrewatch_male_3,1097,4706,true
3771,Vyrewatch,myreque_pt3_takeoff_ns_vyrewatch_male_4,1097,4706,true
3772,,sanguinesti_old_man_ral,0,808 819 820 821 822,true
3773,,sanguinesti_vertida_sefalatis,0,808 819 820 821 822,true
3774,Aeonisig Raispher,myq3_aeonisig_roalds_advisor,0,808 819 820 821 822,true
3775,Safalaan Hallow,myreque_pt3_safalaan,0,808 819 820 821 822,true
3776,Sarius Guile,myq3_sarius_guile,0,808 819 820 821 822,true
3777,Elemental balance,poh_elemental_balance_2_red6,391,3584,true
3778,Sarius Guile,myq3_sarius_guile_cutscene,0,808 819 820 821 822,true
3779,Trader Sven,myq3_black_market_trader,0,808 819 820 821 822,true
3780,,myq3_citizen_male_old_1,0,808 819 820 821 822,true
3781,,myq3_citizen_male_old_2,0,808 819 820 821 822,true
3782,,myreque_pt3_male_citizen1,0,808 819 820 821 822,true
3783,,myreque_pt3_male_citizen2,0,808 819 820 821 822,true
3784,,myreque_pt3_male_citizen3,0,808 819 820 821 822,true
3785,,myreque_pt3_male_citizen4,0,808 819 820 821 822,true
3786,,myreque_pt3_male_citizen5,0,808 819 820 821 822,true
3787,,myreque_pt3_male_citizen6,0,808 819 820 821 822,true
3788,,myreque_pt3_male_citizen7,0,808 819 820 821 822,true
3789,,myreque_pt3_male_citizen8,0,808 819 820 821 822,true
3790,,myreque_pt3_male_looking_out1,0,808 819 820 821 822,true
3791,,myreque_pt3_male_looking_out2,0,808 819 820 821 822,true
3792,,myreque_pt3_male_huddled1,0,4712,true
3793,,myreque_pt3_male_huddled2,0,4712,true
3794,,myreque_pt3_male_huddled3,0,4712,true
3795,,sanguinesti_citizen_female_old_1,0,808 819 820 821 822,true
3796,,sanguinesti_citizen_female_old_2,0,808 819 820 821 822,true
3797,,myreque_pt3_female_citizen1,0,808 819 820 821 822,true
3798,,myreque_pt3_female_citizen2,0,808 819 820 821 822,true
3799,,myreque_pt3_female_citizen3,0,808 819 820 821 822,true
3800,,myreque_pt3_female_citizen4,0,808 819 820 821 822,true
3801,,myreque_pt3_female_citizen5,0,808 819 820 821 822,true
3802,,myreque_pt3_female_citizen6,0,808 819 820 821 822,true
3803,,myreque_pt3_female_citizen7,0,808 819 820 821 822,true
3804,,myreque_pt3_female_citizen8,0,808 819 820 821 822,true
3805,,myreque_pt3_female_citizen9,0,808 819 820 821 822,true
3806,,myreque_pt3_female_citizen10,0,808 819 820 821 822,true
3807,,myreque_pt3_female_huddled1,0,4712,true
3808,,myreque_pt3_female_huddled2,0,4712,true
3809,Child,myq3_child_male_1,2402,2331 12042,true
3810,Child,myq3_child_male_2,2402,2331 12042,true
3811,Child,myq3_child_male_3,2402,2331 12042,true
3812,Child,myq3_child_male_4,2402,2331 12042,true
3813,Child,myq3_child_male_5,2402,2331 12042,true
3814,Child,myq3_child_male_6,2402,2331 12042,true
3815,Child,myq3_child_female_1,2402,2331 12042,true
3816,Child,myq3_child_female_2,2402,2331 12042,true
3817,Child,myq3_child_female_3,2402,2331 12042,true
3818,Child,myq3_child_female_4,2402,2331 12042,true
3819,,myreque_pt3_miner1,0,808 819 820 821 822,true
3820,,myreque_pt3_miner2,0,808 819 820 821 822,true
3821,,myreque_pt3_miner3,0,808 819 820 821 822,true
3822,,myreque_pt3_miner4,0,808 819 820 821 822,true
3823,,myreque_pt3_miner5,0,808 819 820 821 822,true
3824,,myreque_pt3_miner6,0,808 819 820 821 822,true
3825,Shadowy figure,myq_pt3_cutscene_werewolf_1,1490,6539 6541,false
3826,Shadowy figure,myq_pt3_cutscene_werewolf_2,1490,6539 6541,false
3827,Shadowy figure,myq_pt3_cutscene_werewolf_3,1490,6545 6544,false
3828,,myq3_paper,1100,4753 4754,true
3829,Stray dog,myq3_dog_stray_01,1105,4777 4773,true
3830,Stray dog,myq3_dog_stray_02,1105,4777 4773,true
3831,Cat,myq3_cat_01,280,317 314,true
3832,Cat,myq3_cat_02,280,317 314,true
3833,<col=00ffff>Boat</col>,sang_boat,1091,4755 4756,true
3834,Boat,sang_boat_test,1091,4756,true
3835,Oneiromancer,lunar_oneiromancer,0,4424 4426 4427 4428 4429,false
3836,House,lunar_baba_yaga_house,1020,4391 4390,true
3837,Baba Yaga,lunar_moonclan_baba_yaga,0,4424 4426 4427 4428 4429,false
3838,Pauline Polaris,lunar_moonclan_monk1,0,4424 4426 4427 4428 4429,false
3839,Meteora,lunar_moonclan_monk2,0,4424 4426 4427 4428 4429,false
3840,Melana Moonlander,lunar_moonclan_monk3,0,4424 4426 4427 4428 4429,false
3841,Selene,lunar_moonclan_monk4,0,4424 4426 4427 4428 4429,false
3842,Rimae Sirsalis,lunar_moonclan_monk5,0,4424 4426 4427 4428 4429,false
3843,Sirsal Banker,lunar_moonclan_monk_man,0,4424,false
3844,Clan Guard,lunar_moonclan_guard,0,4424 4426 4427 4428 4429,false
3845,Enchanted Broom,quest_lunar_broom_1,1021,4372,true
3846,Enchanted Broom,quest_lunar_broom_2,1021,4372,true
3847,Enchanted Broom,quest_lunar_broom_3,1021,4372,true
3848,Enchanted Bucket,quest_lunar_magic_bucket1,1022,4374,true
3849,Enchanted Bucket,quest_lunar_magic_bucket2,1022,4374,true
3850,Bouquet Mac Hyacinth,lunar_moonclan_monk_watering,0,4424 4426 4427 4428 4429,false
3851,Moss giant,lunar_mossgiant,1081,4656 4654,false
3852,Moss giant,lunar_mossgiant2,1081,4656 4655,false
3854,,lunar_fremennik_pirate,0,808 819 820 821 822,true
3855,Lokar Searunner,lunar_fremennik_pirate_by_pirateship,0,808 819 820 821 822,true
3856,Cabin boy,lunar_pirate_cabin_boy_base_config,2402,2331 12042,true
3857,,lunar_pirate_captain,0,808 819 820 821 822,true
3858,'Beefy' Burns,lunar_pirate_cook,0,4400 819 820 821 822,true
3859,'Eagle-eye' Shultz,lunar_pirate_lookout,0,4401 819 820 821 822,true
3860,First mate 'Davey-boy',lunar_pirate_first_mate,0,808 819 820 821 822,true
