0.002926 sym373
0.048784 sym373
0.001951 sym370 sym1
0.005849 sym371 sym377
0.029323 sym374 sym377
0.004881 sym374 sym377
0.001952 sym554 sym566
0.002925 sym554 sym566
0.023423 sym554 sym566
0.002927 sym554 sym378 sym178
0.007801 sym506 sym2 sym2 sym543
0.002924 sym560 sym2 sym2 sym543
0.002925 sym97 sym376 sym2 sym2 sym543
0.001951 sym97 sym376 sym2 sym2 sym543
0.001954 sym97 sym376 sym2 sym2 sym543
0.002924 sym97 sym376 sym2 sym2 sym543
0.016099 sym371 sym376 sym2 sym2 sym543
0.002925 sym493 sym376 sym2 sym2 sym543
0.023431 sym506 sym376 sym2 sym2 sym543
0.005858 sym506 sym376 sym2 sym2 sym543
0.001951 sym559 sym376 sym2 sym2 sym543
0.058612 sym560 sym376 sym2 sym2 sym543
0.109275 sym560 sym390 sym533 sym533 sym379
0.004878 sym560 sym548 sym547 sym539 sym584
0.001944 sym46 sym97 sym376 sym2 sym2 sym543
0.003906 sym49 sym97 sym376 sym2 sym2 sym543
0.001946 sym49 sym97 sym376 sym2 sym2 sym543
0.001945 sym49 sym97 sym376 sym2 sym2 sym543
0.002931 sym49 sym97 sym376 sym2 sym2 sym543
0.001965 sym49 sym97 sym376 sym2 sym2 sym543
0.001965 sym49 sym97 sym376 sym2 sym2 sym543
0.005850 sym49 sym97 sym376 sym2 sym2 sym543
0.001931 sym49 sym97 sym376 sym2 sym2 sym543
0.001944 sym49 sym97 sym376 sym2 sym2 sym543
0.001943 sym49 sym97 sym376 sym2 sym2 sym543
0.152390 sym57 sym97 sym376 sym2 sym2 sym543
0.007833 sym57 sym97 sym376 sym2 sym2 sym543
0.001954 sym96 sym97 sym376 sym2 sym2 sym543
0.002930 sym119 sym97 sym376 sym2 sym2 sym543
0.015626 sym121 sym98 sym376 sym2 sym2 sym543
0.001947 sym121 sym119 sym376 sym2 sym2 sym543
0.001958 sym158 sym98 sym376 sym2 sym2 sym543
0.001955 sym260 sym33 sym376 sym2 sym2 sym543
0.001952 sym260 sym33 sym376 sym2 sym2 sym543
0.001955 sym260 sym33 sym376 sym2 sym2 sym543
0.001943 sym370 sym97 sym376 sym2 sym2 sym543
0.001954 sym372 sym33 sym376 sym2 sym2 sym543
0.001948 sym466 sym97 sym376 sym2 sym2 sym543
0.001954 sym469 sym98 sym376 sym2 sym2 sym543
0.001953 sym506 sym33 sym376 sym2 sym2 sym543
0.005857 sym506 sym97 sym376 sym2 sym2 sym543
0.068209 sym506 sym97 sym376 sym2 sym2 sym543
0.003898 sym560 sym97 sym376 sym2 sym2 sym543
0.002927 sym560 sym97 sym376 sym2 sym2 sym543
0.001965 sym560 sym98 sym376 sym2 sym2 sym543
0.018538 sym560 sym527 sym376 sym2 sym2 sym543
0.017578 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.027343 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.009753 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.013675 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001954 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.095603 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001945 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001949 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003906 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005858 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001953 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003900 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.007804 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.015632 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.009750 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001954 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001949 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.027341 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005866 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001907 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.009737 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001951 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003909 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003902 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001955 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.052741 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001955 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.037104 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003946 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001954 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.019509 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.122088 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005845 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.023444 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.007805 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.011681 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003898 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001954 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.013659 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.033182 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.009766 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.031187 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.015613 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.009762 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.013654 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003875 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.015626 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.013663 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.017558 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.011646 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001953 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.039042 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.031245 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.019542 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.078078 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001949 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005856 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.039067 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.013661 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.077967 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.009769 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003907 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.015622 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.033176 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.070253 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.009755 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.029293 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.031239 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.029284 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.062447 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.015572 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.076087 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.037022 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.111171 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005862 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.013660 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.019521 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.025395 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.014540 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.027308 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.042825 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.056616 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.015618 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003909 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.011699 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.087824 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001954 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.056638 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.037095 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003895 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.138430 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001951 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005883 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003906 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.007805 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005851 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003905 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001951 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.017579 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.080071 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001950 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005863 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005866 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001951 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.011718 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.165917 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.007794 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.009774 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.025386 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001957 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003898 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.050744 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001954 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.011725 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001956 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003900 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.009760 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003911 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.095645 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005846 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.080045 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003909 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.017586 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.017588 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001954 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005841 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001940 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.021463 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.017585 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.025354 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003907 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.042944 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001961 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001954 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003940 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003891 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005866 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.031263 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001949 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001953 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001950 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003905 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.009767 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.025400 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001951 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.044931 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001937 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003911 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.007796 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001953 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001958 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001956 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001938 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001950 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.009752 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001949 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001954 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003906 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.029298 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001948 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001949 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003904 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.021493 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.023417 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003904 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005858 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001954 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001955 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001956 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.103456 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001955 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001947 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.021479 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001949 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001951 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001955 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001944 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.017585 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003897 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.048782 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.013652 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001954 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001951 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001949 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001953 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001950 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001951 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001948 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001947 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001954 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.037111 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003910 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.021492 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001955 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001953 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001937 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001954 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001956 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.021482 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001939 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001951 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.015608 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001959 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001959 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.208929 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001951 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001951 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005847 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003899 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001954 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001948 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001940 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003909 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.048837 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001943 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.017587 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.013631 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005842 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.027345 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001959 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003891 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.007816 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005852 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003913 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003905 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.007813 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.004032 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001956 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001953 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001955 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003896 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001945 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001942 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.013663 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001954 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001938 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003902 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001954 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003908 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001955 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005855 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.007810 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001952 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003908 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.009764 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005857 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001951 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.009764 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.011702 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.070301 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003909 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003907 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.009758 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005862 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001942 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.056579 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005855 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.005852 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.003904 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001955 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.001950 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
0.019524 sym254 sym107 sym109 sym52 sym96 sym97 sym376 sym2 sym2 sym543
