module,function,source,line,exclusive_seconds,exclusive_percent,inclusive_seconds,inclusive_percent
ntdll,KiFastSystemCall,[unknown],0,0.058814,0.226297,0.058814,0.226297
torirs-profile,UITree_FindByComponentId,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1741,0.058622,0.225559,0.058622,0.225559
torirs-profile,Task_Dat2StructLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_struct_load.c,30,0.000000,0.000000,0.058595,0.225455
torirs-profile,draw_texture_scanline_transparent_blend_branching_lerp8_v3_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,907,0.058512,0.225135,0.058512,0.225135
torirs-profile,torirs_bones_new,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_from_rscache.c,74,0.000000,0.000000,0.056657,0.217998
msvcrt,fputc,[unknown],0,0.001958,0.007534,0.053634,0.206366
msvcrt,wsopen,[unknown],0,0.000000,0.000000,0.053625,0.206332
msvcrt,write,[unknown],0,0.000000,0.000000,0.053625,0.206332
kernel32,WriteConsoleA,[unknown],0,0.000000,0.000000,0.053625,0.206332
kernel32,TerminateThread,[unknown],0,0.000000,0.000000,0.053625,0.206332
USER32,AdjustWindowRect,[unknown],0,0.000000,0.000000,0.052782,0.203088
USER32,GetGUIThreadInfo,[unknown],0,0.000000,0.000000,0.052782,0.203088
USER32,SetProcessWindowStation,[unknown],0,0.000000,0.000000,0.052782,0.203088
kernel32,CompareStringW,[unknown],0,0.001961,0.007545,0.052772,0.203050
torirs-profile,decode_optional_pair,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_synth.c,144,0.000000,0.000000,0.052731,0.202892
torirs-profile,Task_CS2VarTransmitDispatch_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1844,0.000000,0.000000,0.052718,0.202842
kernel32,GetVersionExW,[unknown],0,0.050811,0.195504,0.050811,0.195504
torirs-profile,UITree_Host,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_host.c,17,0.000000,0.000000,0.048876,0.188059
torirs-profile,plugin_dispatch,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,380,0.001953,0.007515,0.048867,0.188024
torirs-profile,app_host_request,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,5010,0.001952,0.007511,0.048866,0.188021
torirs-profile,Task_CS2Run_Free,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1377,0.000000,0.000000,0.048781,0.187694
torirs-profile,Task_Dat2VarbitLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varbit_load.c,111,0.001949,0.007499,0.047841,0.184077
torirs-profile,uitree_component_free_owned,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1275,0.001952,0.007511,0.045907,0.176635
USER32,UserLpkPSMTextOut,[unknown],0,0.000000,0.000000,0.045847,0.176404
torirs-profile,app_plugin_highlight_next,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,730,0.044951,0.172957,0.044951,0.172957
torirs-profile,nxt_highlight_draw,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\plugins\nxt_highlight.c,70,0.000000,0.000000,0.044951,0.172957
torirs-profile,Task_UIBuilderAssetsLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_uibuilder_assets_load.c,66,0.000000,0.000000,0.044948,0.172945
torirs-profile,PlatformWin32Timing_NowMs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32_timing.c,112,0.007806,0.030035,0.044526,0.171322
msvcrt,get_osfhandle,[unknown],0,0.043944,0.169082,0.043944,0.169082
torirs-profile,ToriDraw_ModelCalculateVertexNormals,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,591,0.000000,0.000000,0.043931,0.169032
torirs-profile,sockstream_poll_connect,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\sockstream.c,93,0.000000,0.000000,0.043882,0.168844
torirs-profile,Task_CS2MiscTransmitDispatch_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,2382,0.000000,0.000000,0.042985,0.165392
torirs-profile,Task_Dat2MapElementLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_mapelement_load.c,29,0.000000,0.000000,0.042978,0.165366
torirs-profile,RSCache_BufferReadParams,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,796,0.002930,0.011274,0.042973,0.165346
torirs-profile,js5_sockstream_read,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,472,0.005046,0.019415,0.042176,0.162280
torirs-profile,get_bits,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,47,0.008778,0.033775,0.040061,0.154142
torirs-profile,Task_Dat2ParamLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_param_load.c,29,0.001956,0.007526,0.040052,0.154107
torirs-profile,RSCache_Dat2SpritePackNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,37,0.007803,0.030023,0.040042,0.154069
kernel32,GetEnvironmentVariableA,[unknown],0,0.012694,0.048842,0.039993,0.153880
WS2_32,recv,[unknown],0,0.002930,0.011274,0.039077,0.150356
torirs-profile,decode_columns,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_db.c,86,0.008816,0.033921,0.038115,0.146654
msvcrt,unlock,[unknown],0,0.035162,0.135292,0.035162,0.135292
torirs-profile,js5_sockstream_open,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,448,0.000000,0.000000,0.033142,0.127520
d3d9,[5AD72B1B],,0,0.000000,0.000000,0.032248,0.124080
torirs-profile,Task_Dat2TextureLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_texture_load.c,573,0.028338,0.109036,0.032243,0.124061
torirs-profile,Task_Dat2VarpLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varp_load.c,136,0.000000,0.000000,0.032221,0.123976
USER32,IMPSetIMEA,[unknown],0,0.001956,0.007526,0.032188,0.123849
torirs-profile,App_WorldDrainEntityRemoved,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,21690,0.003911,0.015048,0.031337,0.120575
torirs-profile,painter_cullmap_refresh_camera_key,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,555,0.031283,0.120367,0.031283,0.120367
USER32,SetLayeredWindowAttributes,[unknown],0,0.000000,0.000000,0.030232,0.116323
USER32,GetScrollInfo,[unknown],0,0.000000,0.000000,0.030232,0.116323
IMM32,CtfImmDispatchDefImeMessage,[unknown],0,0.000000,0.000000,0.030232,0.116323
USER32,CreateWindowExA,[unknown],0,0.000000,0.000000,0.030232,0.116323
IMM32,CtfImmIsTextFrameServiceDisabled,[unknown],0,0.000000,0.000000,0.030232,0.116323
kernel32,LoadLibraryExW,[unknown],0,0.000000,0.000000,0.030232,0.116323
d3d9,[5AD72CA1],,0,0.029288,0.112691,0.029288,0.112691
d3d9,[5AD75F14],,0,0.000000,0.000000,0.029288,0.112691
torirs-profile,find_hovered_recursive,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_hover.c,81,0.004889,0.018811,0.028382,0.109205
torirs-profile,app_sync_textures,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,5556,0.002925,0.011254,0.028320,0.108966
torirs-profile,Task_Dat2MapTerrainLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_map_load.c,72,0.008784,0.033798,0.028308,0.108920
torirs-profile,ToriDraw2D_BlitArgb,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,329,0.013729,0.052825,0.027472,0.105703
torirs-profile,World_EntityPoolAlloc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,78,0.000000,0.000000,0.027369,0.105307
torirs-profile,ToriRS_FrameNextCommand,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2238,0.025406,0.097754,0.027367,0.105299
d3d9,[5AD7ACBD],,0,0.000000,0.000000,0.027343,0.105207
torirs-profile,ToriDraw_ModelRecolor,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,656,0.027339,0.105192,0.027339,0.105192
ntdll,ZwSetInformationFile,[unknown],0,0.027327,0.105145,0.027327,0.105145
VERSION,GetFileVersionInfoSizeW,[unknown],0,0.000000,0.000000,0.027299,0.105038
IMM32,ImmPenAuxInput,[unknown],0,0.000000,0.000000,0.027299,0.105038
IMM32,ImmLoadLayout,[unknown],0,0.000000,0.000000,0.027299,0.105038
torirs-profile,seq_register_result,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_sequence_load.c,179,0.023448,0.090220,0.026378,0.101494
torirs-profile,RS_CS2Host_SetOption,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,1666,0.026368,0.101456,0.026368,0.101456
ntdll,RtlLookupAtomInAtomTable,[unknown],0,0.000000,0.000000,0.025874,0.099555
torirs-profile,UITreeSceneBridge_PublishTextures,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,1467,0.000000,0.000000,0.025395,0.097712
kernel32,MultiByteToWideChar,[unknown],0,0.018559,0.071409,0.024414,0.093937
torirs-profile,World_SceneryRegister,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,1307,0.000000,0.000000,0.023449,0.090224
d3d9,[5AD7A9CA],,0,0.000000,0.000000,0.023445,0.090209
kernel32,IsBadReadPtr,[unknown],0,0.000000,0.000000,0.023427,0.090140
torirs-profile,dat2_clientscript_id_by_name_hash,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_clientscript_table_load.c,110,0.002930,0.011274,0.023426,0.090136
torirs-profile,World_EntityPoolGrow,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,12,0.000000,0.000000,0.022485,0.086515
torirs-profile,UITree_ApplyText,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3022,0.000000,0.000000,0.022459,0.086415
torirs-profile,app_world_roof_check,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,894,0.000000,0.000000,0.021517,0.082790
torirs-profile,ToriRS_LocationFromRSCacheDat2,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_location_from_rscache.c,119,0.000000,0.000000,0.021497,0.082714
torirs-profile,[05C90650],,0,0.000000,0.000000,0.021478,0.082640
torirs-profile,scenery_register_sharelight,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,413,0.018560,0.071413,0.020514,0.078931
torirs-profile,RSCache_ModelBonesNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,50,0.000000,0.000000,0.020507,0.078904
torirs-profile,ToriDraw_TriangleGouraud,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,37,0.019538,0.075176,0.019538,0.075176
torirs-profile,pack_resolve_font,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,320,0.018579,0.071486,0.018579,0.071486
torirs-profile,Task_Dat2FlotypeLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_flotype_load.c,26,0.000000,0.000000,0.018557,0.071401
torirs-profile,decode_version2__osrs_extended,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,1147,0.010739,0.041320,0.016602,0.063879
torirs-profile,ToriDraw_ModelSetBoundsCylinder,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,811,0.014642,0.056338,0.016597,0.063860
torirs-profile,Task_Dat2MapSceneryLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_map_load.c,161,0.011772,0.045295,0.015664,0.060270
torirs-profile,ToriDraw_AnimApplyTransform,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,57,0.015631,0.060143,0.015631,0.060143
torirs-profile,ToriDraw_ModelAnimateFrame,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,764,0.000000,0.000000,0.015631,0.060143
torirs-profile,RSCache_MapTerrainFixup,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\maps.c,41,0.001961,0.007545,0.015622,0.060108
torirs-profile,WorldBuilder_RebuildCenterzoneChunkTerrain,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,382,0.000000,0.000000,0.015617,0.060089
ntdll,NtReadFile,[unknown],0,0.015613,0.060074,0.015613,0.060074
torirs-profile,world_builder_free_transient_maps,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_builder.c,87,0.004886,0.018800,0.014657,0.056395
torirs-profile,read_arguments,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_component.c,44,0.000000,0.000000,0.014650,0.056368
torirs-profile,UITree_MenuOptionsSet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_component_options.c,45,0.000000,0.000000,0.014648,0.056361
torirs-profile,__udivdi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1299,0.014643,0.056342,0.014643,0.056342
torirs-profile,world_terrain_apply_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,210,0.005859,0.022544,0.013667,0.052586
d3d9,[5AD75E45],,0,0.000000,0.000000,0.012727,0.048969
d3d9,[5AD7289B],,0,0.000000,0.000000,0.012719,0.048939
kernel32,ReleaseMutex,[unknown],0,0.010931,0.042059,0.010931,0.042059
d3d8thk,[71A5EF2E],,0,0.000000,0.000000,0.010740,0.041324
torirs-profile,js5_sockstream_poll,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,460,0.000000,0.000000,0.010740,0.041324
WS2_32,getsockopt,[unknown],0,0.000000,0.000000,0.010740,0.041324
torirs-profile,smooth_fadexy,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\noise.c,48,0.010730,0.041286,0.010730,0.041286
torirs-profile,RSCache_ModelFree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,3574,0.000000,0.000000,0.009768,0.037584
ntdll,RtlGetNtGlobalFlags,[unknown],0,0.009761,0.037557,0.009761,0.037557
msvcrt,setlocale,[unknown],0,0.009756,0.037538,0.009756,0.037538
d3d9,[5AD72753],,0,0.000000,0.000000,0.008821,0.033940
d3d9,[5AD754F1],,0,0.000000,0.000000,0.008821,0.033940
d3d9,[5AD75ECA],,0,0.000000,0.000000,0.008821,0.033940
torirs-profile,UITree_AccumScrollOffset,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_scroll.c,226,0.000000,0.000000,0.008818,0.033929
torirs-profile,hmap_resize,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,503,0.002934,0.011289,0.008797,0.033848
torirs-profile,dat2_buildcache_map_free,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\dat2_buildcache.c,148,0.000000,0.000000,0.008797,0.033848
torirs-profile,[anon_239466],C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_dispatch.c,109,0.001957,0.007530,0.008792,0.033829
torirs-profile,scenery_element_position_init,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,1173,0.002929,0.011270,0.008787,0.033810
USER32,GetWindowThreadProcessId,[unknown],0,0.002929,0.011270,0.008786,0.033806
d3d9,[5AD76485],,0,0.000000,0.000000,0.008781,0.033786
torirs-profile,UITree_ApplyScrollSize,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3352,0.007827,0.030116,0.007827,0.030116
torirs-profile,CacheProvider_ObjtypeGet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,1726,0.000000,0.000000,0.007818,0.030081
torirs-profile,RSCache_Dat2FramemapNewFromArchiveProfile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_framemap.c,65,0.000000,0.000000,0.007810,0.030050
WS2_32,WSASetEvent,[unknown],0,0.002927,0.011262,0.007799,0.030008
msvcrt,strdup,[unknown],0,0.002921,0.011239,0.007798,0.030004
torirs-profile,blendmap_build,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\blendmap.c,102,0.005860,0.022547,0.007797,0.030000
torirs-profile,uitree_reclaim_subtree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1329,0.003913,0.015056,0.006850,0.026357
torirs-profile,UITree_CcDeleteAll,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2725,0.000000,0.000000,0.006850,0.026357
msvcrt,c_exit,[unknown],0,0.001953,0.007515,0.006843,0.026330
torirs-profile,RSCache_NoisePerlinNoise,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\noise.c,61,0.002931,0.011278,0.006835,0.026299
torirs-profile,RSCache_EntityOpsFreeInplace,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_entity_ops.c,17,0.004882,0.018784,0.006834,0.026295
torirs-profile,ToriDraw_MapSearch,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_map.c,252,0.000000,0.000000,0.006830,0.026280
torirs-profile,js5_mark_group_ready,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,828,0.006824,0.026257,0.006824,0.026257
msvcrt,qsort,[unknown],0,0.002918,0.011228,0.006824,0.026257
torirs-profile,exec_entity_overlay,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,85,0.000000,0.000000,0.005869,0.022582
torirs-profile,VarPManager_SetVarpOptimistic,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\varp\varp_manager.c,523,0.000000,0.000000,0.005868,0.022578
torirs-profile,push_builtin_op,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\uitree_builder_bake.c,581,0.000000,0.000000,0.005865,0.022567
torirs-profile,UITreeSceneBridge_EnsureChromeSkin,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,475,0.000000,0.000000,0.005865,0.022567
torirs-profile,world_builder_resolve_loc_for_place,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,49,0.005860,0.022547,0.005860,0.022547
msvcrt,strcmp,[unknown],0,0.005858,0.022540,0.005858,0.022540
torirs-profile,td_scene_maybe_grow_hmap,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,104,0.005858,0.022540,0.005858,0.022540
d3d9,[5AD760C5],,0,0.000000,0.000000,0.005856,0.022532
d3d9,[5AD76242],,0,0.000000,0.000000,0.005856,0.022532
USER32,DrawTextExW,[unknown],0,0.000000,0.000000,0.005856,0.022532
torirs-profile,Task_PlayerAppearanceLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\player_appearance.c,104,0.000000,0.000000,0.005853,0.022520
ntdll,RtlIdentifierAuthoritySid,[unknown],0,0.000000,0.000000,0.004889,0.018811
torirs-profile,ToriDraw_SceneBatchEnd,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,1904,0.004888,0.018807,0.004888,0.018807
ntdll,LdrInitializeThunk,[unknown],0,0.000000,0.000000,0.004888,0.018807
torirs-profile,hmap_eq_bytes,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,254,0.004887,0.018804,0.004887,0.018804
torirs-profile,Task_Dat2HealthbarLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_healthbar_load.c,46,0.002931,0.011278,0.004887,0.018804
torirs-profile,UITree_ClearChildren,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2260,0.004882,0.018784,0.004882,0.018784
USER32,DispatchMessageA,[unknown],0,0.000000,0.000000,0.004879,0.018773
torirs-profile,Task_Dat2EnumLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_enum_load.c,32,0.000000,0.000000,0.004877,0.018765
torirs-profile,scenery_debug_record,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,612,0.004876,0.018761,0.004876,0.018761
msvcrt,fflush,[unknown],0,0.000000,0.000000,0.004874,0.018754
torirs-profile,raster_flat_screen_opaque_branching_s4_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,126,0.003919,0.015079,0.003919,0.015079
torirs-profile,dat1_buildcache_sprite_ref_acquire,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat1\dat1_buildcache.c,1233,0.000000,0.000000,0.003918,0.015075
torirs-profile,font_parse_hex_rgb,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,129,0.001957,0.007530,0.003912,0.015052
torirs-profile,font_measure_range,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,561,0.000000,0.000000,0.003912,0.015052
ntdll,RtlRestoreLastWin32Error,[unknown],0,0.003909,0.015041,0.003909,0.015041
torirs-profile,TorirsModelInstCache_CopyGet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_inst_cache.c,142,0.000000,0.000000,0.003909,0.015041
torirs-profile,World_TerrainElementAt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,610,0.003907,0.015033,0.003907,0.015033
torirs-profile,rs_cs2_acquire_stat_transmit_hook,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5518,0.001949,0.007499,0.003907,0.015033
msvcrt,perror,[unknown],0,0.003906,0.015029,0.003906,0.015029
torirs-profile,heightmap_get_heights,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\heightmap.c,80,0.003906,0.015029,0.003906,0.015029
msvcrt,initterm,[unknown],0,0.000000,0.000000,0.003906,0.015029
msvcrt,exit,[unknown],0,0.000000,0.000000,0.003906,0.015029
torirs-profile,decode_loc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_loc.c,1479,0.000000,0.000000,0.003906,0.015029
d3d9,[5AD782F6],,0,0.003905,0.015025,0.003905,0.015025
torirs-profile,app_rebuild_world_map,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,9064,0.001948,0.007495,0.003905,0.015025
d3d9,[5AD77B6F],,0,0.000000,0.000000,0.003905,0.015025
d3d9,[5AD77C0B],,0,0.000000,0.000000,0.003905,0.015025
d3d9,[5AD77F02],,0,0.000000,0.000000,0.003905,0.015025
d3d9,[5AD77E65],,0,0.000000,0.000000,0.003905,0.015025
d3d9,[5AD8CDFB],,0,0.000000,0.000000,0.003905,0.015025
torirs-profile,cache_provider_hmap_new,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,244,0.000000,0.000000,0.003901,0.015010
torirs-profile,CacheProvider_InitEngineCaches,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,321,0.000000,0.000000,0.003901,0.015010
d3d9,[5AD72C9F],,0,0.000000,0.000000,0.003898,0.014998
d3d9,[5AD75FF1],,0,0.000000,0.000000,0.003898,0.014998
torirs-profile,Task_CS2SubChangeDispatch_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,2264,0.000000,0.000000,0.003855,0.014833
torirs-profile,Task_ObjModelLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\task_obj_model_load.c,276,0.000000,0.000000,0.002938,0.011304
torirs-profile,collision_map_new,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\collision_map.c,36,0.000000,0.000000,0.002936,0.011297
kernel32,TlsGetValue,[unknown],0,0.002935,0.011293,0.002935,0.011293
ntdll,LdrLoadDll,[unknown],0,0.000000,0.000000,0.002933,0.011285
kernel32,LoadLibraryExA,[unknown],0,0.000000,0.000000,0.002933,0.011285
kernel32,LoadLibraryW,[unknown],0,0.000000,0.000000,0.002933,0.011285
ADVAPI32,MD4Update,[unknown],0,0.000000,0.000000,0.002933,0.011285
RPCRT4,UuidCreate,[unknown],0,0.000000,0.000000,0.002933,0.011285
kernel32,LoadLibraryA,[unknown],0,0.000000,0.000000,0.002933,0.011285
ntdll,LdrFindResourceDirectory_U,[unknown],0,0.000000,0.000000,0.002933,0.011285
ADVAPI32,SystemFunction036,[unknown],0,0.000000,0.000000,0.002933,0.011285
ntdll,RtlValidateUnicodeString,[unknown],0,0.000000,0.000000,0.002933,0.011285
d3d8thk,[71A54352],,0,0.002932,0.011281,0.002932,0.011281
kernel32,QueryPerformanceCounter,[unknown],0,0.002932,0.011281,0.002932,0.011281
d3d9,[5AD7464D],,0,0.000000,0.000000,0.002931,0.011278
torirs-profile,ToriDraw_BonesCopy,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,412,0.000000,0.000000,0.002931,0.011278
torirs-profile,CacheProvider_SpriteGet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,715,0.000000,0.000000,0.002931,0.011278
torirs-profile,ToriRS_FontFromDat2Archives,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_font_from_rscache.c,281,0.002930,0.011274,0.002930,0.011274
d3d8thk,[71A53CC2],,0,0.000000,0.000000,0.002930,0.011274
torirs-profile,Task_Dat2FontLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_font_load.c,27,0.000000,0.000000,0.002930,0.011274
torirs-profile,dat2_clientscript_name_cmp,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,102,0.002929,0.011270,0.002929,0.011270
d3d8thk,[71A54346],,0,0.002929,0.011270,0.002929,0.011270
msvcrt,strncpy,[unknown],0,0.002929,0.011270,0.002929,0.011270
[unknown module],[000602B4],,0,0.000000,0.000000,0.002929,0.011270
USER32,[8D04070E],,0,0.000000,0.000000,0.002929,0.011270
