source,line,exclusive_seconds,exclusive_percent
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,102,0.005857,0.021517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,416,0.005857,0.021517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,442,0.005856,0.021513
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2767,0.005856,0.021513
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2829,0.005855,0.021509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,964,0.005855,0.021509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1060,0.005855,0.021509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,85,0.005855,0.021509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,474,0.005855,0.021509
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,2170,0.005854,0.021506
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1649,0.005853,0.021502
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,236,0.005853,0.021502
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,12033,0.005851,0.021495
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1646,0.005851,0.021495
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,1977,0.005849,0.021487
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,76,0.005839,0.021451
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,2567,0.005837,0.021443
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,910,0.005822,0.021388
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,137,0.004932,0.018119
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,82,0.004909,0.018034
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,246,0.004898,0.017994
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11907,0.004896,0.017986
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,329,0.004895,0.017983
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,828,0.004895,0.017983
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,434,0.004894,0.017979
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,326,0.004893,0.017975
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,238,0.004891,0.017968
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2824,0.004887,0.017953
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1380,0.004887,0.017953
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,355,0.004886,0.017950
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,945,0.004886,0.017950
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,127,0.004885,0.017946
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,249,0.004885,0.017946
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11920,0.004885,0.017946
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11915,0.004883,0.017939
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,181,0.004883,0.017939
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,494,0.004882,0.017935
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_texture_load.c,443,0.004882,0.017935
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,643,0.004882,0.017935
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,1285,0.004881,0.017931
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2611,0.004880,0.017928
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1287,0.004880,0.017928
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2726,0.004879,0.017924
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\noise.c,61,0.004879,0.017924
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,270,0.004879,0.017924
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1764,0.004879,0.017924
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,232,0.004878,0.017920
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,11481,0.004877,0.017917
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2745,0.004877,0.017917
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,135,0.004877,0.017917
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2785,0.004874,0.017906
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\noise.c,33,0.004874,0.017906
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,172,0.004873,0.017902
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11948,0.004870,0.017891
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,107,0.004867,0.017880
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1909,0.004866,0.017876
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2577,0.004830,0.017744
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2751,0.003945,0.014493
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,83,0.003933,0.014449
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,86,0.003921,0.014405
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,426,0.003921,0.014405
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_sprite.c,511,0.003920,0.014401
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\asyncio.h,234,0.003914,0.014379
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,977,0.003914,0.014379
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,285,0.003911,0.014368
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,426,0.003910,0.014364
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,1080,0.003910,0.014364
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,139,0.003910,0.014364
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1049,0.003910,0.014364
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,122,0.003910,0.014364
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,324,0.003909,0.014360
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,349,0.003909,0.014360
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,136,0.003909,0.014360
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,227,0.003908,0.014357
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\shared_tables.h,47,0.003908,0.014357
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,318,0.003908,0.014357
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,213,0.003908,0.014357
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,223,0.003907,0.014353
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,168,0.003907,0.014353
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,408,0.003907,0.014353
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,93,0.003907,0.014353
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,133,0.003907,0.014353
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,188,0.003907,0.014353
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,84,0.003907,0.014353
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,268,0.003906,0.014349
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,924,0.003906,0.014349
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1252,0.003906,0.014349
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,340,0.003906,0.014349
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,944,0.003906,0.014349
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\lightmap.c,27,0.003906,0.014349
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,346,0.003906,0.014349
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,955,0.003906,0.014349
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1061,0.003906,0.014349
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1487,0.003906,0.014349
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,294,0.003905,0.014346
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,293,0.003905,0.014346
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,120,0.003905,0.014346
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,413,0.003905,0.014346
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,445,0.003905,0.014346
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,471,0.003905,0.014346
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,626,0.003905,0.014346
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\minimap.c,368,0.003905,0.014346
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,1085,0.003904,0.014342
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,895,0.003904,0.014342
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,192,0.003904,0.014342
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1013,0.003903,0.014338
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,80,0.003903,0.014338
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,239,0.003902,0.014335
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1037,0.003902,0.014335
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,104,0.003902,0.014335
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,619,0.003902,0.014335
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,322,0.003901,0.014331
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,99,0.003899,0.014324
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,355,0.003898,0.014320
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,438,0.003898,0.014320
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,201,0.003896,0.014313
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1049,0.003893,0.014302
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,437,0.003885,0.014272
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,326,0.003880,0.014254
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,638,0.003877,0.014243
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,641,0.002947,0.010826
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\filelist.c,143,0.002940,0.010801
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,424,0.002940,0.010801
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,175,0.002939,0.010797
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,764,0.002938,0.010793
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2044,0.002938,0.010793
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,304,0.002937,0.010790
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,211,0.002937,0.010790
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\main.c,2189,0.002937,0.010790
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2056,0.002937,0.010790
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,1332,0.002937,0.010790
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5_rscache.c,17,0.002936,0.010786
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1814,0.002936,0.010786
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\toridraw_model_from_torirs.c,38,0.002936,0.010786
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,453,0.002935,0.010782
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,30,0.002935,0.010782
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2647,0.002934,0.010779
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\filelist.c,131,0.002934,0.010779
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1578,0.002934,0.010779
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,7747,0.002933,0.010775
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,567,0.002932,0.010771
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11934,0.002932,0.010771
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,172,0.002932,0.010771
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,1319,0.002932,0.010771
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,751,0.002931,0.010768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,399,0.002931,0.010768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2718,0.002931,0.010768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,155,0.002931,0.010768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\asyncio.h,173,0.002931,0.010768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,131,0.002931,0.010768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\task_world_load.c,51,0.002931,0.010768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,576,0.002931,0.010768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,419,0.002931,0.010768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,84,0.002931,0.010768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\sharelight_map.c,166,0.002931,0.010768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\contour_ground_queue.u.c,57,0.002931,0.010768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_builder.c,399,0.002931,0.010768
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,11360,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,13445,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\archive.c,92,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,441,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2759,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2590,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,557,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,2168,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1377,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1885,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,117,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\toridraw_animation_from_rscache.c,47,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,846,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_intrusive_list.h,63,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,381,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,130,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,226,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_decode_tile.c,475,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_decode_tile.c,109,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,723,0.002930,0.010764
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,332,0.002929,0.010760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,820,0.002929,0.010760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,1283,0.002929,0.010760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2747,0.002929,0.010760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,218,0.002929,0.010760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,85,0.002929,0.010760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,239,0.002929,0.010760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,27,0.002929,0.010760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,780,0.002929,0.010760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,802,0.002929,0.010760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,413,0.002929,0.010760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_npc.c,800,0.002929,0.010760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_from_rscache.c,366,0.002929,0.010760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,463,0.002929,0.010760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,77,0.002929,0.010760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_decode_tile.c,182,0.002929,0.010760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_decode_tile.c,481,0.002929,0.010760
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,470,0.002928,0.010757
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5525,0.002928,0.010757
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,148,0.002928,0.010757
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_map.c,465,0.002928,0.010757
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,240,0.002928,0.010757
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,104,0.002927,0.010753
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,279,0.002927,0.010753
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,335,0.002926,0.010749
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2727,0.002926,0.010749
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2752,0.002926,0.010749
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2758,0.002926,0.010749
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,354,0.002926,0.010749
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5208,0.002926,0.010749
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,774,0.002926,0.010749
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,2173,0.002926,0.010749
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,277,0.002926,0.010749
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,800,0.002926,0.010749
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,136,0.002926,0.010749
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.h,15,0.002926,0.010749
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1560,0.002926,0.010749
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1769,0.002926,0.010749
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1041,0.002925,0.010746
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,277,0.002925,0.010746
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4289,0.002924,0.010742
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,1289,0.002924,0.010742
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,509,0.002924,0.010742
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_frame.c,167,0.002924,0.010742
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,147,0.002924,0.010742
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1212,0.002924,0.010742
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4330,0.002923,0.010738
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,772,0.002923,0.010738
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,288,0.002923,0.010738
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5_rscache.c,34,0.002923,0.010738
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,115,0.002923,0.010738
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\filelist.c,126,0.002923,0.010738
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,12647,0.002923,0.010738
