module,function,source,line,exclusive_seconds,exclusive_percent,inclusive_seconds,inclusive_percent
torirs-profile,App_WorldDrainEntityRemoved,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,21690,0.007820,0.028728,0.080127,0.294362
torirs-profile,painter_cullmap_refresh_camera_key,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,555,0.075181,0.276192,0.077130,0.283352
torirs-profile,find_hovered_recursive,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_hover.c,81,0.003903,0.014338,0.077051,0.283062
torirs-profile,app_world_roof_check,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,894,0.001951,0.007167,0.076069,0.279454
torirs-profile,rs_cs2_acquire_var_transmit_hook,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5167,0.008801,0.032332,0.075216,0.276321
WS2_32,recv,[unknown],0,0.042974,0.157873,0.075200,0.276262
torirs-profile,js5_sockstream_read,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,472,0.000000,0.000000,0.075200,0.276262
torirs-profile,draw_texture_scanline_transparent_blend_branching_lerp8_v3_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,907,0.075120,0.275968,0.075120,0.275968
torirs-profile,Task_UIBuilderAssetsLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_uibuilder_assets_load.c,66,0.000000,0.000000,0.073298,0.269275
torirs-profile,CacheProvider_FreeEngineCaches,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,386,0.005860,0.021528,0.072261,0.265465
torirs-profile,ToriRS_FrameNextCommand,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2238,0.070302,0.258268,0.072256,0.265447
torirs-profile,exec_db,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6602,0.001954,0.007178,0.071297,0.261924
torirs-profile,Task_Dat2ParamLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_param_load.c,29,0.000000,0.000000,0.070324,0.258349
torirs-profile,Task_ExecPlayerInfo_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_exec_entity_info.c,860,0.000000,0.000000,0.070311,0.258301
torirs-profile,RS_CS2Host_ClearHooksForInterfaceGroup,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5714,0.000000,0.000000,0.069364,0.254822
torirs-profile,torirs_bones_new,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_from_rscache.c,74,0.000000,0.000000,0.069338,0.254727
torirs-profile,decode_columns,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_db.c,86,0.000000,0.000000,0.068369,0.251167
msvcrt,memcmp,[unknown],0,0.066400,0.243933,0.066400,0.243933
torirs-profile,td_scene_allocate_element_id,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,303,0.000000,0.000000,0.065445,0.240425
torirs-profile,World_EntityPoolAlloc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,78,0.002937,0.010790,0.063523,0.233364
torirs-profile,pack_resolve_font,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,320,0.060551,0.222446,0.060551,0.222446
torirs-profile,RSCache_ModelNewCopy,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,3013,0.000000,0.000000,0.058591,0.215246
torirs-profile,Task_Dat2StructLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_struct_load.c,30,0.000000,0.000000,0.057621,0.211682
torirs-profile,apply_and_free_column,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,548,0.000000,0.000000,0.055644,0.204419
USER32,GetGUIThreadInfo,[unknown],0,0.000000,0.000000,0.054687,0.200903
torirs-profile,decode_version2__osrs_extended,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,1147,0.000000,0.000000,0.053745,0.197443
msvcrt,get_osfhandle,[unknown],0,0.053661,0.197134,0.053661,0.197134
torirs-profile,World_EntityPoolGrow,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,12,0.000000,0.000000,0.052775,0.193879
torirs-profile,sockstream_poll_connect,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\sockstream.c,93,0.000000,0.000000,0.052735,0.193732
USER32,AdjustWindowRect,[unknown],0,0.000000,0.000000,0.052731,0.193718
torirs-profile,Task_Dat2VarbitLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varbit_load.c,111,0.019537,0.071773,0.051752,0.190121
torirs-profile,UITree_EnsureLayoutFor,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,246,0.000000,0.000000,0.051750,0.190114
torirs-profile,RSCache_ModelBonesNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,50,0.000000,0.000000,0.048839,0.179420
torirs-profile,UITree_GetLayoutHeight,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4083,0.000000,0.000000,0.048820,0.179350
torirs-profile,js5_mark_group_ready,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,828,0.047852,0.175794,0.047852,0.175794
USER32,SetProcessWindowStation,[unknown],0,0.000000,0.000000,0.047840,0.175750
torirs-profile,Task_Dat2DbTableIndexLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_dbindex_load.c,40,0.000000,0.000000,0.046885,0.172241
torirs-profile,Task_Dat2MapTerrainLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_map_load.c,72,0.023438,0.086104,0.045861,0.168479
torirs-profile,World_SceneryRegister,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,1307,0.007820,0.028728,0.044955,0.165151
torirs-profile,db_push_value,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6540,0.000000,0.000000,0.043955,0.161477
torirs-profile,ToriDraw2D_BlitArgb,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,329,0.029481,0.108304,0.043205,0.158722
torirs-profile,ToriDraw_MapSearch,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_map.c,252,0.001952,0.007171,0.042983,0.157906
torirs-profile,ToriDraw_ModelRecolor,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,656,0.041004,0.150636,0.041004,0.150636
torirs-profile,dat2_clientscript_id_by_name_hash,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_clientscript_table_load.c,110,0.001953,0.007175,0.040042,0.147102
USER32,DefWindowProcA,[unknown],0,0.000000,0.000000,0.039845,0.146378
USER32,GetParent,[unknown],0,0.000000,0.000000,0.036921,0.135637
torirs-profile,RSCache_BufferReadParams,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,796,0.008789,0.032288,0.036066,0.132496
torirs-profile,hmap_eq_bytes,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,254,0.035188,0.129270,0.035188,0.129270
torirs-profile,js5_sockstream_open,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,448,0.000000,0.000000,0.035169,0.129200
torirs-profile,decode_optional_pair,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_synth.c,144,0.000000,0.000000,0.034196,0.125626
torirs-profile,UITreeSceneBridge_EnsureFont,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,336,0.000000,0.000000,0.034189,0.125600
torirs-profile,World_SceneryGetByElementId,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,1347,0.034186,0.125589,0.034186,0.125589
torirs-profile,UITree_MenuOptionsSet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_component_options.c,45,0.001952,0.007171,0.034180,0.125567
torirs-profile,ToriDraw_AnimApplyTransform,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,57,0.033204,0.121981,0.033204,0.121981
torirs-profile,ToriDraw_ModelAnimateFrame,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,764,0.000000,0.000000,0.033204,0.121981
torirs-profile,ToriDraw_ModelCalculateVertexNormals,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,591,0.000000,0.000000,0.032217,0.118355
USER32,SetWindowTextA,[unknown],0,0.000000,0.000000,0.031283,0.114924
torirs-profile,Task_Dat2HealthbarLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_healthbar_load.c,46,0.000000,0.000000,0.031253,0.114814
ntdll,KiFastSystemCall,[unknown],0,0.030278,0.111232,0.030278,0.111232
torirs-profile,RSCache_Dat2SpritePackNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,37,0.015621,0.057387,0.030278,0.111232
msvcrt,setlocale,[unknown],0,0.029315,0.107694,0.029315,0.107694
kernel32,CompareStringW,[unknown],0,0.006842,0.025135,0.029314,0.107691
torirs-profile,ToriDraw_ModelSetBoundsCylinder,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,811,0.027353,0.100487,0.027353,0.100487
d3d9,[5AD7A9CA],,0,0.000000,0.000000,0.027346,0.100461
ntdll,RtlLookupAtomInAtomTable,[unknown],0,0.000000,0.000000,0.027033,0.099311
torirs-profile,dat2_clientscript_name_cmp,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,102,0.026368,0.096868,0.026368,0.096868
kernel32,MultiByteToWideChar,[unknown],0,0.022450,0.082474,0.026356,0.096824
torirs-profile,Task_CS2MiscTransmitDispatch_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,2382,0.000000,0.000000,0.025394,0.093290
torirs-profile,World_EntityFace,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,395,0.001959,0.007197,0.023454,0.086163
torirs-profile,World_StepEntityAnimation,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,735,0.000000,0.000000,0.023454,0.086163
d3d9,[5AD72B1B],,0,0.000000,0.000000,0.022500,0.082658
kernel32,GetVersionExW,[unknown],0,0.022472,0.082555,0.022472,0.082555
torirs-profile,app_seq_frame_count,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,8850,0.000000,0.000000,0.021495,0.078966
torirs-profile,world_builder_free_transient_maps,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_builder.c,87,0.004885,0.017946,0.021494,0.078962
torirs-profile,Task_Dat2VarpLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varp_load.c,136,0.000000,0.000000,0.021487,0.078937
torirs-profile,app_world_pick_finish,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,15821,0.021480,0.078911,0.021480,0.078911
torirs-profile,Task_Dat1ModelLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat1\task_dat1_model_load.c,26,0.021478,0.078904,0.021478,0.078904
torirs-profile,rs_cs2_overlay_attach_layer,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_entity_overlay.c,172,0.000000,0.000000,0.021478,0.078904
torirs-profile,Task_CS2InvTransmitDispatch_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1658,0.000000,0.000000,0.020519,0.075381
d3d9,[5AD7ACBD],,0,0.000000,0.000000,0.020494,0.075289
torirs-profile,js5_rscache_release_raw,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5_rscache.c,44,0.019537,0.071773,0.019537,0.071773
torirs-profile,UITree_BakePackRuntimeHooks,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,77,0.002927,0.010753,0.019536,0.071769
torirs-profile,ToriDraw_TriangleGouraud,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,37,0.019516,0.071696,0.019516,0.071696
kernel32,GetEnvironmentVariableA,[unknown],0,0.017552,0.064481,0.019504,0.071652
msvcrt,fflush,[unknown],0,0.000000,0.000000,0.018591,0.068298
ntdll,NtReadFile,[unknown],0,0.018557,0.068173,0.018557,0.068173
d3d9,[5AD75ECA],,0,0.000000,0.000000,0.017622,0.064738
d3d9,[5AD754F1],,0,0.000000,0.000000,0.017622,0.064738
d3d9,[5AD72753],,0,0.000000,0.000000,0.017622,0.064738
d3d9,[5AD7289B],,0,0.000000,0.000000,0.017622,0.064738
torirs-profile,UITree_ApplyModel,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3567,0.002923,0.010738,0.017577,0.064573
msvcrt,puts,[unknown],0,0.000000,0.000000,0.017573,0.064558
torirs-profile,read_arguments,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_component.c,44,0.005850,0.021491,0.017557,0.064499
torirs-profile,bake_runtime_hook_from_torirs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,25,0.000000,0.000000,0.016609,0.061016
kernel32,ReadFile,[unknown],0,0.016606,0.061005,0.016606,0.061005
ntdll,ZwSetInformationFile,[unknown],0,0.016597,0.060972,0.016597,0.060972
kernel32,SetFilePointer,[unknown],0,0.016581,0.060914,0.016581,0.060914
torirs-profile,Task_CS2Run_Free,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1377,0.000000,0.000000,0.016581,0.060914
kernel32,CreateFileA,[unknown],0,0.000000,0.000000,0.015629,0.057416
msvcrt,sopen,[unknown],0,0.000000,0.000000,0.015629,0.057416
torirs-profile,dat2disk_fopen_index,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,659,0.000000,0.000000,0.015629,0.057416
msvcrt,mktemp,[unknown],0,0.000000,0.000000,0.015629,0.057416
msvcrt,fopen,[unknown],0,0.000000,0.000000,0.015629,0.057416
torirs-profile,dat2_file_store_has_table,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,830,0.000000,0.000000,0.015629,0.057416
msvcrt,fsopen,[unknown],0,0.000000,0.000000,0.015629,0.057416
torirs-profile,js5_sockstream_poll,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,460,0.000000,0.000000,0.015622,0.057390
torirs-profile,seq_register_result,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_sequence_load.c,179,0.002930,0.010764,0.015604,0.057324
torirs-profile,Task_Dat2TextureLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_texture_load.c,573,0.006838,0.025121,0.014657,0.053845
torirs-profile,ToriRS_FontFromDat2Archives,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_font_from_rscache.c,281,0.000000,0.000000,0.014655,0.053838
torirs-profile,Task_Dat2FontLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_font_load.c,27,0.000000,0.000000,0.014655,0.053838
torirs-profile,RSCache_MapTerrainFixup,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\maps.c,41,0.001953,0.007175,0.014627,0.053735
torirs-profile,Task_Dat2MapSceneryLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_map_load.c,161,0.007859,0.028872,0.013703,0.050341
ntdll,RtlGetNtGlobalFlags,[unknown],0,0.013668,0.050212,0.013668,0.050212
torirs-profile,UITree_ApplyText,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3022,0.003903,0.014338,0.012682,0.046590
torirs-profile,RSCache_NoisePerlinNoise,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\noise.c,61,0.004879,0.017924,0.012674,0.046560
USER32,GetScrollInfo,[unknown],0,0.000000,0.000000,0.012477,0.045837
kernel32,LoadLibraryExW,[unknown],0,0.000000,0.000000,0.011730,0.043092
torirs-profile,VarCManager_SetInt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\varc\varc_manager.c,128,0.000000,0.000000,0.011727,0.043081
torirs-profile,uitree_component_free_owned,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1275,0.001958,0.007193,0.011724,0.043070
torirs-profile,__udivdi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1299,0.011718,0.043048,0.011718,0.043048
torirs-profile,WorldBuilder_RebuildCenterzoneChunkTerrain,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,382,0.001954,0.007178,0.011711,0.043023
torirs-profile,read_jstring,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_component.c,19,0.002924,0.010742,0.011707,0.043008
torirs-profile,scenery_debug_record,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,612,0.011699,0.042979,0.011699,0.042979
msvcrt,strdup,[unknown],0,0.002920,0.010727,0.011699,0.042979
torirs-profile,dat2_buildcache_map_free,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\dat2_buildcache.c,148,0.000000,0.000000,0.010773,0.039577
USER32,DispatchMessageA,[unknown],0,0.000000,0.000000,0.010748,0.039485
torirs-profile,PlatformWin32Timing_NowMs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32_timing.c,112,0.000000,0.000000,0.010729,0.039415
USER32,IMPSetIMEA,[unknown],0,0.000000,0.000000,0.010521,0.038651
ntdll,LdrLoadDll,[unknown],0,0.000000,0.000000,0.009778,0.035921
ntdll,RtlValidateUnicodeString,[unknown],0,0.000000,0.000000,0.009778,0.035921
torirs-profile,RSCache_ModelFree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,3574,0.000000,0.000000,0.009771,0.035896
torirs-profile,bones_from_torirs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\toridraw_model_from_torirs.c,101,0.000000,0.000000,0.009771,0.035896
torirs-profile,world_terrain_apply_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,210,0.003898,0.014320,0.009757,0.035844
torirs-profile,[anon_239383],C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_dispatch.c,109,0.008802,0.032336,0.008802,0.032336
torirs-profile,cache_provider_hmap_new,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,244,0.002937,0.010790,0.008799,0.032325
torirs-profile,UITree_AccumScrollOffset,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_scroll.c,226,0.000000,0.000000,0.008791,0.032295
torirs-profile,TorirsModelInstCache_CopyGet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_inst_cache.c,142,0.001957,0.007189,0.008790,0.032292
msvcrt,unlock,[unknown],0,0.008789,0.032288,0.008789,0.032288
torirs-profile,[05C90650],,0,0.000000,0.000000,0.008787,0.032281
torirs-profile,tileind_init,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,105,0.007840,0.028802,0.007840,0.028802
torirs-profile,font_parse_hex_rgb,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,129,0.000000,0.000000,0.007840,0.028802
torirs-profile,font_measure_range,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,561,0.000000,0.000000,0.007840,0.028802
torirs-profile,wnd_proc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32gdi.c,384,0.000000,0.000000,0.007824,0.028743
ntdll,LdrInitializeThunk,[unknown],0,0.000000,0.000000,0.007822,0.028736
ntdll,LdrFindResourceDirectory_U,[unknown],0,0.000000,0.000000,0.007822,0.028736
torirs-profile,world_builder_resolve_loc_for_place,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,49,0.007807,0.028681,0.007807,0.028681
torirs-profile,smooth_fadexy,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\noise.c,48,0.007795,0.028636,0.007795,0.028636
torirs-profile,UITreeSceneBridge_PublishTextures,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,1467,0.000000,0.000000,0.006849,0.025161
torirs-profile,scenery_register_sharelight,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,413,0.004884,0.017942,0.006839,0.025124
USER32,CreateWindowExA,[unknown],0,0.000000,0.000000,0.006839,0.025124
torirs-profile,[024C0000],,0,0.000000,0.000000,0.006835,0.025110
torirs-profile,uitree_sync_hook_sets,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,342,0.006827,0.025080,0.006827,0.025080
torirs-profile,Task_Dat2EnumLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_enum_load.c,32,0.002924,0.010742,0.006827,0.025080
USER32,PeekMessageA,[unknown],0,0.000000,0.000000,0.006827,0.025080
torirs-profile,__divdi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1212,0.006820,0.025055,0.006820,0.025055
torirs-profile,td_scene_maybe_grow_hmap,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,104,0.006806,0.025003,0.006806,0.025003
torirs-profile,hmap_resize,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,503,0.002943,0.010812,0.005869,0.021561
torirs-profile,UITree_GetLayoutWidth,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1017,0.000000,0.000000,0.005864,0.021543
torirs-profile,raster_flat_screen_opaque_branching_s4_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,126,0.005862,0.021535,0.005862,0.021535
torirs-profile,PlayerModel_BuildFromAppearance,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\entity_model_build.c,201,0.000000,0.000000,0.005858,0.021521
torirs-profile,rs_cs2_yield_if_group_missing,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,216,0.000000,0.000000,0.005857,0.021517
USER32,GetWindowThreadProcessId,[unknown],0,0.000000,0.000000,0.005855,0.021509
msvcrt,qsort,[unknown],0,0.002929,0.010760,0.005851,0.021495
torirs-profile,blendmap_build,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\blendmap.c,102,0.005849,0.021487,0.005849,0.021487
USER32,CreateIconIndirect,[unknown],0,0.005638,0.020712,0.005638,0.020712
USER32,RegisterClassA,[unknown],0,0.000000,0.000000,0.005638,0.020712
USER32,SendMessageW,[unknown],0,0.000000,0.000000,0.005638,0.020712
USER32,GetSubMenu,[unknown],0,0.000000,0.000000,0.005638,0.020712
USER32,CreateWindowExW,[unknown],0,0.000000,0.000000,0.005638,0.020712
IMM32,ImmSetActiveContext,[unknown],0,0.000000,0.000000,0.005638,0.020712
USER32,LookupIconIdFromDirectoryEx,[unknown],0,0.000000,0.000000,0.005638,0.020712
USER32,DeregisterShellHookWindow,[unknown],0,0.000000,0.000000,0.005638,0.020712
torirs-profile,VarPManager_SetVarpOptimistic,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\varp\varp_manager.c,523,0.000000,0.000000,0.004892,0.017972
torirs-profile,UITree_ApplyScrollSize,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3352,0.004892,0.017972,0.004892,0.017972
d3d9,[5AD8BDAB],,0,0.000000,0.000000,0.004891,0.017968
torirs-profile,zone_player_level,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_gameproto_exec.c,194,0.000000,0.000000,0.004888,0.017957
torirs-profile,App_IfHideSet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,26649,0.000000,0.000000,0.004888,0.017957
torirs-profile,exec_zone_sub_packet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_gameproto_exec.c,399,0.000000,0.000000,0.004888,0.017957
USER32,SetLayeredWindowAttributes,[unknown],0,0.000000,0.000000,0.004883,0.017939
IMM32,CtfImmIsTextFrameServiceDisabled,[unknown],0,0.000000,0.000000,0.004883,0.017939
IMM32,CtfImmDispatchDefImeMessage,[unknown],0,0.000000,0.000000,0.004883,0.017939
torirs-profile,uitree_id_index_put,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1572,0.004882,0.017935,0.004882,0.017935
torirs-profile,Task_Dat2SequenceLoad_Free,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_sequence_load.c,507,0.000000,0.000000,0.004881,0.017931
torirs-profile,idset_add,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\task_world_load.c,40,0.004879,0.017924,0.004879,0.017924
torirs-profile,heightmap_get_heights,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\heightmap.c,80,0.004878,0.017920,0.004878,0.017920
torirs-profile,CS2VM2_PushCallScript,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11654,0.004878,0.017920,0.004878,0.017920
torirs-profile,CS2VM2_StrFmt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,901,0.000000,0.000000,0.004878,0.017920
torirs-profile,CS2VM2_StrPool_VFmt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2_strpool.c,185,0.000000,0.000000,0.004878,0.017920
kernel32,IsBadReadPtr,[unknown],0,0.000000,0.000000,0.004878,0.017920
torirs-profile,RS_Minimenu_Build,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_minimenu_build.c,950,0.001942,0.007134,0.004863,0.017865
d3d9,[5AD77BD6],,0,0.000000,0.000000,0.004024,0.014783
d3d9,[5AD77D8E],,0,0.000000,0.000000,0.004024,0.014783
d3d9,[5AD77CE8],,0,0.000000,0.000000,0.004024,0.014783
d3d9,[5AD77C0B],,0,0.000000,0.000000,0.004024,0.014783
