module,function,source,line,exclusive_seconds,exclusive_percent,inclusive_seconds,inclusive_percent
d3d9,[5AD72E11],,0,0.000000,0.000000,0.131733,0.220159
torirs-profile,Task_Dat2SequenceLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_sequence_load.c,291,0.000000,0.000000,0.128891,0.215409
torirs-profile,raster_flat_screen_opaque_branching_s4_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,126,0.126960,0.212182,0.126960,0.212182
torirs-profile,UITree_CcCreate,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2418,0.002926,0.004890,0.124108,0.207416
torirs-profile,RSCache_ModelNewCopy,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,3013,0.000000,0.000000,0.123078,0.205694
torirs-profile,rs_cs2_overlay_attach_layer,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_entity_overlay.c,172,0.004873,0.008144,0.122956,0.205491
torirs-profile,open_resolve_sprite,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_interface_open.c,105,0.000000,0.000000,0.122092,0.204047
torirs-profile,pack_get_component,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,289,0.121058,0.202319,0.121058,0.202319
ntdll,strchr,[unknown],0,0.119988,0.200530,0.119988,0.200530
d3d9,[5AD7501A],,0,0.000000,0.000000,0.117196,0.195864
torirs-profile,Task_Dat1ModelLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat1\task_dat1_model_load.c,26,0.019502,0.032593,0.112234,0.187571
torirs-profile,Task_ExecPlayerInfo_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_exec_entity_info.c,860,0.000000,0.000000,0.110413,0.184528
torirs-profile,[05C90650],,0,0.000000,0.000000,0.109275,0.182626
kernel32,IsBadReadPtr,[unknown],0,0.000000,0.000000,0.109275,0.182626
torirs-profile,osrs239_parse,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs239\osrs239_parse.c,484,0.105496,0.176311,0.105496,0.176311
torirs-profile,bridge_ensure_obj_icon,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,1165,0.000000,0.000000,0.105474,0.176274
torirs-profile,Task_InvIconReconcile_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,5346,0.000000,0.000000,0.105474,0.176274
USER32,SetWindowRgn,[unknown],0,0.000000,0.000000,0.105466,0.176260
kernel32,MultiByteToWideChar,[unknown],0,0.095835,0.160165,0.102671,0.171589
[unknown module],[00030336],,0,0.000000,0.000000,0.101556,0.169726
torirs-profile,hmap_hash_bytes,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,234,0.100604,0.168135,0.100604,0.168135
WS2_32,recv,[unknown],0,0.002926,0.004890,0.100501,0.167963
d3d9,[500404FE],,0,0.000000,0.000000,0.098631,0.164837
torirs-profile,Task_CS2VarTransmitDispatch_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1844,0.000000,0.000000,0.097645,0.163189
ntdll,KiFastSystemCall,[unknown],0,0.097633,0.163169,0.097633,0.163169
torirs-profile,raster_gouraudhsllightness_screen_alpha_bary_branching_s4_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,182,0.093774,0.156720,0.093774,0.156720
ntdll,RtlFreeHeap,[unknown],0,0.055671,0.093040,0.091776,0.153381
torirs-profile,scenery_add_wall_single,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,1245,0.002931,0.004898,0.087898,0.146900
torirs-profile,Task_UIBuilderAssetsLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_uibuilder_assets_load.c,66,0.000000,0.000000,0.085946,0.143638
torirs-profile,Task_Dat2ParamLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_param_load.c,29,0.002930,0.004897,0.083987,0.140364
torirs-profile,RSCache_BufferReadParams,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,796,0.005862,0.009797,0.083982,0.140355
msvcrt,memcmp,[unknown],0,0.083010,0.138731,0.083010,0.138731
torirs-profile,js5_sockstream_read,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,472,0.000000,0.000000,0.082951,0.138632
torirs-profile,torirs_bones_new,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_from_rscache.c,74,0.000000,0.000000,0.080069,0.133816
d3d9,[5AD76748],,0,0.000000,0.000000,0.078128,0.130572
d3d9,[5AD750AE],,0,0.000000,0.000000,0.078128,0.130572
msvcrt,fopen,[unknown],0,0.000000,0.000000,0.076048,0.127095
msvcrt,fsopen,[unknown],0,0.000000,0.000000,0.076048,0.127095
d3d9,[5AD7638D],,0,0.000000,0.000000,0.075200,0.125678
torirs-profile,World_SceneryRegister,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,1307,0.007796,0.013029,0.074181,0.123975
torirs-profile,map_mouse,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32gdi.c,181,0.000000,0.000000,0.074095,0.123831
torirs-profile,World_EntityPoolAlloc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,78,0.001952,0.003262,0.069324,0.115858
torirs-profile,PlatformWin32Timing_NowMs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32_timing.c,112,0.000000,0.000000,0.069222,0.115687
torirs-profile,Js5ClientFree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,633,0.005873,0.009815,0.068347,0.114225
torirs-profile,World_StepEntityAnimation,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,735,0.023439,0.039172,0.068338,0.114210
torirs-profile,Task_PackAssetsLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_pack_assets_load.c,108,0.001959,0.003274,0.067476,0.112769
torirs-profile,Task_Dat2MapTerrainLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_map_load.c,72,0.014685,0.024542,0.066435,0.111030
torirs-profile,uitree_builder_bake_pack_under_owner,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\uitree_builder_bake.c,411,0.000000,0.000000,0.066416,0.110998
torirs-profile,CS2VM2_StrPool_Dup,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2_strpool.c,159,0.004883,0.008161,0.066390,0.110954
torirs-profile,RSCache_Dat2DiskFree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,1254,0.001958,0.003272,0.064453,0.107717
msvcrt,sopen,[unknown],0,0.000000,0.000000,0.064354,0.107552
msvcrt,mktemp,[unknown],0,0.000000,0.000000,0.064354,0.107552
torirs-profile,merge_column,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,428,0.053715,0.089771,0.062506,0.104463
torirs-profile,decode_columns,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_db.c,86,0.000000,0.000000,0.062504,0.104460
torirs-profile,exec_db,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6602,0.000000,0.000000,0.062491,0.104438
torirs-profile,World_EntityPoolGrow,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,12,0.000000,0.000000,0.062482,0.104423
kernel32,CreateFileA,[unknown],0,0.000000,0.000000,0.062401,0.104288
msvcrt,get_osfhandle,[unknown],0,0.059595,0.099598,0.059595,0.099598
torirs-profile,UITree_ComponentOrAncestorHidden,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4497,0.031220,0.052177,0.058549,0.097850
d3d9,[5AD72C9F],,0,0.000000,0.000000,0.056604,0.094600
torirs-profile,app_entity_model_height,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,2223,0.055692,0.093075,0.055692,0.093075
torirs-profile,raster_texshadeblend_persp_texopaque_branching_lerp8_v3_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeblend.persp.texopaque.branching.lerp8_v3.u.c,35,0.012344,0.020630,0.055028,0.091966
torirs-profile,raster_texshadeflat_persp_textrans_branching_lerp8_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeflat.persp.textrans.branching.lerp8.u.c,33,0.005860,0.009794,0.054702,0.091421
kernel32,SetFilePointer,[unknown],0,0.053644,0.089653,0.053644,0.089653
torirs-profile,RSCache_ModelBonesNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,50,0.004880,0.008156,0.052747,0.088154
torirs-profile,Task_Dat2VarbitLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varbit_load.c,111,0.004886,0.008166,0.052737,0.088137
ntdll,NtQueryPerformanceCounter,[unknown],0,0.052696,0.088068,0.052696,0.088068
torirs-profile,Task_Dat2StructLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_struct_load.c,30,0.000000,0.000000,0.051756,0.086497
torirs-profile,ToriDraw_ModelCalculateVertexNormals,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,591,0.000000,0.000000,0.051752,0.086491
torirs-profile,apply_and_free_column,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,548,0.001952,0.003262,0.051743,0.086476
torirs-profile,__divdi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1212,0.051710,0.086420,0.051710,0.086420
torirs-profile,ToriDraw_MapSearch,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_map.c,252,0.025411,0.042468,0.050859,0.084998
torirs-profile,td_scene_allocate_element_id,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,303,0.011713,0.019575,0.050768,0.084846
torirs-profile,World_TerrainElementAt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,610,0.050736,0.084793,0.050736,0.084793
torirs-profile,font_draw_style_rules,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,1064,0.048887,0.081703,0.048887,0.081703
torirs-profile,ToriDraw_SceneGraphShutdown,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,428,0.001956,0.003269,0.048875,0.081682
torirs-profile,raster_texshadeflat_persp_texopaque_branching_lerp8_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeflat.persp.texopaque.branching.lerp8.u.c,33,0.048842,0.081627,0.048842,0.081627
torirs-profile,UITree_MenuOptionsSet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_component_options.c,45,0.000000,0.000000,0.048833,0.081612
torirs-profile,ToriDraw_ModelCaptureOriginalVertices,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,650,0.002930,0.004897,0.046919,0.078414
torirs-profile,db_push_value,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6540,0.000000,0.000000,0.046874,0.078338
torirs-profile,World_EntityFace,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,395,0.001953,0.003264,0.044899,0.075038
torirs-profile,app_overlay_build_entity,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,3702,0.000000,0.000000,0.044041,0.073604
torirs-profile,App_IfHideSet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,26649,0.003926,0.006561,0.043980,0.073502
kernel32,FlushInstructionCache,[unknown],0,0.000000,0.000000,0.043938,0.073432
ntdll,CsrAllocateCaptureBuffer,[unknown],0,0.000000,0.000000,0.043938,0.073432
torirs-profile,decode_optional_pair,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_synth.c,144,0.000000,0.000000,0.042971,0.071815
ntdll,RtlGetNtGlobalFlags,[unknown],0,0.042942,0.071767,0.042942,0.071767
torirs-profile,draw_texture_scanline_opaque_blend_branching_lerp8_v3_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,709,0.042684,0.071336,0.042684,0.071336
torirs-profile,__moddi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1236,0.042016,0.070219,0.042016,0.070219
torirs-profile,emit_hoist_entity_overlays,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2740,0.026358,0.044051,0.041004,0.068528
torirs-profile,collect_nodes_recursive,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,508,0.037008,0.061850,0.040899,0.068353
torirs-profile,UITree_CollectNodesAt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,650,0.000000,0.000000,0.040899,0.068353
torirs-profile,RS_Minimenu_Build,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_minimenu_build.c,950,0.000000,0.000000,0.040899,0.068353
torirs-profile,app,[unknown],0,0.000000,0.000000,0.040053,0.066939
msvcrt,unlock,[unknown],0,0.040029,0.066899,0.040029,0.066899
kernel32,GetEnvironmentVariableA,[unknown],0,0.039081,0.065314,0.039081,0.065314
torirs-profile,app_sync_textures,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,5556,0.005852,0.009780,0.037109,0.062019
d3d9,[5AD75F70],,0,0.000000,0.000000,0.037084,0.061977
kernel32,ReleaseMutex,[unknown],0,0.036115,0.060357,0.036115,0.060357
torirs-profile,ToriDraw_ModelSetBoundsCylinder,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,811,0.033205,0.055494,0.035157,0.058756
torirs-profile,load_file_item,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,457,0.000000,0.000000,0.035094,0.058651
d3d9,[5AD760CD],,0,0.000000,0.000000,0.034167,0.057102
torirs-profile,UITree_ApplyModel,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3567,0.002900,0.004847,0.034151,0.057075
torirs-profile,__udivdi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1299,0.033670,0.056271,0.033670,0.056271
torirs-profile,Task_Dat2MapSceneryLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_map_load.c,161,0.031287,0.052288,0.033234,0.055542
msvcrt,strdup,[unknown],0,0.004881,0.008157,0.033212,0.055506
USER32,GetGUIThreadInfo,[unknown],0,0.000000,0.000000,0.033207,0.055497
torirs-profile,palette_rgb_to_hsl24,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\osrs\palette.c,78,0.007816,0.013063,0.033202,0.055489
torirs-profile,dat2_clientscript_id_by_name_hash,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_clientscript_table_load.c,110,0.003905,0.006526,0.033189,0.055467
torirs-profile,UITreeNodeSet_Add,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,100,0.011782,0.019691,0.032298,0.053978
torirs-profile,Task_Dat2DbTableIndexLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_dbindex_load.c,40,0.000000,0.000000,0.032231,0.053866
torirs-profile,emit_plugin_canvas_pass,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2633,0.000000,0.000000,0.032188,0.053794
torirs-profile,is_on_draw_canvas,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\plugins\item_stats.c,2644,0.000000,0.000000,0.032188,0.053794
msvcrt,setlocale,[unknown],0,0.031258,0.052240,0.031258,0.052240
torirs-profile,UITreeSceneBridge_PublishTextures,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,1467,0.000000,0.000000,0.031257,0.052238
USER32,SetProcessWindowStation,[unknown],0,0.000000,0.000000,0.031251,0.052228
USER32,AdjustWindowRect,[unknown],0,0.000000,0.000000,0.031251,0.052228
torirs-profile,WorldBuilder_RebuildCenterzoneChunkTerrain,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,382,0.001957,0.003271,0.031247,0.052222
torirs-profile,Task_Dat2VarpLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varp_load.c,136,0.000000,0.000000,0.030283,0.050611
torirs-profile,ToriRS_MapTerrainFromRSCache,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_map_from_rscache.c,12,0.000000,0.000000,0.030274,0.050596
ntdll,RtlIdentifierAuthoritySid,[unknown],0,0.002928,0.004893,0.030262,0.050575
torirs-profile,api_asset_load,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,1895,0.000000,0.000000,0.030225,0.050514
d3d9,[5AD7ACBD],,0,0.000000,0.000000,0.029333,0.049023
torirs-profile,decode_version2__osrs_extended,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,1147,0.022468,0.037550,0.029306,0.048978
GDI32,SetTextColor,[unknown],0,0.029299,0.048966,0.029299,0.048966
d3d9,[5AD76314],,0,0.000000,0.000000,0.029299,0.048966
d3d9,[5AD73925],,0,0.029295,0.048959,0.029295,0.048959
d3d9,[5AD71ADB],,0,0.000000,0.000000,0.029295,0.048959
torirs-profile,idset_add,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\task_world_load.c,40,0.007809,0.013051,0.029289,0.048949
d3d9,[5AD7406B],,0,0.000000,0.000000,0.029261,0.048903
torirs-profile,UITree_ApplyScrollSize,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3352,0.028343,0.047368,0.028343,0.047368
torirs-profile,UITree_HookSet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_hook.c,153,0.000000,0.000000,0.028332,0.047350
d3d9,[5AD76485],,0,0.000000,0.000000,0.028320,0.047330
USER32,OffsetRect,[unknown],0,0.028317,0.047325,0.028317,0.047325
d3d9,[5AD752D7],,0,0.000000,0.000000,0.028317,0.047325
msvcrt,fputc,[unknown],0,0.000000,0.000000,0.028285,0.047271
kernel32,CompareStringW,[unknown],0,0.009798,0.016375,0.027443,0.045864
torirs-profile,world_terrain_apply_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,210,0.023449,0.039189,0.027351,0.045710
torirs-profile,ToriDraw2D_FillRect,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,135,0.027342,0.045695,0.027342,0.045695
torirs-profile,TorirsModelInstCache_CopyGet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_inst_cache.c,142,0.001954,0.003266,0.027340,0.045692
torirs-profile,ToriDraw_ModelRecolor,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,656,0.027330,0.045675,0.027330,0.045675
torirs-profile,app_plugin_asset_read,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,19810,0.021472,0.035885,0.026324,0.043994
torirs-profile,app_mapfunction_scene_id,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,1052,0.010776,0.018009,0.025438,0.042513
d3d9,[5AD7283C],,0,0.025393,0.042438,0.025393,0.042438
torirs-profile,ToriDraw_TriangleFlat,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_flat.u.c,34,0.025391,0.042435,0.025391,0.042435
torirs-profile,ToriDraw_TrigSinFromShared,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection.u.c,275,0.025390,0.042433,0.025390,0.042433
torirs-profile,app_seq_frame_count,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,8850,0.000000,0.000000,0.025370,0.042400
torirs-profile,tileind_draw,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,29,0.000000,0.000000,0.023550,0.039358
torirs-profile,app_send_if_button,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,26680,0.000000,0.000000,0.023453,0.039196
msvcrt,fgets,[unknown],0,0.000000,0.000000,0.023436,0.039167
torirs-profile,revconfig_items_build,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig.c,1972,0.000000,0.000000,0.023436,0.039167
torirs-profile,CS2VM2_PushInt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,796,0.023432,0.039161,0.023432,0.039161
torirs-profile,UITree_ComponentIsPassThrough,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,84,0.001962,0.003279,0.021538,0.035995
torirs-profile,decode_loc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_loc.c,1479,0.001954,0.003266,0.021496,0.035925
torirs-profile,Task_PlayerAppearanceLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\player_appearance.c,104,0.000000,0.000000,0.020517,0.034289
torirs-profile,Task_Dat2IdkLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_idk_load.c,26,0.000000,0.000000,0.020517,0.034289
torirs-profile,RSCache_EntityOpsDecodeCondSubOp,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_entity_ops.c,140,0.000000,0.000000,0.019542,0.032660
torirs-profile,exec_zone_sub_packet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_gameproto_exec.c,399,0.002925,0.004888,0.019526,0.032633
ntdll,RtlNtStatusToDosErrorNoTeb,[unknown],0,0.019497,0.032584,0.019497,0.032584
ntdll,RtlNtStatusToDosError,[unknown],0,0.002924,0.004887,0.019495,0.032581
kernel32,ReadFile,[unknown],0,0.018550,0.031002,0.018550,0.031002
kernel32,GetVersionExW,[unknown],0,0.017645,0.029489,0.017645,0.029489
torirs-profile,world_dyn_register_npcs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,1483,0.001962,0.003279,0.017642,0.029484
torirs-profile,App_IfEventsGetEffective,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,783,0.011722,0.019590,0.017620,0.029447
msvcrt,c_exit,[unknown],0,0.009765,0.016320,0.017610,0.029431
torirs-profile,world_builder_free_transient_maps,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_builder.c,87,0.010743,0.017954,0.017584,0.029387
torirs-profile,tcp_poll,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\net_transport_tcp.c,28,0.000000,0.000000,0.017550,0.029330
torirs-profile,zone_player_level,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_gameproto_exec.c,194,0.000000,0.000000,0.016601,0.027744
torirs-profile,UITree_LayerChildClip,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_scroll.c,9,0.016583,0.027714,0.016583,0.027714
torirs-profile,Task_PluginAssetRead_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\task_plugin_io.c,385,0.000000,0.000000,0.016571,0.027694
torirs-profile,world_dyn_register_mover,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,1421,0.015680,0.026205,0.015680,0.026205
torirs-profile,emit_buffer_append,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,1881,0.015658,0.026168,0.015658,0.026168
msvcrt,strlen,[unknown],0,0.015614,0.026095,0.015614,0.026095
d3d9,[5AD75F42],,0,0.000000,0.000000,0.015606,0.026082
USER32,DispatchMessageA,[unknown],0,0.000000,0.000000,0.014650,0.024484
torirs-profile,RSCache_MapTerrainFixup,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\maps.c,41,0.002940,0.004913,0.014646,0.024477
torirs-profile,PlatformWin32Timing_NowUs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32_timing.c,138,0.000000,0.000000,0.014622,0.024437
torirs-profile,seq_register_result,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_sequence_load.c,179,0.000000,0.000000,0.014607,0.024412
torirs-profile,app_world_height,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,8804,0.013628,0.022776,0.013628,0.022776
torirs-profile,RSCache_Dat2SpritePackNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,37,0.007811,0.013054,0.012696,0.021218
torirs-profile,Task_Dat2TextureLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_texture_load.c,573,0.001944,0.003249,0.012685,0.021200
torirs-profile,app_seq_frame_duration,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,8860,0.000000,0.000000,0.012668,0.021171
USER32,GetScrollInfo,[unknown],0,0.000000,0.000000,0.011722,0.019590
torirs-profile,VarCManager_SetInt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\varc\varc_manager.c,128,0.000000,0.000000,0.011718,0.019584
torirs-profile,hmap_eq_bytes,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,254,0.011716,0.019580,0.011716,0.019580
torirs-profile,dat2_clientscript_name_cmp,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,102,0.011712,0.019574,0.011712,0.019574
torirs-profile,RSCache_NoisePerlinNoise,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\noise.c,61,0.001953,0.003264,0.011706,0.019564
torirs-profile,CS2VM2_PushCallScript,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11654,0.011703,0.019559,0.011703,0.019559
d3d9,[5AD8C7BA],,0,0.000000,0.000000,0.010732,0.017936
torirs-profile,app_plugin_draw_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,1854,0.001963,0.003281,0.009817,0.016407
