module,function,source,line,exclusive_seconds,exclusive_percent,inclusive_seconds,inclusive_percent
torirs-profile,Task_ExecPlayerInfo_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_exec_entity_info.c,860,0.000000,0.000000,0.117241,0.195588
torirs-profile,uitree_reclaim_subtree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1306,0.036133,0.060279,0.117206,0.195530
torirs-profile,ToriRS_FrameNextCommand,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,1998,0.113205,0.188855,0.117106,0.195363
torirs-profile,Task_Dat2ObjLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_obj_load.c,74,0.005860,0.009776,0.113339,0.189079
msvcrt,_crtCompareStringA,[unknown],0,0.006796,0.011337,0.113218,0.188877
torirs-profile,js5_sockstream_read,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,472,0.021489,0.035849,0.110349,0.184091
torirs-profile,rs_cs2_acquire_var_transmit_hook,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,4892,0.023446,0.039114,0.107473,0.179293
torirs-profile,Task_PackAssetsLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_pack_assets_load.c,108,0.007796,0.013006,0.106470,0.177620
torirs-profile,Task_Dat2LocLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_loc_load.c,32,0.001955,0.003261,0.105477,0.175963
torirs-profile,exec_db,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6294,0.026362,0.043979,0.100614,0.167850
ntdll,RtlEqualUnicodeString,[unknown],0,0.100577,0.167789,0.100577,0.167789
kernel32,Sleep,[unknown],0,0.000000,0.000000,0.097183,0.162127
WS2_32,recv,[unknown],0,0.002929,0.004886,0.093739,0.156381
torirs-profile,UITree_PushBuildComponent,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_build.c,37,0.009770,0.016299,0.092810,0.154831
torirs-profile,dat2_archive_clone,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,176,0.000000,0.000000,0.091883,0.153285
torirs-profile,Task_UIBuilderAssetsLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_uibuilder_assets_load.c,66,0.000000,0.000000,0.091853,0.153235
torirs-profile,UITree_ReclaimInterfaceGroup,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3844,0.002927,0.004883,0.090816,0.151505
torirs-profile,RSCache_Dat2SpritePackNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,37,0.013664,0.022795,0.088897,0.148303
d3d9,[5AD7289B],,0,0.000000,0.000000,0.087849,0.146555
torirs-profile,Task_Dat2ComponentPackLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_component_pack_load.c,25,0.023435,0.039096,0.086955,0.145064
ntdll,memmove,[unknown],0,0.083032,0.138519,0.083032,0.138519
torirs-profile,App_WorldDrainEntityRemoved,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,19621,0.015668,0.026138,0.078225,0.130500
torirs-profile,[05AD3C88],,0,0.000000,0.000000,0.077118,0.128653
kernel32,IsBadReadPtr,[unknown],0,0.000000,0.000000,0.077118,0.128653
torirs-profile,UITree_UnlinkChild,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1020,0.075176,0.125413,0.075176,0.125413
ntdll,RtlInitUnicodeString,[unknown],0,0.075162,0.125390,0.075162,0.125390
torirs-profile,UITree_ComponentIsPassThrough,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,82,0.074304,0.123958,0.074304,0.123958
d3d9,[5AD72753],,0,0.000000,0.000000,0.074181,0.123753
d3d9,[5AD75ECA],,0,0.000000,0.000000,0.074181,0.123753
d3d9,[5AD754F1],,0,0.000000,0.000000,0.074181,0.123753
torirs-profile,RSCache_BufferReadParams,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,796,0.000000,0.000000,0.072263,0.120553
ntdll,KiFastSystemCall,[unknown],0,0.072251,0.120533,0.072251,0.120533
torirs-profile,uitree_component_free_owned,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1252,0.024416,0.040732,0.070321,0.117314
torirs-profile,decode_columns,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_db.c,86,0.003903,0.006511,0.069363,0.115716
kernel32,SetFilePointer,[unknown],0,0.066397,0.110767,0.066397,0.110767
torirs-profile,Js5ClientFree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,633,0.001952,0.003256,0.066397,0.110767
kernel32,ReleaseMutex,[unknown],0,0.064460,0.107536,0.064460,0.107536
torirs-profile,RSCache_Dat2DiskFree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,1177,0.003926,0.006550,0.064456,0.107529
torirs-profile,sockstream_poll_connect,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\sockstream.c,93,0.000000,0.000000,0.063521,0.105970
torirs-profile,dat2_clientscript_id_by_name_hash,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_clientscript_table_load.c,110,0.001960,0.003270,0.063512,0.105955
msvcrt,c_exit,[unknown],0,0.030279,0.050513,0.061525,0.102640
ntdll,RtlInitAnsiString,[unknown],0,0.061511,0.102616,0.061511,0.102616
msvcrt,strlen,[unknown],0,0.059538,0.099325,0.059538,0.099325
USER32,GetGUIThreadInfo,[unknown],0,0.000000,0.000000,0.058595,0.097752
torirs-profile,heightmap_get_heights,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\heightmap.c,80,0.057621,0.096127,0.057621,0.096127
ntdll,wcslen,[unknown],0,0.056654,0.094514,0.056654,0.094514
USER32,AdjustWindowRect,[unknown],0,0.000000,0.000000,0.056647,0.094502
torirs-profile,Task_CS2InvTransmitDispatch_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1591,0.000000,0.000000,0.056627,0.094469
torirs-profile,Task_Dat2SequenceLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_sequence_load.c,291,0.000000,0.000000,0.055684,0.092895
torirs-profile,Task_Dat2VarbitLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varbit_load.c,111,0.000000,0.000000,0.055665,0.092864
d3d9,[5AD75FF1],,0,0.000000,0.000000,0.055647,0.092834
USER32,SetProcessWindowStation,[unknown],0,0.000000,0.000000,0.054690,0.091237
torirs-profile,CS2VM2_Op_PopArrayInt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,256,0.053725,0.089627,0.053725,0.089627
d3d9,[5AD7ACBD],,0,0.000000,0.000000,0.052736,0.087977
kernel32,MultiByteToWideChar,[unknown],0,0.051734,0.086306,0.051734,0.086306
torirs-profile,CS2VM2_PushCallScript,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11367,0.040047,0.066809,0.050805,0.084756
torirs-profile,World_SceneryRegister,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,1307,0.001953,0.003258,0.050782,0.084718
msvcrt,fstati64,[unknown],0,0.046813,0.078096,0.046813,0.078096
torirs-profile,UITree_ApplyText,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2812,0.005882,0.009813,0.045912,0.076593
torirs-profile,ToriDraw_ModelSetBoundsCylinder,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,811,0.044923,0.074943,0.044923,0.074943
msvcrt,unlock,[unknown],0,0.044895,0.074897,0.044895,0.074897
torirs-profile,Task_Dat2ModelLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_model_load.c,26,0.000000,0.000000,0.043954,0.073327
torirs-profile,ToriDraw_ModelRecolor,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,656,0.043953,0.073325,0.043953,0.073325
kernel32,ReadFile,[unknown],0,0.043951,0.073322,0.043951,0.073322
torirs-profile,heightmap_get_interpolated,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\heightmap.c,169,0.043940,0.073303,0.043940,0.073303
torirs-profile,WorldBuilder_RebuildCenterzoneChunkTerrain,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,382,0.018552,0.030950,0.042943,0.071640
torirs-profile,open_resolve_sprite,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_interface_open.c,108,0.000000,0.000000,0.041034,0.068455
kernel32,DuplicateHandle,[unknown],0,0.009754,0.016272,0.040993,0.068387
USER32,UserLpkPSMTextOut,[unknown],0,0.000000,0.000000,0.040958,0.068329
msvcrt,strncpy,[unknown],0,0.040020,0.066764,0.040020,0.066764
torirs-profile,font_measure_range,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,561,0.003952,0.006593,0.039231,0.065448
torirs-profile,torirs_model_move_from_rscache,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_from_rscache.c,194,0.000000,0.000000,0.038093,0.063549
torirs-profile,torirs_bones_new,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_from_rscache.c,74,0.000000,0.000000,0.038093,0.063549
torirs-profile,UITree_GetLayoutWidth,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1003,0.002926,0.004881,0.037103,0.061897
torirs-profile,Task_PlayerAppearanceLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\player_appearance.c,104,0.000000,0.000000,0.037102,0.061896
torirs-profile,Task_Dat2ParamLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_param_load.c,29,0.001953,0.003258,0.036147,0.060303
torirs-profile,js5_sockstream_open,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,448,0.000000,0.000000,0.036135,0.060283
d3d9,[5AD76485],,0,0.000000,0.000000,0.036072,0.060177
torirs-profile,CS2VM2_PushInt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,585,0.035142,0.058626,0.035142,0.058626
USER32,PeekMessageA,[unknown],0,0.000000,0.000000,0.034154,0.056978
kernel32,InterlockedIncrement,[unknown],0,0.031249,0.052131,0.031249,0.052131
d3d9,[5AD76159],,0,0.000000,0.000000,0.031249,0.052131
WS2_32,WSASetEvent,[unknown],0,0.000000,0.000000,0.031249,0.052131
GDI32,DeleteDC,[unknown],0,0.000000,0.000000,0.031249,0.052131
ntdll,RtlAnsiStringToUnicodeString,[unknown],0,0.005857,0.009771,0.031239,0.052115
torirs-profile,RS_CS2_RegisterCacheTransmitHooks,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5031,0.002929,0.004886,0.031228,0.052096
torirs-profile,bridge_rasterize_obj_icon,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,916,0.001952,0.003256,0.030281,0.050517
torirs-profile,Task_InvIconReconcile_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,4746,0.000000,0.000000,0.030281,0.050517
torirs-profile,bridge_ensure_obj_icon,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,1049,0.000000,0.000000,0.030281,0.050517
msvcrt,strdup,[unknown],0,0.002930,0.004888,0.030280,0.050515
kernel32,GetEnvironmentVariableA,[unknown],0,0.030276,0.050508,0.030276,0.050508
torirs-profile,decode_optional_pair,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_synth.c,144,0.001953,0.003258,0.029298,0.048877
torirs-profile,Task_Dat2VarpLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varp_load.c,136,0.000000,0.000000,0.028320,0.047245
USER32,DrawTextExW,[unknown],0,0.000000,0.000000,0.028251,0.047130
torirs-profile,dat2_clientscript_name_cmp,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,102,0.027972,0.046665,0.027972,0.046665
torirs-profile,app_rebuild_world_map,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,8196,0.020517,0.034228,0.027355,0.045635
torirs-profile,emit_hoist_entity_overlays,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2475,0.024419,0.040737,0.027351,0.045629
d3d9,[5AD73BC3],,0,0.027342,0.045614,0.027342,0.045614
d3d9,[5AD71AC7],,0,0.000000,0.000000,0.027342,0.045614
torirs-profile,ToriDraw_ModelCopy,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,199,0.000000,0.000000,0.026367,0.043987
torirs-profile,font_parse_hex_rgb,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,129,0.009815,0.016374,0.025488,0.042521
torirs-profile,CS2VM2_DispatchWidgetSetInt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,9425,0.000000,0.000000,0.025396,0.042367
torirs-profile,PlatformWin32Timing_NowMs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32_timing.c,112,0.000000,0.000000,0.025395,0.042365
USER32,DispatchMessageA,[unknown],0,0.000000,0.000000,0.024431,0.040757
msvcrt,strcmp,[unknown],0,0.024391,0.040691,0.024391,0.040691
torirs-profile,world_terrain_apply_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,210,0.017558,0.029291,0.024391,0.040691
torirs-profile,db_push_value,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6232,0.007812,0.013032,0.023467,0.039149
torirs-profile,ToriDraw_BonesCopy,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,349,0.000000,0.000000,0.023437,0.039099
torirs-profile,app_mapfunction_scene_id,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,1023,0.000000,0.000000,0.023435,0.039096
torirs-profile,app_update_world_viewport,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,9699,0.000000,0.000000,0.023426,0.039081
torirs-profile,js5_sockstream_poll,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,460,0.000000,0.000000,0.022494,0.037526
d3d8thk,[71A5EF2E],,0,0.000000,0.000000,0.022494,0.037526
WS2_32,getsockopt,[unknown],0,0.000000,0.000000,0.022494,0.037526
torirs-profile,uitree_builder_bake_pack_under_owner,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\uitree_builder_bake.c,283,0.002939,0.004903,0.022480,0.037502
msvcrt,errno,[unknown],0,0.004879,0.008139,0.022466,0.037479
torirs-profile,__udivdi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1299,0.022464,0.037476,0.022464,0.037476
d3d9,[5AD760C5],,0,0.000000,0.000000,0.022396,0.037362
d3d9,[5AD76242],,0,0.000000,0.000000,0.022396,0.037362
torirs-profile,__divdi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1212,0.021490,0.035851,0.021490,0.035851
torirs-profile,World_EntityPoolAlloc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,78,0.005858,0.009773,0.021488,0.035848
torirs-profile,packet_if_setscrollpos_v4_out,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rsprot\packets\if_setscrollpos.c,41,0.000000,0.000000,0.021473,0.035823
ntdll,RtlRestoreLastWin32Error,[unknown],0,0.020516,0.034226,0.020516,0.034226
torirs-profile,read_jstring,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_component.c,19,0.000000,0.000000,0.020506,0.034209
USER32,GetWindowLongW,[unknown],0,0.000000,0.000000,0.020506,0.034209
torirs-profile,read_arguments,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_component.c,44,0.000000,0.000000,0.020506,0.034209
torirs-profile,TorirsPerf_StageEnd,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\perf\torirs_perf.c,1010,0.000000,0.000000,0.020492,0.034186
torirs-profile,ToriDraw_MapSearch,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_map.c,252,0.009767,0.016294,0.019555,0.032623
torirs-profile,td_scene_allocate_element_id,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,303,0.004885,0.008149,0.019528,0.032578
torirs-profile,blendmap_build,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\blendmap.c,102,0.009753,0.016271,0.019513,0.032553
torirs-profile,UITree_LayerChildClip,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_scroll.c,9,0.019510,0.032548,0.019510,0.032548
torirs-profile,uitree_sync_hook_sets,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,329,0.018607,0.031041,0.018607,0.031041
torirs-profile,UITree_ApplyScrollSize,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3072,0.018589,0.031011,0.018589,0.031011
ntdll,NtCreateFile,[unknown],0,0.018561,0.030965,0.018561,0.030965
torirs-profile,emit_buffer_append,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,1796,0.018560,0.030963,0.018560,0.030963
torirs-profile,rs_cs2_yield_if_group_missing,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,215,0.004883,0.008146,0.018554,0.030953
torirs-profile,UITree_HookSet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_hook.c,153,0.004883,0.008146,0.018540,0.030930
ntdll,RtlLookupAtomInAtomTable,[unknown],0,0.002931,0.004890,0.017760,0.029628
d3d8thk,[71A53CB4],,0,0.017586,0.029338,0.017586,0.029338
d3d8thk,[71A5D234],,0,0.000000,0.000000,0.017586,0.029338
torirs-profile,hmap_eq_bytes,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,254,0.016620,0.027726,0.016620,0.027726
ntdll,RtlGetNtGlobalFlags,[unknown],0,0.016598,0.027690,0.016598,0.027690
torirs-profile,tileind_init,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,105,0.015673,0.026147,0.015673,0.026147
ntdll,RtlInitUnicodeStringEx,[unknown],0,0.000000,0.000000,0.015651,0.026110
torirs-profile,Task_StaticSpritesLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_static_sprites_load.c,45,0.001960,0.003270,0.015640,0.026092
torirs-profile,UITree_CcDeleteAll,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2578,0.000000,0.000000,0.015637,0.026087
torirs-profile,bridge_runclientscript,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\rsprot_bridge.c,835,0.015632,0.026078,0.015632,0.026078
torirs-profile,RS_Audio_Jingle,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_audio.c,1285,0.013664,0.022795,0.015617,0.026053
torirs-profile,scenery_debug_record,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,596,0.015616,0.026052,0.015616,0.026052
torirs-profile,UITreeSceneBridge_EnsureFont,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,334,0.003897,0.006501,0.015614,0.026048
ntdll,ZwSetInformationFile,[unknown],0,0.015612,0.026045,0.015612,0.026045
torirs-profile,UITree_EnsureLayoutFor,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,246,0.013663,0.022793,0.015609,0.026040
torirs-profile,scenery_register_sharelight,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,397,0.008783,0.014652,0.014655,0.024448
torirs-profile,Task_Dat2DbTableIndexLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_dbindex_load.c,40,0.000000,0.000000,0.014654,0.024447
ntdll,NtReadFile,[unknown],0,0.014649,0.024438,0.014649,0.024438
msvcrt,fflush,[unknown],0,0.000000,0.000000,0.014639,0.024422
torirs-profile,CacheProvider_ObjtypeGet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,1726,0.004883,0.008146,0.013676,0.022815
torirs-profile,td_scene_maybe_grow_hmap,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,104,0.013675,0.022813,0.013675,0.022813
torirs-profile,painter_cullmap_refresh_camera_key,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,555,0.002930,0.004888,0.013674,0.022812
torirs-profile,exec_set_object,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,3800,0.000000,0.000000,0.013672,0.022808
d3d9,[5AD72C9F],,0,0.000000,0.000000,0.013668,0.022802
d3d9,[5AD7406B],,0,0.000000,0.000000,0.013668,0.022802
ntdll,RtlGetLastWin32Error,[unknown],0,0.013667,0.022800,0.013667,0.022800
torirs-profile,bones_from_torirs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\toridraw_model_from_torirs.c,101,0.000000,0.000000,0.013661,0.022790
kernel32,CloseHandle,[unknown],0,0.013660,0.022788,0.013660,0.022788
kernel32,GetTickCount,[unknown],0,0.012706,0.021197,0.012706,0.021197
USER32,IsWindow,[unknown],0,0.000000,0.000000,0.012696,0.021180
WS2_32,[7473FF02],,0,0.000000,0.000000,0.012693,0.021175
msvcrt,setlocale,[unknown],0,0.012692,0.021174,0.012692,0.021174
torirs-profile,World_EntityPoolGrow,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,12,0.002927,0.004883,0.011729,0.019567
ntdll,RtlIdentifierAuthoritySid,[unknown],0,0.000000,0.000000,0.011726,0.019562
ntdll,RtlMultiByteToUnicodeN,[unknown],0,0.011724,0.019559,0.011724,0.019559
torirs-profile,dat2_buildcache_map_free,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\dat2_buildcache.c,148,0.000000,0.000000,0.011722,0.019555
kernel32,GetVersionExW,[unknown],0,0.011720,0.019552,0.011720,0.019552
torirs-profile,osrs239_read_zone_sub,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs239\osrs239_parse.c,233,0.011714,0.019542,0.011714,0.019542
d3d9,[5AD7464D],,0,0.000000,0.000000,0.011706,0.019529
torirs-profile,js5_mark_group_ready,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,828,0.010742,0.017920,0.010742,0.017920
torirs-profile,uitree_id_index_put,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1488,0.010741,0.017919,0.010741,0.017919
torirs-profile,exec_oc_param,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,3207,0.000000,0.000000,0.010734,0.017907
torirs-profile,world_builder_resolve_loc_for_place,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,48,0.010726,0.017894,0.010726,0.017894
d3d9,[5AD72E11],,0,0.000000,0.000000,0.010690,0.017834
torirs-profile,font_draw_style_rules,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,1064,0.009791,0.016334,0.009791,0.016334
torirs-profile,ObjModelLoad_NeedsWork,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\task_obj_model_load.c,190,0.000000,0.000000,0.009778,0.016312
torirs-profile,Task_Dat2MapSceneryLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_map_load.c,161,0.006846,0.011421,0.009776,0.016309
torirs-profile,tcp_poll,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\net_transport_tcp.c,28,0.000000,0.000000,0.009771,0.016301
kernel32,CompareStringW,[unknown],0,0.000000,0.000000,0.009769,0.016297
kernel32,HeapDestroy,[unknown],0,0.009765,0.016291,0.009765,0.016291
kernel32,GetFileType,[unknown],0,0.009763,0.016287,0.009763,0.016287
torirs-profile,TorirsPerf_StageBegin,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\perf\torirs_perf.c,990,0.000000,0.000000,0.008794,0.014671
kernel32,llseek,[unknown],0,0.008787,0.014659,0.008787,0.014659
torirs-profile,UITree_ComponentOrAncestorHidden,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4070,0.006826,0.011388,0.008782,0.014651
d3d9,[5AD75F42],,0,0.000000,0.000000,0.008782,0.014651
kernel32,TlsGetValue,[unknown],0,0.008775,0.014639,0.008775,0.014639
torirs-profile,Task_Dat2MapTerrainLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_map_load.c,72,0.007831,0.013064,0.007831,0.013064
torirs-profile,CreateTask_ObjModelLoad,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\task_obj_model_load.c,370,0.000000,0.000000,0.007824,0.013052
ntdll,NtQueryVolumeInformationFile,[unknown],0,0.007821,0.013047,0.007821,0.013047
torirs-profile,scenery_element_position_init,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,1157,0.000000,0.000000,0.007815,0.013037
torirs-profile,app_world_build_npc_model,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,15362,0.000000,0.000000,0.007814,0.013036
torirs-profile,app_world_build_model,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,15257,0.000000,0.000000,0.007814,0.013036
torirs-profile,app_world_spawn_npc_now,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,15710,0.000000,0.000000,0.007814,0.013036
USER32,MoveWindow,[unknown],0,0.000000,0.000000,0.007813,0.013034
USER32,CallNextHookEx,[unknown],0,0.000000,0.000000,0.007813,0.013034
ntdll,NtClose,[unknown],0,0.007812,0.013032,0.007812,0.013032
USER32,SetWindowRgn,[unknown],0,0.000000,0.000000,0.007810,0.013029
torirs-profile,Task_Dat2SpriteLoadByName_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_sprite_load.c,125,0.002927,0.004883,0.007809,0.013027
ntdll,RtlValidSid,[unknown],0,0.007808,0.013026,0.007808,0.013026
