module,function,source,line,exclusive_seconds,exclusive_percent,inclusive_seconds,inclusive_percent
torirs-profile,app_world_pick_finish,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,15485,0.125083,0.208646,0.127040,0.211911
torirs-profile,ToriDraw_ModelAnimateFrame,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,764,0.021486,0.035840,0.125016,0.208535
torirs-profile,ToriDraw_ModelCaptureOriginalVertices,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,650,0.006834,0.011400,0.124960,0.208441
kernel32,MultiByteToWideChar,[unknown],0,0.122026,0.203547,0.123980,0.206806
d3d9,[5AD72B1B],,0,0.000000,0.000000,0.123009,0.205187
USER32,UserLpkPSMTextOut,[unknown],0,0.000000,0.000000,0.122063,0.203609
torirs-profile,__moddi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1236,0.115123,0.192032,0.115123,0.192032
torirs-profile,Task_Dat2DbRowLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_dbrow_load.c,38,0.000000,0.000000,0.114263,0.190598
torirs-profile,font_parse_hex_rgb,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,129,0.017571,0.029310,0.113315,0.189017
torirs-profile,ToriDraw_SceneGraphShutdown,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,428,0.001956,0.003263,0.112256,0.187250
torirs-profile,tileind_init,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,105,0.111358,0.185752,0.111358,0.185752
torirs-profile,Task_PackAssetsLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_pack_assets_load.c,108,0.001961,0.003271,0.109400,0.182486
torirs-profile,hmap_hash_bytes,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,234,0.109381,0.182454,0.109381,0.182454
USER32,PeekMessageA,[unknown],0,0.000000,0.000000,0.108262,0.180588
torirs-profile,push_builtin_op,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\uitree_builder_bake.c,581,0.000000,0.000000,0.106558,0.177745
torirs-profile,RSCache_ModelNewCopy,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,3013,0.002927,0.004882,0.104482,0.174283
torirs-profile,ToriDraw_AnimApplyTransform,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,57,0.103530,0.172695,0.103530,0.172695
torirs-profile,decode_version2__osrs_extended,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,1147,0.025401,0.042370,0.102551,0.171062
USER32,GetWindowThreadProcessId,[unknown],0,0.099609,0.166154,0.101560,0.169408
torirs-profile,open_resolve_sprite,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_interface_open.c,105,0.000000,0.000000,0.100610,0.167824
torirs-profile,RSCache_Dat2SpritePackNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,37,0.021480,0.035830,0.099615,0.166164
msvcrt,fputc,[unknown],0,0.000000,0.000000,0.099613,0.166161
msvcrt,memcmp,[unknown],0,0.099567,0.166084,0.099567,0.166084
torirs-profile,UITree_CcCreate,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2418,0.011700,0.019516,0.098719,0.164670
kernel32,Sleep,[unknown],0,0.000000,0.000000,0.097596,0.162796
torirs-profile,Task_Dat2SequenceLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_sequence_load.c,291,0.002888,0.004817,0.096627,0.161180
torirs-profile,Task_UIBuilderAssetsLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_uibuilder_assets_load.c,66,0.000000,0.000000,0.095711,0.159652
torirs-profile,uitree_builder_bake_pack_under_owner,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\uitree_builder_bake.c,411,0.001950,0.003253,0.094624,0.157839
torirs-profile,RS_Minimenu_Build,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_minimenu_build.c,950,0.081914,0.136638,0.090707,0.151305
torirs-profile,Js5ClientFree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,633,0.005870,0.009792,0.086913,0.144976
torirs-profile,torirs_model_move_from_rscache,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_from_rscache.c,194,0.007803,0.013016,0.084961,0.141720
d3d9,[5AD7289B],,0,0.000000,0.000000,0.084951,0.141704
d3d9,[5AD754F1],,0,0.000000,0.000000,0.084951,0.141704
d3d9,[5AD72753],,0,0.000000,0.000000,0.084951,0.141704
d3d9,[5AD75ECA],,0,0.000000,0.000000,0.084951,0.141704
ntdll,tan,[unknown],0,0.083955,0.140042,0.083955,0.140042
kernel32,GetEnvironmentVariableA,[unknown],0,0.081980,0.136748,0.081980,0.136748
torirs-profile,UITreeSceneBridge_EnsureChromeSkin,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,475,0.000000,0.000000,0.076168,0.127053
torirs-profile,UITree_MenuOptionsSet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_component_options.c,45,0.002929,0.004886,0.070322,0.117302
msvcrt,fflush,[unknown],0,0.000000,0.000000,0.069374,0.115720
torirs-profile,sockstream_poll_connect,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\sockstream.c,93,0.015613,0.026043,0.068351,0.114014
torirs-profile,apply_and_free_column,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,548,0.003910,0.006522,0.067365,0.112369
torirs-profile,app_client_trigger_script,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,3959,0.003898,0.006502,0.067354,0.112351
torirs-profile,Task_Dat2VarpLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varp_load.c,136,0.024413,0.040722,0.066405,0.110768
torirs-profile,merge_column,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,428,0.043926,0.073271,0.066396,0.110753
torirs-profile,uitree_reclaim_subtree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1329,0.041973,0.070014,0.066395,0.110751
torirs-profile,bridge_ensure_obj_icon,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,1165,0.000000,0.000000,0.065430,0.109141
torirs-profile,Task_InvIconReconcile_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,5340,0.000000,0.000000,0.065430,0.109141
torirs-profile,RSCache_Dat2DiskFree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,1254,0.005869,0.009790,0.064453,0.107512
torirs-profile,World_TerrainElementAt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,610,0.064429,0.107472,0.064429,0.107472
torirs-profile,bmp_write_file,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bmp\bmp.c,11,0.031280,0.052177,0.062506,0.104264
torirs-profile,UITree_CcDeleteAll,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2725,0.000000,0.000000,0.061519,0.102618
torirs-profile,td_scene_allocate_element_id,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,303,0.002932,0.004891,0.060566,0.101028
torirs-profile,LibToriRS_Input_Begin,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\input\torirs_input.c,112,0.060552,0.101005,0.060552,0.101005
msvcrt,get_osfhandle,[unknown],0,0.060539,0.100983,0.060539,0.100983
msvcrt,fopen,[unknown],0,0.000000,0.000000,0.060509,0.100933
msvcrt,fsopen,[unknown],0,0.000000,0.000000,0.060509,0.100933
torirs-profile,RSCache_BufferReadParams,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,796,0.005853,0.009763,0.059571,0.099368
torirs-profile,scenery_debug_record,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,612,0.059565,0.099358,0.059565,0.099358
torirs-profile,World_EntityPoolAlloc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,78,0.000000,0.000000,0.057669,0.096196
torirs-profile,decode_columns,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_db.c,86,0.011731,0.019568,0.057616,0.096107
torirs-profile,UITree_GetLayoutWidth,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1017,0.000000,0.000000,0.057591,0.096065
torirs-profile,rs_cs2_overlay_attach_layer,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_entity_overlay.c,172,0.001955,0.003261,0.055680,0.092878
torirs-profile,RSCache_SoundEffectNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_synth.c,361,0.001956,0.003263,0.055668,0.092858
torirs-profile,raster_flat_screen_opaque_branching_s4_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,126,0.055581,0.092713,0.055581,0.092713
torirs-profile,Task_Dat2VarbitLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varbit_load.c,111,0.000000,0.000000,0.054698,0.091240
torirs-profile,decode_optional_pair,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_synth.c,144,0.001954,0.003259,0.053717,0.089603
torirs-profile,decode_envelope_stages,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_synth.c,91,0.053712,0.089595,0.053712,0.089595
torirs-profile,decode_effect,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_synth.c,337,0.000000,0.000000,0.053712,0.089595
torirs-profile,torirs_bones_new,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_from_rscache.c,74,0.000000,0.000000,0.053710,0.089592
torirs-profile,emit_hoist_entity_overlays,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2740,0.035144,0.058622,0.052756,0.088000
torirs-profile,ToriDraw_ModelCalculateVertexNormals,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,591,0.000000,0.000000,0.052740,0.087974
torirs-profile,app_sync_textures,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,5550,0.019528,0.032574,0.052738,0.087970
torirs-profile,Task_Dat1ModelLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat1\task_dat1_model_load.c,26,0.021493,0.035852,0.050802,0.084741
torirs-profile,PlatformWin32Timing_NowUs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32_timing.c,138,0.000000,0.000000,0.050777,0.084699
torirs-profile,ToriDraw_ModelSetBoundsCylinder,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,811,0.044922,0.074933,0.049823,0.083108
torirs-profile,Task_CS2SubChangeDispatch_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,2264,0.000000,0.000000,0.049795,0.083061
torirs-profile,World_EntityPoolGrow,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,12,0.000000,0.000000,0.048874,0.081525
WS2_32,recv,[unknown],0,0.009751,0.016265,0.048790,0.081385
torirs-profile,Task_Dat2ParamLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_param_load.c,29,0.002930,0.004887,0.047860,0.079833
torirs-profile,emit_plugin_canvas_pass,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2633,0.002931,0.004889,0.047857,0.079828
torirs-profile,Task_Dat2MapElementLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_mapelement_load.c,29,0.000000,0.000000,0.046882,0.078202
msvcrt,setlocale,[unknown],0,0.046838,0.078129,0.046838,0.078129
torirs-profile,rs_cs2_runtime_hook_slot,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5976,0.001949,0.003251,0.045895,0.076556
torirs-profile,js5_sockstream_read,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,472,0.003896,0.006499,0.045869,0.076512
torirs-profile,font_draw_style_rules,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,1064,0.044947,0.074974,0.044947,0.074974
torirs-profile,is_on_draw_canvas,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\plugins\item_stats.c,2644,0.005859,0.009773,0.044926,0.074939
torirs-profile,Task_Dat2MapTerrainLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_map_load.c,72,0.006850,0.011426,0.043948,0.073308
torirs-profile,Task_PluginBoot_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\task_plugin_io.c,202,0.025401,0.042370,0.042971,0.071678
torirs-profile,js5_sockstream_open,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,448,0.000000,0.000000,0.042002,0.070062
torirs-profile,world_builder_free_transient_maps,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_builder.c,87,0.004880,0.008140,0.042000,0.070059
torirs-profile,pack_resolve_font,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,320,0.041999,0.070057,0.041999,0.070057
torirs-profile,dat2_clientscript_id_by_name_hash,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_clientscript_table_load.c,110,0.003904,0.006512,0.041005,0.068399
kernel32,IsBadReadPtr,[unknown],0,0.000000,0.000000,0.040006,0.066733
torirs-profile,[05CA0028],,0,0.000000,0.000000,0.040006,0.066733
torirs-profile,osrs239_parse,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs239\osrs239_parse.c,484,0.024423,0.040739,0.039071,0.065173
torirs-profile,app_plugin_asset_read,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,19474,0.030269,0.050491,0.039067,0.065166
torirs-profile,api_asset_load,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,1895,0.000000,0.000000,0.039067,0.065166
torirs-profile,App_IfHideSet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,26313,0.021477,0.035825,0.037113,0.061907
torirs-profile,Task_CS2MiscTransmitDispatch_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,2382,0.000000,0.000000,0.037099,0.061883
kernel32,CompareStringW,[unknown],0,0.005861,0.009777,0.037091,0.061870
torirs-profile,UITree_ApplyModel,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3567,0.000000,0.000000,0.035175,0.058674
torirs-profile,exec_db,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6569,0.002930,0.004887,0.035174,0.058672
torirs-profile,map_mouse,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32gdi.c,181,0.002929,0.004886,0.034166,0.056991
kernel32,GetVersionExW,[unknown],0,0.033175,0.055338,0.033175,0.055338
ntdll,NtReadFile,[unknown],0,0.032227,0.053757,0.032227,0.053757
torirs-profile,CS2VM2_PushCallScript,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11654,0.032210,0.053728,0.032210,0.053728
msvcrt,mktemp,[unknown],0,0.000000,0.000000,0.031237,0.052105
msvcrt,sopen,[unknown],0,0.000000,0.000000,0.031237,0.052105
kernel32,CreateFileA,[unknown],0,0.000000,0.000000,0.031237,0.052105
torirs-profile,bridge_ensure_debug_font_at,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,391,0.009766,0.016290,0.030390,0.050692
kernel32,SetFilePointer,[unknown],0,0.030273,0.050497,0.030273,0.050497
torirs-profile,api_image_load,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,2752,0.000000,0.000000,0.030269,0.050491
torirs-profile,exec_client_option,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,2660,0.000000,0.000000,0.029300,0.048874
torirs-profile,app_local_player,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,889,0.029290,0.048858,0.029290,0.048858
torirs-profile,raster_texshadeblend_persp_texopaque_branching_lerp8_v3_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeblend.persp.texopaque.branching.lerp8_v3.u.c,35,0.009761,0.016282,0.029287,0.048853
torirs-profile,RSCache_ProfileForIdentity,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\revisions\revisions.c,83,0.001959,0.003268,0.028316,0.047233
torirs-profile,ToriDraw_MapSearch,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_map.c,252,0.017597,0.029353,0.027380,0.045672
torirs-profile,World_EntityFace,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,395,0.001957,0.003264,0.027378,0.045668
torirs-profile,CS2VM2_Op_ClientOp,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,8355,0.027357,0.045633,0.027357,0.045633
torirs-profile,revconfig_load_fields_from_ini_prefixed,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig_load.c,495,0.001953,0.003258,0.027345,0.045613
ntdll,ZwSetInformationFile,[unknown],0,0.027341,0.045607,0.027341,0.045607
torirs-profile,CS2VM2_StrPool_Dup,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2_strpool.c,159,0.019535,0.032586,0.027330,0.045588
torirs-profile,UITree_ComponentOrAncestorHidden,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4497,0.019544,0.032601,0.026383,0.044009
torirs-profile,World_EntityPoolInit,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,43,0.026377,0.043999,0.026377,0.043999
torirs-profile,dat2_clientscript_name_cmp,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,102,0.026361,0.043972,0.026361,0.043972
torirs-profile,RSCache_ProfileDat1Lc254,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\revisions\rev_dat1_lc254.c,18,0.026357,0.043965,0.026357,0.043965
torirs-profile,World_StepEntityAnimation,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,735,0.000000,0.000000,0.025421,0.042404
torirs-profile,palette_rgb_to_hsl24,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\osrs\palette.c,78,0.002929,0.004886,0.025394,0.042359
torirs-profile,__udivdi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1299,0.025386,0.042345,0.025386,0.042345
torirs-profile,rs_cs2_node,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,114,0.000000,0.000000,0.025382,0.042339
torirs-profile,ToriDraw_ModelRecolor,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,656,0.025381,0.042337,0.025381,0.042337
torirs-profile,out_pending_flush,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_socket.c,50,0.017574,0.029315,0.025381,0.042337
torirs-profile,PlatformWin32Timing_NowMs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32_timing.c,112,0.000000,0.000000,0.025360,0.042302
torirs-profile,World_SceneryRegister,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,1307,0.000000,0.000000,0.024433,0.040756
torirs-profile,ToriRSChrome_PanelAdd,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_debug_overlay.c,1344,0.024413,0.040722,0.024413,0.040722
kernel32,ReadFile,[unknown],0,0.024397,0.040696,0.024397,0.040696
torirs-profile,app_minimenu_font_scene_id,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,8660,0.023447,0.039111,0.023447,0.039111
torirs-profile,emit_buffer_append,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,1881,0.007843,0.013083,0.022503,0.037536
torirs-profile,TorirsModelInstCache_CopyGet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_inst_cache.c,142,0.000000,0.000000,0.022465,0.037473
torirs-profile,uitree_component_free_owned,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1275,0.000000,0.000000,0.022463,0.037470
torirs-profile,tcp_poll,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\net_transport_tcp.c,28,0.004881,0.008142,0.022435,0.037423
torirs-profile,get_bits,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,47,0.021541,0.035932,0.021541,0.035932
torirs-profile,ToriRS_LocationFromRSCacheDat2,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_location_from_rscache.c,119,0.000000,0.000000,0.020522,0.034232
torirs-profile,exec_para_height,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,2022,0.000000,0.000000,0.020518,0.034225
torirs-profile,db_push_value,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6507,0.000000,0.000000,0.020516,0.034222
torirs-profile,Task_Dat2HitsplatLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_hitsplat_load.c,44,0.002925,0.004879,0.020502,0.034199
torirs-profile,cache_provider_hmap_new,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,244,0.000000,0.000000,0.019537,0.032589
torirs-profile,CacheProvider_InitEngineCaches,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,321,0.000000,0.000000,0.019537,0.032589
torirs-profile,VarPManager_SetVarbitOptimistic,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\varp\varp_manager.c,542,0.019531,0.032579,0.019531,0.032579
torirs-profile,draw_texture_scanline_opaque_blend_branching_lerp8_v3_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,709,0.019526,0.032571,0.019526,0.032571
torirs-profile,PluginHost_Start,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,3543,0.000000,0.000000,0.017570,0.029308
torirs-profile,CS2VM2_StrPool_Reset,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2_strpool.c,43,0.002925,0.004879,0.017567,0.029303
kernel32,ReleaseMutex,[unknown],0,0.016585,0.027665,0.016585,0.027665
torirs-profile,RSCache_MapTerrainFixup,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\maps.c,41,0.001954,0.003259,0.016580,0.027656
torirs-profile,ToriDraw_TriangleFlat,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_flat.u.c,34,0.015651,0.026107,0.015651,0.026107
USER32,DispatchMessageA,[unknown],0,0.000000,0.000000,0.015640,0.026089
torirs-profile,raster_gouraudhsllightness_screen_alpha_bary_branching_s4_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,182,0.015626,0.026065,0.015626,0.026065
torirs-profile,varp_decode_group,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varp_load.c,107,0.001956,0.003263,0.015625,0.026063
torirs-profile,Task_Dat2TextureLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_texture_load.c,573,0.000000,0.000000,0.015620,0.026055
torirs-profile,main_parse_argument_layer,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\main.c,2825,0.015618,0.026052,0.015618,0.026052
USER32,DrawTextExW,[unknown],0,0.000000,0.000000,0.015612,0.026042
torirs-profile,PlatformXIO_Js5GetProgress,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,1044,0.015606,0.026032,0.015606,0.026032
kernel32,QueryPerformanceFrequency,[unknown],0,0.015604,0.026028,0.015604,0.026028
torirs-profile,app_entity_model_height,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,2217,0.014679,0.024485,0.014679,0.024485
torirs-profile,UITree_LayerChildClip,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_scroll.c,9,0.014664,0.024460,0.014664,0.024460
torirs-profile,UITree_ApplyText,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3022,0.006827,0.011388,0.014639,0.024419
torirs-profile,WorldBuilder_RebuildCenterzoneChunkTerrain,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,382,0.000000,0.000000,0.014638,0.024417
msvcrt,strlen,[unknown],0,0.014635,0.024412,0.014635,0.024412
torirs-profile,RSCache_NoisePerlinNoise,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\noise.c,61,0.003895,0.006497,0.014626,0.024397
torirs-profile,zone_player_level,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_gameproto_exec.c,194,0.000000,0.000000,0.013682,0.022822
torirs-profile,exec_zone_sub_packet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_gameproto_exec.c,399,0.000000,0.000000,0.013682,0.022822
msvcrt,unlock,[unknown],0,0.013673,0.022807,0.013673,0.022807
USER32,GetWindowLongW,[unknown],0,0.000000,0.000000,0.013672,0.022806
torirs-profile,ToriDraw_MapInit,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_map.c,137,0.013670,0.022802,0.013670,0.022802
torirs-profile,painter_cullmap_refresh_camera_key,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,555,0.004880,0.008140,0.013670,0.022802
torirs-profile,td_scene_map_new,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,67,0.000000,0.000000,0.013670,0.022802
