module,function,source,line,exclusive_seconds,exclusive_percent,inclusive_seconds,inclusive_percent
torirs-profile,Task_Dat2LocLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_loc_load.c,32,0.032235,0.053831,0.141702,0.236635
USER32,DrawTextExW,[unknown],0,0.032229,0.053821,0.141473,0.236252
ntdll,KiFastSystemCall,[unknown],0,0.140593,0.234783,0.140593,0.234783
ntdll,tan,[unknown],0,0.139584,0.233098,0.139584,0.233098
torirs-profile,Task_UIBuilderAssetsLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_uibuilder_assets_load.c,66,0.000000,0.000000,0.131874,0.220223
torirs-profile,torirs_model_move_from_rscache,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_from_rscache.c,194,0.023437,0.039139,0.131857,0.220194
torirs-profile,Task_Dat2DbRowLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_dbrow_load.c,38,0.000000,0.000000,0.130878,0.218559
torirs-profile,Task_Dat2ObjLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_obj_load.c,74,0.006830,0.011406,0.127993,0.213742
torirs-profile,ToriDraw_SceneGraphShutdown,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,428,0.003904,0.006519,0.127922,0.213623
torirs-profile,ToriDraw_ModelCaptureOriginalVertices,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,650,0.004883,0.008154,0.124018,0.207104
d3d9,[5AD75FF1],,0,0.000000,0.000000,0.123846,0.206816
torirs-profile,World_TerrainElementAt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,610,0.123033,0.205459,0.123033,0.205459
torirs-profile,Task_ExecPlayerInfo_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_exec_entity_info.c,860,0.010739,0.017934,0.122130,0.203951
torirs-profile,RSCache_Dat2SpritePackNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,37,0.014629,0.024430,0.122087,0.203879
kernel32,GetEnvironmentVariableA,[unknown],0,0.119253,0.199146,0.119253,0.199146
torirs-profile,UITree_ApplyModel,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3567,0.000000,0.000000,0.119167,0.199003
torirs-profile,tcp_poll,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\net_transport_tcp.c,28,0.002928,0.004890,0.118112,0.197241
d3d9,[5AD760C5],,0,0.000000,0.000000,0.116075,0.193839
torirs-profile,app_world_build_model,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,16778,0.000000,0.000000,0.115244,0.192451
torirs-profile,js5_sockstream_read,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,472,0.001952,0.003260,0.113333,0.189260
WS2_32,recv,[unknown],0,0.000000,0.000000,0.113332,0.189258
d3d9,[5AD76242],,0,0.000000,0.000000,0.111193,0.185686
torirs-profile,read_triggers,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_component.c,82,0.000000,0.000000,0.109381,0.182661
torirs-profile,pack_resolve_font,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,320,0.104477,0.174471,0.104477,0.174471
torirs-profile,merge_column,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,428,0.077131,0.128805,0.103495,0.172831
torirs-profile,scenery_add_wall_single,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,1245,0.001955,0.003265,0.100611,0.168015
torirs-profile,pack_get_component,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,289,0.100560,0.167930,0.100560,0.167930
torirs-profile,load_file_item,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,457,0.000000,0.000000,0.100503,0.167835
torirs-profile,Task_Dat1ModelLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat1\task_dat1_model_load.c,26,0.024403,0.040752,0.098533,0.164545
torirs-profile,hmap_hash_bytes,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,234,0.096732,0.161537,0.096732,0.161537
torirs-profile,torirs_bones_new,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_from_rscache.c,74,0.000000,0.000000,0.091819,0.153333
torirs-profile,UITree_ClearChildren,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2260,0.004865,0.008124,0.091795,0.153293
torirs-profile,PlatformWin32Timing_NowMs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32_timing.c,112,0.023420,0.039110,0.091760,0.153234
torirs-profile,UITree_FindByComponentId,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1741,0.084957,0.141874,0.087886,0.146765
torirs-profile,osrs239_parse,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs239\osrs239_parse.c,484,0.059566,0.099472,0.084958,0.141875
torirs-profile,Task_Dat2SequenceLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_sequence_load.c,291,0.005859,0.009784,0.084946,0.141855
kernel32,IsBadReadPtr,[unknown],0,0.000000,0.000000,0.084915,0.141804
d3d9,[5AD754F1],,0,0.000000,0.000000,0.084401,0.140945
torirs-profile,World_EntityPoolAlloc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,78,0.000000,0.000000,0.084017,0.140304
torirs-profile,uitree_builder_bake_pack_under_owner,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\uitree_builder_bake.c,411,0.000000,0.000000,0.084006,0.140286
d3d9,[5AD75ECA],,0,0.000000,0.000000,0.082449,0.137685
d3d9,[5AD72753],,0,0.000000,0.000000,0.081482,0.136071
msvcrt,get_osfhandle,[unknown],0,0.080085,0.133738,0.080085,0.133738
torirs-profile,[05C80650],,0,0.000000,0.000000,0.080032,0.133649
torirs-profile,bmp_write_file,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bmp\bmp.c,11,0.031250,0.052186,0.078125,0.130465
torirs-profile,push_builtin_op,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\uitree_builder_bake.c,581,0.000000,0.000000,0.077150,0.128836
ntdll,RtlFreeHeap,[unknown],0,0.042826,0.071517,0.076967,0.128531
torirs-profile,world_dyn_register_npcs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,1483,0.042973,0.071763,0.076278,0.127380
d3d9,[5AD7464D],,0,0.000000,0.000000,0.076076,0.127043
d3d9,[5AD7501A],,0,0.000000,0.000000,0.073232,0.122294
torirs-profile,World_EntityFace,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,395,0.003909,0.006528,0.073229,0.122289
d3d9,[5AD72C9F],,0,0.000000,0.000000,0.073224,0.122280
torirs-profile,app,[unknown],0,0.000000,0.000000,0.072263,0.120675
msvcrt,memcmp,[unknown],0,0.071370,0.119184,0.071370,0.119184
torirs-profile,World_StepEntityAnimation,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,735,0.000000,0.000000,0.071273,0.119022
d3d9,[5AD7406B],,0,0.000000,0.000000,0.071260,0.119000
msvcrt,setlocale,[unknown],0,0.070297,0.117392,0.070297,0.117392
torirs-profile,emit_hoist_entity_overlays,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2740,0.047832,0.079877,0.070285,0.117372
torirs-profile,UITree_CcCreate,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2418,0.009735,0.016257,0.069335,0.115786
d3d9,[5AD75E45],,0,0.000000,0.000000,0.069320,0.115761
torirs-profile,Js5ClientFree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,633,0.007821,0.013061,0.068347,0.114136
torirs-profile,exec_db,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6602,0.001953,0.003261,0.066407,0.110896
[unknown module],[0020E9F0],,0,0.000000,0.000000,0.066405,0.110893
torirs-profile,[044AA0A8],,0,0.000000,0.000000,0.066405,0.110893
torirs-profile,RSCache_Dat2DiskFree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,1254,0.007797,0.013021,0.066404,0.110891
torirs-profile,Task_Dat2VarpLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varp_load.c,136,0.029294,0.048919,0.066401,0.110886
torirs-profile,Task_Dat2MapTerrainLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_map_load.c,72,0.009795,0.016357,0.065434,0.109271
torirs-profile,app_sync_textures,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,5556,0.024388,0.040727,0.065410,0.109231
torirs-profile,Task_CS2VarTransmitDispatch_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1844,0.000000,0.000000,0.065410,0.109231
kernel32,CompareStringW,[unknown],0,0.014675,0.024506,0.064499,0.107710
torirs-profile,rs_cs2_runtime_hook_slot,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6009,0.000000,0.000000,0.064455,0.107636
torirs-profile,revconfig_load_fields_from_ini_prefixed,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig_load.c,495,0.001948,0.003253,0.061522,0.102739
torirs-profile,Task_Dat2VarbitLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varbit_load.c,111,0.009762,0.016302,0.060548,0.101112
torirs-profile,Task_Dat2ParamLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_param_load.c,29,0.002932,0.004896,0.060544,0.101105
torirs-profile,ToriDraw_MapSearch,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_map.c,252,0.007819,0.013057,0.059604,0.099536
d3d9,[5AD75F14],,0,0.000000,0.000000,0.059585,0.099504
torirs-profile,World_EntityPoolGrow,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,12,0.000000,0.000000,0.058623,0.097897
USER32,CallNextHookEx,[unknown],0,0.032209,0.053787,0.057592,0.096176
torirs-profile,decode_columns,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_db.c,86,0.001952,0.003260,0.056642,0.094589
torirs-profile,bridge_ensure_debug_font_at,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,391,0.015635,0.026110,0.056640,0.094586
USER32,DispatchMessageA,[unknown],0,0.000000,0.000000,0.055668,0.092963
torirs-profile,UITree_MenuOptionsSet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_component_options.c,45,0.000000,0.000000,0.053723,0.089715
torirs-profile,__divdi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1212,0.053669,0.089624,0.053669,0.089624
torirs-profile,font_draw_style_rules,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,1064,0.052785,0.088148,0.052785,0.088148
torirs-profile,raster_texshadeblend_persp_texopaque_branching_lerp8_v3_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeblend.persp.texopaque.branching.lerp8_v3.u.c,35,0.003888,0.006493,0.052693,0.087995
kernel32,GetVersionExW,[unknown],0,0.051771,0.086455,0.051771,0.086455
torirs-profile,World_SceneryRegister,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,1307,0.000000,0.000000,0.050805,0.084842
torirs-profile,__moddi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1236,0.049806,0.083173,0.049806,0.083173
kernel32,SetFilePointer,[unknown],0,0.049790,0.083147,0.049790,0.083147
torirs-profile,draw_texture_scanline_opaque_blend_branching_lerp8_v3_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,709,0.048805,0.081502,0.048805,0.081502
USER32,UserLpkPSMTextOut,[unknown],0,0.000000,0.000000,0.047849,0.079905
torirs-profile,decode_version2__osrs_extended,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,1147,0.005861,0.009788,0.046886,0.078297
torirs-profile,world_builder_free_transient_maps,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_builder.c,87,0.019538,0.032627,0.046882,0.078290
torirs-profile,ToriDraw_ModelRecolor,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,656,0.045902,0.076654,0.045902,0.076654
torirs-profile,Task_PluginBoot_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\task_plugin_io.c,202,0.013679,0.022843,0.045901,0.076652
torirs-profile,RSCache_ProfileForIdentity,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\revisions\revisions.c,83,0.001951,0.003258,0.045890,0.076634
torirs-profile,exec_entity_overlay,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,85,0.000000,0.000000,0.043951,0.073396
torirs-profile,ToriDraw_ModelSetBoundsCylinder,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,811,0.041013,0.068490,0.043942,0.073381
torirs-profile,RSCache_ProfileDat1Lc254,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\revisions\rev_dat1_lc254.c,18,0.043939,0.073376,0.043939,0.073376
ntdll,NtQueryPerformanceCounter,[unknown],0,0.039035,0.065186,0.043913,0.073332
torirs-profile,raster_texshadeflat_persp_textrans_branching_lerp8_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeflat.persp.textrans.branching.lerp8.u.c,33,0.001952,0.003260,0.043016,0.071834
torirs-profile,UITree_HookSet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_hook.c,153,0.016610,0.027738,0.042990,0.071791
torirs-profile,db_push_value,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6540,0.000000,0.000000,0.042988,0.071788
torirs-profile,UITree_LayerChildClip,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_scroll.c,9,0.042973,0.071763,0.042973,0.071763
torirs-profile,raster_texshadeflat_persp_texopaque_branching_lerp8_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeflat.persp.texopaque.branching.lerp8.u.c,33,0.041064,0.068575,0.041064,0.068575
torirs-profile,UITree_EntityOverlayCreateLayer,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2509,0.000000,0.000000,0.041021,0.068503
torirs-profile,Task_Dat2DbTableIndexLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_dbindex_load.c,40,0.000000,0.000000,0.041020,0.068501
USER32,SetWindowRgn,[unknown],0,0.000000,0.000000,0.041013,0.068490
torirs-profile,app_seq_frame_duration,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,8860,0.021495,0.035896,0.041008,0.068481
torirs-profile,app_mapfunction_scene_id,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,1052,0.004936,0.008243,0.040351,0.067384
torirs-profile,rs_cs2_acquire_var_transmit_hook,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5167,0.010745,0.017944,0.040047,0.066876
kernel32,ReadFile,[unknown],0,0.040032,0.066851,0.040032,0.066851
torirs-profile,app_entity_model_height,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,2223,0.038192,0.063779,0.038192,0.063779
torirs-profile,ToriDraw_ModelCalculateVertexNormals,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,591,0.000000,0.000000,0.038078,0.063588
torirs-profile,RS_CS2Host_ClearHooksForInterfaceGroup,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5714,0.000000,0.000000,0.037121,0.061990
torirs-profile,decode_optional_pair,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_synth.c,144,0.000000,0.000000,0.037107,0.061967
kernel32,CreateFileW,[unknown],0,0.005847,0.009764,0.036099,0.060283
kernel32,Sleep,[unknown],0,0.000000,0.000000,0.035142,0.058685
USER32,MoveWindow,[unknown],0,0.000000,0.000000,0.035132,0.058669
d3d9,[5AD76168],,0,0.000000,0.000000,0.035132,0.058669
torirs-profile,RSCache_BufferReadParams,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,796,0.002927,0.004888,0.035128,0.058662
d3d9,[5AD72E11],,0,0.000000,0.000000,0.035117,0.058644
torirs-profile,ToriDraw_TriangleFlat,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_flat.u.c,34,0.035093,0.058603,0.035093,0.058603
torirs-profile,RSCache_ModelBonesNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,50,0.002930,0.004893,0.034194,0.057102
torirs-profile,world_dyn_register_mover,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,1421,0.027401,0.045758,0.033305,0.055618
USER32,GetWindowLongW,[unknown],0,0.000000,0.000000,0.033196,0.055436
torirs-profile,Task_Dat2MapSceneryLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_map_load.c,161,0.028370,0.047376,0.032276,0.053899
torirs-profile,PluginHost_Start,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,3543,0.000000,0.000000,0.032222,0.053809
USER32,ScrollWindowEx,[unknown],0,0.000000,0.000000,0.032209,0.053787
USER32,UnhookWinEvent,[unknown],0,0.000000,0.000000,0.032209,0.053787
WS2_32,[74731331],,0,0.000000,0.000000,0.032209,0.053787
torirs-profile,UITree_ComponentIsPassThrough,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,84,0.031292,0.052256,0.031292,0.052256
torirs-profile,apply_and_free_column,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,548,0.001955,0.003265,0.031254,0.052193
torirs-profile,js5_sockstream_open,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,448,0.015621,0.026086,0.031251,0.052188
torirs-profile,CS2VM2_StrPool_Reset,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2_strpool.c,43,0.003905,0.006521,0.031249,0.052184
torirs-profile,__udivdi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1299,0.031246,0.052179,0.031246,0.052179
d3d9,[5AD77CE8],,0,0.000000,0.000000,0.030284,0.050573
d3d9,[5AD77C0B],,0,0.000000,0.000000,0.030284,0.050573
d3d9,[5AD77BD6],,0,0.000000,0.000000,0.030284,0.050573
d3d9,[5AD77D8E],,0,0.000000,0.000000,0.030284,0.050573
d3d9,[5AD72FB4],,0,0.000000,0.000000,0.030280,0.050566
d3d9,[5AD75086],,0,0.000000,0.000000,0.030280,0.050566
d3d9,[5AD72F1D],,0,0.000000,0.000000,0.030280,0.050566
torirs-profile,ToriRSChrome_PanelAdd,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_debug_overlay.c,1344,0.030270,0.050549,0.030270,0.050549
ntdll,RtlDosPathNameToNtPathName_U,[unknown],0,0.000000,0.000000,0.030252,0.050519
torirs-profile,CS2VM2_StrPool_Dup,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2_strpool.c,159,0.001952,0.003260,0.030240,0.050499
msvcrt,strcmp,[unknown],0,0.029304,0.048936,0.029304,0.048936
d3d9,[5AD75D7F],,0,0.000000,0.000000,0.029291,0.048914
kernel32,QueryPerformanceCounter,[unknown],0,0.024412,0.040767,0.029290,0.048913
torirs-profile,dat2_clientscript_id_by_name_hash,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_clientscript_table_load.c,110,0.000000,0.000000,0.029274,0.048886
torirs-profile,Task_PluginAssetRead_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\task_plugin_io.c,385,0.000000,0.000000,0.029270,0.048879
torirs-profile,scenery_debug_record,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,612,0.028321,0.047295,0.028321,0.047295
torirs-profile,osrs239_new,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\loginproto_osrs239.c,326,0.028321,0.047295,0.028321,0.047295
torirs-profile,connect_login,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\net.c,145,0.000000,0.000000,0.028321,0.047295
torirs-profile,app_seq_frame_count,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,8850,0.000000,0.000000,0.028312,0.047280
ntdll,RtlDetermineDosPathNameType_U,[unknown],0,0.026363,0.044025,0.028307,0.047271
USER32,PeekMessageA,[unknown],0,0.000000,0.000000,0.028290,0.047243
torirs-profile,Task_Dat2HitsplatLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_hitsplat_load.c,44,0.001986,0.003317,0.027352,0.045676
torirs-profile,VarPManager_SetVarpOptimistic,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\varp\varp_manager.c,523,0.000000,0.000000,0.026374,0.044043
torirs-profile,varp_decode_group,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varp_load.c,107,0.001954,0.003263,0.026368,0.044033
kernel32,MulDiv,[unknown],0,0.026354,0.044010,0.026354,0.044010
d3d9,[5AD75D93],,0,0.000000,0.000000,0.026354,0.044010
torirs-profile,emit_plugin_canvas_pass,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2633,0.000000,0.000000,0.025401,0.042418
torirs-profile,is_on_draw_canvas,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\plugins\item_stats.c,2644,0.000000,0.000000,0.025401,0.042418
torirs-profile,api_asset_load,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_host.c,1895,0.000000,0.000000,0.025401,0.042418
torirs-profile,wnd_proc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32gdi.c,384,0.000000,0.000000,0.025398,0.042413
torirs-profile,ToriDraw_TrigSinFromShared,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection.u.c,275,0.025396,0.042410,0.025396,0.042410
torirs-profile,revconfig_items_build,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig.c,1972,0.025391,0.042402,0.025391,0.042402
torirs-profile,td_scene_allocate_element_id,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,303,0.000000,0.000000,0.025388,0.042397
ntdll,RtlNtStatusToDosErrorNoTeb,[unknown],0,0.024426,0.040790,0.024426,0.040790
ntdll,RtlNtStatusToDosError,[unknown],0,0.000000,0.000000,0.024426,0.040790
torirs-profile,CS2VM2_Op_ClientOp,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,8355,0.022460,0.037507,0.024423,0.040785
WS2_32,[7473FF02],,0,0.000000,0.000000,0.024415,0.040772
torirs-profile,UITree_ComponentOrAncestorHidden,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4497,0.016583,0.027693,0.024394,0.040737
msvcrt,strncmp,[unknown],0,0.023463,0.039182,0.023463,0.039182
torirs-profile,app_plugin_asset_read,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,19810,0.012694,0.021198,0.023450,0.039160
torirs-profile,world_builder_resolve_loc_for_place,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,49,0.023439,0.039142,0.023439,0.039142
torirs-profile,hmap_eq_bytes,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,254,0.023423,0.039115,0.023423,0.039115
torirs-profile,packet_rebuild_normal_v2_v3_out,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rsprot\packets\rebuild_normal_v2.c,35,0.022461,0.037509,0.022461,0.037509
torirs-profile,zone_run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\exec\pkt_exec.c,677,0.000000,0.000000,0.022461,0.037509
torirs-profile,World_UpdateMoverMovementAndAnimation,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,136,0.022459,0.037505,0.022459,0.037505
torirs-profile,osrs230_parse,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs230\osrs230_parse.c,59,0.022455,0.037499,0.022455,0.037499
ntdll,ZwSetInformationFile,[unknown],0,0.022446,0.037484,0.022446,0.037484
torirs-profile,World_EntityPoolInit,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,43,0.021491,0.035889,0.021491,0.035889
torirs-profile,tileind_draw,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,29,0.000000,0.000000,0.020609,0.034416
torirs-profile,VarPManager_SetVarbitOptimistic,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\varp\varp_manager.c,542,0.019533,0.032619,0.019533,0.032619
torirs-profile,osrs239_player_info_read,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs239\osrs239_entity_info.c,1202,0.000000,0.000000,0.019524,0.032604
msvcrt,strlen,[unknown],0,0.019507,0.032576,0.019507,0.032576
ntdll,RtlLookupAtomInAtomTable,[unknown],0,0.000000,0.000000,0.018900,0.031562
torirs-profile,revconfig_parse_int,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\revconfig\revconfig.c,670,0.017578,0.029354,0.017578,0.029354
torirs-profile,UITreeSceneBridge_EnsureChromeSkin,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_scene_bridge.c,475,0.000000,0.000000,0.017573,0.029346
torirs-profile,out_pending_flush,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_socket.c,50,0.014640,0.024448,0.017520,0.029257
