module,function,source,line,exclusive_seconds,exclusive_percent,inclusive_seconds,inclusive_percent
torirs-profile,Task_PackAssetsLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_pack_assets_load.c,108,0.001959,0.003269,0.143640,0.239662
torirs-profile,tileind_init,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,105,0.138968,0.231866,0.138968,0.231866
d3d9,[5AD75ECA],,0,0.000000,0.000000,0.137630,0.229634
kernel32,MultiByteToWideChar,[unknown],0,0.112184,0.187178,0.132706,0.221418
torirs-profile,merge_column,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,428,0.092783,0.154807,0.130884,0.218378
torirs-profile,raster_flat_screen_opaque_branching_s4_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat.screen.opaque.branching.s4.c,126,0.124984,0.208534,0.124984,0.208534
torirs-profile,RSCache_Dat2DiskNewSparseFromDirectory,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,1188,0.000000,0.000000,0.124709,0.208075
torirs-profile,pack_get_component,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,289,0.123029,0.205272,0.123029,0.205272
torirs-profile,uitree_builder_bake_pack_under_owner,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\uitree_builder_bake.c,411,0.000000,0.000000,0.118171,0.197167
torirs-profile,Task_Dat1ModelLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat1\task_dat1_model_load.c,26,0.011721,0.019556,0.117232,0.195600
torirs-profile,ToriDraw_ModelCaptureOriginalVertices,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,650,0.004883,0.008147,0.116191,0.193863
torirs-profile,ToriDraw_SceneGraphShutdown,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,428,0.000000,0.000000,0.116191,0.193863
msvcrt,fputc,[unknown],0,0.000000,0.000000,0.113250,0.188956
torirs-profile,Task_Dat2SequenceLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_sequence_load.c,291,0.005850,0.009761,0.110363,0.184139
WS2_32,recv,[unknown],0,0.000000,0.000000,0.109291,0.182351
torirs-profile,scenery_add_wall_single,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,1245,0.000000,0.000000,0.107440,0.179262
d3d9,[5AD75FF1],,0,0.000000,0.000000,0.106374,0.177484
ntdll,RtlFreeHeap,[unknown],0,0.044852,0.074835,0.105403,0.175864
msvcrt,get_osfhandle,[unknown],0,0.104467,0.174302,0.104467,0.174302
torirs-profile,app_client_trigger_script,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,3965,0.000000,0.000000,0.101579,0.169483
torirs-profile,js5_sockstream_read,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,472,0.000000,0.000000,0.100514,0.167706
torirs-profile,map_mouse,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32gdi.c,181,0.000000,0.000000,0.099546,0.166091
msvcrt,mktemp,[unknown],0,0.000000,0.000000,0.099543,0.166086
msvcrt,fsopen,[unknown],0,0.000000,0.000000,0.099543,0.166086
msvcrt,sopen,[unknown],0,0.000000,0.000000,0.099543,0.166086
msvcrt,fopen,[unknown],0,0.000000,0.000000,0.099543,0.166086
kernel32,CreateFileA,[unknown],0,0.000000,0.000000,0.099543,0.166086
torirs-profile,read_triggers,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_component.c,82,0.000000,0.000000,0.096694,0.161333
msvcrt,memcmp,[unknown],0,0.096693,0.161331,0.096693,0.161331
torirs-profile,Task_Dat2MapTerrainLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_map_load.c,72,0.013678,0.022822,0.094717,0.158034
ntdll,strchr,[unknown],0,0.094671,0.157957,0.094671,0.157957
torirs-profile,raster_texshadeblend_persp_texopaque_branching_lerp8_v3_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeblend.persp.texopaque.branching.lerp8_v3.u.c,35,0.027385,0.045692,0.093759,0.156436
torirs-profile,hmap_hash_bytes,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,234,0.090869,0.151614,0.090869,0.151614
torirs-profile,Task_ExecPlayerInfo_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_exec_entity_info.c,860,0.000000,0.000000,0.089856,0.149924
torirs-profile,osrs239_parse,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs239\osrs239_parse.c,484,0.087903,0.146665,0.087903,0.146665
torirs-profile,Task_CS2MiscTransmitDispatch_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,2382,0.000000,0.000000,0.086919,0.145023
torirs-profile,app_mapfunction_scene_id,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,1052,0.004896,0.008169,0.085063,0.141927
torirs-profile,ToriDraw_MapSearch,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_map.c,252,0.022475,0.037499,0.085034,0.141878
torirs-profile,decode_version2__osrs_extended,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,1147,0.022455,0.037466,0.079106,0.131987
ntdll,KiFastSystemCall,[unknown],0,0.079032,0.131864,0.079032,0.131864
torirs-profile,Task_UIBuilderAssetsLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_uibuilder_assets_load.c,66,0.000000,0.000000,0.078148,0.130389
kernel32,CompareStringW,[unknown],0,0.043942,0.073317,0.077102,0.128644
torirs-profile,UITree_EnsureLayoutFor,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,246,0.062471,0.104232,0.076134,0.127029
torirs-profile,decode_columns,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_db.c,86,0.001952,0.003257,0.074200,0.123802
torirs-profile,UITree_GetLayoutWidth,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1017,0.004880,0.008142,0.072220,0.120498
d3d9,[5AD7501A],,0,0.000000,0.000000,0.071277,0.118925
torirs-profile,Js5ClientFree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,633,0.003858,0.006437,0.068356,0.114051
msvcrt,fflush,[unknown],0,0.000000,0.000000,0.068313,0.113979
d3d9,[5AD75E45],,0,0.000000,0.000000,0.067384,0.112429
torirs-profile,RSCache_Dat2DiskFree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,1254,0.007819,0.013046,0.066410,0.110804
torirs-profile,draw_texture_scanline_opaque_blend_branching_lerp8_v3_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span.sse2.u.c,709,0.066374,0.110744,0.066374,0.110744
torirs-profile,Task_Dat2StructLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_struct_load.c,30,0.000000,0.000000,0.061522,0.102649
torirs-profile,torirs_model_move_from_rscache,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_from_rscache.c,194,0.000000,0.000000,0.060542,0.101014
torirs-profile,font_draw_style_rules,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_font.c,1064,0.058658,0.097870,0.058658,0.097870
torirs-profile,ToriDraw_ModelCalculateVertexNormals,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,591,0.000000,0.000000,0.058578,0.097737
torirs-profile,Task_Dat2ParamLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_param_load.c,29,0.000000,0.000000,0.056643,0.094508
torirs-profile,[05C90650],,0,0.000000,0.000000,0.054635,0.091158
kernel32,IsBadReadPtr,[unknown],0,0.000000,0.000000,0.054635,0.091158
torirs-profile,td_scene_allocate_element_id,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,303,0.002919,0.004870,0.052741,0.087998
torirs-profile,UITree_MenuOptionsSet,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_component_options.c,45,0.000000,0.000000,0.051763,0.086366
torirs-profile,RSCache_MapTerrainFixup,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\maps.c,41,0.044917,0.074943,0.051753,0.086349
torirs-profile,decode_optional_pair,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_synth.c,144,0.000000,0.000000,0.051742,0.086331
GDI32,DeleteDC,[unknown],0,0.000000,0.000000,0.051739,0.086326
torirs-profile,Task_CS2VarTransmitDispatch_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\task_cs2_run.c,1844,0.000000,0.000000,0.050758,0.084689
torirs-profile,__udivdi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1299,0.049834,0.083147,0.049834,0.083147
torirs-profile,RSCache_Dat2SpritePackNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,37,0.017582,0.029335,0.049818,0.083121
torirs-profile,UITree_ComponentOrAncestorHidden,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4497,0.030287,0.050533,0.048878,0.081552
USER32,GetGUIThreadInfo,[unknown],0,0.000000,0.000000,0.048831,0.081474
torirs-profile,ToriDraw2D_FillRect,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,135,0.048821,0.081457,0.048821,0.081457
d3d9,[5AD72E11],,0,0.000000,0.000000,0.048727,0.081300
kernel32,ReleaseMutex,[unknown],0,0.047849,0.079835,0.047849,0.079835
torirs-profile,UITree_ApplyModel,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3567,0.044910,0.074932,0.047837,0.079815
d3d9,[5AD76159],,0,0.000000,0.000000,0.047837,0.079815
USER32,AdjustWindowRect,[unknown],0,0.000000,0.000000,0.046880,0.078219
USER32,SetProcessWindowStation,[unknown],0,0.000000,0.000000,0.046880,0.078219
torirs-profile,hmap_eq_bytes,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,254,0.046872,0.078205,0.046872,0.078205
torirs-profile,world_terrain_apply_tile,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,210,0.041017,0.068436,0.046872,0.078205
torirs-profile,WorldBuilder_RebuildCenterzoneChunkTerrain,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,382,0.000000,0.000000,0.046872,0.078205
d3d9,[5AD72FB4],,0,0.000000,0.000000,0.046858,0.078182
d3d9,[5AD72F1D],,0,0.000000,0.000000,0.046858,0.078182
d3d9,[5AD75086],,0,0.000000,0.000000,0.046858,0.078182
torirs-profile,World_EntityFace,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,395,0.001948,0.003250,0.043994,0.073403
kernel32,ReadFile,[unknown],0,0.043948,0.073327,0.043948,0.073327
torirs-profile,torirs_bones_new,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_from_rscache.c,74,0.000000,0.000000,0.043946,0.073323
kernel32,GetEnvironmentVariableA,[unknown],0,0.043848,0.073160,0.043848,0.073160
torirs-profile,__divdi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1212,0.042930,0.071628,0.042930,0.071628
torirs-profile,UITree_LayerChildClip,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_scroll.c,9,0.042920,0.071611,0.042920,0.071611
torirs-profile,CS2VM2_StrPool_Dup,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2_strpool.c,159,0.000000,0.000000,0.042880,0.071545
torirs-profile,World_StepEntityAnimation,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,735,0.000000,0.000000,0.042046,0.070153
torirs-profile,td_scene_maybe_grow_hmap,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,104,0.041991,0.070061,0.041991,0.070061
torirs-profile,__moddi3,R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1236,0.041973,0.070031,0.041973,0.070031
torirs-profile,ToriDraw_TriangleFlat,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_flat.u.c,34,0.040994,0.068398,0.040994,0.068398
torirs-profile,World_EntityPoolAlloc,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,78,0.004881,0.008144,0.039086,0.065215
torirs-profile,app,[unknown],0,0.000000,0.000000,0.039026,0.065114
torirs-profile,ToriDraw_ModelSetBoundsCylinder,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,811,0.033188,0.055374,0.038105,0.063578
torirs-profile,[anon_239383],C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_dispatch.c,109,0.038088,0.063549,0.038088,0.063549
torirs-profile,apply_and_free_column,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,548,0.005868,0.009791,0.038069,0.063518
torirs-profile,raster_gouraudhsllightness_screen_alpha_bary_branching_s4_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,182,0.037134,0.061958,0.037134,0.061958
torirs-profile,sockstream_poll_connect,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\sockstream.c,93,0.000000,0.000000,0.036125,0.060274
torirs-profile,js5_sockstream_open,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,448,0.000000,0.000000,0.036125,0.060274
kernel32,GetVersionExW,[unknown],0,0.035114,0.058587,0.035114,0.058587
torirs-profile,Task_Dat2VarbitLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varbit_load.c,111,0.001957,0.003265,0.034184,0.057036
torirs-profile,RSCache_BufferReadParams,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,796,0.002930,0.004889,0.033183,0.055365
torirs-profile,World_TerrainElementAt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,610,0.033142,0.055297,0.033142,0.055297
torirs-profile,PlatformWin32Timing_NowMs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32_timing.c,112,0.002928,0.004885,0.032215,0.053750
msvcrt,setjmp3,[unknown],0,0.032214,0.053749,0.032214,0.053749
torirs-profile,World_EntityPoolGrow,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\entity_pool.c,12,0.000000,0.000000,0.031279,0.052189
torirs-profile,Task_Dat2DbTableIndexLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_dbindex_load.c,40,0.000000,0.000000,0.031259,0.052155
torirs-profile,app_sync_textures,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,5556,0.022456,0.037468,0.030275,0.050513
torirs-profile,World_SceneryRegister,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world.c,1307,0.002936,0.004899,0.029322,0.048923
torirs-profile,app_seq_frame_duration,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,8860,0.001958,0.003267,0.029319,0.048918
torirs-profile,uitree_sync_hook_sets,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,342,0.029308,0.048900,0.029308,0.048900
ntdll,RtlDosPathNameToNtPathName_U,[unknown],0,0.023436,0.039103,0.029287,0.048865
kernel32,CreateFileW,[unknown],0,0.000000,0.000000,0.029287,0.048865
torirs-profile,exec_db,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6602,0.001951,0.003255,0.028328,0.047265
torirs-profile,pack_resolve_font,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,320,0.028326,0.047262,0.028326,0.047262
torirs-profile,raster_texshadeflat_persp_textrans_branching_lerp8_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeflat.persp.textrans.branching.lerp8.u.c,33,0.003904,0.006514,0.027352,0.045636
torirs-profile,dat2_clientscript_id_by_name_hash,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_clientscript_table_load.c,110,0.002938,0.004902,0.027338,0.045613
torirs-profile,UITree_GetRelativeX,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4098,0.000000,0.000000,0.027328,0.045596
torirs-profile,world_builder_free_transient_maps,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_builder.c,87,0.014659,0.024458,0.026375,0.044006
ntdll,RtlNtStatusToDosError,[unknown],0,0.002929,0.004887,0.026371,0.044000
torirs-profile,CreateTask_Dat2ModelLoad,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_model_load.c,78,0.000000,0.000000,0.025392,0.042366
torirs-profile,world_dyn_register_mover,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,1421,0.025384,0.042353,0.025384,0.042353
torirs-profile,world_dyn_register_npcs,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\world\world_cycle.c,1483,0.000000,0.000000,0.025384,0.042353
kernel32,SetFilePointer,[unknown],0,0.025369,0.042328,0.025369,0.042328
torirs-profile,emit_hoist_entity_overlays,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2740,0.014660,0.024460,0.024426,0.040754
torirs-profile,CS2VM2_StrFmt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,901,0.000000,0.000000,0.024419,0.040743
torirs-profile,CS2VM2_StrPool_VFmt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2_strpool.c,185,0.000000,0.000000,0.024419,0.040743
torirs-profile,raster_texshadeflat_persp_texopaque_branching_lerp8_ordered,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\texshadeflat.persp.texopaque.branching.lerp8.u.c,33,0.023448,0.039123,0.023448,0.039123
d3d9,[5AD7A9CA],,0,0.000000,0.000000,0.023445,0.039118
d3d9,[5AD76438],,0,0.000000,0.000000,0.023436,0.039103
d3d9,[5AD7ACBD],,0,0.000000,0.000000,0.023435,0.039101
msvcrt,strlen,[unknown],0,0.023412,0.039063,0.023412,0.039063
torirs-profile,heightmap_get_heights,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\heightmap.c,80,0.022467,0.037486,0.022467,0.037486
ntdll,RtlNtStatusToDosErrorNoTeb,[unknown],0,0.021496,0.035866,0.021496,0.035866
torirs-profile,exec_entity_overlay,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,85,0.001955,0.003262,0.021485,0.035847
torirs-profile,Task_ObjModelLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\task_obj_model_load.c,276,0.000000,0.000000,0.021481,0.035841
USER32,PeekMessageA,[unknown],0,0.000000,0.000000,0.021462,0.035809
torirs-profile,Task_Dat2MapElementLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_mapelement_load.c,29,0.000000,0.000000,0.020517,0.034232
torirs-profile,RSCache_ModelBonesNewDecode,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,50,0.002926,0.004882,0.020498,0.034201
torirs-profile,world_builder_resolve_loc_for_place,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,49,0.019537,0.032597,0.019537,0.032597
torirs-profile,App_RefreshAfterTreeMutation,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,28024,0.000000,0.000000,0.019533,0.032591
torirs-profile,UITree_EntityOverlayCreateLayer,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2509,0.000000,0.000000,0.019530,0.032586
torirs-profile,app_entity_model_height,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,2223,0.018586,0.031011,0.018586,0.031011
torirs-profile,emit_buffer_append,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,1881,0.004895,0.008167,0.018566,0.030977
ntdll,ZwSetInformationFile,[unknown],0,0.018530,0.030917,0.018530,0.030917
torirs-profile,db_push_value,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6540,0.000000,0.000000,0.017588,0.029345
ntdll,NtReadFile,[unknown],0,0.017584,0.029339,0.017584,0.029339
torirs-profile,open_resolve_sprite,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_builder\task_interface_open.c,105,0.000000,0.000000,0.017584,0.029339
torirs-profile,Task_Dat2FlotypeLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_flotype_load.c,26,0.000000,0.000000,0.017582,0.029335
torirs-profile,UITree_GetLayoutHeight,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4083,0.001951,0.003255,0.017568,0.029312
torirs-profile,Task_PluginAssetRead_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\task_plugin_io.c,385,0.000000,0.000000,0.017552,0.029285
USER32,UserLpkPSMTextOut,[unknown],0,0.000000,0.000000,0.015614,0.026052
torirs-profile,load_file_item,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,457,0.000000,0.000000,0.015598,0.026025
torirs-profile,Task_Dat2TextureLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_texture_load.c,573,0.000000,0.000000,0.014648,0.024440
torirs-profile,Task_Dat2VarpLoad_Run,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_varp_load.c,136,0.000000,0.000000,0.014643,0.024432
torirs-profile,uitree_reclaim_subtree,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1329,0.014639,0.024425,0.014639,0.024425
WS2_32,WSASetEvent,[unknown],0,0.000000,0.000000,0.014634,0.024417
msvcrt,unlock,[unknown],0,0.013675,0.022817,0.013675,0.022817
torirs-profile,palette_rgb_to_hsl24,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\osrs\palette.c,78,0.003890,0.006490,0.013652,0.022778
ntdll,NtQueryPerformanceCounter,[unknown],0,0.013651,0.022777,0.013651,0.022777
torirs-profile,soft3d_execute_measured,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_sdl2_renderer_soft3d.c,1401,0.013633,0.022746,0.013633,0.022746
d3d9,[5AD76144],,0,0.000000,0.000000,0.012684,0.021163
torirs-profile,tileind_draw,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,29,0.000000,0.000000,0.011775,0.019646
d3d9,[5AD7406B],,0,0.000000,0.000000,0.011740,0.019588
d3d9,[5AD72C9F],,0,0.000000,0.000000,0.011740,0.019588
torirs-profile,dat2_buildcache_map_free,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\dat2_buildcache.c,148,0.000000,0.000000,0.011732,0.019575
torirs-profile,scenery_debug_record,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,612,0.011714,0.019545,0.011714,0.019545
msvcrt,c_exit,[unknown],0,0.005853,0.009766,0.011714,0.019545
torirs-profile,UITree_CcDeleteAll,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2725,0.000000,0.000000,0.011714,0.019545
torirs-profile,emit_chat,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,1104,0.003904,0.006514,0.011713,0.019543
torirs-profile,CS2VM2_PushInt,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,796,0.011711,0.019540,0.011711,0.019540
torirs-profile,read_jstring,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_component.c,19,0.000000,0.000000,0.011708,0.019535
torirs-profile,read_arguments,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_component.c,44,0.000000,0.000000,0.011708,0.019535
WS2HELP,WahReferenceContextByHandle,[unknown],0,0.011707,0.019533,0.011707,0.019533
torirs-profile,app_seq_frame_count,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,8850,0.002934,0.004895,0.010766,0.017963
torirs-profile,emit_plugin_canvas_pass,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,2633,0.000000,0.000000,0.010752,0.017940
torirs-profile,ToriDraw_ModelRecolor,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,656,0.010746,0.017930,0.010746,0.017930
torirs-profile,UITree_ApplyText,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,3022,0.003904,0.006514,0.010734,0.017910
torirs-profile,js5_mark_group_ready,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,828,0.010729,0.017901,0.010729,0.017901
torirs-profile,tcp_poll,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\net_transport_tcp.c,28,0.000000,0.000000,0.010726,0.017896
ntdll,RtlLookupAtomInAtomTable,[unknown],0,0.000000,0.000000,0.009911,0.016536
torirs-profile,UITree_ComponentShouldEmit,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_host.c,155,0.004895,0.008167,0.009779,0.016316
torirs-profile,UITree_ComponentIsPassThrough,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_input.c,84,0.009765,0.016293,0.009765,0.016293
torirs-profile,ToriRS_LocationFromRSCacheDat2,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_location_from_rscache.c,119,0.000000,0.000000,0.009761,0.016286
torirs-profile,UITree_ClearChildren,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2260,0.009748,0.016264,0.009748,0.016264
torirs-profile,hmap_resize,C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,503,0.005869,0.009792,0.008802,0.014686
