source,line,exclusive_seconds,exclusive_percent
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat_screen_edges.h,29,0.019527,0.032576
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,356,0.019526,0.032574
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,9853,0.019524,0.032571
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,859,0.019522,0.032568
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\heightmap.c,69,0.019519,0.032563
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4067,0.019518,0.032561
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1060,0.019517,0.032559
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,12211,0.019501,0.032533
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,339,0.019448,0.032444
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,175,0.018587,0.031008
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\cs2_script.c,66,0.018569,0.030978
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,133,0.018565,0.030971
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4220,0.018565,0.030971
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11381,0.018564,0.030970
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1361,0.018563,0.030968
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,274,0.018562,0.030966
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1028,0.018562,0.030966
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,1721,0.018557,0.030958
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,207,0.018557,0.030958
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_component_from_rscache.c,743,0.018555,0.030955
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\shared_tables.h,50,0.018039,0.030094
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,480,0.017622,0.029398
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_iface_stats.c,131,0.017608,0.029375
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,80,0.017589,0.029343
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,6755,0.017587,0.029340
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,557,0.017587,0.029340
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,87,0.017587,0.029340
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,287,0.017587,0.029340
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1274,0.017587,0.029340
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1642,0.017587,0.029340
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,208,0.017586,0.029338
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1384,0.017586,0.029338
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1640,0.017586,0.029338
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,476,0.017581,0.029330
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1269,0.017578,0.029325
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1287,0.017569,0.029310
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5_rscache.c,20,0.017567,0.029306
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,441,0.017564,0.029301
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1577,0.017560,0.029295
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,28,0.016632,0.027747
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,292,0.016614,0.027716
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,595,0.016611,0.027711
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5_rscache.c,19,0.016609,0.027708
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,86,0.016603,0.027698
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,1807,0.016602,0.027696
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_terrain.u.c,404,0.016598,0.027690
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,534,0.016592,0.027680
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,446,0.016591,0.027678
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_iface_stats.c,133,0.015655,0.026117
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,542,0.015638,0.026088
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\compression.c,108,0.015633,0.026080
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,133,0.015633,0.026080
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\rsprot_bridge.c,859,0.015632,0.026078
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,1856,0.015632,0.026078
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1693,0.015628,0.026072
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,459,0.015626,0.026068
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,427,0.015625,0.026067
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,139,0.015624,0.026065
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,92,0.015619,0.026057
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1652,0.015618,0.026055
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,187,0.015617,0.026053
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,317,0.015617,0.026053
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,399,0.015616,0.026052
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,2567,0.015613,0.026047
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4216,0.015607,0.026037
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_map_load.c,42,0.014677,0.024485
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,434,0.014665,0.024465
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,412,0.014657,0.024452
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,318,0.014656,0.024450
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,466,0.014656,0.024450
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4051,0.014648,0.024437
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,2398,0.014648,0.024437
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1647,0.014645,0.024432
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,2767,0.014643,0.024428
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,7176,0.014635,0.024415
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,219,0.014633,0.024412
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,133,0.014068,0.023469
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_sprite.c,511,0.013727,0.022900
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_clip.u.c,68,0.013714,0.022879
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,117,0.013692,0.022842
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,330,0.013687,0.022833
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1702,0.013682,0.022825
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1606,0.013676,0.022815
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,412,0.013676,0.022815
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,301,0.013676,0.022815
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1385,0.013674,0.022812
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,284,0.013673,0.022810
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\alpha.h,34,0.013670,0.022805
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\int_wrap.h,43,0.013668,0.022802
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,314,0.013668,0.022802
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection.u.c,355,0.013665,0.022797
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1649,0.013664,0.022795
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1140,0.013662,0.022792
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,378,0.013661,0.022790
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1059,0.013658,0.022785
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1225,0.013646,0.022765
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,456,0.012727,0.021232
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,77,0.012716,0.021214
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,433,0.012715,0.021212
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,229,0.012708,0.021200
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1537,0.012706,0.021197
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1580,0.012705,0.021195
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1560,0.012701,0.021189
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\plugin\torirs_plugin_bridge.u.c,473,0.012700,0.021187
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,290,0.012700,0.021187
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\dat2_group_cache.c,245,0.012697,0.021182
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,410,0.012689,0.021169
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4186,0.012688,0.021167
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,646,0.012688,0.021167
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,122,0.012685,0.021162
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,399,0.012681,0.021155
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,62,0.011751,0.019604
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,910,0.011729,0.019567
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,232,0.011728,0.019565
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,256,0.011727,0.019564
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,454,0.011724,0.019559
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1654,0.011719,0.019550
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,824,0.011717,0.019547
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,326,0.011716,0.019545
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,3379,0.011716,0.019545
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,2816,0.011713,0.019540
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,387,0.011711,0.019537
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,473,0.011711,0.019537
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,2826,0.011709,0.019534
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1833,0.011708,0.019532
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11500,0.011708,0.019532
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,931,0.011708,0.019532
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1585,0.011705,0.019527
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_i.h,153,0.011704,0.019525
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,12213,0.011699,0.019517
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,1855,0.011682,0.019489
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,444,0.010771,0.017969
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,2726,0.010769,0.017965
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,132,0.010760,0.017950
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,153,0.010749,0.017932
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,4903,0.010747,0.017929
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,181,0.010745,0.017925
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4214,0.010742,0.017920
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,2616,0.010742,0.017920
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\heightmap.c,196,0.010741,0.017919
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,402,0.010738,0.017914
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,5451,0.010737,0.017912
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,448,0.010737,0.017912
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1045,0.010734,0.017907
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,115,0.010726,0.017894
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,418,0.010721,0.017885
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1534,0.010710,0.017867
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,231,0.010701,0.017852
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,2677,0.010100,0.016849
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,345,0.009795,0.016341
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,454,0.009794,0.016339
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_i.h,246,0.009777,0.016311
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,109,0.009777,0.016311
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_sprite.c,510,0.009776,0.016309
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,478,0.009774,0.016306
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,218,0.009772,0.016302
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,1127,0.009771,0.016301
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,364,0.009769,0.016297
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1546,0.009769,0.016297
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1390,0.009768,0.016296
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1583,0.009768,0.016296
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,391,0.009767,0.016294
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,416,0.009767,0.016294
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,555,0.009766,0.016292
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1382,0.009765,0.016291
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1569,0.009765,0.016291
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1679,0.009764,0.016289
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1048,0.009764,0.016289
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,228,0.009764,0.016289
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,459,0.009763,0.016287
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,227,0.009762,0.016286
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1017,0.009762,0.016286
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,27,0.009760,0.016282
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,708,0.009758,0.016279
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,1832,0.009757,0.016277
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,182,0.009757,0.016277
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,230,0.009757,0.016277
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1263,0.009752,0.016269
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,405,0.009752,0.016269
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,676,0.009751,0.016267
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,1450,0.009749,0.016264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,390,0.009749,0.016264
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,421,0.008802,0.014684
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5439,0.008801,0.014682
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,428,0.008797,0.014676
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,266,0.008795,0.014672
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_vorbis.c,737,0.008794,0.014671
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,61,0.008792,0.014667
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,160,0.008791,0.014666
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,320,0.008790,0.014664
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,242,0.008788,0.014661
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,143,0.008786,0.014657
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,201,0.008783,0.014652
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\sharelight_map.c,138,0.008783,0.014652
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,2707,0.008780,0.014647
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,3460,0.008777,0.014642
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,12214,0.008753,0.014602
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,357,0.007856,0.013106
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,1976,0.007823,0.013051
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\heightmap.c,48,0.007820,0.013046
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,125,0.007820,0.013046
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,6359,0.007818,0.013042
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,148,0.007818,0.013042
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,322,0.007817,0.013041
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,114,0.007817,0.013041
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,128,0.007817,0.013041
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,136,0.007815,0.013037
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,391,0.007814,0.013036
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\osrs\palette.c,218,0.007813,0.013034
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\sharelight_map.c,16,0.007813,0.013034
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,2827,0.007812,0.013032
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.alpha.bary.branching.s4.c,213,0.007811,0.013031
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1269,0.007811,0.013031
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,2617,0.007810,0.013029
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1062,0.007810,0.013029
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1250,0.007810,0.013029
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6387,0.007809,0.013027
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,167,0.007809,0.013027
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,332,0.007809,0.013027
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,111,0.007808,0.013026
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,128,0.007807,0.013024
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,225,0.007807,0.013024
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,170,0.007806,0.013022
