source,line,exclusive_seconds,exclusive_percent
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_win32_timing.c,115,0.005854,0.022524
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\toolchains\mingw32\lib\gcc\i686-w64-mingw32\15.2.0\include\emmintrin.h,1487,0.005854,0.022524
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,108,0.005853,0.022520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1108,0.005853,0.022520
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,426,0.005848,0.022501
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,168,0.005848,0.022501
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2677,0.005847,0.022497
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\triangles\toridraw_triangle_gouraud.u.c,824,0.005846,0.022494
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1063,0.005845,0.022490
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1072,0.005845,0.022490
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\projection.h,33,0.005837,0.022459
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_npc.c,1845,0.005816,0.022378
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,472,0.005046,0.019415
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_texture_load.c,443,0.004890,0.018815
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,246,0.004888,0.018807
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,1913,0.004888,0.018807
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,453,0.004886,0.018800
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model.c,339,0.004883,0.018788
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,303,0.004883,0.018788
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,145,0.004883,0.018788
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2703,0.004882,0.018784
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_entity_ops.c,35,0.004882,0.018784
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,425,0.004881,0.018781
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\noise.c,53,0.004879,0.018773
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2824,0.004879,0.018773
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,795,0.004878,0.018769
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2648,0.004878,0.018769
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,2442,0.004878,0.018769
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,10123,0.004877,0.018765
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1050,0.004877,0.018765
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,731,0.004877,0.018765
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,169,0.004877,0.018765
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,647,0.004876,0.018761
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,352,0.004875,0.018757
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11980,0.004875,0.018757
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,706,0.004875,0.018757
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,160,0.004873,0.018750
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11948,0.004869,0.018734
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4279,0.004848,0.018654
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,228,0.004584,0.017638
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,227,0.004201,0.016164
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\flat\flat_screen_edges.h,29,0.003926,0.015106
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,413,0.003925,0.015102
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,2077,0.003922,0.015091
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,347,0.003922,0.015091
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,643,0.003921,0.015087
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,60,0.003919,0.015079
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,129,0.003919,0.015079
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_builder.c,836,0.003919,0.015079
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_2d.c,79,0.003918,0.015075
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\render\torirs_frame.c,1977,0.003915,0.015064
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1358,0.003914,0.015060
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,329,0.003913,0.015056
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,152,0.003913,0.015056
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,77,0.003912,0.015052
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,234,0.003912,0.015052
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,120,0.003912,0.015052
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,167,0.003912,0.015052
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,1304,0.003911,0.015048
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,503,0.003911,0.015048
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,322,0.003911,0.015048
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,268,0.003909,0.015041
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,408,0.003909,0.015041
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,380,0.003909,0.015041
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,225,0.003909,0.015041
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11897,0.003908,0.015037
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,521,0.003908,0.015037
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,442,0.003907,0.015033
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,322,0.003907,0.015033
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,266,0.003906,0.015029
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,347,0.003906,0.015029
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,391,0.003905,0.015025
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,547,0.003905,0.015025
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_scene.c,269,0.003905,0.015025
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,839,0.003904,0.015021
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,356,0.003904,0.015021
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,379,0.003901,0.015010
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,7508,0.003901,0.015010
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,81,0.003901,0.015010
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\config\i386\cygwin.S,157,0.003899,0.015002
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,429,0.003899,0.015002
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,799,0.003898,0.014998
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_render.u.c,1061,0.003896,0.014991
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\gouraudhsllightness\gouraudhsllightness.screen.opaque.bary.branching.s4.c,477,0.003895,0.014987
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_raster.u.c,414,0.003884,0.014944
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\raster\texture\span\tex.span_uv.h,79,0.003872,0.014898
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_db.c,120,0.002958,0.011381
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_worldmap_render.c,145,0.002941,0.011316
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\reference_table.c,137,0.002940,0.011312
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,29,0.002939,0.011308
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1028,0.002938,0.011304
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters.c,44,0.002937,0.011301
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,131,0.002936,0.011297
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_from_rscache.c,140,0.002936,0.011297
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,387,0.002935,0.011293
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,256,0.002934,0.011289
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,792,0.002934,0.011289
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,722,0.002934,0.011289
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,270,0.002934,0.011289
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\cache_provider.c,486,0.002934,0.011289
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,508,0.002933,0.011285
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1025,0.002933,0.011285
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,958,0.002932,0.011281
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,555,0.002932,0.011281
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_emit.c,229,0.002932,0.011281
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,84,0.002932,0.011281
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,10464,0.002931,0.011278
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,234,0.002931,0.011278
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,217,0.002931,0.011278
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5_rscache.c,20,0.002931,0.011278
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,744,0.002931,0.011278
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,560,0.002931,0.011278
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1380,0.002931,0.011278
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,2001,0.002931,0.011278
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\noise.c,66,0.002931,0.011278
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,147,0.002931,0.011278
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_healthbar_load.c,141,0.002931,0.011278
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_texture_load.c,463,0.002931,0.011278
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,381,0.002931,0.011278
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4371,0.002931,0.011278
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,130,0.002931,0.011278
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,4423,0.002931,0.011278
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_decode_tile.c,320,0.002931,0.011278
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\hmap\hmap.h,494,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\archive.c,40,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2690,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2613,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_i.h,153,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1375,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,8555,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,8391,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,168,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,286,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,277,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,772,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\checksum.c,118,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,216,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,765,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,1847,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_db.c,50,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\dat2\task_dat2_clientscript_table_load.c,140,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,135,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,321,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_font_from_rscache.c,128,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_from_rscache.c,121,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\torirs_model_from_rscache.c,330,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_decode_tile.c,566,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_decode_tile.c,535,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_scenery.u.c,729,0.002930,0.011274
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\asyncio.h,172,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\bzip\bzip.c,47,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,1281,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,803,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,1289,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1017,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2654,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2590,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2608,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,170,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,1374,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,1803,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\sound_render.c,437,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,102,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\toridraw_model_from_torirs.c,241,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,302,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,851,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\uitree_from_component.c,251,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_decode_tile.c,188,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_decode_tile.c,99,0.002929,0.011270
R:\winlibs_staging_msvcrt32\gcc-15.2.0\build_mingw\i686-w64-mingw32\libgcc\..\..\..\libgcc\libgcc2.c,1288,0.002929,0.011270
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2_strpool.c,115,0.002928,0.011266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,240,0.002928,0.011266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_config_db.c,37,0.002928,0.011266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,239,0.002928,0.011266
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\app.c,4023,0.002927,0.011262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1374,0.002927,0.011262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,5153,0.002927,0.011262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,780,0.002927,0.011262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,131,0.002927,0.011262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\asyncio.h,157,0.002927,0.011262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,168,0.002927,0.011262
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,134,0.002926,0.011258
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1915,0.002926,0.011258
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2774,0.002926,0.011258
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2682,0.002926,0.011258
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\net\rev\osrs239\osrs239_entity_info.c,511,0.002926,0.011258
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,1828,0.002926,0.011258
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_frame.c,181,0.002926,0.011258
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,1458,0.002926,0.011258
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree.c,798,0.002926,0.011258
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\sharelight_map.c,16,0.002926,0.011258
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,249,0.002926,0.011258
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,294,0.002926,0.011258
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_sharelight.u.c,562,0.002926,0.011258
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\toridraw_model_from_torirs.c,91,0.002925,0.011254
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\<artificial>,11089,0.002925,0.011254
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,7009,0.002925,0.011254
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2430,0.002925,0.011254
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,626,0.002925,0.011254
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\game\rs_cs2_host.c,6737,0.002925,0.011254
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\model.c,1892,0.002925,0.011254
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_lighting.c,104,0.002925,0.011254
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\ui\uitree_layout.c,464,0.002925,0.011254
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2732,0.002924,0.011251
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2658,0.002924,0.011251
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2588,0.002924,0.011251
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2614,0.002924,0.011251
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5.c,2168,0.002924,0.011251
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,721,0.002924,0.011251
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,174,0.002924,0.011251
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\datatypes\dat2_sprites.c,394,0.002924,0.011251
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\shademap.c,58,0.002924,0.011251
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,638,0.002923,0.011247
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,11665,0.002923,0.011247
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2603,0.002923,0.011247
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2830,0.002923,0.011247
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\platform\platform_x_io.c,1023,0.002923,0.011247
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,239,0.002923,0.011247
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,766,0.002923,0.011247
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\js5\js5_rscache.c,35,0.002922,0.011243
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_decode_tile.c,521,0.002922,0.011243
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\dat2disk.c,182,0.002921,0.011239
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\miniz\miniz.c,2783,0.002920,0.011235
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\filelist.c,133,0.002919,0.011231
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\engine\world_builder\world_collision.u.c,167,0.002919,0.011231
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\toridraw_model_transform.c,123,0.002917,0.011224
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,6588,0.002913,0.011208
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\cs2vm2\cs2vm2.c,4236,0.002908,0.011189
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\toridraw\graphics\shared_tables.h,49,0.001980,0.007618
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\rsbuffer.c,237,0.001968,0.007572
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\3rd\rscache\src\archive.c,58,0.001967,0.007568
C:\Users\mrobe\Documents\git_repos\oldschool-clientc\src\painters\painters_bucket.u.c,906,0.001967,0.007568
